
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.25462,-0.093895,0,µm,Spot,Displacement Delta,114,1008097535,8097648,
-0.215809,0.553368,-2.13,µm,Spot,Displacement Delta,115,1008097535,8097649,
-0.134945,1.23194,0,µm,Spot,Displacement Delta,116,1008097535,8097650,
-0.497768,0.535347,-1.5975,µm,Spot,Displacement Delta,117,1008097535,8097651,
-1.21408,1.18161,-1.46269,µm,Spot,Displacement Delta,118,1008097535,8097652,
-1.12708,1.47387,-3.73911,µm,Spot,Displacement Delta,119,1008097535,8097653,
0.674976,1.54235,-1.52332,µm,Spot,Displacement Delta,120,1008097535,8097654,
-0.252075,0.598011,-0.68976,µm,Spot,Displacement Delta,121,1008097535,8097655,
1.74578,0.958519,1.14948,µm,Spot,Displacement Delta,122,1008097535,8097656,
1.5844,1.46619,0.303495,µm,Spot,Displacement Delta,123,1008097535,8097657,
0.915844,1.24767,0.282658,µm,Spot,Displacement Delta,124,1008097535,8097658,
-0.937851,-0.413132,-0.487468,µm,Spot,Displacement Delta,125,1008097535,8097659,
-0.706867,-0.0233688,-0.345542,µm,Spot,Displacement Delta,126,1008097535,8097660,
2.8778,1.90281,0.29674,µm,Spot,Displacement Delta,127,1008097535,8097661,
-1.23341,-1.0652,-0.233303,µm,Spot,Displacement Delta,128,1008097535,8097662,
-0.649632,-0.725929,0.115879,µm,Spot,Displacement Delta,129,1008097535,8097663,
-1.30732,-1.2838,-1.37954,µm,Spot,Displacement Delta,130,1008097535,8097664,
-0.146149,-0.452766,0.27678,µm,Spot,Displacement Delta,131,1008097535,8097665,
-0.109432,0.35704,-1.18341,µm,Spot,Displacement Delta,132,1008097535,8097666,
1.293,1.26878,1.90584,µm,Spot,Displacement Delta,133,1008097535,8097667,
4.14235,2.27235,1.55948,µm,Spot,Displacement Delta,134,1008097535,8097668,
2.16171,1.00455,0.681567,µm,Spot,Displacement Delta,135,1008097535,8097669,
0.346653,0.504799,0.0563698,µm,Spot,Displacement Delta,136,1008097535,8097670,
-1.72567,-0.614456,-0.362926,µm,Spot,Displacement Delta,137,1008097535,8097671,
-0.769222,-0.562759,0.383057,µm,Spot,Displacement Delta,138,1008097535,8097672,
0.592072,0.079052,-0.132437,µm,Spot,Displacement Delta,139,1008097535,8097673,
-0.312969,-0.321987,0.579288,µm,Spot,Displacement Delta,140,1008097535,8097674,
0.0919952,-0.160828,0.054039,µm,Spot,Displacement Delta,141,1008097535,8097675,
-0.0751305,0.0107422,-0.227467,µm,Spot,Displacement Delta,142,1008097535,8097676,
0.887508,0.711777,0.0992661,µm,Spot,Displacement Delta,143,1008097535,8097677,
-0.0868034,-0.0523453,0.735645,µm,Spot,Displacement Delta,144,1008097535,8097678,
-0.835899,-1.03269,-0.981091,µm,Spot,Displacement Delta,145,1008097535,8097679,
-0.815228,-0.949081,0.639549,µm,Spot,Displacement Delta,146,1008097535,8097680,
-0.23362,-0.383663,0.0994701,µm,Spot,Displacement Delta,147,1008097535,8097681,
0.0639153,-0.0703621,0.10685,µm,Spot,Displacement Delta,148,1008097535,8097682,
-1.36825,-1.55828,0.0454235,µm,Spot,Displacement Delta,149,1008097535,8097683,
0.270916,0.491028,-0.200724,µm,Spot,Displacement Delta,150,1008097535,8097684,
