
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
7.46824e+07,,Spot,1,Image 1,1,1008097535,8097535,
1.19901e+08,,Spot,1,Image 1,2,1008097535,8097536,
2.58832e+08,,Spot,1,Image 1,3,1008097535,8097537,
1.74583e+08,,Spot,1,Image 1,4,1008097535,8097538,
1.15321e+08,,Spot,1,Image 1,5,1008097535,8097539,
1.41087e+08,,Spot,1,Image 1,6,1008097535,8097540,
1.58022e+08,,Spot,1,Image 1,7,1008097535,8097541,
1.05024e+08,,Spot,1,Image 1,8,1008097535,8097542,
1.23548e+08,,Spot,1,Image 1,9,1008097535,8097543,
1.18377e+08,,Spot,1,Image 1,10,1008097535,8097544,
6.73691e+07,,Spot,1,Image 1,11,1008097535,8097545,
3.71273e+07,,Spot,1,Image 1,12,1008097535,8097546,
3.74525e+07,,Spot,1,Image 1,13,1008097535,8097547,
3.91594e+07,,Spot,1,Image 1,14,1008097535,8097548,
3.74646e+07,,Spot,1,Image 1,15,1008097535,8097549,
3.28895e+07,,Spot,1,Image 1,16,1008097535,8097550,
4.60678e+07,,Spot,1,Image 1,17,1008097535,8097551,
4.36055e+07,,Spot,1,Image 1,18,1008097535,8097552,
2.94097e+07,,Spot,1,Image 1,19,1008097535,8097553,
3.04757e+07,,Spot,1,Image 1,20,1008097535,8097554,
5.39497e+07,,Spot,1,Image 1,21,1008097535,8097555,
6.91814e+07,,Spot,1,Image 1,22,1008097535,8097556,
4.54779e+07,,Spot,1,Image 1,23,1008097535,8097557,
3.72638e+07,,Spot,1,Image 1,24,1008097535,8097558,
5.32715e+07,,Spot,1,Image 1,25,1008097535,8097559,
5.89266e+07,,Spot,1,Image 1,26,1008097535,8097560,
4.86882e+07,,Spot,1,Image 1,27,1008097535,8097561,
5.17093e+07,,Spot,1,Image 1,28,1008097535,8097562,
5.67179e+07,,Spot,1,Image 1,29,1008097535,8097563,
5.58516e+07,,Spot,1,Image 1,30,1008097535,8097564,
5.23504e+07,,Spot,1,Image 1,31,1008097535,8097565,
4.72851e+07,,Spot,1,Image 1,32,1008097535,8097566,
6.19427e+07,,Spot,1,Image 1,33,1008097535,8097567,
9.78746e+07,,Spot,1,Image 1,34,1008097535,8097568,
6.58975e+07,,Spot,1,Image 1,35,1008097535,8097569,
7.42024e+07,,Spot,1,Image 1,36,1008097535,8097570,
5.60625e+07,,Spot,1,Image 1,37,1008097535,8097571,
7.83559e+07,,Spot,1,Image 1,38,1008097535,8097572,
9.06419e+07,,Spot,1,Image 1,39,1008097535,8097573,
9.16199e+07,,Spot,1,Image 1,40,1008097535,8097574,
6.79482e+07,,Spot,1,Image 1,41,1008097535,8097575,
7.27847e+07,,Spot,1,Image 1,42,1008097535,8097576,
8.383e+07,,Spot,1,Image 1,43,1008097535,8097577,
6.99152e+07,,Spot,1,Image 1,44,1008097535,8097578,
6.87392e+07,,Spot,1,Image 1,45,1008097535,8097579,
7.29284e+07,,Spot,1,Image 1,46,1008097535,8097580,
6.34838e+07,,Spot,1,Image 1,47,1008097535,8097581,
7.38121e+07,,Spot,1,Image 1,48,1008097535,8097582,
5.45458e+07,,Spot,1,Image 1,49,1008097535,8097583,
6.40491e+07,,Spot,1,Image 1,50,1008097535,8097584,
8.37502e+07,,Spot,1,Image 1,51,1008097535,8097585,
8.51177e+07,,Spot,1,Image 1,52,1008097535,8097586,
6.54762e+07,,Spot,1,Image 1,53,1008097535,8097587,
6.60329e+07,,Spot,1,Image 1,54,1008097535,8097588,
7.90556e+07,,Spot,1,Image 1,55,1008097535,8097589,
8.61579e+07,,Spot,1,Image 1,56,1008097535,8097590,
7.68691e+07,,Spot,1,Image 1,57,1008097535,8097591,
7.9131e+07,,Spot,1,Image 1,58,1008097535,8097592,
6.52236e+07,,Spot,1,Image 1,59,1008097535,8097593,
6.62969e+07,,Spot,1,Image 1,60,1008097535,8097594,
6.39223e+07,,Spot,1,Image 1,61,1008097535,8097595,
9.05617e+07,,Spot,1,Image 1,62,1008097535,8097596,
8.26876e+07,,Spot,1,Image 1,63,1008097535,8097597,
8.07745e+07,,Spot,1,Image 1,64,1008097535,8097598,
7.71412e+07,,Spot,1,Image 1,65,1008097535,8097599,
7.87254e+07,,Spot,1,Image 1,66,1008097535,8097600,
8.4667e+07,,Spot,1,Image 1,67,1008097535,8097601,
8.70636e+07,,Spot,1,Image 1,68,1008097535,8097602,
8.41827e+07,,Spot,1,Image 1,69,1008097535,8097603,
7.83169e+07,,Spot,1,Image 1,70,1008097535,8097604,
6.97018e+07,,Spot,1,Image 1,71,1008097535,8097605,
8.36997e+07,,Spot,1,Image 1,72,1008097535,8097606,
7.36814e+07,,Spot,1,Image 1,73,1008097535,8097607,
7.66099e+07,,Spot,1,Image 1,74,1008097535,8097608,
6.39807e+07,,Spot,1,Image 1,75,1008097535,8097609,
9.09089e+07,,Spot,1,Image 1,76,1008097535,8097610,
6.82556e+07,,Spot,1,Image 1,77,1008097535,8097611,
7.01732e+07,,Spot,1,Image 1,78,1008097535,8097612,
6.08273e+07,,Spot,1,Image 1,79,1008097535,8097613,
8.70564e+07,,Spot,1,Image 1,80,1008097535,8097614,
8.81034e+07,,Spot,1,Image 1,81,1008097535,8097615,
8.93038e+07,,Spot,1,Image 1,82,1008097535,8097616,
4.25087e+07,,Spot,1,Image 1,83,1008097535,8097617,
7.46366e+07,,Spot,1,Image 1,84,1008097535,8097618,
7.74567e+07,,Spot,1,Image 1,85,1008097535,8097619,
8.50886e+07,,Spot,1,Image 1,86,1008097535,8097620,
9.15235e+07,,Spot,1,Image 1,87,1008097535,8097621,
8.36478e+07,,Spot,1,Image 1,88,1008097535,8097622,
7.08812e+07,,Spot,1,Image 1,89,1008097535,8097623,
7.10682e+07,,Spot,1,Image 1,90,1008097535,8097624,
6.98977e+07,,Spot,1,Image 1,91,1008097535,8097625,
7.16599e+07,,Spot,1,Image 1,92,1008097535,8097626,
7.66728e+07,,Spot,1,Image 1,93,1008097535,8097627,
7.77837e+07,,Spot,1,Image 1,94,1008097535,8097628,
7.8936e+07,,Spot,1,Image 1,95,1008097535,8097629,
8.26519e+07,,Spot,1,Image 1,96,1008097535,8097630,
7.30677e+07,,Spot,1,Image 1,97,1008097535,8097631,
7.43731e+07,,Spot,1,Image 1,98,1008097535,8097632,
6.85609e+07,,Spot,1,Image 1,99,1008097535,8097633,
6.77867e+07,,Spot,1,Image 1,100,1008097535,8097634,
7.51507e+07,,Spot,1,Image 1,101,1008097535,8097635,
6.01441e+07,,Spot,1,Image 1,102,1008097535,8097636,
6.5775e+07,,Spot,1,Image 1,103,1008097535,8097637,
6.72266e+07,,Spot,1,Image 1,104,1008097535,8097638,
6.9079e+07,,Spot,1,Image 1,105,1008097535,8097639,
6.93909e+07,,Spot,1,Image 1,106,1008097535,8097640,
7.31826e+07,,Spot,1,Image 1,107,1008097535,8097641,
7.94223e+07,,Spot,1,Image 1,108,1008097535,8097642,
5.13206e+07,,Spot,1,Image 1,109,1008097535,8097643,
7.92338e+07,,Spot,1,Image 1,110,1008097535,8097644,
6.77839e+07,,Spot,1,Image 1,111,1008097535,8097645,
6.54983e+07,,Spot,1,Image 1,112,1008097535,8097646,
6.05713e+07,,Spot,1,Image 1,113,1008097535,8097647,
5.76915e+07,,Spot,1,Image 1,114,1008097535,8097648,
6.26281e+07,,Spot,1,Image 1,115,1008097535,8097649,
5.39019e+07,,Spot,1,Image 1,116,1008097535,8097650,
5.073e+07,,Spot,1,Image 1,117,1008097535,8097651,
5.91234e+07,,Spot,1,Image 1,118,1008097535,8097652,
6.97976e+07,,Spot,1,Image 1,119,1008097535,8097653,
5.85776e+07,,Spot,1,Image 1,120,1008097535,8097654,
5.64623e+07,,Spot,1,Image 1,121,1008097535,8097655,
4.53559e+07,,Spot,1,Image 1,122,1008097535,8097656,
4.55435e+07,,Spot,1,Image 1,123,1008097535,8097657,
4.61251e+07,,Spot,1,Image 1,124,1008097535,8097658,
4.26594e+07,,Spot,1,Image 1,125,1008097535,8097659,
3.95368e+07,,Spot,1,Image 1,126,1008097535,8097660,
3.65006e+07,,Spot,1,Image 1,127,1008097535,8097661,
3.72027e+07,,Spot,1,Image 1,128,1008097535,8097662,
3.87343e+07,,Spot,1,Image 1,129,1008097535,8097663,
4.51768e+07,,Spot,1,Image 1,130,1008097535,8097664,
5.17677e+07,,Spot,1,Image 1,131,1008097535,8097665,
5.94373e+07,,Spot,1,Image 1,132,1008097535,8097666,
3.50001e+07,,Spot,1,Image 1,133,1008097535,8097667,
4.04808e+07,,Spot,1,Image 1,134,1008097535,8097668,
8.45343e+07,,Spot,1,Image 1,135,1008097535,8097669,
9.67993e+07,,Spot,1,Image 1,136,1008097535,8097670,
6.15775e+07,,Spot,1,Image 1,137,1008097535,8097671,
4.23183e+07,,Spot,1,Image 1,138,1008097535,8097672,
4.65626e+07,,Spot,1,Image 1,139,1008097535,8097673,
4.42722e+07,,Spot,1,Image 1,140,1008097535,8097674,
4.22166e+07,,Spot,1,Image 1,141,1008097535,8097675,
4.602e+07,,Spot,1,Image 1,142,1008097535,8097676,
4.98432e+07,,Spot,1,Image 1,143,1008097535,8097677,
4.86091e+07,,Spot,1,Image 1,144,1008097535,8097678,
3.95788e+07,,Spot,1,Image 1,145,1008097535,8097679,
3.56904e+07,,Spot,1,Image 1,146,1008097535,8097680,
3.33058e+07,,Spot,1,Image 1,147,1008097535,8097681,
3.1619e+07,,Spot,1,Image 1,148,1008097535,8097682,
3.46781e+07,,Spot,1,Image 1,149,1008097535,8097683,
3.31921e+07,,Spot,1,Image 1,150,1008097535,8097684,
3.37256e+07,,Spot,1,Image 1,151,1008097535,8097685,
2.9308e+07,,Spot,1,Image 1,152,1008097535,8097686,
3.22526e+07,,Spot,1,Image 1,153,1008097535,8097687,
3.33954e+07,,Spot,1,Image 1,154,1008097535,8097688,
3.914e+07,,Spot,1,Image 1,155,1008097535,8097689,
4.23917e+07,,Spot,1,Image 1,156,1008097535,8097690,
4.49604e+07,,Spot,1,Image 1,157,1008097535,8097691,
5.13218e+07,,Spot,1,Image 1,158,1008097535,8097692,
5.75491e+07,,Spot,1,Image 1,159,1008097535,8097693,
4.34503e+07,,Spot,1,Image 1,160,1008097535,8097694,
3.99629e+07,,Spot,1,Image 1,161,1008097535,8097695,
3.83161e+07,,Spot,1,Image 1,162,1008097535,8097696,
3.92628e+07,,Spot,1,Image 1,163,1008097535,8097697,
3.32978e+07,,Spot,1,Image 1,164,1008097535,8097698,
4.50068e+07,,Spot,1,Image 1,165,1008097535,8097699,
5.72969e+07,,Spot,1,Image 1,166,1008097535,8097700,
6.98446e+07,,Spot,1,Image 1,167,1008097535,8097701,
4.12039e+07,,Spot,1,Image 1,168,1008097535,8097702,
4.48484e+07,,Spot,1,Image 1,169,1008097535,8097703,
4.17429e+07,,Spot,1,Image 1,170,1008097535,8097704,
5.28224e+07,,Spot,1,Image 1,171,1008097535,8097705,
5.2715e+07,,Spot,1,Image 1,172,1008097535,8097706,
5.31097e+07,,Spot,1,Image 1,173,1008097535,8097707,
6.35498e+07,,Spot,1,Image 1,174,1008097535,8097708,
4.488e+07,,Spot,1,Image 1,175,1008097535,8097709,
4.51785e+07,,Spot,1,Image 1,176,1008097535,8097710,
3.52509e+07,,Spot,1,Image 1,177,1008097535,8097711,
3.12309e+07,,Spot,1,Image 1,178,1008097535,8097712,
3.21271e+07,,Spot,1,Image 1,179,1008097535,8097713,
2.99485e+07,,Spot,1,Image 1,180,1008097535,8097714,
2.92098e+07,,Spot,1,Image 1,181,1008097535,8097715,
3.15013e+07,,Spot,1,Image 1,182,1008097535,8097716,
3.59307e+07,,Spot,1,Image 1,183,1008097535,8097717,
3.06163e+07,,Spot,1,Image 1,184,1008097535,8097718,
3.64424e+07,,Spot,1,Image 1,185,1008097535,8097719,
3.86702e+07,,Spot,1,Image 1,186,1008097535,8097720,
6.38231e+07,,Spot,1,Image 1,187,1008097535,8097721,
7.46249e+07,,Spot,1,Image 1,188,1008097535,8097722,
6.39436e+07,,Spot,1,Image 1,189,1008097535,8097723,
5.62204e+07,,Spot,1,Image 1,190,1008097535,8097724,
5.48434e+07,,Spot,1,Image 1,191,1008097535,8097725,
3.31114e+07,,Spot,1,Image 1,192,1008097535,8097726,
3.82379e+07,,Spot,1,Image 1,193,1008097535,8097727,
4.46874e+07,,Spot,1,Image 1,194,1008097535,8097728,
4.32555e+07,,Spot,1,Image 1,195,1008097535,8097729,
4.13909e+07,,Spot,1,Image 1,196,1008097535,8097730,
3.87626e+07,,Spot,1,Image 1,197,1008097535,8097731,
3.14189e+07,,Spot,1,Image 1,198,1008097535,8097732,
3.64328e+07,,Spot,1,Image 1,199,1008097535,8097733,
3.78087e+07,,Spot,1,Image 1,200,1008097535,8097734,
4.47885e+07,,Spot,1,Image 1,201,1008097535,8097735,
2.8699e+07,,Spot,1,Image 1,202,1008097535,8097736,
4.34641e+07,,Spot,1,Image 1,203,1008097535,8097737,
5.57347e+07,,Spot,1,Image 1,204,1008097535,8097738,
4.20042e+07,,Spot,1,Image 1,205,1008097535,8097739,
3.48778e+07,,Spot,1,Image 1,206,1008097535,8097740,
5.05312e+07,,Spot,1,Image 1,207,1008097535,8097741,
6.81296e+07,,Spot,1,Image 1,208,1008097535,8097742,
7.25057e+07,,Spot,1,Image 1,209,1008097535,8097743,
8.36675e+07,,Spot,1,Image 1,210,1008097535,8097744,
1.07751e+08,,Spot,1,Image 1,211,1008097535,8097745,
8.41646e+07,,Spot,1,Image 1,212,1008097535,8097746,
5.97388e+07,,Spot,1,Image 1,213,1008097535,8097747,
1.09437e+08,,Spot,1,Image 1,214,1008097535,8097748,
1.10162e+08,,Spot,1,Image 1,215,1008097535,8097749,
1.38128e+08,,Spot,1,Image 1,216,1008097535,8097750,
1.24871e+08,,Spot,1,Image 1,217,1008097535,8097751,
1.3039e+08,,Spot,1,Image 1,218,1008097535,8097752,
1.18412e+08,,Spot,1,Image 1,219,1008097535,8097753,
8.94195e+07,,Spot,1,Image 1,220,1008097535,8097754,
1.11179e+08,,Spot,1,Image 1,221,1008097535,8097755,
9.81839e+07,,Spot,1,Image 1,222,1008097535,8097756,
9.52244e+07,,Spot,1,Image 1,223,1008097535,8097757,
1.06343e+08,,Spot,1,Image 1,224,1008097535,8097758,
1.08866e+08,,Spot,1,Image 1,225,1008097535,8097759,
9.8017e+07,,Spot,1,Image 1,226,1008097535,8097760,
1.08699e+08,,Spot,1,Image 1,227,1008097535,8097761,
1.16927e+08,,Spot,1,Image 1,228,1008097535,8097762,
1.23907e+08,,Spot,1,Image 1,229,1008097535,8097763,
1.00929e+08,,Spot,1,Image 1,230,1008097535,8097764,
1.04572e+08,,Spot,1,Image 1,231,1008097535,8097765,
8.40045e+07,,Spot,1,Image 1,232,1008097535,8097766,
8.74433e+07,,Spot,1,Image 1,233,1008097535,8097767,
9.58846e+07,,Spot,1,Image 1,234,1008097535,8097768,
9.4312e+07,,Spot,1,Image 1,235,1008097535,8097769,
9.30802e+07,,Spot,1,Image 1,236,1008097535,8097770,
9.94895e+07,,Spot,1,Image 1,237,1008097535,8097771,
1.05017e+08,,Spot,1,Image 1,238,1008097535,8097772,
1.01017e+08,,Spot,1,Image 1,239,1008097535,8097773,
1.0255e+08,,Spot,1,Image 1,240,1008097535,8097774,
1.09501e+08,,Spot,1,Image 1,241,1008097535,8097775,
9.99842e+07,,Spot,1,Image 1,242,1008097535,8097776,
8.84781e+07,,Spot,1,Image 1,243,1008097535,8097777,
8.80725e+07,,Spot,1,Image 1,244,1008097535,8097778,
8.46199e+07,,Spot,1,Image 1,245,1008097535,8097779,
9.5847e+07,,Spot,1,Image 1,246,1008097535,8097780,
9.78815e+07,,Spot,1,Image 1,247,1008097535,8097781,
1.03193e+08,,Spot,1,Image 1,248,1008097535,8097782,
1.18183e+08,,Spot,1,Image 1,249,1008097535,8097783,
1.07338e+08,,Spot,1,Image 1,250,1008097535,8097784,
1.12155e+08,,Spot,1,Image 1,251,1008097535,8097785,
9.38982e+07,,Spot,1,Image 1,252,1008097535,8097786,
9.81002e+07,,Spot,1,Image 1,253,1008097535,8097787,
1.24534e+08,,Spot,1,Image 1,254,1008097535,8097788,
9.50276e+07,,Spot,1,Image 1,255,1008097535,8097789,
1.30333e+08,,Spot,1,Image 1,256,1008097535,8097790,
1.39816e+08,,Spot,1,Image 1,257,1008097535,8097791,
1.25803e+08,,Spot,1,Image 1,258,1008097535,8097792,
1.19707e+08,,Spot,1,Image 1,259,1008097535,8097793,
1.15163e+08,,Spot,1,Image 1,260,1008097535,8097794,
1.40028e+08,,Spot,1,Image 1,261,1008097535,8097795,
1.37384e+08,,Spot,1,Image 1,262,1008097535,8097796,
1.27374e+08,,Spot,1,Image 1,263,1008097535,8097797,
1.17609e+08,,Spot,1,Image 1,264,1008097535,8097798,
1.0477e+08,,Spot,1,Image 1,265,1008097535,8097799,
1.16426e+08,,Spot,1,Image 1,266,1008097535,8097800,
1.14401e+08,,Spot,1,Image 1,267,1008097535,8097801,
1.036e+08,,Spot,1,Image 1,268,1008097535,8097802,
9.81173e+07,,Spot,1,Image 1,269,1008097535,8097803,
1.02638e+08,,Spot,1,Image 1,270,1008097535,8097804,
