
Shortest Distance to Spots Spots=Phagosomes
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
20.6098,,Spot,Phagosomes,118,1008097535,8097652,
19.1974,,Spot,Phagosomes,119,1008097535,8097653,
16.9895,,Spot,Phagosomes,120,1008097535,8097654,
16.5457,,Spot,Phagosomes,121,1008097535,8097655,
14.3158,,Spot,Phagosomes,122,1008097535,8097656,
11.8176,,Spot,Phagosomes,123,1008097535,8097657,
9.56425,,Spot,Phagosomes,124,1008097535,8097658,
9.93996,,Spot,Phagosomes,125,1008097535,8097659,
10.2474,,Spot,Phagosomes,126,1008097535,8097660,
6.87923,,Spot,Phagosomes,127,1008097535,8097661,
8.36473,,Spot,Phagosomes,128,1008097535,8097662,
8.46424,,Spot,Phagosomes,129,1008097535,8097663,
10.8218,,Spot,Phagosomes,130,1008097535,8097664,
11.8406,,Spot,Phagosomes,131,1008097535,8097665,
11.9213,,Spot,Phagosomes,132,1008097535,8097666,
10.23,,Spot,Phagosomes,133,1008097535,8097667,
5.84128,,Spot,Phagosomes,134,1008097535,8097668,
4.39487,,Spot,Phagosomes,135,1008097535,8097669,
4.27066,,Spot,Phagosomes,136,1008097535,8097670,
5.25347,,Spot,Phagosomes,137,1008097535,8097671,
5.37383,,Spot,Phagosomes,138,1008097535,8097672,
5.13013,,Spot,Phagosomes,139,1008097535,8097673,
5.41957,,Spot,Phagosomes,140,1008097535,8097674,
5.39701,,Spot,Phagosomes,141,1008097535,8097675,
5.02474,,Spot,Phagosomes,142,1008097535,8097676,
4.64882,,Spot,Phagosomes,143,1008097535,8097677,
4.71501,,Spot,Phagosomes,144,1008097535,8097678,
5.33495,,Spot,Phagosomes,145,1008097535,8097679,
6.1284,,Spot,Phagosomes,146,1008097535,8097680,
6.51022,,Spot,Phagosomes,147,1008097535,8097681,
6.09095,,Spot,Phagosomes,148,1008097535,8097682,
7.87391,,Spot,Phagosomes,149,1008097535,8097683,
7.42122,,Spot,Phagosomes,150,1008097535,8097684,
8.14944,,Spot,Phagosomes,151,1008097535,8097685,
8.63195,,Spot,Phagosomes,152,1008097535,8097686,
9.53944,,Spot,Phagosomes,153,1008097535,8097687,
10.8372,,Spot,Phagosomes,154,1008097535,8097688,
11.5181,,Spot,Phagosomes,155,1008097535,8097689,
11.862,,Spot,Phagosomes,156,1008097535,8097690,
13.2017,,Spot,Phagosomes,157,1008097535,8097691,
14.4892,,Spot,Phagosomes,158,1008097535,8097692,
13.7967,,Spot,Phagosomes,159,1008097535,8097693,
11.2468,,Spot,Phagosomes,160,1008097535,8097694,
11.717,,Spot,Phagosomes,161,1008097535,8097695,
11.2637,,Spot,Phagosomes,162,1008097535,8097696,
10.7885,,Spot,Phagosomes,163,1008097535,8097697,
11.0298,,Spot,Phagosomes,164,1008097535,8097698,
13.6861,,Spot,Phagosomes,165,1008097535,8097699,
14.6631,,Spot,Phagosomes,166,1008097535,8097700,
14.9899,,Spot,Phagosomes,167,1008097535,8097701,
11.6836,,Spot,Phagosomes,168,1008097535,8097702,
11.6636,,Spot,Phagosomes,169,1008097535,8097703,
12.21,,Spot,Phagosomes,170,1008097535,8097704,
14.2568,,Spot,Phagosomes,171,1008097535,8097705,
17.3927,,Spot,Phagosomes,172,1008097535,8097706,
16.8357,,Spot,Phagosomes,173,1008097535,8097707,
16.4863,,Spot,Phagosomes,174,1008097535,8097708,
19.5417,,Spot,Phagosomes,175,1008097535,8097709,
20.29,,Spot,Phagosomes,176,1008097535,8097710,
20.9353,,Spot,Phagosomes,177,1008097535,8097711,
21.5845,,Spot,Phagosomes,178,1008097535,8097712,
22.3282,,Spot,Phagosomes,179,1008097535,8097713,
22.5611,,Spot,Phagosomes,180,1008097535,8097714,
22.115,,Spot,Phagosomes,181,1008097535,8097715,
24.4384,,Spot,Phagosomes,182,1008097535,8097716,
24.7466,,Spot,Phagosomes,183,1008097535,8097717,
23.0176,,Spot,Phagosomes,184,1008097535,8097718,
17.2165,,Spot,Phagosomes,185,1008097535,8097719,
15.081,,Spot,Phagosomes,186,1008097535,8097720,
10.0003,,Spot,Phagosomes,187,1008097535,8097721,
4.55302,,Spot,Phagosomes,188,1008097535,8097722,
5.80148,,Spot,Phagosomes,189,1008097535,8097723,
6.04075,,Spot,Phagosomes,190,1008097535,8097724,
5.41625,,Spot,Phagosomes,191,1008097535,8097725,
5.47094,,Spot,Phagosomes,192,1008097535,8097726,
7.51811,,Spot,Phagosomes,193,1008097535,8097727,
6.38337,,Spot,Phagosomes,194,1008097535,8097728,
4.79586,,Spot,Phagosomes,195,1008097535,8097729,
12.1295,,Spot,Phagosomes,196,1008097535,8097730,
13.5192,,Spot,Phagosomes,197,1008097535,8097731,
15.0482,,Spot,Phagosomes,198,1008097535,8097732,
14.2204,,Spot,Phagosomes,199,1008097535,8097733,
15.4547,,Spot,Phagosomes,206,1008097535,8097740,
13.8806,,Spot,Phagosomes,207,1008097535,8097741,
9.74598,,Spot,Phagosomes,208,1008097535,8097742,
5.74374,,Spot,Phagosomes,209,1008097535,8097743,
4.41349,,Spot,Phagosomes,210,1008097535,8097744,
3.70744,,Spot,Phagosomes,211,1008097535,8097745,
3.57441,,Spot,Phagosomes,212,1008097535,8097746,
2.84413,,Spot,Phagosomes,213,1008097535,8097747,
4.94395,,Spot,Phagosomes,214,1008097535,8097748,
4.74093,,Spot,Phagosomes,215,1008097535,8097749,
3.81802,,Spot,Phagosomes,216,1008097535,8097750,
3.25374,,Spot,Phagosomes,217,1008097535,8097751,
2.62221,,Spot,Phagosomes,218,1008097535,8097752,
3.04694,,Spot,Phagosomes,219,1008097535,8097753,
4.00129,,Spot,Phagosomes,220,1008097535,8097754,
3.47704,,Spot,Phagosomes,221,1008097535,8097755,
3.50906,,Spot,Phagosomes,222,1008097535,8097756,
2.94201,,Spot,Phagosomes,223,1008097535,8097757,
3.91184,,Spot,Phagosomes,224,1008097535,8097758,
3.66488,,Spot,Phagosomes,225,1008097535,8097759,
3.75174,,Spot,Phagosomes,226,1008097535,8097760,
3.98392,,Spot,Phagosomes,227,1008097535,8097761,
4.12497,,Spot,Phagosomes,228,1008097535,8097762,
4.08564,,Spot,Phagosomes,229,1008097535,8097763,
3.36401,,Spot,Phagosomes,230,1008097535,8097764,
3.90646,,Spot,Phagosomes,231,1008097535,8097765,
4.57976,,Spot,Phagosomes,232,1008097535,8097766,
4.57536,,Spot,Phagosomes,233,1008097535,8097767,
4.48012,,Spot,Phagosomes,234,1008097535,8097768,
3.65489,,Spot,Phagosomes,235,1008097535,8097769,
4.11893,,Spot,Phagosomes,236,1008097535,8097770,
4.40878,,Spot,Phagosomes,237,1008097535,8097771,
4.71709,,Spot,Phagosomes,238,1008097535,8097772,
4.45716,,Spot,Phagosomes,239,1008097535,8097773,
4.44507,,Spot,Phagosomes,240,1008097535,8097774,
4.00608,,Spot,Phagosomes,241,1008097535,8097775,
3.52484,,Spot,Phagosomes,242,1008097535,8097776,
3.56881,,Spot,Phagosomes,243,1008097535,8097777,
4.11057,,Spot,Phagosomes,244,1008097535,8097778,
4.61348,,Spot,Phagosomes,245,1008097535,8097779,
8.36992,,Spot,Phagosomes,246,1008097535,8097780,
7.47904,,Spot,Phagosomes,247,1008097535,8097781,
7.59488,,Spot,Phagosomes,248,1008097535,8097782,
7.061,,Spot,Phagosomes,249,1008097535,8097783,
7.13762,,Spot,Phagosomes,250,1008097535,8097784,
8.20112,,Spot,Phagosomes,251,1008097535,8097785,
9.45758,,Spot,Phagosomes,252,1008097535,8097786,
10.6617,,Spot,Phagosomes,253,1008097535,8097787,
10.3681,,Spot,Phagosomes,254,1008097535,8097788,
10.2493,,Spot,Phagosomes,255,1008097535,8097789,
11.3049,,Spot,Phagosomes,256,1008097535,8097790,
9.94547,,Spot,Phagosomes,257,1008097535,8097791,
8.29477,,Spot,Phagosomes,258,1008097535,8097792,
3.13531,,Spot,Phagosomes,259,1008097535,8097793,
3.44156,,Spot,Phagosomes,260,1008097535,8097794,
4.18929,,Spot,Phagosomes,261,1008097535,8097795,
3.95347,,Spot,Phagosomes,262,1008097535,8097796,
4.9238,,Spot,Phagosomes,263,1008097535,8097797,
4.67712,,Spot,Phagosomes,264,1008097535,8097798,
5.35751,,Spot,Phagosomes,265,1008097535,8097799,
4.77599,,Spot,Phagosomes,266,1008097535,8097800,
4.90692,,Spot,Phagosomes,267,1008097535,8097801,
5.43828,,Spot,Phagosomes,268,1008097535,8097802,
5.74763,,Spot,Phagosomes,269,1008097535,8097803,
5.59524,,Spot,Phagosomes,270,1008097535,8097804,
3.93637,,Spot,Phagosomes,271,1008097535,8097805,
3.84602,,Spot,Phagosomes,272,1008097535,8097806,
3.89116,,Spot,Phagosomes,273,1008097535,8097807,
4.3345,,Spot,Phagosomes,274,1008097535,8097808,
3.77863,,Spot,Phagosomes,275,1008097535,8097809,
4.62655,,Spot,Phagosomes,276,1008097535,8097810,
4.15772,,Spot,Phagosomes,277,1008097535,8097811,
3.17204,,Spot,Phagosomes,278,1008097535,8097812,
3.98662,,Spot,Phagosomes,279,1008097535,8097813,
4.61662,,Spot,Phagosomes,280,1008097535,8097814,
4.30655,,Spot,Phagosomes,281,1008097535,8097815,
4.54979,,Spot,Phagosomes,282,1008097535,8097816,
4.17766,,Spot,Phagosomes,283,1008097535,8097817,
3.87703,,Spot,Phagosomes,284,1008097535,8097818,
4.24483,,Spot,Phagosomes,285,1008097535,8097819,
4.6969,,Spot,Phagosomes,286,1008097535,8097820,
4.05198,,Spot,Phagosomes,287,1008097535,8097821,
4.33861,,Spot,Phagosomes,288,1008097535,8097822,
4.58685,,Spot,Phagosomes,289,1008097535,8097823,
3.69114,,Spot,Phagosomes,290,1008097535,8097824,
3.5811,,Spot,Phagosomes,291,1008097535,8097825,
4.17629,,Spot,Phagosomes,292,1008097535,8097826,
4.76175,,Spot,Phagosomes,293,1008097535,8097827,
4.46418,,Spot,Phagosomes,294,1008097535,8097828,
4.79618,,Spot,Phagosomes,295,1008097535,8097829,
4.65185,,Spot,Phagosomes,296,1008097535,8097830,
4.85727,,Spot,Phagosomes,297,1008097535,8097831,
4.76783,,Spot,Phagosomes,298,1008097535,8097832,
4.55194,,Spot,Phagosomes,299,1008097535,8097833,
4.15215,,Spot,Phagosomes,300,1008097535,8097834,
3.97494,,Spot,Phagosomes,301,1008097535,8097835,
4.53011,,Spot,Phagosomes,302,1008097535,8097836,
4.0671,,Spot,Phagosomes,303,1008097535,8097837,
3.05753,,Spot,Phagosomes,304,1008097535,8097838,
4.28011,,Spot,Phagosomes,305,1008097535,8097839,
4.60443,,Spot,Phagosomes,306,1008097535,8097840,
4.27201,,Spot,Phagosomes,307,1008097535,8097841,
3.38394,,Spot,Phagosomes,308,1008097535,8097842,
2.59826,,Spot,Phagosomes,309,1008097535,8097843,
4.5182,,Spot,Phagosomes,310,1008097535,8097844,
6.14133,,Spot,Phagosomes,311,1008097535,8097845,
8.36018,,Spot,Phagosomes,313,1008097535,8097847,
5.90479,,Spot,Phagosomes,314,1008097535,8097848,
4.46736,,Spot,Phagosomes,315,1008097535,8097849,
5.35177,,Spot,Phagosomes,316,1008097535,8097850,
7.3396,,Spot,Phagosomes,317,1008097535,8097851,
