
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
591.057,,Spot,1,Image 1,1,1008097535,8097535,
718.554,,Spot,1,Image 1,2,1008097535,8097536,
1077.67,,Spot,1,Image 1,3,1008097535,8097537,
863.186,,Spot,1,Image 1,4,1008097535,8097538,
711.507,,Spot,1,Image 1,5,1008097535,8097539,
774.709,,Spot,1,Image 1,6,1008097535,8097540,
822.952,,Spot,1,Image 1,7,1008097535,8097541,
712.108,,Spot,1,Image 1,8,1008097535,8097542,
717.034,,Spot,1,Image 1,9,1008097535,8097543,
745.129,,Spot,1,Image 1,10,1008097535,8097544,
528.144,,Spot,1,Image 1,11,1008097535,8097545,
418.467,,Spot,1,Image 1,12,1008097535,8097546,
396.271,,Spot,1,Image 1,13,1008097535,8097547,
406.46,,Spot,1,Image 1,14,1008097535,8097548,
395.134,,Spot,1,Image 1,15,1008097535,8097549,
376.391,,Spot,1,Image 1,16,1008097535,8097550,
435.071,,Spot,1,Image 1,17,1008097535,8097551,
427.873,,Spot,1,Image 1,18,1008097535,8097552,
375.44,,Spot,1,Image 1,19,1008097535,8097553,
382.599,,Spot,1,Image 1,20,1008097535,8097554,
473.899,,Spot,1,Image 1,21,1008097535,8097555,
552.464,,Spot,1,Image 1,22,1008097535,8097556,
434.689,,Spot,1,Image 1,23,1008097535,8097557,
424.634,,Spot,1,Image 1,24,1008097535,8097558,
477.576,,Spot,1,Image 1,25,1008097535,8097559,
517.385,,Spot,1,Image 1,26,1008097535,8097560,
481.827,,Spot,1,Image 1,27,1008097535,8097561,
489.533,,Spot,1,Image 1,28,1008097535,8097562,
488.178,,Spot,1,Image 1,29,1008097535,8097563,
491.258,,Spot,1,Image 1,30,1008097535,8097564,
476.404,,Spot,1,Image 1,31,1008097535,8097565,
465.704,,Spot,1,Image 1,32,1008097535,8097566,
545.67,,Spot,1,Image 1,33,1008097535,8097567,
656.327,,Spot,1,Image 1,34,1008097535,8097568,
556.673,,Spot,1,Image 1,35,1008097535,8097569,
552.008,,Spot,1,Image 1,36,1008097535,8097570,
506.925,,Spot,1,Image 1,37,1008097535,8097571,
596.679,,Spot,1,Image 1,38,1008097535,8097572,
618.332,,Spot,1,Image 1,39,1008097535,8097573,
618.017,,Spot,1,Image 1,40,1008097535,8097574,
540.576,,Spot,1,Image 1,41,1008097535,8097575,
560.304,,Spot,1,Image 1,42,1008097535,8097576,
598.672,,Spot,1,Image 1,43,1008097535,8097577,
538.845,,Spot,1,Image 1,44,1008097535,8097578,
544.026,,Spot,1,Image 1,45,1008097535,8097579,
551.62,,Spot,1,Image 1,46,1008097535,8097580,
544.491,,Spot,1,Image 1,47,1008097535,8097581,
557.966,,Spot,1,Image 1,48,1008097535,8097582,
500.685,,Spot,1,Image 1,49,1008097535,8097583,
541.926,,Spot,1,Image 1,50,1008097535,8097584,
604.412,,Spot,1,Image 1,51,1008097535,8097585,
608.36,,Spot,1,Image 1,52,1008097535,8097586,
559.212,,Spot,1,Image 1,53,1008097535,8097587,
532.641,,Spot,1,Image 1,54,1008097535,8097588,
581.241,,Spot,1,Image 1,55,1008097535,8097589,
599.729,,Spot,1,Image 1,56,1008097535,8097590,
577.667,,Spot,1,Image 1,57,1008097535,8097591,
617.087,,Spot,1,Image 1,58,1008097535,8097592,
557.702,,Spot,1,Image 1,59,1008097535,8097593,
549.275,,Spot,1,Image 1,60,1008097535,8097594,
518.928,,Spot,1,Image 1,61,1008097535,8097595,
614.74,,Spot,1,Image 1,62,1008097535,8097596,
590.519,,Spot,1,Image 1,63,1008097535,8097597,
622.242,,Spot,1,Image 1,64,1008097535,8097598,
598.112,,Spot,1,Image 1,65,1008097535,8097599,
613.154,,Spot,1,Image 1,66,1008097535,8097600,
599.923,,Spot,1,Image 1,67,1008097535,8097601,
609.348,,Spot,1,Image 1,68,1008097535,8097602,
590.167,,Spot,1,Image 1,69,1008097535,8097603,
602.832,,Spot,1,Image 1,70,1008097535,8097604,
562.146,,Spot,1,Image 1,71,1008097535,8097605,
593.415,,Spot,1,Image 1,72,1008097535,8097606,
555.899,,Spot,1,Image 1,73,1008097535,8097607,
609.005,,Spot,1,Image 1,74,1008097535,8097608,
558.723,,Spot,1,Image 1,75,1008097535,8097609,
622.764,,Spot,1,Image 1,76,1008097535,8097610,
539.957,,Spot,1,Image 1,77,1008097535,8097611,
542.754,,Spot,1,Image 1,78,1008097535,8097612,
511.113,,Spot,1,Image 1,79,1008097535,8097613,
607.759,,Spot,1,Image 1,80,1008097535,8097614,
596.856,,Spot,1,Image 1,81,1008097535,8097615,
611.39,,Spot,1,Image 1,82,1008097535,8097616,
417.724,,Spot,1,Image 1,83,1008097535,8097617,
553.725,,Spot,1,Image 1,84,1008097535,8097618,
566.134,,Spot,1,Image 1,85,1008097535,8097619,
593.188,,Spot,1,Image 1,86,1008097535,8097620,
612.465,,Spot,1,Image 1,87,1008097535,8097621,
586.845,,Spot,1,Image 1,88,1008097535,8097622,
539.075,,Spot,1,Image 1,89,1008097535,8097623,
547.633,,Spot,1,Image 1,90,1008097535,8097624,
544.701,,Spot,1,Image 1,91,1008097535,8097625,
541.868,,Spot,1,Image 1,92,1008097535,8097626,
571.172,,Spot,1,Image 1,93,1008097535,8097627,
569.303,,Spot,1,Image 1,94,1008097535,8097628,
578.137,,Spot,1,Image 1,95,1008097535,8097629,
583.369,,Spot,1,Image 1,96,1008097535,8097630,
555.796,,Spot,1,Image 1,97,1008097535,8097631,
561.923,,Spot,1,Image 1,98,1008097535,8097632,
533.782,,Spot,1,Image 1,99,1008097535,8097633,
527.091,,Spot,1,Image 1,100,1008097535,8097634,
559.029,,Spot,1,Image 1,101,1008097535,8097635,
500,,Spot,1,Image 1,102,1008097535,8097636,
522.711,,Spot,1,Image 1,103,1008097535,8097637,
527.608,,Spot,1,Image 1,104,1008097535,8097638,
543.147,,Spot,1,Image 1,105,1008097535,8097639,
536.343,,Spot,1,Image 1,106,1008097535,8097640,
549.5,,Spot,1,Image 1,107,1008097535,8097641,
570.587,,Spot,1,Image 1,108,1008097535,8097642,
456.889,,Spot,1,Image 1,109,1008097535,8097643,
567.344,,Spot,1,Image 1,110,1008097535,8097644,
542.122,,Spot,1,Image 1,111,1008097535,8097645,
527.248,,Spot,1,Image 1,112,1008097535,8097646,
500.983,,Spot,1,Image 1,113,1008097535,8097647,
494.949,,Spot,1,Image 1,114,1008097535,8097648,
510.226,,Spot,1,Image 1,115,1008097535,8097649,
470.777,,Spot,1,Image 1,116,1008097535,8097650,
464.376,,Spot,1,Image 1,117,1008097535,8097651,
509.133,,Spot,1,Image 1,118,1008097535,8097652,
550.579,,Spot,1,Image 1,119,1008097535,8097653,
520.613,,Spot,1,Image 1,120,1008097535,8097654,
487.212,,Spot,1,Image 1,121,1008097535,8097655,
444.687,,Spot,1,Image 1,122,1008097535,8097656,
439.682,,Spot,1,Image 1,123,1008097535,8097657,
457.558,,Spot,1,Image 1,124,1008097535,8097658,
451.874,,Spot,1,Image 1,125,1008097535,8097659,
414.667,,Spot,1,Image 1,126,1008097535,8097660,
408.046,,Spot,1,Image 1,127,1008097535,8097661,
396.453,,Spot,1,Image 1,128,1008097535,8097662,
405.614,,Spot,1,Image 1,129,1008097535,8097663,
459.358,,Spot,1,Image 1,130,1008097535,8097664,
463.029,,Spot,1,Image 1,131,1008097535,8097665,
503.5,,Spot,1,Image 1,132,1008097535,8097666,
407.608,,Spot,1,Image 1,133,1008097535,8097667,
424.252,,Spot,1,Image 1,134,1008097535,8097668,
636.33,,Spot,1,Image 1,135,1008097535,8097669,
655.829,,Spot,1,Image 1,136,1008097535,8097670,
510.932,,Spot,1,Image 1,137,1008097535,8097671,
