
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
34.4368,µm,Spot,Image 1,91,1008097535,8097625,
34.2605,µm,Spot,Image 1,92,1008097535,8097626,
32.5059,µm,Spot,Image 1,93,1008097535,8097627,
33.1967,µm,Spot,Image 1,94,1008097535,8097628,
34.3479,µm,Spot,Image 1,95,1008097535,8097629,
34.0687,µm,Spot,Image 1,96,1008097535,8097630,
35.0703,µm,Spot,Image 1,97,1008097535,8097631,
35.329,µm,Spot,Image 1,98,1008097535,8097632,
35.0974,µm,Spot,Image 1,99,1008097535,8097633,
34.8416,µm,Spot,Image 1,100,1008097535,8097634,
33.6341,µm,Spot,Image 1,101,1008097535,8097635,
34.6142,µm,Spot,Image 1,102,1008097535,8097636,
34.1778,µm,Spot,Image 1,103,1008097535,8097637,
33.6005,µm,Spot,Image 1,104,1008097535,8097638,
33.4673,µm,Spot,Image 1,105,1008097535,8097639,
32.5793,µm,Spot,Image 1,106,1008097535,8097640,
31.5857,µm,Spot,Image 1,107,1008097535,8097641,
31.1516,µm,Spot,Image 1,108,1008097535,8097642,
29.8483,µm,Spot,Image 1,109,1008097535,8097643,
31.4647,µm,Spot,Image 1,110,1008097535,8097644,
33.8402,µm,Spot,Image 1,111,1008097535,8097645,
33.0628,µm,Spot,Image 1,112,1008097535,8097646,
34.5646,µm,Spot,Image 1,113,1008097535,8097647,
34.31,µm,Spot,Image 1,114,1008097535,8097648,
34.5258,µm,Spot,Image 1,115,1008097535,8097649,
34.1471,µm,Spot,Image 1,116,1008097535,8097650,
33.6118,µm,Spot,Image 1,117,1008097535,8097651,
32.4302,µm,Spot,Image 1,118,1008097535,8097652,
30.9563,µm,Spot,Image 1,119,1008097535,8097653,
29.414,µm,Spot,Image 1,120,1008097535,8097654,
28.816,µm,Spot,Image 1,121,1008097535,8097655,
27.8574,µm,Spot,Image 1,122,1008097535,8097656,
26.3913,µm,Spot,Image 1,123,1008097535,8097657,
25.1436,µm,Spot,Image 1,124,1008097535,8097658,
25.5567,µm,Spot,Image 1,125,1008097535,8097659,
25.5801,µm,Spot,Image 1,126,1008097535,8097660,
23.6773,µm,Spot,Image 1,127,1008097535,8097661,
24.7425,µm,Spot,Image 1,128,1008097535,8097662,
25.4684,µm,Spot,Image 1,129,1008097535,8097663,
26.7522,µm,Spot,Image 1,130,1008097535,8097664,
27.205,µm,Spot,Image 1,131,1008097535,8097665,
26.8479,µm,Spot,Image 1,132,1008097535,8097666,
25.5792,µm,Spot,Image 1,133,1008097535,8097667,
23.3068,µm,Spot,Image 1,134,1008097535,8097668,
22.3023,µm,Spot,Image 1,135,1008097535,8097669,
21.7975,µm,Spot,Image 1,136,1008097535,8097670,
22.4119,µm,Spot,Image 1,137,1008097535,8097671,
22.9747,µm,Spot,Image 1,138,1008097535,8097672,
22.8956,µm,Spot,Image 1,139,1008097535,8097673,
23.2176,µm,Spot,Image 1,140,1008097535,8097674,
23.3784,µm,Spot,Image 1,141,1008097535,8097675,
23.3677,µm,Spot,Image 1,142,1008097535,8097676,
22.6559,µm,Spot,Image 1,143,1008097535,8097677,
22.7083,µm,Spot,Image 1,144,1008097535,8097678,
23.7409,µm,Spot,Image 1,145,1008097535,8097679,
24.69,µm,Spot,Image 1,146,1008097535,8097680,
25.0737,µm,Spot,Image 1,147,1008097535,8097681,
25.1441,µm,Spot,Image 1,148,1008097535,8097682,
26.7023,µm,Spot,Image 1,149,1008097535,8097683,
26.2113,µm,Spot,Image 1,150,1008097535,8097684,
26.7962,µm,Spot,Image 1,151,1008097535,8097685,
27.3645,µm,Spot,Image 1,152,1008097535,8097686,
27.8465,µm,Spot,Image 1,153,1008097535,8097687,
28.9725,µm,Spot,Image 1,154,1008097535,8097688,
29.774,µm,Spot,Image 1,155,1008097535,8097689,
30.4173,µm,Spot,Image 1,156,1008097535,8097690,
31.4943,µm,Spot,Image 1,157,1008097535,8097691,
32.0055,µm,Spot,Image 1,158,1008097535,8097692,
31.8902,µm,Spot,Image 1,159,1008097535,8097693,
30.0471,µm,Spot,Image 1,160,1008097535,8097694,
30.1474,µm,Spot,Image 1,161,1008097535,8097695,
29.4441,µm,Spot,Image 1,162,1008097535,8097696,
29.3353,µm,Spot,Image 1,163,1008097535,8097697,
29.638,µm,Spot,Image 1,164,1008097535,8097698,
31.5517,µm,Spot,Image 1,165,1008097535,8097699,
32.7002,µm,Spot,Image 1,166,1008097535,8097700,
33.0485,µm,Spot,Image 1,167,1008097535,8097701,
30.9653,µm,Spot,Image 1,168,1008097535,8097702,
31.0981,µm,Spot,Image 1,169,1008097535,8097703,
31.6913,µm,Spot,Image 1,170,1008097535,8097704,
33.3738,µm,Spot,Image 1,171,1008097535,8097705,
34.8589,µm,Spot,Image 1,172,1008097535,8097706,
34.7334,µm,Spot,Image 1,173,1008097535,8097707,
34.4701,µm,Spot,Image 1,174,1008097535,8097708,
34.2337,µm,Spot,Image 1,175,1008097535,8097709,
34.2712,µm,Spot,Image 1,176,1008097535,8097710,
34.0652,µm,Spot,Image 1,177,1008097535,8097711,
33.6217,µm,Spot,Image 1,178,1008097535,8097712,
32.7417,µm,Spot,Image 1,179,1008097535,8097713,
32.2614,µm,Spot,Image 1,180,1008097535,8097714,
33.7696,µm,Spot,Image 1,181,1008097535,8097715,
31.2436,µm,Spot,Image 1,182,1008097535,8097716,
30.9693,µm,Spot,Image 1,183,1008097535,8097717,
32.2535,µm,Spot,Image 1,184,1008097535,8097718,
33.4337,µm,Spot,Image 1,185,1008097535,8097719,
34.4134,µm,Spot,Image 1,186,1008097535,8097720,
34.6553,µm,Spot,Image 1,187,1008097535,8097721,
33.4187,µm,Spot,Image 1,188,1008097535,8097722,
34.6558,µm,Spot,Image 1,189,1008097535,8097723,
34.802,µm,Spot,Image 1,190,1008097535,8097724,
34.8918,µm,Spot,Image 1,191,1008097535,8097725,
33.089,µm,Spot,Image 1,192,1008097535,8097726,
31.9675,µm,Spot,Image 1,193,1008097535,8097727,
31.8123,µm,Spot,Image 1,194,1008097535,8097728,
32.3511,µm,Spot,Image 1,195,1008097535,8097729,
28.4009,µm,Spot,Image 1,196,1008097535,8097730,
26.1215,µm,Spot,Image 1,197,1008097535,8097731,
24.732,µm,Spot,Image 1,198,1008097535,8097732,
25.8912,µm,Spot,Image 1,199,1008097535,8097733,
25.8443,µm,Spot,Image 1,200,1008097535,8097734,
27.566,µm,Spot,Image 1,201,1008097535,8097735,
26.9148,µm,Spot,Image 1,202,1008097535,8097736,
25.2451,µm,Spot,Image 1,203,1008097535,8097737,
24.4562,µm,Spot,Image 1,204,1008097535,8097738,
24.7743,µm,Spot,Image 1,205,1008097535,8097739,
24.4087,µm,Spot,Image 1,206,1008097535,8097740,
23.8048,µm,Spot,Image 1,207,1008097535,8097741,
23.9601,µm,Spot,Image 1,208,1008097535,8097742,
24.2286,µm,Spot,Image 1,209,1008097535,8097743,
23.6562,µm,Spot,Image 1,210,1008097535,8097744,
24.3268,µm,Spot,Image 1,211,1008097535,8097745,
23.6121,µm,Spot,Image 1,212,1008097535,8097746,
22.4879,µm,Spot,Image 1,213,1008097535,8097747,
21.2098,µm,Spot,Image 1,214,1008097535,8097748,
22.0976,µm,Spot,Image 1,215,1008097535,8097749,
21.8158,µm,Spot,Image 1,216,1008097535,8097750,
22.8269,µm,Spot,Image 1,217,1008097535,8097751,
22.4639,µm,Spot,Image 1,218,1008097535,8097752,
21.6872,µm,Spot,Image 1,219,1008097535,8097753,
23.2897,µm,Spot,Image 1,220,1008097535,8097754,
23.3782,µm,Spot,Image 1,221,1008097535,8097755,
23.1008,µm,Spot,Image 1,222,1008097535,8097756,
23.5158,µm,Spot,Image 1,223,1008097535,8097757,
24.9467,µm,Spot,Image 1,224,1008097535,8097758,
27.5597,µm,Spot,Image 1,225,1008097535,8097759,
28.6556,µm,Spot,Image 1,226,1008097535,8097760,
29.0208,µm,Spot,Image 1,227,1008097535,8097761,
29.3861,µm,Spot,Image 1,228,1008097535,8097762,
29.2602,µm,Spot,Image 1,229,1008097535,8097763,
29.2644,µm,Spot,Image 1,230,1008097535,8097764,
29.8732,µm,Spot,Image 1,231,1008097535,8097765,
30.969,µm,Spot,Image 1,232,1008097535,8097766,
31.0908,µm,Spot,Image 1,233,1008097535,8097767,
31.9431,µm,Spot,Image 1,234,1008097535,8097768,
32.5519,µm,Spot,Image 1,235,1008097535,8097769,
32.6737,µm,Spot,Image 1,236,1008097535,8097770,
33.0325,µm,Spot,Image 1,237,1008097535,8097771,
33.4001,µm,Spot,Image 1,238,1008097535,8097772,
33.5301,µm,Spot,Image 1,239,1008097535,8097773,
34.2439,µm,Spot,Image 1,240,1008097535,8097774,
34.9958,µm,Spot,Image 1,241,1008097535,8097775,
35.3516,µm,Spot,Image 1,242,1008097535,8097776,
35.4872,µm,Spot,Image 1,243,1008097535,8097777,
34.8388,µm,Spot,Image 1,244,1008097535,8097778,
33.5549,µm,Spot,Image 1,245,1008097535,8097779,
33.4404,µm,Spot,Image 1,246,1008097535,8097780,
32.9072,µm,Spot,Image 1,247,1008097535,8097781,
32.4235,µm,Spot,Image 1,248,1008097535,8097782,
32.5868,µm,Spot,Image 1,249,1008097535,8097783,
32.2887,µm,Spot,Image 1,250,1008097535,8097784,
31.6564,µm,Spot,Image 1,251,1008097535,8097785,
29.9935,µm,Spot,Image 1,252,1008097535,8097786,
28.8633,µm,Spot,Image 1,253,1008097535,8097787,
29.2795,µm,Spot,Image 1,254,1008097535,8097788,
28.8222,µm,Spot,Image 1,255,1008097535,8097789,
27.0345,µm,Spot,Image 1,256,1008097535,8097790,
28.9274,µm,Spot,Image 1,257,1008097535,8097791,
30.3447,µm,Spot,Image 1,258,1008097535,8097792,
27.6392,µm,Spot,Image 1,259,1008097535,8097793,
28.8616,µm,Spot,Image 1,260,1008097535,8097794,
29.4963,µm,Spot,Image 1,261,1008097535,8097795,
29.8723,µm,Spot,Image 1,262,1008097535,8097796,
30.78,µm,Spot,Image 1,263,1008097535,8097797,
31.4178,µm,Spot,Image 1,264,1008097535,8097798,
32.632,µm,Spot,Image 1,265,1008097535,8097799,
32.4273,µm,Spot,Image 1,266,1008097535,8097800,
32.8795,µm,Spot,Image 1,267,1008097535,8097801,
33.1296,µm,Spot,Image 1,268,1008097535,8097802,
33.2749,µm,Spot,Image 1,269,1008097535,8097803,
33.2942,µm,Spot,Image 1,270,1008097535,8097804,
35.066,µm,Spot,Image 1,271,1008097535,8097805,
34.7295,µm,Spot,Image 1,272,1008097535,8097806,
34.4654,µm,Spot,Image 1,273,1008097535,8097807,
33.9187,µm,Spot,Image 1,274,1008097535,8097808,
34.131,µm,Spot,Image 1,275,1008097535,8097809,
32.98,µm,Spot,Image 1,276,1008097535,8097810,
33.623,µm,Spot,Image 1,277,1008097535,8097811,
34.3911,µm,Spot,Image 1,278,1008097535,8097812,
32.9823,µm,Spot,Image 1,279,1008097535,8097813,
32.5634,µm,Spot,Image 1,280,1008097535,8097814,
32.8202,µm,Spot,Image 1,281,1008097535,8097815,
31.2408,µm,Spot,Image 1,282,1008097535,8097816,
32.935,µm,Spot,Image 1,283,1008097535,8097817,
33.0989,µm,Spot,Image 1,284,1008097535,8097818,
32.5852,µm,Spot,Image 1,285,1008097535,8097819,
32.5655,µm,Spot,Image 1,286,1008097535,8097820,
31.5146,µm,Spot,Image 1,287,1008097535,8097821,
32.7157,µm,Spot,Image 1,288,1008097535,8097822,
32.8029,µm,Spot,Image 1,289,1008097535,8097823,
31.6027,µm,Spot,Image 1,290,1008097535,8097824,
31.5022,µm,Spot,Image 1,291,1008097535,8097825,
31.7075,µm,Spot,Image 1,292,1008097535,8097826,
32.4305,µm,Spot,Image 1,293,1008097535,8097827,
32.5909,µm,Spot,Image 1,294,1008097535,8097828,
32.8569,µm,Spot,Image 1,295,1008097535,8097829,
32.9728,µm,Spot,Image 1,296,1008097535,8097830,
32.7817,µm,Spot,Image 1,297,1008097535,8097831,
33.0761,µm,Spot,Image 1,298,1008097535,8097832,
32.2204,µm,Spot,Image 1,299,1008097535,8097833,
32.3523,µm,Spot,Image 1,300,1008097535,8097834,
32.0642,µm,Spot,Image 1,301,1008097535,8097835,
32.5754,µm,Spot,Image 1,302,1008097535,8097836,
31.8108,µm,Spot,Image 1,303,1008097535,8097837,
30.7846,µm,Spot,Image 1,304,1008097535,8097838,
31.8047,µm,Spot,Image 1,305,1008097535,8097839,
32.7066,µm,Spot,Image 1,306,1008097535,8097840,
32.3109,µm,Spot,Image 1,307,1008097535,8097841,
31.6535,µm,Spot,Image 1,308,1008097535,8097842,
28.8129,µm,Spot,Image 1,309,1008097535,8097843,
24.9803,µm,Spot,Image 1,310,1008097535,8097844,
22.4139,µm,Spot,Image 1,311,1008097535,8097845,
21.7151,µm,Spot,Image 1,312,1008097535,8097846,
22.3239,µm,Spot,Image 1,313,1008097535,8097847,
20.741,µm,Spot,Image 1,314,1008097535,8097848,
20.4975,µm,Spot,Image 1,315,1008097535,8097849,
22.5675,µm,Spot,Image 1,316,1008097535,8097850,
25.4602,µm,Spot,Image 1,317,1008097535,8097851,
26.409,µm,Spot,Image 1,318,1008097535,8097852,
27.7778,µm,Spot,Image 1,319,1008097535,8097853,
30.2185,µm,Spot,Image 1,320,1008097535,8097854,
32.499,µm,Spot,Image 1,321,1008097535,8097855,
32.9102,µm,Spot,Image 1,322,1008097535,8097856,
33.5524,µm,Spot,Image 1,323,1008097535,8097857,
34.3263,µm,Spot,Image 1,324,1008097535,8097858,
33.255,µm,Spot,Image 1,325,1008097535,8097859,
33.0369,µm,Spot,Image 1,326,1008097535,8097860,
33.3549,µm,Spot,Image 1,327,1008097535,8097861,
31.8161,µm,Spot,Image 1,328,1008097535,8097862,
32.8628,µm,Spot,Image 1,329,1008097535,8097863,
35.0114,µm,Spot,Image 1,330,1008097535,8097864,
35.0849,µm,Spot,Image 1,331,1008097535,8097865,
34.9772,µm,Spot,Image 1,332,1008097535,8097866,
34.805,µm,Spot,Image 1,333,1008097535,8097867,
33.3115,µm,Spot,Image 1,334,1008097535,8097873,
32.8062,µm,Spot,Image 1,335,1008097535,8097874,
32.4284,µm,Spot,Image 1,336,1008097535,8097875,
34.9185,µm,Spot,Image 1,337,1008097535,8097876,
35.423,µm,Spot,Image 1,338,1008097535,8097877,
34.9329,µm,Spot,Image 1,339,1008097535,8097878,
33.0665,µm,Spot,Image 1,340,1008097535,8097879,
30.5213,µm,Spot,Image 1,341,1008097535,8097880,
31.1415,µm,Spot,Image 1,342,1008097535,8097886,
31.14,µm,Spot,Image 1,343,1008097535,8097887,
34.0228,µm,Spot,Image 1,344,1008097535,8097890,
35.2692,µm,Spot,Image 1,345,1008097535,8097891,
33.978,µm,Spot,Image 1,346,1008097535,8097892,
33.2461,µm,Spot,Image 1,347,1008097535,8097893,
32.192,µm,Spot,Image 1,348,1008097535,8097894,
33.48,µm,Spot,Image 1,349,1008097535,8097895,
32.8444,µm,Spot,Image 1,350,1008097535,8097896,
30.2863,µm,Spot,Image 1,351,1008097535,8097897,
29.2349,µm,Spot,Image 1,352,1008097535,8097898,
30.2344,µm,Spot,Image 1,353,1008097535,8097899,
30.6853,µm,Spot,Image 1,354,1008097535,8097900,
31.9467,µm,Spot,Image 1,355,1008097535,8097901,
31.7633,µm,Spot,Image 1,356,1008097535,8097902,
31.8243,µm,Spot,Image 1,357,1008097535,8097903,
29.715,µm,Spot,Image 1,358,1008097535,8097904,
29.102,µm,Spot,Image 1,359,1008097535,8097905,
28.3657,µm,Spot,Image 1,360,1008097535,8097906,
30.2592,µm,Spot,Image 1,361,1008097535,8097907,
30.5409,µm,Spot,Image 1,362,1008097535,8097908,
30.0509,µm,Spot,Image 1,363,1008097535,8097909,
31.248,µm,Spot,Image 1,364,1008097535,8097910,
30.0048,µm,Spot,Image 1,365,1008097535,8097911,
31.8892,µm,Spot,Image 1,366,1008097535,8097912,
33.4411,µm,Spot,Image 1,367,1008097535,8097913,
33.0588,µm,Spot,Image 1,368,1008097535,8097914,
34.2055,µm,Spot,Image 1,369,1008097535,8097915,
35.109,µm,Spot,Image 1,370,1008097535,8097916,
35.109,µm,Spot,Image 1,371,1008097535,8097917,
33.5559,µm,Spot,Image 1,372,1008097535,8097918,
32.9615,µm,Spot,Image 1,373,1008097535,8097919,
31.4802,µm,Spot,Image 1,374,1008097535,8097920,
31.1121,µm,Spot,Image 1,375,1008097535,8097921,
30.8338,µm,Spot,Image 1,376,1008097535,8097922,
31.148,µm,Spot,Image 1,377,1008097535,8097923,
30.7425,µm,Spot,Image 1,378,1008097535,8097924,
31.2201,µm,Spot,Image 1,379,1008097535,8097925,
30.2659,µm,Spot,Image 1,380,1008097535,8097926,
31.9942,µm,Spot,Image 1,381,1008097535,8097927,
32.0113,µm,Spot,Image 1,382,1008097535,8097928,
31.8097,µm,Spot,Image 1,383,1008097535,8097929,
30.3148,µm,Spot,Image 1,384,1008097535,8097930,
30.7085,µm,Spot,Image 1,385,1008097535,8097931,
29.9929,µm,Spot,Image 1,386,1008097535,8097932,
31.2064,µm,Spot,Image 1,387,1008097535,8097933,
30.7179,µm,Spot,Image 1,388,1008097535,8097934,
31.0987,µm,Spot,Image 1,389,1008097535,8097935,
32.5899,µm,Spot,Image 1,390,1008097535,8097936,
33.2903,µm,Spot,Image 1,391,1008097535,8097937,
