
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
155,,Spot,155,1008097535,8097689,
156,,Spot,156,1008097535,8097690,
157,,Spot,157,1008097535,8097691,
158,,Spot,158,1008097535,8097692,
159,,Spot,159,1008097535,8097693,
160,,Spot,160,1008097535,8097694,
161,,Spot,161,1008097535,8097695,
162,,Spot,162,1008097535,8097696,
163,,Spot,163,1008097535,8097697,
164,,Spot,164,1008097535,8097698,
165,,Spot,165,1008097535,8097699,
166,,Spot,166,1008097535,8097700,
167,,Spot,167,1008097535,8097701,
168,,Spot,168,1008097535,8097702,
169,,Spot,169,1008097535,8097703,
170,,Spot,170,1008097535,8097704,
171,,Spot,171,1008097535,8097705,
172,,Spot,172,1008097535,8097706,
173,,Spot,173,1008097535,8097707,
174,,Spot,174,1008097535,8097708,
175,,Spot,175,1008097535,8097709,
176,,Spot,176,1008097535,8097710,
177,,Spot,177,1008097535,8097711,
178,,Spot,178,1008097535,8097712,
179,,Spot,179,1008097535,8097713,
180,,Spot,180,1008097535,8097714,
181,,Spot,181,1008097535,8097715,
182,,Spot,182,1008097535,8097716,
183,,Spot,183,1008097535,8097717,
184,,Spot,184,1008097535,8097718,
185,,Spot,185,1008097535,8097719,
186,,Spot,186,1008097535,8097720,
187,,Spot,187,1008097535,8097721,
188,,Spot,188,1008097535,8097722,
189,,Spot,189,1008097535,8097723,
190,,Spot,190,1008097535,8097724,
191,,Spot,191,1008097535,8097725,
192,,Spot,192,1008097535,8097726,
193,,Spot,193,1008097535,8097727,
194,,Spot,194,1008097535,8097728,
195,,Spot,195,1008097535,8097729,
196,,Spot,196,1008097535,8097730,
197,,Spot,197,1008097535,8097731,
198,,Spot,198,1008097535,8097732,
199,,Spot,199,1008097535,8097733,
200,,Spot,200,1008097535,8097734,
201,,Spot,201,1008097535,8097735,
202,,Spot,202,1008097535,8097736,
203,,Spot,203,1008097535,8097737,
204,,Spot,204,1008097535,8097738,
205,,Spot,205,1008097535,8097739,
206,,Spot,206,1008097535,8097740,
207,,Spot,207,1008097535,8097741,
208,,Spot,208,1008097535,8097742,
209,,Spot,209,1008097535,8097743,
210,,Spot,210,1008097535,8097744,
211,,Spot,211,1008097535,8097745,
212,,Spot,212,1008097535,8097746,
213,,Spot,213,1008097535,8097747,
214,,Spot,214,1008097535,8097748,
215,,Spot,215,1008097535,8097749,
216,,Spot,216,1008097535,8097750,
217,,Spot,217,1008097535,8097751,
218,,Spot,218,1008097535,8097752,
219,,Spot,219,1008097535,8097753,
220,,Spot,220,1008097535,8097754,
221,,Spot,221,1008097535,8097755,
222,,Spot,222,1008097535,8097756,
223,,Spot,223,1008097535,8097757,
224,,Spot,224,1008097535,8097758,
225,,Spot,225,1008097535,8097759,
226,,Spot,226,1008097535,8097760,
227,,Spot,227,1008097535,8097761,
228,,Spot,228,1008097535,8097762,
229,,Spot,229,1008097535,8097763,
230,,Spot,230,1008097535,8097764,
231,,Spot,231,1008097535,8097765,
232,,Spot,232,1008097535,8097766,
233,,Spot,233,1008097535,8097767,
234,,Spot,234,1008097535,8097768,
235,,Spot,235,1008097535,8097769,
236,,Spot,236,1008097535,8097770,
237,,Spot,237,1008097535,8097771,
238,,Spot,238,1008097535,8097772,
239,,Spot,239,1008097535,8097773,
240,,Spot,240,1008097535,8097774,
241,,Spot,241,1008097535,8097775,
242,,Spot,242,1008097535,8097776,
243,,Spot,243,1008097535,8097777,
244,,Spot,244,1008097535,8097778,
245,,Spot,245,1008097535,8097779,
246,,Spot,246,1008097535,8097780,
247,,Spot,247,1008097535,8097781,
248,,Spot,248,1008097535,8097782,
249,,Spot,249,1008097535,8097783,
250,,Spot,250,1008097535,8097784,
251,,Spot,251,1008097535,8097785,
252,,Spot,252,1008097535,8097786,
253,,Spot,253,1008097535,8097787,
254,,Spot,254,1008097535,8097788,
255,,Spot,255,1008097535,8097789,
256,,Spot,256,1008097535,8097790,
257,,Spot,257,1008097535,8097791,
258,,Spot,258,1008097535,8097792,
259,,Spot,259,1008097535,8097793,
260,,Spot,260,1008097535,8097794,
261,,Spot,261,1008097535,8097795,
262,,Spot,262,1008097535,8097796,
263,,Spot,263,1008097535,8097797,
264,,Spot,264,1008097535,8097798,
265,,Spot,265,1008097535,8097799,
266,,Spot,266,1008097535,8097800,
267,,Spot,267,1008097535,8097801,
268,,Spot,268,1008097535,8097802,
269,,Spot,269,1008097535,8097803,
270,,Spot,270,1008097535,8097804,
271,,Spot,271,1008097535,8097805,
272,,Spot,272,1008097535,8097806,
273,,Spot,273,1008097535,8097807,
274,,Spot,274,1008097535,8097808,
275,,Spot,275,1008097535,8097809,
276,,Spot,276,1008097535,8097810,
277,,Spot,277,1008097535,8097811,
278,,Spot,278,1008097535,8097812,
279,,Spot,279,1008097535,8097813,
280,,Spot,280,1008097535,8097814,
281,,Spot,281,1008097535,8097815,
282,,Spot,282,1008097535,8097816,
283,,Spot,283,1008097535,8097817,
284,,Spot,284,1008097535,8097818,
285,,Spot,285,1008097535,8097819,
286,,Spot,286,1008097535,8097820,
287,,Spot,287,1008097535,8097821,
288,,Spot,288,1008097535,8097822,
289,,Spot,289,1008097535,8097823,
290,,Spot,290,1008097535,8097824,
291,,Spot,291,1008097535,8097825,
292,,Spot,292,1008097535,8097826,
293,,Spot,293,1008097535,8097827,
294,,Spot,294,1008097535,8097828,
295,,Spot,295,1008097535,8097829,
296,,Spot,296,1008097535,8097830,
297,,Spot,297,1008097535,8097831,
298,,Spot,298,1008097535,8097832,
299,,Spot,299,1008097535,8097833,
300,,Spot,300,1008097535,8097834,
301,,Spot,301,1008097535,8097835,
302,,Spot,302,1008097535,8097836,
303,,Spot,303,1008097535,8097837,
304,,Spot,304,1008097535,8097838,
305,,Spot,305,1008097535,8097839,
306,,Spot,306,1008097535,8097840,
307,,Spot,307,1008097535,8097841,
308,,Spot,308,1008097535,8097842,
309,,Spot,309,1008097535,8097843,
310,,Spot,310,1008097535,8097844,
311,,Spot,311,1008097535,8097845,
312,,Spot,312,1008097535,8097846,
313,,Spot,313,1008097535,8097847,
314,,Spot,314,1008097535,8097848,
315,,Spot,315,1008097535,8097849,
316,,Spot,316,1008097535,8097850,
317,,Spot,317,1008097535,8097851,
318,,Spot,318,1008097535,8097852,
319,,Spot,319,1008097535,8097853,
320,,Spot,320,1008097535,8097854,
321,,Spot,321,1008097535,8097855,
322,,Spot,322,1008097535,8097856,
323,,Spot,323,1008097535,8097857,
324,,Spot,324,1008097535,8097858,
325,,Spot,325,1008097535,8097859,
326,,Spot,326,1008097535,8097860,
327,,Spot,327,1008097535,8097861,
328,,Spot,328,1008097535,8097862,
329,,Spot,329,1008097535,8097863,
330,,Spot,330,1008097535,8097864,
331,,Spot,331,1008097535,8097865,
332,,Spot,332,1008097535,8097866,
333,,Spot,333,1008097535,8097867,
334,,Spot,334,1008097535,8097873,
335,,Spot,335,1008097535,8097874,
336,,Spot,336,1008097535,8097875,
337,,Spot,337,1008097535,8097876,
338,,Spot,338,1008097535,8097877,
339,,Spot,339,1008097535,8097878,
340,,Spot,340,1008097535,8097879,
341,,Spot,341,1008097535,8097880,
342,,Spot,342,1008097535,8097886,
343,,Spot,343,1008097535,8097887,
344,,Spot,344,1008097535,8097890,
345,,Spot,345,1008097535,8097891,
346,,Spot,346,1008097535,8097892,
347,,Spot,347,1008097535,8097893,
348,,Spot,348,1008097535,8097894,
349,,Spot,349,1008097535,8097895,
350,,Spot,350,1008097535,8097896,
351,,Spot,351,1008097535,8097897,
352,,Spot,352,1008097535,8097898,
353,,Spot,353,1008097535,8097899,
354,,Spot,354,1008097535,8097900,
355,,Spot,355,1008097535,8097901,
356,,Spot,356,1008097535,8097902,
357,,Spot,357,1008097535,8097903,
358,,Spot,358,1008097535,8097904,
359,,Spot,359,1008097535,8097905,
360,,Spot,360,1008097535,8097906,
361,,Spot,361,1008097535,8097907,
362,,Spot,362,1008097535,8097908,
363,,Spot,363,1008097535,8097909,
364,,Spot,364,1008097535,8097910,
365,,Spot,365,1008097535,8097911,
366,,Spot,366,1008097535,8097912,
367,,Spot,367,1008097535,8097913,
368,,Spot,368,1008097535,8097914,
369,,Spot,369,1008097535,8097915,
370,,Spot,370,1008097535,8097916,
371,,Spot,371,1008097535,8097917,
372,,Spot,372,1008097535,8097918,
373,,Spot,373,1008097535,8097919,
374,,Spot,374,1008097535,8097920,
375,,Spot,375,1008097535,8097921,
376,,Spot,376,1008097535,8097922,
377,,Spot,377,1008097535,8097923,
378,,Spot,378,1008097535,8097924,
379,,Spot,379,1008097535,8097925,
380,,Spot,380,1008097535,8097926,
381,,Spot,381,1008097535,8097927,
382,,Spot,382,1008097535,8097928,
383,,Spot,383,1008097535,8097929,
384,,Spot,384,1008097535,8097930,
385,,Spot,385,1008097535,8097931,
386,,Spot,386,1008097535,8097932,
387,,Spot,387,1008097535,8097933,
388,,Spot,388,1008097535,8097934,
389,,Spot,389,1008097535,8097935,
390,,Spot,390,1008097535,8097936,
391,,Spot,391,1008097535,8097937,
