
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
189,s,Spot,190,1008097535,8097724,
190,s,Spot,191,1008097535,8097725,
191,s,Spot,192,1008097535,8097726,
192,s,Spot,193,1008097535,8097727,
193,s,Spot,194,1008097535,8097728,
194,s,Spot,195,1008097535,8097729,
195,s,Spot,196,1008097535,8097730,
196,s,Spot,197,1008097535,8097731,
197,s,Spot,198,1008097535,8097732,
198,s,Spot,199,1008097535,8097733,
199,s,Spot,200,1008097535,8097734,
200,s,Spot,201,1008097535,8097735,
201,s,Spot,202,1008097535,8097736,
202,s,Spot,203,1008097535,8097737,
203,s,Spot,204,1008097535,8097738,
204,s,Spot,205,1008097535,8097739,
205,s,Spot,206,1008097535,8097740,
206,s,Spot,207,1008097535,8097741,
207,s,Spot,208,1008097535,8097742,
208,s,Spot,209,1008097535,8097743,
209,s,Spot,210,1008097535,8097744,
210,s,Spot,211,1008097535,8097745,
211,s,Spot,212,1008097535,8097746,
212,s,Spot,213,1008097535,8097747,
213,s,Spot,214,1008097535,8097748,
214,s,Spot,215,1008097535,8097749,
215,s,Spot,216,1008097535,8097750,
216,s,Spot,217,1008097535,8097751,
217,s,Spot,218,1008097535,8097752,
218,s,Spot,219,1008097535,8097753,
219,s,Spot,220,1008097535,8097754,
220,s,Spot,221,1008097535,8097755,
221,s,Spot,222,1008097535,8097756,
222,s,Spot,223,1008097535,8097757,
223,s,Spot,224,1008097535,8097758,
224,s,Spot,225,1008097535,8097759,
225,s,Spot,226,1008097535,8097760,
226,s,Spot,227,1008097535,8097761,
227,s,Spot,228,1008097535,8097762,
228,s,Spot,229,1008097535,8097763,
229,s,Spot,230,1008097535,8097764,
230,s,Spot,231,1008097535,8097765,
231,s,Spot,232,1008097535,8097766,
232,s,Spot,233,1008097535,8097767,
233,s,Spot,234,1008097535,8097768,
234,s,Spot,235,1008097535,8097769,
235,s,Spot,236,1008097535,8097770,
236,s,Spot,237,1008097535,8097771,
237,s,Spot,238,1008097535,8097772,
238,s,Spot,239,1008097535,8097773,
239,s,Spot,240,1008097535,8097774,
240,s,Spot,241,1008097535,8097775,
241,s,Spot,242,1008097535,8097776,
242,s,Spot,243,1008097535,8097777,
243,s,Spot,244,1008097535,8097778,
244,s,Spot,245,1008097535,8097779,
245,s,Spot,246,1008097535,8097780,
246,s,Spot,247,1008097535,8097781,
247,s,Spot,248,1008097535,8097782,
248,s,Spot,249,1008097535,8097783,
249,s,Spot,250,1008097535,8097784,
250,s,Spot,251,1008097535,8097785,
251,s,Spot,252,1008097535,8097786,
252,s,Spot,253,1008097535,8097787,
253,s,Spot,254,1008097535,8097788,
254,s,Spot,255,1008097535,8097789,
255,s,Spot,256,1008097535,8097790,
256,s,Spot,257,1008097535,8097791,
257,s,Spot,258,1008097535,8097792,
258,s,Spot,259,1008097535,8097793,
259,s,Spot,260,1008097535,8097794,
260,s,Spot,261,1008097535,8097795,
261,s,Spot,262,1008097535,8097796,
262,s,Spot,263,1008097535,8097797,
263,s,Spot,264,1008097535,8097798,
264,s,Spot,265,1008097535,8097799,
265,s,Spot,266,1008097535,8097800,
266,s,Spot,267,1008097535,8097801,
267,s,Spot,268,1008097535,8097802,
268,s,Spot,269,1008097535,8097803,
269,s,Spot,270,1008097535,8097804,
270,s,Spot,271,1008097535,8097805,
271,s,Spot,272,1008097535,8097806,
272,s,Spot,273,1008097535,8097807,
273,s,Spot,274,1008097535,8097808,
274,s,Spot,275,1008097535,8097809,
275,s,Spot,276,1008097535,8097810,
276,s,Spot,277,1008097535,8097811,
277,s,Spot,278,1008097535,8097812,
278,s,Spot,279,1008097535,8097813,
279,s,Spot,280,1008097535,8097814,
280,s,Spot,281,1008097535,8097815,
281,s,Spot,282,1008097535,8097816,
282,s,Spot,283,1008097535,8097817,
283,s,Spot,284,1008097535,8097818,
284,s,Spot,285,1008097535,8097819,
285,s,Spot,286,1008097535,8097820,
286,s,Spot,287,1008097535,8097821,
287,s,Spot,288,1008097535,8097822,
288,s,Spot,289,1008097535,8097823,
289,s,Spot,290,1008097535,8097824,
290,s,Spot,291,1008097535,8097825,
291,s,Spot,292,1008097535,8097826,
292,s,Spot,293,1008097535,8097827,
293,s,Spot,294,1008097535,8097828,
294,s,Spot,295,1008097535,8097829,
295,s,Spot,296,1008097535,8097830,
296,s,Spot,297,1008097535,8097831,
297,s,Spot,298,1008097535,8097832,
298,s,Spot,299,1008097535,8097833,
299,s,Spot,300,1008097535,8097834,
300,s,Spot,301,1008097535,8097835,
301,s,Spot,302,1008097535,8097836,
302,s,Spot,303,1008097535,8097837,
303,s,Spot,304,1008097535,8097838,
304,s,Spot,305,1008097535,8097839,
305,s,Spot,306,1008097535,8097840,
306,s,Spot,307,1008097535,8097841,
307,s,Spot,308,1008097535,8097842,
308,s,Spot,309,1008097535,8097843,
309,s,Spot,310,1008097535,8097844,
310,s,Spot,311,1008097535,8097845,
311,s,Spot,312,1008097535,8097846,
312,s,Spot,313,1008097535,8097847,
313,s,Spot,314,1008097535,8097848,
314,s,Spot,315,1008097535,8097849,
315,s,Spot,316,1008097535,8097850,
316,s,Spot,317,1008097535,8097851,
317,s,Spot,318,1008097535,8097852,
318,s,Spot,319,1008097535,8097853,
319,s,Spot,320,1008097535,8097854,
320,s,Spot,321,1008097535,8097855,
321,s,Spot,322,1008097535,8097856,
322,s,Spot,323,1008097535,8097857,
323,s,Spot,324,1008097535,8097858,
324,s,Spot,325,1008097535,8097859,
325,s,Spot,326,1008097535,8097860,
326,s,Spot,327,1008097535,8097861,
327,s,Spot,328,1008097535,8097862,
328,s,Spot,329,1008097535,8097863,
329,s,Spot,330,1008097535,8097864,
330,s,Spot,331,1008097535,8097865,
331,s,Spot,332,1008097535,8097866,
332,s,Spot,333,1008097535,8097867,
333,s,Spot,334,1008097535,8097873,
334,s,Spot,335,1008097535,8097874,
335,s,Spot,336,1008097535,8097875,
336,s,Spot,337,1008097535,8097876,
337,s,Spot,338,1008097535,8097877,
338,s,Spot,339,1008097535,8097878,
339,s,Spot,340,1008097535,8097879,
340,s,Spot,341,1008097535,8097880,
341,s,Spot,342,1008097535,8097886,
342,s,Spot,343,1008097535,8097887,
343,s,Spot,344,1008097535,8097890,
344,s,Spot,345,1008097535,8097891,
345,s,Spot,346,1008097535,8097892,
346,s,Spot,347,1008097535,8097893,
347,s,Spot,348,1008097535,8097894,
348,s,Spot,349,1008097535,8097895,
349,s,Spot,350,1008097535,8097896,
350,s,Spot,351,1008097535,8097897,
351,s,Spot,352,1008097535,8097898,
352,s,Spot,353,1008097535,8097899,
353,s,Spot,354,1008097535,8097900,
354,s,Spot,355,1008097535,8097901,
355,s,Spot,356,1008097535,8097902,
356,s,Spot,357,1008097535,8097903,
357,s,Spot,358,1008097535,8097904,
358,s,Spot,359,1008097535,8097905,
359,s,Spot,360,1008097535,8097906,
360,s,Spot,361,1008097535,8097907,
361,s,Spot,362,1008097535,8097908,
362,s,Spot,363,1008097535,8097909,
363,s,Spot,364,1008097535,8097910,
364,s,Spot,365,1008097535,8097911,
365,s,Spot,366,1008097535,8097912,
366,s,Spot,367,1008097535,8097913,
367,s,Spot,368,1008097535,8097914,
368,s,Spot,369,1008097535,8097915,
369,s,Spot,370,1008097535,8097916,
370,s,Spot,371,1008097535,8097917,
371,s,Spot,372,1008097535,8097918,
372,s,Spot,373,1008097535,8097919,
373,s,Spot,374,1008097535,8097920,
374,s,Spot,375,1008097535,8097921,
375,s,Spot,376,1008097535,8097922,
376,s,Spot,377,1008097535,8097923,
377,s,Spot,378,1008097535,8097924,
378,s,Spot,379,1008097535,8097925,
379,s,Spot,380,1008097535,8097926,
380,s,Spot,381,1008097535,8097927,
381,s,Spot,382,1008097535,8097928,
382,s,Spot,383,1008097535,8097929,
383,s,Spot,384,1008097535,8097930,
384,s,Spot,385,1008097535,8097931,
385,s,Spot,386,1008097535,8097932,
386,s,Spot,387,1008097535,8097933,
387,s,Spot,388,1008097535,8097934,
388,s,Spot,389,1008097535,8097935,
389,s,Spot,390,1008097535,8097936,
390,s,Spot,391,1008097535,8097937,
