
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
560,,Spot,1,Image 1,1,1008097535,8097535,
728,,Spot,1,Image 1,2,1008097535,8097536,
1076,,Spot,1,Image 1,3,1008097535,8097537,
868,,Spot,1,Image 1,4,1008097535,8097538,
710,,Spot,1,Image 1,5,1008097535,8097539,
796,,Spot,1,Image 1,6,1008097535,8097540,
870,,Spot,1,Image 1,7,1008097535,8097541,
724,,Spot,1,Image 1,8,1008097535,8097542,
724,,Spot,1,Image 1,9,1008097535,8097543,
822,,Spot,1,Image 1,10,1008097535,8097544,
464,,Spot,1,Image 1,11,1008097535,8097545,
384,,Spot,1,Image 1,12,1008097535,8097546,
424,,Spot,1,Image 1,13,1008097535,8097547,
422,,Spot,1,Image 1,14,1008097535,8097548,
416,,Spot,1,Image 1,15,1008097535,8097549,
320,,Spot,1,Image 1,16,1008097535,8097550,
396,,Spot,1,Image 1,17,1008097535,8097551,
392,,Spot,1,Image 1,18,1008097535,8097552,
380,,Spot,1,Image 1,19,1008097535,8097553,
400,,Spot,1,Image 1,20,1008097535,8097554,
522,,Spot,1,Image 1,21,1008097535,8097555,
604,,Spot,1,Image 1,22,1008097535,8097556,
400,,Spot,1,Image 1,23,1008097535,8097557,
450,,Spot,1,Image 1,24,1008097535,8097558,
448,,Spot,1,Image 1,25,1008097535,8097559,
552,,Spot,1,Image 1,26,1008097535,8097560,
430,,Spot,1,Image 1,27,1008097535,8097561,
492,,Spot,1,Image 1,28,1008097535,8097562,
460,,Spot,1,Image 1,29,1008097535,8097563,
468,,Spot,1,Image 1,30,1008097535,8097564,
442,,Spot,1,Image 1,31,1008097535,8097565,
456,,Spot,1,Image 1,32,1008097535,8097566,
464,,Spot,1,Image 1,33,1008097535,8097567,
690,,Spot,1,Image 1,34,1008097535,8097568,
492,,Spot,1,Image 1,35,1008097535,8097569,
540,,Spot,1,Image 1,36,1008097535,8097570,
448,,Spot,1,Image 1,37,1008097535,8097571,
608,,Spot,1,Image 1,38,1008097535,8097572,
