
Speed
 ==================== 
Speed,Unit,Category,Time,TrackID,ID,
1.54741,,Spot,1,1008097535,8097535,
1.92883,,Spot,2,1008097535,8097536,
1.64423,,Spot,3,1008097535,8097537,
0.244719,,Spot,4,1008097535,8097538,
0.624552,,Spot,5,1008097535,8097539,
0.521432,,Spot,6,1008097535,8097540,
0.469503,,Spot,7,1008097535,8097541,
0.370384,,Spot,8,1008097535,8097542,
0.876536,,Spot,9,1008097535,8097543,
0.495967,,Spot,10,1008097535,8097544,
1.6196,,Spot,11,1008097535,8097545,
2.68465,,Spot,12,1008097535,8097546,
2.15545,,Spot,13,1008097535,8097547,
0.751136,,Spot,14,1008097535,8097548,
0.341475,,Spot,15,1008097535,8097549,
0.427769,,Spot,16,1008097535,8097550,
1.02149,,Spot,17,1008097535,8097551,
0.437737,,Spot,18,1008097535,8097552,
0.358686,,Spot,19,1008097535,8097553,
1.59727,,Spot,20,1008097535,8097554,
2.56139,,Spot,21,1008097535,8097555,
1.30998,,Spot,22,1008097535,8097556,
0.177576,,Spot,23,1008097535,8097557,
0.439107,,Spot,24,1008097535,8097558,
0.822472,,Spot,25,1008097535,8097559,
0.243703,,Spot,26,1008097535,8097560,
0.233466,,Spot,27,1008097535,8097561,
1.06116,,Spot,28,1008097535,8097562,
0.816037,,Spot,29,1008097535,8097563,
0.346033,,Spot,30,1008097535,8097564,
0.356646,,Spot,31,1008097535,8097565,
0.452474,,Spot,32,1008097535,8097566,
1.55515,,Spot,33,1008097535,8097567,
1.07085,,Spot,34,1008097535,8097568,
0.639353,,Spot,35,1008097535,8097569,
1.33504,,Spot,36,1008097535,8097570,
1.06474,,Spot,37,1008097535,8097571,
1.46214,,Spot,38,1008097535,8097572,
0.57836,,Spot,39,1008097535,8097573,
0.631141,,Spot,40,1008097535,8097574,
0.287395,,Spot,41,1008097535,8097575,
0.618177,,Spot,42,1008097535,8097576,
0.443017,,Spot,43,1008097535,8097577,
0.491654,,Spot,44,1008097535,8097578,
0.382871,,Spot,45,1008097535,8097579,
1.10952,,Spot,46,1008097535,8097580,
0.735174,,Spot,47,1008097535,8097581,
0.420396,,Spot,48,1008097535,8097582,
0.868578,,Spot,49,1008097535,8097583,
1.0427,,Spot,50,1008097535,8097584,
1.47841,,Spot,51,1008097535,8097585,
0.325904,,Spot,52,1008097535,8097586,
0.795373,,Spot,53,1008097535,8097587,
0.670752,,Spot,54,1008097535,8097588,
1.72174,,Spot,55,1008097535,8097589,
0.149368,,Spot,56,1008097535,8097590,
0.34413,,Spot,57,1008097535,8097591,
0.788421,,Spot,58,1008097535,8097592,
0.630946,,Spot,59,1008097535,8097593,
1.01937,,Spot,60,1008097535,8097594,
1.00827,,Spot,61,1008097535,8097595,
0.458514,,Spot,62,1008097535,8097596,
0.493909,,Spot,63,1008097535,8097597,
0.431913,,Spot,64,1008097535,8097598,
0.761315,,Spot,65,1008097535,8097599,
0.457721,,Spot,66,1008097535,8097600,
0.647125,,Spot,67,1008097535,8097601,
0.575543,,Spot,68,1008097535,8097602,
0.31178,,Spot,69,1008097535,8097603,
0.678955,,Spot,70,1008097535,8097604,
1.11087,,Spot,71,1008097535,8097605,
0.859638,,Spot,72,1008097535,8097606,
0.899056,,Spot,73,1008097535,8097607,
1.16492,,Spot,74,1008097535,8097608,
0.985208,,Spot,75,1008097535,8097609,
0.654763,,Spot,76,1008097535,8097610,
0.542555,,Spot,77,1008097535,8097611,
0.570114,,Spot,78,1008097535,8097612,
1.11762,,Spot,79,1008097535,8097613,
0.483724,,Spot,80,1008097535,8097614,
0.295337,,Spot,81,1008097535,8097615,
0.856691,,Spot,82,1008097535,8097616,
0.311944,,Spot,83,1008097535,8097617,
0.71907,,Spot,84,1008097535,8097618,
0.405496,,Spot,85,1008097535,8097619,
0.319721,,Spot,86,1008097535,8097620,
0.897766,,Spot,87,1008097535,8097621,
0.922545,,Spot,88,1008097535,8097622,
0.726901,,Spot,89,1008097535,8097623,
1.67078,,Spot,90,1008097535,8097624,
0.945266,,Spot,91,1008097535,8097625,
1.28554,,Spot,92,1008097535,8097626,
0.778916,,Spot,93,1008097535,8097627,
1.51144,,Spot,94,1008097535,8097628,
0.999524,,Spot,95,1008097535,8097629,
1.50669,,Spot,96,1008097535,8097630,
1.04189,,Spot,97,1008097535,8097631,
0.694494,,Spot,98,1008097535,8097632,
0.396431,,Spot,99,1008097535,8097633,
0.907147,,Spot,100,1008097535,8097634,
1.10695,,Spot,101,1008097535,8097635,
0.348391,,Spot,102,1008097535,8097636,
0.767584,,Spot,103,1008097535,8097637,
0.444875,,Spot,104,1008097535,8097638,
0.659165,,Spot,105,1008097535,8097639,
1.17797,,Spot,106,1008097535,8097640,
0.761971,,Spot,107,1008097535,8097641,
1.14659,,Spot,108,1008097535,8097642,
0.316659,,Spot,109,1008097535,8097643,
2.20374,,Spot,110,1008097535,8097644,
0.799742,,Spot,111,1008097535,8097645,
0.364432,,Spot,112,1008097535,8097646,
0.633979,,Spot,113,1008097535,8097647,
1.08967,,Spot,114,1008097535,8097648,
1.40065,,Spot,115,1008097535,8097649,
1.23244,,Spot,116,1008097535,8097650,
1.95212,,Spot,117,1008097535,8097651,
3.14608,,Spot,118,1008097535,8097652,
3.04118,,Spot,119,1008097535,8097653,
1.55384,,Spot,120,1008097535,8097654,
1.10287,,Spot,121,1008097535,8097655,
2.18406,,Spot,122,1008097535,8097656,
1.86814,,Spot,123,1008097535,8097657,
0.42979,,Spot,124,1008097535,8097658,
0.947304,,Spot,125,1008097535,8097659,
1.43593,,Spot,126,1008097535,8097660,
0.923258,,Spot,127,1008097535,8097661,
1.30075,,Spot,128,1008097535,8097662,
1.5383,,Spot,129,1008097535,8097663,
1.2594,,Spot,130,1008097535,8097664,
0.473411,,Spot,131,1008097535,8097665,
1.06841,,Spot,132,1008097535,8097666,
3.67733,,Spot,133,1008097535,8097667,
3.72497,,Spot,134,1008097535,8097668,
1.50952,,Spot,135,1008097535,8097669,
0.708467,,Spot,136,1008097535,8097670,
1.37938,,Spot,137,1008097535,8097671,
0.286429,,Spot,138,1008097535,8097672,
0.290083,,Spot,139,1008097535,8097673,
0.413232,,Spot,140,1008097535,8097674,
0.114986,,Spot,141,1008097535,8097675,
0.547363,,Spot,142,1008097535,8097676,
0.665781,,Spot,143,1008097535,8097677,
0.722655,,Spot,144,1008097535,8097678,
1.30099,,Spot,145,1008097535,8097679,
