
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
265.755,,Spot,2,Image 1,1,1008097535,8097535,
261.584,,Spot,2,Image 1,2,1008097535,8097536,
279.479,,Spot,2,Image 1,3,1008097535,8097537,
278.052,,Spot,2,Image 1,4,1008097535,8097538,
269.225,,Spot,2,Image 1,5,1008097535,8097539,
258.154,,Spot,2,Image 1,6,1008097535,8097540,
266.424,,Spot,2,Image 1,7,1008097535,8097541,
260.049,,Spot,2,Image 1,8,1008097535,8097542,
268.585,,Spot,2,Image 1,9,1008097535,8097543,
253.713,,Spot,2,Image 1,10,1008097535,8097544,
258.068,,Spot,2,Image 1,11,1008097535,8097545,
252.571,,Spot,2,Image 1,12,1008097535,8097546,
259.822,,Spot,2,Image 1,13,1008097535,8097547,
259.047,,Spot,2,Image 1,14,1008097535,8097548,
257.874,,Spot,2,Image 1,15,1008097535,8097549,
256.765,,Spot,2,Image 1,16,1008097535,8097550,
257.859,,Spot,2,Image 1,17,1008097535,8097551,
256.39,,Spot,2,Image 1,18,1008097535,8097552,
251.681,,Spot,2,Image 1,19,1008097535,8097553,
257.42,,Spot,2,Image 1,20,1008097535,8097554,
254.143,,Spot,2,Image 1,21,1008097535,8097555,
256.313,,Spot,2,Image 1,22,1008097535,8097556,
257.118,,Spot,2,Image 1,23,1008097535,8097557,
259.766,,Spot,2,Image 1,24,1008097535,8097558,
264.199,,Spot,2,Image 1,25,1008097535,8097559,
260.752,,Spot,2,Image 1,26,1008097535,8097560,
253.404,,Spot,2,Image 1,27,1008097535,8097561,
259.757,,Spot,2,Image 1,28,1008097535,8097562,
268.042,,Spot,2,Image 1,29,1008097535,8097563,
278.061,,Spot,2,Image 1,30,1008097535,8097564,
266.307,,Spot,2,Image 1,31,1008097535,8097565,
265.685,,Spot,2,Image 1,32,1008097535,8097566,
272.388,,Spot,2,Image 1,33,1008097535,8097567,
275.531,,Spot,2,Image 1,34,1008097535,8097568,
271.962,,Spot,2,Image 1,35,1008097535,8097569,
269.297,,Spot,2,Image 1,36,1008097535,8097570,
266.159,,Spot,2,Image 1,37,1008097535,8097571,
273.752,,Spot,2,Image 1,38,1008097535,8097572,
272.443,,Spot,2,Image 1,39,1008097535,8097573,
268.025,,Spot,2,Image 1,40,1008097535,8097574,
267.965,,Spot,2,Image 1,41,1008097535,8097575,
272.009,,Spot,2,Image 1,42,1008097535,8097576,
264.966,,Spot,2,Image 1,43,1008097535,8097577,
264.904,,Spot,2,Image 1,44,1008097535,8097578,
269.139,,Spot,2,Image 1,45,1008097535,8097579,
267.19,,Spot,2,Image 1,46,1008097535,8097580,
268.34,,Spot,2,Image 1,47,1008097535,8097581,
269.847,,Spot,2,Image 1,48,1008097535,8097582,
268.083,,Spot,2,Image 1,49,1008097535,8097583,
259.139,,Spot,2,Image 1,50,1008097535,8097584,
266.939,,Spot,2,Image 1,51,1008097535,8097585,
259.912,,Spot,2,Image 1,52,1008097535,8097586,
268.654,,Spot,2,Image 1,53,1008097535,8097587,
272.121,,Spot,2,Image 1,54,1008097535,8097588,
261.905,,Spot,2,Image 1,55,1008097535,8097589,
262.517,,Spot,2,Image 1,56,1008097535,8097590,
251.719,,Spot,2,Image 1,57,1008097535,8097591,
254.146,,Spot,2,Image 1,58,1008097535,8097592,
250.26,,Spot,2,Image 1,59,1008097535,8097593,
257.193,,Spot,2,Image 1,60,1008097535,8097594,
264.979,,Spot,2,Image 1,61,1008097535,8097595,
262.563,,Spot,2,Image 1,62,1008097535,8097596,
274.715,,Spot,2,Image 1,63,1008097535,8097597,
262.116,,Spot,2,Image 1,64,1008097535,8097598,
268.168,,Spot,2,Image 1,65,1008097535,8097599,
262.01,,Spot,2,Image 1,66,1008097535,8097600,
266.47,,Spot,2,Image 1,67,1008097535,8097601,
272.438,,Spot,2,Image 1,68,1008097535,8097602,
281.825,,Spot,2,Image 1,69,1008097535,8097603,
270.626,,Spot,2,Image 1,70,1008097535,8097604,
266.466,,Spot,2,Image 1,71,1008097535,8097605,
262.712,,Spot,2,Image 1,72,1008097535,8097606,
310.827,,Spot,2,Image 1,73,1008097535,8097607,
266.946,,Spot,2,Image 1,74,1008097535,8097608,
258.168,,Spot,2,Image 1,75,1008097535,8097609,
262.747,,Spot,2,Image 1,76,1008097535,8097610,
264.328,,Spot,2,Image 1,77,1008097535,8097611,
260.068,,Spot,2,Image 1,78,1008097535,8097612,
262.078,,Spot,2,Image 1,79,1008097535,8097613,
258.5,,Spot,2,Image 1,80,1008097535,8097614,
261.753,,Spot,2,Image 1,81,1008097535,8097615,
258.864,,Spot,2,Image 1,82,1008097535,8097616,
248.444,,Spot,2,Image 1,83,1008097535,8097617,
259.692,,Spot,2,Image 1,84,1008097535,8097618,
257.303,,Spot,2,Image 1,85,1008097535,8097619,
253.849,,Spot,2,Image 1,86,1008097535,8097620,
267.361,,Spot,2,Image 1,87,1008097535,8097621,
258.753,,Spot,2,Image 1,88,1008097535,8097622,
260.842,,Spot,2,Image 1,89,1008097535,8097623,
261.709,,Spot,2,Image 1,90,1008097535,8097624,
271.034,,Spot,2,Image 1,91,1008097535,8097625,
276.372,,Spot,2,Image 1,92,1008097535,8097626,
268.647,,Spot,2,Image 1,93,1008097535,8097627,
264.017,,Spot,2,Image 1,94,1008097535,8097628,
256.564,,Spot,2,Image 1,95,1008097535,8097629,
260.465,,Spot,2,Image 1,96,1008097535,8097630,
263.472,,Spot,2,Image 1,97,1008097535,8097631,
263.444,,Spot,2,Image 1,98,1008097535,8097632,
258.351,,Spot,2,Image 1,99,1008097535,8097633,
253.76,,Spot,2,Image 1,100,1008097535,8097634,
260.711,,Spot,2,Image 1,101,1008097535,8097635,
261.607,,Spot,2,Image 1,102,1008097535,8097636,
255.782,,Spot,2,Image 1,103,1008097535,8097637,
259.575,,Spot,2,Image 1,104,1008097535,8097638,
263.931,,Spot,2,Image 1,105,1008097535,8097639,
264.745,,Spot,2,Image 1,106,1008097535,8097640,
251.642,,Spot,2,Image 1,107,1008097535,8097641,
252.529,,Spot,2,Image 1,108,1008097535,8097642,
249.868,,Spot,2,Image 1,109,1008097535,8097643,
255.68,,Spot,2,Image 1,110,1008097535,8097644,
272.681,,Spot,2,Image 1,111,1008097535,8097645,
260.624,,Spot,2,Image 1,112,1008097535,8097646,
268.233,,Spot,2,Image 1,113,1008097535,8097647,
254.308,,Spot,2,Image 1,114,1008097535,8097648,
259.13,,Spot,2,Image 1,115,1008097535,8097649,
264.744,,Spot,2,Image 1,116,1008097535,8097650,
266.479,,Spot,2,Image 1,117,1008097535,8097651,
291.929,,Spot,2,Image 1,118,1008097535,8097652,
274.684,,Spot,2,Image 1,119,1008097535,8097653,
246.189,,Spot,2,Image 1,120,1008097535,8097654,
256.517,,Spot,2,Image 1,121,1008097535,8097655,
253.269,,Spot,2,Image 1,122,1008097535,8097656,
246.884,,Spot,2,Image 1,123,1008097535,8097657,
251.032,,Spot,2,Image 1,124,1008097535,8097658,
248.135,,Spot,2,Image 1,125,1008097535,8097659,
252.675,,Spot,2,Image 1,126,1008097535,8097660,
252.691,,Spot,2,Image 1,127,1008097535,8097661,
248.162,,Spot,2,Image 1,128,1008097535,8097662,
247.399,,Spot,2,Image 1,129,1008097535,8097663,
249.321,,Spot,2,Image 1,130,1008097535,8097664,
247.289,,Spot,2,Image 1,131,1008097535,8097665,
253.534,,Spot,2,Image 1,132,1008097535,8097666,
247.321,,Spot,2,Image 1,133,1008097535,8097667,
242,,Spot,2,Image 1,134,1008097535,8097668,
259.214,,Spot,2,Image 1,135,1008097535,8097669,
257.171,,Spot,2,Image 1,136,1008097535,8097670,
250.915,,Spot,2,Image 1,137,1008097535,8097671,
250.511,,Spot,2,Image 1,138,1008097535,8097672,
243.005,,Spot,2,Image 1,139,1008097535,8097673,
245.526,,Spot,2,Image 1,140,1008097535,8097674,
244.865,,Spot,2,Image 1,141,1008097535,8097675,
242.796,,Spot,2,Image 1,142,1008097535,8097676,
246.039,,Spot,2,Image 1,143,1008097535,8097677,
241.631,,Spot,2,Image 1,144,1008097535,8097678,
248.026,,Spot,2,Image 1,145,1008097535,8097679,
243.854,,Spot,2,Image 1,146,1008097535,8097680,
244.888,,Spot,2,Image 1,147,1008097535,8097681,
246.165,,Spot,2,Image 1,148,1008097535,8097682,
243.523,,Spot,2,Image 1,149,1008097535,8097683,
245.846,,Spot,2,Image 1,150,1008097535,8097684,
253.543,,Spot,2,Image 1,151,1008097535,8097685,
245.437,,Spot,2,Image 1,152,1008097535,8097686,
245.632,,Spot,2,Image 1,153,1008097535,8097687,
243.919,,Spot,2,Image 1,154,1008097535,8097688,
245.01,,Spot,2,Image 1,155,1008097535,8097689,
250.381,,Spot,2,Image 1,156,1008097535,8097690,
250.589,,Spot,2,Image 1,157,1008097535,8097691,
249.701,,Spot,2,Image 1,158,1008097535,8097692,
251.205,,Spot,2,Image 1,159,1008097535,8097693,
244.322,,Spot,2,Image 1,160,1008097535,8097694,
248.85,,Spot,2,Image 1,161,1008097535,8097695,
245.613,,Spot,2,Image 1,162,1008097535,8097696,
243.449,,Spot,2,Image 1,163,1008097535,8097697,
247.686,,Spot,2,Image 1,164,1008097535,8097698,
251.865,,Spot,2,Image 1,165,1008097535,8097699,
262.464,,Spot,2,Image 1,166,1008097535,8097700,
250.875,,Spot,2,Image 1,167,1008097535,8097701,
242.327,,Spot,2,Image 1,168,1008097535,8097702,
253.038,,Spot,2,Image 1,169,1008097535,8097703,
245.038,,Spot,2,Image 1,170,1008097535,8097704,
254.134,,Spot,2,Image 1,171,1008097535,8097705,
268.151,,Spot,2,Image 1,172,1008097535,8097706,
262.908,,Spot,2,Image 1,173,1008097535,8097707,
259.346,,Spot,2,Image 1,174,1008097535,8097708,
271.671,,Spot,2,Image 1,175,1008097535,8097709,
278.164,,Spot,2,Image 1,176,1008097535,8097710,
274.88,,Spot,2,Image 1,177,1008097535,8097711,
272.748,,Spot,2,Image 1,178,1008097535,8097712,
282.129,,Spot,2,Image 1,179,1008097535,8097713,
261.94,,Spot,2,Image 1,180,1008097535,8097714,
254.451,,Spot,2,Image 1,181,1008097535,8097715,
248.982,,Spot,2,Image 1,182,1008097535,8097716,
254.881,,Spot,2,Image 1,183,1008097535,8097717,
252.658,,Spot,2,Image 1,184,1008097535,8097718,
250.807,,Spot,2,Image 1,185,1008097535,8097719,
262.822,,Spot,2,Image 1,186,1008097535,8097720,
281.53,,Spot,2,Image 1,187,1008097535,8097721,
288.388,,Spot,2,Image 1,188,1008097535,8097722,
282.669,,Spot,2,Image 1,189,1008097535,8097723,
288.941,,Spot,2,Image 1,190,1008097535,8097724,
271.513,,Spot,2,Image 1,191,1008097535,8097725,
258.248,,Spot,2,Image 1,192,1008097535,8097726,
256.418,,Spot,2,Image 1,193,1008097535,8097727,
258.856,,Spot,2,Image 1,194,1008097535,8097728,
253.871,,Spot,2,Image 1,195,1008097535,8097729,
253.149,,Spot,2,Image 1,196,1008097535,8097730,
245.657,,Spot,2,Image 1,197,1008097535,8097731,
234.874,,Spot,2,Image 1,198,1008097535,8097732,
238.094,,Spot,2,Image 1,199,1008097535,8097733,
236.41,,Spot,2,Image 1,200,1008097535,8097734,
239.732,,Spot,2,Image 1,201,1008097535,8097735,
235.607,,Spot,2,Image 1,202,1008097535,8097736,
235.792,,Spot,2,Image 1,203,1008097535,8097737,
241.966,,Spot,2,Image 1,204,1008097535,8097738,
235.156,,Spot,2,Image 1,205,1008097535,8097739,
238.384,,Spot,2,Image 1,206,1008097535,8097740,
236.188,,Spot,2,Image 1,207,1008097535,8097741,
227.565,,Spot,2,Image 1,208,1008097535,8097742,
232.578,,Spot,2,Image 1,209,1008097535,8097743,
229.297,,Spot,2,Image 1,210,1008097535,8097744,
228.867,,Spot,2,Image 1,211,1008097535,8097745,
233.94,,Spot,2,Image 1,212,1008097535,8097746,
232.62,,Spot,2,Image 1,213,1008097535,8097747,
242.258,,Spot,2,Image 1,214,1008097535,8097748,
239.141,,Spot,2,Image 1,215,1008097535,8097749,
242.34,,Spot,2,Image 1,216,1008097535,8097750,
233.389,,Spot,2,Image 1,217,1008097535,8097751,
236.982,,Spot,2,Image 1,218,1008097535,8097752,
238.71,,Spot,2,Image 1,219,1008097535,8097753,
242,,Spot,2,Image 1,220,1008097535,8097754,
240.455,,Spot,2,Image 1,221,1008097535,8097755,
231.423,,Spot,2,Image 1,222,1008097535,8097756,
244.174,,Spot,2,Image 1,223,1008097535,8097757,
240.769,,Spot,2,Image 1,224,1008097535,8097758,
241.626,,Spot,2,Image 1,225,1008097535,8097759,
239.168,,Spot,2,Image 1,226,1008097535,8097760,
235.286,,Spot,2,Image 1,227,1008097535,8097761,
242.283,,Spot,2,Image 1,228,1008097535,8097762,
240.37,,Spot,2,Image 1,229,1008097535,8097763,
237.038,,Spot,2,Image 1,230,1008097535,8097764,
243.786,,Spot,2,Image 1,231,1008097535,8097765,
242.462,,Spot,2,Image 1,232,1008097535,8097766,
252.336,,Spot,2,Image 1,233,1008097535,8097767,
248.966,,Spot,2,Image 1,234,1008097535,8097768,
245.705,,Spot,2,Image 1,235,1008097535,8097769,
256.455,,Spot,2,Image 1,236,1008097535,8097770,
263.076,,Spot,2,Image 1,237,1008097535,8097771,
259.646,,Spot,2,Image 1,238,1008097535,8097772,
253.753,,Spot,2,Image 1,239,1008097535,8097773,
