
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
15,15,15,µm,Spot,Diameter,1,1000003611,3611,
15,15,15,µm,Spot,Diameter,2,1000003611,3612,
15,15,15,µm,Spot,Diameter,3,1000003611,3613,
15,15,15,µm,Spot,Diameter,4,1000003611,3614,
15,15,15,µm,Spot,Diameter,5,1000003611,3615,
15,15,15,µm,Spot,Diameter,6,1000003611,3616,
15,15,15,µm,Spot,Diameter,7,1000003611,3617,
15,15,15,µm,Spot,Diameter,8,1000003611,3618,
15,15,15,µm,Spot,Diameter,9,1000003611,3619,
15,15,15,µm,Spot,Diameter,10,1000003611,3620,
15,15,15,µm,Spot,Diameter,11,1000003611,3621,
15,15,15,µm,Spot,Diameter,12,1000003611,3622,
15,15,15,µm,Spot,Diameter,13,1000003611,3623,
15,15,15,µm,Spot,Diameter,14,1000003611,3624,
15,15,15,µm,Spot,Diameter,15,1000003611,3625,
15,15,15,µm,Spot,Diameter,16,1000003611,3626,
15,15,15,µm,Spot,Diameter,17,1000003611,3627,
15,15,15,µm,Spot,Diameter,18,1000003611,3628,
15,15,15,µm,Spot,Diameter,19,1000003611,3629,
15,15,15,µm,Spot,Diameter,20,1000003611,3630,
15,15,15,µm,Spot,Diameter,21,1000003611,3631,
15,15,15,µm,Spot,Diameter,22,1000003611,3632,
15,15,15,µm,Spot,Diameter,23,1000003611,3633,
15,15,15,µm,Spot,Diameter,24,1000003611,3634,
15,15,15,µm,Spot,Diameter,25,1000003611,3635,
15,15,15,µm,Spot,Diameter,26,1000003611,3636,
15,15,15,µm,Spot,Diameter,27,1000003611,3637,
15,15,15,µm,Spot,Diameter,28,1000003611,3638,
15,15,15,µm,Spot,Diameter,29,1000003611,3639,
15,15,15,µm,Spot,Diameter,30,1000003611,3640,
15,15,15,µm,Spot,Diameter,31,1000003611,3641,
15,15,15,µm,Spot,Diameter,32,1000003611,3642,
15,15,15,µm,Spot,Diameter,33,1000003611,3643,
