
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0,0,0,µm,Spot,Displacement Delta,1,1000003611,3611,
-0.772789,0,0.188816,µm,Spot,Displacement Delta,2,1000003611,3612,
0.285751,0.465,-0.437859,µm,Spot,Displacement Delta,3,1000003611,3613,
0.655251,-0.93,-0.160389,µm,Spot,Displacement Delta,4,1000003611,3614,
-0.311684,1.023,0.0438042,µm,Spot,Displacement Delta,5,1000003611,3615,
1.09256,-0.558001,0.667919,µm,Spot,Displacement Delta,6,1000003611,3616,
-0.18425,0.0930004,-0.588039,µm,Spot,Displacement Delta,7,1000003611,3617,
1.32402,0.278999,0.50856,µm,Spot,Displacement Delta,8,1000003611,3618,
-0.111519,-0.465,-1.33519,µm,Spot,Displacement Delta,9,1000003611,3619,
-0.484562,-0.278999,-0.666016,µm,Spot,Displacement Delta,10,1000003611,3620,
-0.659775,-0.0930004,0.176546,µm,Spot,Displacement Delta,11,1000003611,3621,
-0.354462,0.743999,0.498047,µm,Spot,Displacement Delta,12,1000003611,3622,
-1.96853,-1.488,-0.238127,µm,Spot,Displacement Delta,13,1000003611,3623,
-0.596458,2.232,-0.204617,µm,Spot,Displacement Delta,14,1000003611,3624,
-0.267372,-0.837,-0.406509,µm,Spot,Displacement Delta,15,1000003611,3625,
-0.00554466,-3.25789,0.687187,µm,Spot,Displacement Delta,16,1000003611,3626,
0.0915585,-0.105148,-0.5,µm,Spot,Displacement Delta,17,1000003611,3627,
0.502113,0.103722,0.5,µm,Spot,Displacement Delta,18,1000003611,3628,
0.123936,0.0779591,-1,µm,Spot,Displacement Delta,19,1000003611,3629,
0.200447,-0.712231,0.5,µm,Spot,Displacement Delta,20,1000003611,3630,
0.371403,0.738382,-0.5,µm,Spot,Displacement Delta,21,1000003611,3631,
0.377853,-0.671747,0,µm,Spot,Displacement Delta,22,1000003611,3632,
0.0532188,-1.02974,0,µm,Spot,Displacement Delta,23,1000003611,3633,
-0.170567,-0.157492,0.5,µm,Spot,Displacement Delta,24,1000003611,3634,
0.0897408,0.460936,0,µm,Spot,Displacement Delta,25,1000003611,3635,
0.13685,-0.449501,0,µm,Spot,Displacement Delta,26,1000003611,3636,
-0.382238,-1.38686,0,µm,Spot,Displacement Delta,27,1000003611,3637,
0.512556,1.05227,0,µm,Spot,Displacement Delta,28,1000003611,3638,
0.304237,0.699141,0,µm,Spot,Displacement Delta,29,1000003611,3639,
0.175442,1.03283,0,µm,Spot,Displacement Delta,30,1000003611,3640,
-2.94791,1.2824,0,µm,Spot,Displacement Delta,31,1000003611,3641,
-3.57178,1.57896,-0.0449753,µm,Spot,Displacement Delta,32,1000003611,3642,
-2.09979,-0.372,0.833672,µm,Spot,Displacement Delta,33,1000003611,3643,
-0.375549,0.278999,0.421333,µm,Spot,Displacement Delta,34,1000003611,3644,
0.208988,-0.185999,-0.212051,µm,Spot,Displacement Delta,35,1000003611,3645,
-0.875402,-0.558001,-0.327538,µm,Spot,Displacement Delta,36,1000003611,3646,
0.690794,0.278999,-0.84407,µm,Spot,Displacement Delta,37,1000003611,3647,
-0.0705795,-0.185999,0.548317,µm,Spot,Displacement Delta,38,1000003611,3648,
0.9776,-0.0930004,-2.57647,µm,Spot,Displacement Delta,39,1000003611,3649,
-3.04515,-1.581,0.0707779,µm,Spot,Displacement Delta,40,1000003611,3650,
-0.0376701,-0.0930004,0.871765,µm,Spot,Displacement Delta,41,1000003611,3651,
1.70979,-1.023,0.977074,µm,Spot,Displacement Delta,42,1000003611,3652,
-0.0967407,0.372,1.25698,µm,Spot,Displacement Delta,43,1000003611,3653,
2.35533,1.581,-1.60339,µm,Spot,Displacement Delta,44,1000003611,3654,
0.00788498,-0.372,0.30862,µm,Spot,Displacement Delta,45,1000003611,3655,
-0.206841,0.557999,0.239292,µm,Spot,Displacement Delta,46,1000003611,3656,
-0.0267715,-0.278999,0.0436668,µm,Spot,Displacement Delta,47,1000003611,3657,
0.342171,-0.0930004,0.25021,µm,Spot,Displacement Delta,48,1000003611,3658,
-0.256275,-0.372,0.228279,µm,Spot,Displacement Delta,49,1000003611,3659,
0.511356,0.278999,0.197742,µm,Spot,Displacement Delta,50,1000003611,3660,
