
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
1.12961e+08,,Spot,2,Image 1,1,1000003611,3611,
1.14991e+08,,Spot,2,Image 1,2,1000003611,3612,
1.15091e+08,,Spot,2,Image 1,3,1000003611,3613,
1.13634e+08,,Spot,2,Image 1,4,1000003611,3614,
1.14265e+08,,Spot,2,Image 1,5,1000003611,3615,
1.12976e+08,,Spot,2,Image 1,6,1000003611,3616,
1.12197e+08,,Spot,2,Image 1,7,1000003611,3617,
1.13495e+08,,Spot,2,Image 1,8,1000003611,3618,
1.13955e+08,,Spot,2,Image 1,9,1000003611,3619,
1.15243e+08,,Spot,2,Image 1,10,1000003611,3620,
1.14099e+08,,Spot,2,Image 1,11,1000003611,3621,
1.1526e+08,,Spot,2,Image 1,12,1000003611,3622,
1.16374e+08,,Spot,2,Image 1,13,1000003611,3623,
1.15516e+08,,Spot,2,Image 1,14,1000003611,3624,
1.16682e+08,,Spot,2,Image 1,15,1000003611,3625,
1.18467e+08,,Spot,2,Image 1,16,1000003611,3626,
1.17142e+08,,Spot,2,Image 1,17,1000003611,3627,
1.17768e+08,,Spot,2,Image 1,18,1000003611,3628,
1.1599e+08,,Spot,2,Image 1,19,1000003611,3629,
1.15869e+08,,Spot,2,Image 1,20,1000003611,3630,
1.1637e+08,,Spot,2,Image 1,21,1000003611,3631,
1.14341e+08,,Spot,2,Image 1,22,1000003611,3632,
1.14612e+08,,Spot,2,Image 1,23,1000003611,3633,
1.14547e+08,,Spot,2,Image 1,24,1000003611,3634,
1.15981e+08,,Spot,2,Image 1,25,1000003611,3635,
1.16232e+08,,Spot,2,Image 1,26,1000003611,3636,
1.14533e+08,,Spot,2,Image 1,27,1000003611,3637,
1.15574e+08,,Spot,2,Image 1,28,1000003611,3638,
1.14529e+08,,Spot,2,Image 1,29,1000003611,3639,
1.15575e+08,,Spot,2,Image 1,30,1000003611,3640,
1.14688e+08,,Spot,2,Image 1,31,1000003611,3641,
1.16736e+08,,Spot,2,Image 1,32,1000003611,3642,
1.17125e+08,,Spot,2,Image 1,33,1000003611,3643,
1.17405e+08,,Spot,2,Image 1,34,1000003611,3644,
1.15512e+08,,Spot,2,Image 1,35,1000003611,3645,
1.16418e+08,,Spot,2,Image 1,36,1000003611,3646,
1.14636e+08,,Spot,2,Image 1,37,1000003611,3647,
1.16272e+08,,Spot,2,Image 1,38,1000003611,3648,
1.16501e+08,,Spot,2,Image 1,39,1000003611,3649,
1.15998e+08,,Spot,2,Image 1,40,1000003611,3650,
1.14624e+08,,Spot,2,Image 1,41,1000003611,3651,
1.15105e+08,,Spot,2,Image 1,42,1000003611,3652,
1.14296e+08,,Spot,2,Image 1,43,1000003611,3653,
1.15526e+08,,Spot,2,Image 1,44,1000003611,3654,
1.14194e+08,,Spot,2,Image 1,45,1000003611,3655,
1.16214e+08,,Spot,2,Image 1,46,1000003611,3656,
1.15665e+08,,Spot,2,Image 1,47,1000003611,3657,
1.1472e+08,,Spot,2,Image 1,48,1000003611,3658,
1.14666e+08,,Spot,2,Image 1,49,1000003611,3659,
1.14695e+08,,Spot,2,Image 1,50,1000003611,3660,
1.14103e+08,,Spot,2,Image 1,51,1000003611,3661,
1.14919e+08,,Spot,2,Image 1,52,1000003611,3662,
1.17064e+08,,Spot,2,Image 1,53,1000003611,3663,
1.14642e+08,,Spot,2,Image 1,54,1000003611,3664,
1.15904e+08,,Spot,2,Image 1,55,1000003611,3665,
1.15815e+08,,Spot,2,Image 1,56,1000003611,3666,
1.17796e+08,,Spot,2,Image 1,57,1000003611,3667,
1.15755e+08,,Spot,2,Image 1,58,1000003611,3668,
1.1804e+08,,Spot,2,Image 1,59,1000003611,3669,
1.16379e+08,,Spot,2,Image 1,60,1000003611,3670,
1.1409e+08,,Spot,2,Image 1,61,1000003611,3671,
1.13893e+08,,Spot,2,Image 1,62,1000003611,3672,
1.12485e+08,,Spot,2,Image 1,63,1000003611,3673,
1.11116e+08,,Spot,2,Image 1,64,1000003611,3674,
1.11874e+08,,Spot,2,Image 1,65,1000003611,3675,
1.13049e+08,,Spot,2,Image 1,66,1000003611,3676,
1.12746e+08,,Spot,2,Image 1,67,1000003611,3677,
1.14762e+08,,Spot,2,Image 1,68,1000003611,3678,
1.15495e+08,,Spot,2,Image 1,69,1000003611,3679,
1.16545e+08,,Spot,2,Image 1,70,1000003611,3680,
1.17882e+08,,Spot,2,Image 1,71,1000003611,3681,
1.17644e+08,,Spot,2,Image 1,72,1000003611,3682,
1.1893e+08,,Spot,2,Image 1,73,1000003611,3683,
1.21833e+08,,Spot,2,Image 1,74,1000003611,3684,
1.21737e+08,,Spot,2,Image 1,75,1000003611,3685,
1.20478e+08,,Spot,2,Image 1,76,1000003611,3686,
1.22238e+08,,Spot,2,Image 1,77,1000003611,3687,
1.23076e+08,,Spot,2,Image 1,78,1000003611,3688,
1.22472e+08,,Spot,2,Image 1,79,1000003611,3689,
1.21411e+08,,Spot,2,Image 1,80,1000003611,3690,
1.2375e+08,,Spot,2,Image 1,81,1000003611,3691,
1.21413e+08,,Spot,2,Image 1,82,1000003611,3692,
1.21567e+08,,Spot,2,Image 1,83,1000003611,3693,
1.22444e+08,,Spot,2,Image 1,84,1000003611,3694,
1.22196e+08,,Spot,2,Image 1,85,1000003611,3695,
1.20511e+08,,Spot,2,Image 1,86,1000003611,3696,
1.21265e+08,,Spot,2,Image 1,87,1000003611,3697,
1.21489e+08,,Spot,2,Image 1,88,1000003611,3698,
1.21045e+08,,Spot,2,Image 1,89,1000003611,3699,
1.18855e+08,,Spot,2,Image 1,90,1000003611,3700,
1.19355e+08,,Spot,2,Image 1,91,1000003611,3701,
1.23262e+08,,Spot,2,Image 1,92,1000003611,3702,
1.22027e+08,,Spot,2,Image 1,93,1000003611,3703,
1.2003e+08,,Spot,2,Image 1,94,1000003611,3704,
1.20361e+08,,Spot,2,Image 1,95,1000003611,3705,
1.20381e+08,,Spot,2,Image 1,96,1000003611,3706,
1.20569e+08,,Spot,2,Image 1,97,1000003611,3707,
1.20447e+08,,Spot,2,Image 1,98,1000003611,3708,
1.20134e+08,,Spot,2,Image 1,99,1000003611,3709,
1.17651e+08,,Spot,2,Image 1,100,1000003611,3710,
1.18839e+08,,Spot,2,Image 1,101,1000003611,3711,
1.19794e+08,,Spot,2,Image 1,102,1000003611,3712,
1.18844e+08,,Spot,2,Image 1,103,1000003611,3713,
1.18942e+08,,Spot,2,Image 1,104,1000003611,3714,
1.18027e+08,,Spot,2,Image 1,105,1000003611,3715,
1.18114e+08,,Spot,2,Image 1,106,1000003611,3716,
1.16603e+08,,Spot,2,Image 1,107,1000003611,3717,
1.16663e+08,,Spot,2,Image 1,108,1000003611,3718,
1.15384e+08,,Spot,2,Image 1,109,1000003611,3896,
1.1473e+08,,Spot,2,Image 1,110,1000003611,3897,
1.16617e+08,,Spot,2,Image 1,111,1000003611,3898,
1.16181e+08,,Spot,2,Image 1,112,1000003611,3899,
1.17067e+08,,Spot,2,Image 1,113,1000003611,3900,
1.16755e+08,,Spot,2,Image 1,114,1000003611,3901,
1.16362e+08,,Spot,2,Image 1,115,1000003611,3902,
1.16521e+08,,Spot,2,Image 1,116,1000003611,3903,
1.19271e+08,,Spot,2,Image 1,117,1000003611,3904,
1.21734e+08,,Spot,2,Image 1,118,1000003611,3905,
1.19147e+08,,Spot,2,Image 1,119,1000003611,3906,
1.22677e+08,,Spot,2,Image 1,120,1000003611,3907,
1.23542e+08,,Spot,2,Image 1,121,1000003611,3908,
1.23058e+08,,Spot,2,Image 1,122,1000003611,3909,
1.21522e+08,,Spot,2,Image 1,123,1000003611,3910,
1.24445e+08,,Spot,2,Image 1,124,1000003611,3911,
1.26293e+08,,Spot,2,Image 1,125,1000003611,3912,
1.24603e+08,,Spot,2,Image 1,126,1000003611,3913,
1.24592e+08,,Spot,2,Image 1,127,1000003611,3914,
1.22639e+08,,Spot,2,Image 1,128,1000003611,3915,
1.18e+08,,Spot,2,Image 1,129,1000003611,3916,
1.13169e+08,,Spot,2,Image 1,130,1000003611,3917,
1.16904e+08,,Spot,2,Image 1,131,1000003611,3918,
1.17465e+08,,Spot,2,Image 1,132,1000003611,3919,
1.17435e+08,,Spot,2,Image 1,133,1000003611,3920,
1.21395e+08,,Spot,2,Image 1,134,1000003611,3921,
1.22363e+08,,Spot,2,Image 1,135,1000003611,3922,
1.22272e+08,,Spot,2,Image 1,136,1000003611,3923,
1.23952e+08,,Spot,2,Image 1,137,1000003611,3924,
1.22547e+08,,Spot,2,Image 1,138,1000003611,3925,
1.24047e+08,,Spot,2,Image 1,139,1000003611,3926,
1.24454e+08,,Spot,2,Image 1,140,1000003611,3927,
1.24089e+08,,Spot,2,Image 1,141,1000003611,3928,
1.24124e+08,,Spot,2,Image 1,142,1000003611,3929,
1.24492e+08,,Spot,2,Image 1,143,1000003611,3930,
1.21914e+08,,Spot,2,Image 1,144,1000003611,3931,
1.19512e+08,,Spot,2,Image 1,145,1000003611,3932,
1.1784e+08,,Spot,2,Image 1,146,1000003611,3933,
1.20039e+08,,Spot,2,Image 1,147,1000003611,3934,
1.17934e+08,,Spot,2,Image 1,148,1000003611,3935,
1.16765e+08,,Spot,2,Image 1,149,1000003611,3936,
1.17914e+08,,Spot,2,Image 1,150,1000003611,3937,
1.17586e+08,,Spot,2,Image 1,151,1000003611,3938,
1.17972e+08,,Spot,2,Image 1,152,1000003611,3939,
1.16468e+08,,Spot,2,Image 1,153,1000003611,3940,
1.17046e+08,,Spot,2,Image 1,154,1000003611,3941,
1.14849e+08,,Spot,2,Image 1,155,1000003611,3942,
1.14468e+08,,Spot,2,Image 1,156,1000003611,3943,
1.13884e+08,,Spot,2,Image 1,157,1000003611,3944,
1.14068e+08,,Spot,2,Image 1,158,1000003611,3945,
1.14289e+08,,Spot,2,Image 1,159,1000003611,3946,
1.12637e+08,,Spot,2,Image 1,160,1000003611,3947,
1.13459e+08,,Spot,2,Image 1,161,1000003611,3948,
1.13566e+08,,Spot,2,Image 1,162,1000003611,3949,
1.1492e+08,,Spot,2,Image 1,163,1000003611,3950,
1.1308e+08,,Spot,2,Image 1,164,1000003611,3951,
1.1341e+08,,Spot,2,Image 1,165,1000003611,3952,
1.16478e+08,,Spot,2,Image 1,166,1000003611,3953,
1.16591e+08,,Spot,2,Image 1,167,1000003611,3954,
1.17182e+08,,Spot,2,Image 1,168,1000003611,3955,
1.15419e+08,,Spot,2,Image 1,169,1000003611,3956,
1.14875e+08,,Spot,2,Image 1,170,1000003611,3957,
1.16199e+08,,Spot,2,Image 1,171,1000003611,3958,
1.16732e+08,,Spot,2,Image 1,172,1000003611,3959,
1.15194e+08,,Spot,2,Image 1,173,1000003611,3960,
1.15329e+08,,Spot,2,Image 1,174,1000003611,3961,
1.15318e+08,,Spot,2,Image 1,175,1000003611,3962,
1.13607e+08,,Spot,2,Image 1,176,1000003611,3963,
1.06854e+08,,Spot,2,Image 1,177,1000003611,3964,
1.02643e+08,,Spot,2,Image 1,178,1000003611,3965,
1.00374e+08,,Spot,2,Image 1,179,1000003611,3966,
9.41143e+07,,Spot,2,Image 1,180,1000003611,3967,
9.68593e+07,,Spot,2,Image 1,181,1000003611,3968,
9.5109e+07,,Spot,2,Image 1,182,1000003611,3969,
9.35647e+07,,Spot,2,Image 1,183,1000003611,3970,
8.99835e+07,,Spot,2,Image 1,184,1000003611,3971,
9.06421e+07,,Spot,2,Image 1,185,1000003611,3972,
9.55286e+07,,Spot,2,Image 1,186,1000003611,3973,
9.12561e+07,,Spot,2,Image 1,187,1000003611,3974,
9.2256e+07,,Spot,2,Image 1,188,1000003611,3975,
9.21274e+07,,Spot,2,Image 1,189,1000003611,3976,
9.04873e+07,,Spot,2,Image 1,190,1000003611,3977,
9.41077e+07,,Spot,2,Image 1,191,1000003611,3978,
9.39519e+07,,Spot,2,Image 1,192,1000003611,3979,
9.32391e+07,,Spot,2,Image 1,193,1000003611,3980,
9.21221e+07,,Spot,2,Image 1,194,1000003611,3981,
9.56548e+07,,Spot,2,Image 1,195,1000003611,3982,
9.61829e+07,,Spot,2,Image 1,196,1000003611,3983,
9.2199e+07,,Spot,2,Image 1,197,1000003611,3984,
9.57091e+07,,Spot,2,Image 1,198,1000003611,3985,
9.51285e+07,,Spot,2,Image 1,199,1000003611,3986,
9.06818e+07,,Spot,2,Image 1,200,1000003611,3987,
9.06375e+07,,Spot,2,Image 1,201,1000003611,3988,
8.89441e+07,,Spot,2,Image 1,202,1000003611,3989,
9.10018e+07,,Spot,2,Image 1,203,1000003611,3990,
8.96065e+07,,Spot,2,Image 1,204,1000003611,3991,
8.91242e+07,,Spot,2,Image 1,205,1000003611,3992,
8.96639e+07,,Spot,2,Image 1,206,1000003611,3993,
8.93812e+07,,Spot,2,Image 1,207,1000003611,3994,
8.54404e+07,,Spot,2,Image 1,208,1000003611,3995,
8.61508e+07,,Spot,2,Image 1,209,1000003611,3996,
8.64475e+07,,Spot,2,Image 1,210,1000003611,3997,
8.76211e+07,,Spot,2,Image 1,211,1000003611,3998,
8.63984e+07,,Spot,2,Image 1,212,1000003611,3999,
8.58943e+07,,Spot,2,Image 1,213,1000003611,4000,
8.86695e+07,,Spot,2,Image 1,214,1000003611,4001,
8.72856e+07,,Spot,2,Image 1,215,1000003611,4002,
8.99644e+07,,Spot,2,Image 1,216,1000003611,4003,
8.8182e+07,,Spot,2,Image 1,217,1000003611,4004,
9.00352e+07,,Spot,2,Image 1,218,1000003611,4005,
8.67679e+07,,Spot,2,Image 1,219,1000003611,4006,
9.03277e+07,,Spot,2,Image 1,220,1000003611,4007,
9.08088e+07,,Spot,2,Image 1,221,1000003611,4008,
9.13727e+07,,Spot,2,Image 1,222,1000003611,4009,
9.14373e+07,,Spot,2,Image 1,223,1000003611,4010,
8.95508e+07,,Spot,2,Image 1,224,1000003611,4011,
8.90791e+07,,Spot,2,Image 1,225,1000003611,4012,
8.86979e+07,,Spot,2,Image 1,226,1000003611,4013,
8.9484e+07,,Spot,2,Image 1,227,1000003611,4014,
8.83238e+07,,Spot,2,Image 1,228,1000003611,4015,
8.97972e+07,,Spot,2,Image 1,229,1000003611,4016,
8.86856e+07,,Spot,2,Image 1,230,1000003611,4017,
8.86723e+07,,Spot,2,Image 1,231,1000003611,4018,
9.17862e+07,,Spot,2,Image 1,232,1000003611,4019,
8.51161e+07,,Spot,2,Image 1,233,1000003611,4020,
9.31544e+07,,Spot,2,Image 1,234,1000003611,4021,
8.94379e+07,,Spot,2,Image 1,235,1000003611,4022,
9.28151e+07,,Spot,2,Image 1,236,1000003611,4023,
9.30994e+07,,Spot,2,Image 1,237,1000003611,4024,
9.53409e+07,,Spot,2,Image 1,238,1000003611,4025,
1.01345e+08,,Spot,2,Image 1,239,1000003611,4026,
1.02851e+08,,Spot,2,Image 1,240,1000003611,4027,
1.008e+08,,Spot,2,Image 1,241,1000003611,4028,
9.97734e+07,,Spot,2,Image 1,242,1000003611,4029,
9.77113e+07,,Spot,2,Image 1,243,1000003611,4030,
1.02842e+08,,Spot,2,Image 1,244,1000003611,4031,
1.02706e+08,,Spot,2,Image 1,245,1000003611,4032,
1.02025e+08,,Spot,2,Image 1,246,1000003611,4033,
1.00749e+08,,Spot,2,Image 1,247,1000003611,4034,
1.01971e+08,,Spot,2,Image 1,248,1000003611,4035,
1.00109e+08,,Spot,2,Image 1,249,1000003611,4036,
1.01505e+08,,Spot,2,Image 1,250,1000003611,4037,
9.98285e+07,,Spot,2,Image 1,251,1000003611,4038,
1.00138e+08,,Spot,2,Image 1,252,1000003611,4039,
1.00566e+08,,Spot,2,Image 1,253,1000003611,4040,
1.01665e+08,,Spot,2,Image 1,254,1000003611,4041,
1.00264e+08,,Spot,2,Image 1,255,1000003611,4042,
9.9753e+07,,Spot,2,Image 1,256,1000003611,4043,
1.014e+08,,Spot,2,Image 1,257,1000003611,4044,
1.01119e+08,,Spot,2,Image 1,258,1000003611,4045,
9.99345e+07,,Spot,2,Image 1,259,1000003611,4046,
1.00547e+08,,Spot,2,Image 1,260,1000003611,4047,
1.00899e+08,,Spot,2,Image 1,261,1000003611,4048,
1.0305e+08,,Spot,2,Image 1,262,1000003611,4049,
1.06041e+08,,Spot,2,Image 1,263,1000003611,4050,
1.07507e+08,,Spot,2,Image 1,264,1000003611,4051,
