
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
282,s,Spot,283,1000003611,4070,
283,s,Spot,284,1000003611,4071,
284,s,Spot,285,1000003611,4072,
285,s,Spot,286,1000003611,4073,
286,s,Spot,287,1000003611,4074,
287,s,Spot,288,1000003611,4075,
288,s,Spot,289,1000003611,4076,
289,s,Spot,290,1000003611,4077,
290,s,Spot,291,1000003611,4078,
291,s,Spot,292,1000003611,4079,
292,s,Spot,293,1000003611,4080,
293,s,Spot,294,1000003611,4081,
294,s,Spot,295,1000003611,4082,
295,s,Spot,296,1000003611,4083,
296,s,Spot,297,1000003611,4084,
297,s,Spot,298,1000003611,4085,
298,s,Spot,299,1000003611,4086,
299,s,Spot,300,1000003611,4087,
300,s,Spot,301,1000003611,4088,
301,s,Spot,302,1000003611,4089,
302,s,Spot,303,1000003611,4090,
303,s,Spot,304,1000003611,4091,
304,s,Spot,305,1000003611,4092,
305,s,Spot,306,1000003611,4093,
306,s,Spot,307,1000003611,4094,
307,s,Spot,308,1000003611,4095,
308,s,Spot,309,1000003611,4096,
309,s,Spot,310,1000003611,4097,
310,s,Spot,311,1000003611,4098,
311,s,Spot,312,1000003611,4099,
312,s,Spot,313,1000003611,4100,
313,s,Spot,314,1000003611,4101,
314,s,Spot,315,1000003611,4102,
315,s,Spot,316,1000003611,4103,
316,s,Spot,317,1000003611,4104,
317,s,Spot,318,1000003611,4105,
318,s,Spot,319,1000003611,4106,
319,s,Spot,320,1000003611,4107,
320,s,Spot,321,1000003611,4108,
321,s,Spot,322,1000003611,4109,
322,s,Spot,323,1000003611,4110,
323,s,Spot,324,1000003611,4111,
324,s,Spot,325,1000003611,4112,
325,s,Spot,326,1000003611,4113,
326,s,Spot,327,1000003611,4114,
327,s,Spot,328,1000003611,4115,
328,s,Spot,329,1000003611,4116,
329,s,Spot,330,1000003611,4117,
330,s,Spot,331,1000003611,4118,
331,s,Spot,332,1000003611,4119,
332,s,Spot,333,1000003611,4120,
333,s,Spot,334,1000003611,4121,
334,s,Spot,335,1000003611,4122,
335,s,Spot,336,1000003611,4123,
336,s,Spot,337,1000003611,4124,
337,s,Spot,338,1000003611,4125,
338,s,Spot,339,1000003611,4126,
339,s,Spot,340,1000003611,4127,
340,s,Spot,341,1000003611,4128,
341,s,Spot,342,1000003611,4129,
342,s,Spot,343,1000003611,4130,
343,s,Spot,344,1000003611,4131,
344,s,Spot,345,1000003611,4132,
345,s,Spot,346,1000003611,4133,
346,s,Spot,347,1000003611,4134,
347,s,Spot,348,1000003611,4135,
348,s,Spot,349,1000003611,4136,
349,s,Spot,350,1000003611,4137,
350,s,Spot,351,1000003611,4138,
351,s,Spot,352,1000003611,4139,
352,s,Spot,353,1000003611,4140,
353,s,Spot,354,1000003611,4141,
354,s,Spot,355,1000003611,4142,
355,s,Spot,356,1000003611,4143,
356,s,Spot,357,1000003611,4144,
357,s,Spot,358,1000003611,4145,
358,s,Spot,359,1000003611,4146,
359,s,Spot,360,1000003611,4147,
360,s,Spot,361,1000003611,4148,
361,s,Spot,362,1000003611,4149,
362,s,Spot,363,1000003611,4150,
363,s,Spot,364,1000003611,4151,
364,s,Spot,365,1000003611,4152,
365,s,Spot,366,1000003611,4153,
366,s,Spot,367,1000003611,4154,
367,s,Spot,368,1000003611,4155,
368,s,Spot,369,1000003611,4156,
369,s,Spot,370,1000003611,4171,
370,s,Spot,371,1000003611,4173,
371,s,Spot,372,1000003611,4174,
372,s,Spot,373,1000003611,4175,
373,s,Spot,374,1000003611,4176,
374,s,Spot,375,1000003611,4177,
375,s,Spot,376,1000003611,4178,
376,s,Spot,377,1000003611,4179,
377,s,Spot,378,1000003611,4180,
378,s,Spot,379,1000003611,4181,
379,s,Spot,380,1000003611,4182,
