
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
166,,Spot,2,Image 1,1,1000003611,3611,
170,,Spot,2,Image 1,2,1000003611,3612,
160,,Spot,2,Image 1,3,1000003611,3613,
166,,Spot,2,Image 1,4,1000003611,3614,
170,,Spot,2,Image 1,5,1000003611,3615,
160,,Spot,2,Image 1,6,1000003611,3616,
160,,Spot,2,Image 1,7,1000003611,3617,
162,,Spot,2,Image 1,8,1000003611,3618,
152,,Spot,2,Image 1,9,1000003611,3619,
170,,Spot,2,Image 1,10,1000003611,3620,
170,,Spot,2,Image 1,11,1000003611,3621,
158,,Spot,2,Image 1,12,1000003611,3622,
148,,Spot,2,Image 1,13,1000003611,3623,
162,,Spot,2,Image 1,14,1000003611,3624,
168,,Spot,2,Image 1,15,1000003611,3625,
172,,Spot,2,Image 1,16,1000003611,3626,
152,,Spot,2,Image 1,17,1000003611,3627,
166,,Spot,2,Image 1,18,1000003611,3628,
164,,Spot,2,Image 1,19,1000003611,3629,
172,,Spot,2,Image 1,20,1000003611,3630,
168,,Spot,2,Image 1,21,1000003611,3631,
162,,Spot,2,Image 1,22,1000003611,3632,
168,,Spot,2,Image 1,23,1000003611,3633,
168,,Spot,2,Image 1,24,1000003611,3634,
164,,Spot,2,Image 1,25,1000003611,3635,
168,,Spot,2,Image 1,26,1000003611,3636,
168,,Spot,2,Image 1,27,1000003611,3637,
144,,Spot,2,Image 1,28,1000003611,3638,
158,,Spot,2,Image 1,29,1000003611,3639,
156,,Spot,2,Image 1,30,1000003611,3640,
168,,Spot,2,Image 1,31,1000003611,3641,
168,,Spot,2,Image 1,32,1000003611,3642,
172,,Spot,2,Image 1,33,1000003611,3643,
168,,Spot,2,Image 1,34,1000003611,3644,
168,,Spot,2,Image 1,35,1000003611,3645,
160,,Spot,2,Image 1,36,1000003611,3646,
168,,Spot,2,Image 1,37,1000003611,3647,
164,,Spot,2,Image 1,38,1000003611,3648,
170,,Spot,2,Image 1,39,1000003611,3649,
162,,Spot,2,Image 1,40,1000003611,3650,
166,,Spot,2,Image 1,41,1000003611,3651,
172,,Spot,2,Image 1,42,1000003611,3652,
162,,Spot,2,Image 1,43,1000003611,3653,
158,,Spot,2,Image 1,44,1000003611,3654,
168,,Spot,2,Image 1,45,1000003611,3655,
168,,Spot,2,Image 1,46,1000003611,3656,
164,,Spot,2,Image 1,47,1000003611,3657,
148,,Spot,2,Image 1,48,1000003611,3658,
164,,Spot,2,Image 1,49,1000003611,3659,
170,,Spot,2,Image 1,50,1000003611,3660,
164,,Spot,2,Image 1,51,1000003611,3661,
162,,Spot,2,Image 1,52,1000003611,3662,
170,,Spot,2,Image 1,53,1000003611,3663,
168,,Spot,2,Image 1,54,1000003611,3664,
168,,Spot,2,Image 1,55,1000003611,3665,
164,,Spot,2,Image 1,56,1000003611,3666,
170,,Spot,2,Image 1,57,1000003611,3667,
166,,Spot,2,Image 1,58,1000003611,3668,
176,,Spot,2,Image 1,59,1000003611,3669,
168,,Spot,2,Image 1,60,1000003611,3670,
166,,Spot,2,Image 1,61,1000003611,3671,
134,,Spot,2,Image 1,62,1000003611,3672,
170,,Spot,2,Image 1,63,1000003611,3673,
168,,Spot,2,Image 1,64,1000003611,3674,
162,,Spot,2,Image 1,65,1000003611,3675,
162,,Spot,2,Image 1,66,1000003611,3676,
164,,Spot,2,Image 1,67,1000003611,3677,
168,,Spot,2,Image 1,68,1000003611,3678,
146,,Spot,2,Image 1,69,1000003611,3679,
164,,Spot,2,Image 1,70,1000003611,3680,
170,,Spot,2,Image 1,71,1000003611,3681,
170,,Spot,2,Image 1,72,1000003611,3682,
156,,Spot,2,Image 1,73,1000003611,3683,
172,,Spot,2,Image 1,74,1000003611,3684,
