
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
3.16702e+10,,Spot,2,Image 1,1,1000003611,3611,
3.28518e+10,,Spot,2,Image 1,2,1000003611,3612,
3.29946e+10,,Spot,2,Image 1,3,1000003611,3613,
3.20594e+10,,Spot,2,Image 1,4,1000003611,3614,
3.24672e+10,,Spot,2,Image 1,5,1000003611,3615,
3.17388e+10,,Spot,2,Image 1,6,1000003611,3616,
3.13261e+10,,Spot,2,Image 1,7,1000003611,3617,
3.20979e+10,,Spot,2,Image 1,8,1000003611,3618,
3.2295e+10,,Spot,2,Image 1,9,1000003611,3619,
3.31034e+10,,Spot,2,Image 1,10,1000003611,3620,
3.23877e+10,,Spot,2,Image 1,11,1000003611,3621,
3.30547e+10,,Spot,2,Image 1,12,1000003611,3622,
3.36752e+10,,Spot,2,Image 1,13,1000003611,3623,
3.33551e+10,,Spot,2,Image 1,14,1000003611,3624,
3.39502e+10,,Spot,2,Image 1,15,1000003611,3625,
3.4941e+10,,Spot,2,Image 1,16,1000003611,3626,
3.41951e+10,,Spot,2,Image 1,17,1000003611,3627,
3.45384e+10,,Spot,2,Image 1,18,1000003611,3628,
3.35248e+10,,Spot,2,Image 1,19,1000003611,3629,
3.33921e+10,,Spot,2,Image 1,20,1000003611,3630,
3.37429e+10,,Spot,2,Image 1,21,1000003611,3631,
3.25905e+10,,Spot,2,Image 1,22,1000003611,3632,
3.27879e+10,,Spot,2,Image 1,23,1000003611,3633,
3.27445e+10,,Spot,2,Image 1,24,1000003611,3634,
3.3559e+10,,Spot,2,Image 1,25,1000003611,3635,
3.36728e+10,,Spot,2,Image 1,26,1000003611,3636,
3.27146e+10,,Spot,2,Image 1,27,1000003611,3637,
3.33106e+10,,Spot,2,Image 1,28,1000003611,3638,
3.27213e+10,,Spot,2,Image 1,29,1000003611,3639,
3.3293e+10,,Spot,2,Image 1,30,1000003611,3640,
3.28136e+10,,Spot,2,Image 1,31,1000003611,3641,
3.389e+10,,Spot,2,Image 1,32,1000003611,3642,
3.4057e+10,,Spot,2,Image 1,33,1000003611,3643,
3.42791e+10,,Spot,2,Image 1,34,1000003611,3644,
3.33721e+10,,Spot,2,Image 1,35,1000003611,3645,
3.37595e+10,,Spot,2,Image 1,36,1000003611,3646,
3.27088e+10,,Spot,2,Image 1,37,1000003611,3647,
3.36854e+10,,Spot,2,Image 1,38,1000003611,3648,
3.38797e+10,,Spot,2,Image 1,39,1000003611,3649,
3.35564e+10,,Spot,2,Image 1,40,1000003611,3650,
3.27681e+10,,Spot,2,Image 1,41,1000003611,3651,
3.31031e+10,,Spot,2,Image 1,42,1000003611,3652,
3.26025e+10,,Spot,2,Image 1,43,1000003611,3653,
3.32818e+10,,Spot,2,Image 1,44,1000003611,3654,
3.25653e+10,,Spot,2,Image 1,45,1000003611,3655,
3.3728e+10,,Spot,2,Image 1,46,1000003611,3656,
3.34255e+10,,Spot,2,Image 1,47,1000003611,3657,
3.28207e+10,,Spot,2,Image 1,48,1000003611,3658,
3.28257e+10,,Spot,2,Image 1,49,1000003611,3659,
3.28096e+10,,Spot,2,Image 1,50,1000003611,3660,
3.24743e+10,,Spot,2,Image 1,51,1000003611,3661,
3.28864e+10,,Spot,2,Image 1,52,1000003611,3662,
3.41088e+10,,Spot,2,Image 1,53,1000003611,3663,
3.27962e+10,,Spot,2,Image 1,54,1000003611,3664,
3.34438e+10,,Spot,2,Image 1,55,1000003611,3665,
3.33165e+10,,Spot,2,Image 1,56,1000003611,3666,
3.44749e+10,,Spot,2,Image 1,57,1000003611,3667,
