
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
468,,Spot,2,Image 1,1,1000003611,3611,
488,,Spot,2,Image 1,2,1000003611,3612,
476,,Spot,2,Image 1,3,1000003611,3613,
484,,Spot,2,Image 1,4,1000003611,3614,
474,,Spot,2,Image 1,5,1000003611,3615,
500,,Spot,2,Image 1,6,1000003611,3616,
528,,Spot,2,Image 1,7,1000003611,3617,
536,,Spot,2,Image 1,8,1000003611,3618,
496,,Spot,2,Image 1,9,1000003611,3619,
506,,Spot,2,Image 1,10,1000003611,3620,
512,,Spot,2,Image 1,11,1000003611,3621,
496,,Spot,2,Image 1,12,1000003611,3622,
512,,Spot,2,Image 1,13,1000003611,3623,
490,,Spot,2,Image 1,14,1000003611,3624,
502,,Spot,2,Image 1,15,1000003611,3625,
550,,Spot,2,Image 1,16,1000003611,3626,
506,,Spot,2,Image 1,17,1000003611,3627,
484,,Spot,2,Image 1,18,1000003611,3628,
510,,Spot,2,Image 1,19,1000003611,3629,
498,,Spot,2,Image 1,20,1000003611,3630,
496,,Spot,2,Image 1,21,1000003611,3631,
476,,Spot,2,Image 1,22,1000003611,3632,
492,,Spot,2,Image 1,23,1000003611,3633,
506,,Spot,2,Image 1,24,1000003611,3634,
488,,Spot,2,Image 1,25,1000003611,3635,
472,,Spot,2,Image 1,26,1000003611,3636,
498,,Spot,2,Image 1,27,1000003611,3637,
500,,Spot,2,Image 1,28,1000003611,3638,
508,,Spot,2,Image 1,29,1000003611,3639,
500,,Spot,2,Image 1,30,1000003611,3640,
494,,Spot,2,Image 1,31,1000003611,3641,
566,,Spot,2,Image 1,32,1000003611,3642,
472,,Spot,2,Image 1,33,1000003611,3643,
506,,Spot,2,Image 1,34,1000003611,3644,
534,,Spot,2,Image 1,35,1000003611,3645,
492,,Spot,2,Image 1,36,1000003611,3646,
474,,Spot,2,Image 1,37,1000003611,3647,
484,,Spot,2,Image 1,38,1000003611,3648,
524,,Spot,2,Image 1,39,1000003611,3649,
482,,Spot,2,Image 1,40,1000003611,3650,
484,,Spot,2,Image 1,41,1000003611,3651,
526,,Spot,2,Image 1,42,1000003611,3652,
480,,Spot,2,Image 1,43,1000003611,3653,
508,,Spot,2,Image 1,44,1000003611,3654,
478,,Spot,2,Image 1,45,1000003611,3655,
514,,Spot,2,Image 1,46,1000003611,3656,
478,,Spot,2,Image 1,47,1000003611,3657,
458,,Spot,2,Image 1,48,1000003611,3658,
488,,Spot,2,Image 1,49,1000003611,3659,
480,,Spot,2,Image 1,50,1000003611,3660,
482,,Spot,2,Image 1,51,1000003611,3661,
454,,Spot,2,Image 1,52,1000003611,3662,
476,,Spot,2,Image 1,53,1000003611,3663,
480,,Spot,2,Image 1,54,1000003611,3664,
458,,Spot,2,Image 1,55,1000003611,3665,
454,,Spot,2,Image 1,56,1000003611,3666,
448,,Spot,2,Image 1,57,1000003611,3667,
482,,Spot,2,Image 1,58,1000003611,3668,
472,,Spot,2,Image 1,59,1000003611,3669,
482,,Spot,2,Image 1,60,1000003611,3670,
490,,Spot,2,Image 1,61,1000003611,3671,
462,,Spot,2,Image 1,62,1000003611,3672,
450,,Spot,2,Image 1,63,1000003611,3673,
438,,Spot,2,Image 1,64,1000003611,3674,
452,,Spot,2,Image 1,65,1000003611,3675,
452,,Spot,2,Image 1,66,1000003611,3676,
490,,Spot,2,Image 1,67,1000003611,3677,
544,,Spot,2,Image 1,68,1000003611,3678,
576,,Spot,2,Image 1,69,1000003611,3679,
564,,Spot,2,Image 1,70,1000003611,3680,
500,,Spot,2,Image 1,71,1000003611,3681,
454,,Spot,2,Image 1,72,1000003611,3682,
476,,Spot,2,Image 1,73,1000003611,3683,
522,,Spot,2,Image 1,74,1000003611,3684,
516,,Spot,2,Image 1,75,1000003611,3685,
492,,Spot,2,Image 1,76,1000003611,3686,
504,,Spot,2,Image 1,77,1000003611,3687,
510,,Spot,2,Image 1,78,1000003611,3688,
504,,Spot,2,Image 1,79,1000003611,3689,
464,,Spot,2,Image 1,80,1000003611,3690,
490,,Spot,2,Image 1,81,1000003611,3691,
468,,Spot,2,Image 1,82,1000003611,3692,
502,,Spot,2,Image 1,83,1000003611,3693,
510,,Spot,2,Image 1,84,1000003611,3694,
494,,Spot,2,Image 1,85,1000003611,3695,
498,,Spot,2,Image 1,86,1000003611,3696,
492,,Spot,2,Image 1,87,1000003611,3697,
522,,Spot,2,Image 1,88,1000003611,3698,
518,,Spot,2,Image 1,89,1000003611,3699,
520,,Spot,2,Image 1,90,1000003611,3700,
490,,Spot,2,Image 1,91,1000003611,3701,
576,,Spot,2,Image 1,92,1000003611,3702,
516,,Spot,2,Image 1,93,1000003611,3703,
526,,Spot,2,Image 1,94,1000003611,3704,
518,,Spot,2,Image 1,95,1000003611,3705,
510,,Spot,2,Image 1,96,1000003611,3706,
500,,Spot,2,Image 1,97,1000003611,3707,
504,,Spot,2,Image 1,98,1000003611,3708,
514,,Spot,2,Image 1,99,1000003611,3709,
516,,Spot,2,Image 1,100,1000003611,3710,
552,,Spot,2,Image 1,101,1000003611,3711,
546,,Spot,2,Image 1,102,1000003611,3712,
600,,Spot,2,Image 1,103,1000003611,3713,
580,,Spot,2,Image 1,104,1000003611,3714,
528,,Spot,2,Image 1,105,1000003611,3715,
524,,Spot,2,Image 1,106,1000003611,3716,
488,,Spot,2,Image 1,107,1000003611,3717,
460,,Spot,2,Image 1,108,1000003611,3718,
454,,Spot,2,Image 1,109,1000003611,3896,
476,,Spot,2,Image 1,110,1000003611,3897,
512,,Spot,2,Image 1,111,1000003611,3898,
