
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000003611,3611,
0.795521,,Spot,2,1000003611,3612,
0.699714,,Spot,3,1000003611,3613,
1.1489,,Spot,4,1000003611,3614,
1.07033,,Spot,5,1000003611,3615,
1.39684,,Spot,6,1000003611,3616,
0.623207,,Spot,7,1000003611,3617,
1.44551,,Spot,8,1000003611,3618,
1.41824,,Spot,9,1000003611,3619,
0.869608,,Spot,10,1000003611,3620,
0.68929,,Spot,11,1000003611,3621,
0.962927,,Spot,12,1000003611,3622,
2.47911,,Spot,13,1000003611,3623,
2.31936,,Spot,14,1000003611,3624,
0.968146,,Spot,15,1000003611,3625,
3.32958,,Spot,16,1000003611,3626,
0.519075,,Spot,17,1000003611,3627,
0.716154,,Spot,18,1000003611,3628,
1.01066,,Spot,19,1000003611,3629,
0.893001,,Spot,20,1000003611,3630,
0.965996,,Spot,21,1000003611,3631,
0.770725,,Spot,22,1000003611,3632,
1.03111,,Spot,23,1000003611,3633,
0.551268,,Spot,24,1000003611,3634,
0.46959,,Spot,25,1000003611,3635,
0.469871,,Spot,26,1000003611,3636,
1.43857,,Spot,27,1000003611,3637,
1.17046,,Spot,28,1000003611,3638,
0.762468,,Spot,29,1000003611,3639,
1.04763,,Spot,30,1000003611,3640,
3.21477,,Spot,31,1000003611,3641,
3.90547,,Spot,32,1000003611,3642,
2.28966,,Spot,33,1000003611,3643,
0.629603,,Spot,34,1000003611,3644,
0.351052,,Spot,35,1000003611,3645,
1.08857,,Spot,36,1000003611,3646,
1.12583,,Spot,37,1000003611,3647,
0.583291,,Spot,38,1000003611,3648,
2.75727,,Spot,39,1000003611,3649,
3.43184,,Spot,40,1000003611,3650,
0.877521,,Spot,41,1000003611,3651,
2.21914,,Spot,42,1000003611,3652,
1.31444,,Spot,43,1000003611,3653,
3.25853,,Spot,44,1000003611,3654,
0.483418,,Spot,45,1000003611,3655,
0.64141,,Spot,46,1000003611,3656,
0.283662,,Spot,47,1000003611,3657,
0.433976,,Spot,48,1000003611,3658,
0.506135,,Spot,49,1000003611,3659,
0.615165,,Spot,50,1000003611,3660,
0.537761,,Spot,51,1000003611,3661,
1.56222,,Spot,52,1000003611,3662,
0.283077,,Spot,53,1000003611,3663,
0.574093,,Spot,54,1000003611,3664,
0.607156,,Spot,55,1000003611,3665,
1.69693,,Spot,56,1000003611,3666,
2.90422,,Spot,57,1000003611,3667,
1.86127,,Spot,58,1000003611,3668,
1.46093,,Spot,59,1000003611,3669,
1.72001,,Spot,60,1000003611,3670,
1.71166,,Spot,61,1000003611,3671,
1.65977,,Spot,62,1000003611,3672,
5.07484,,Spot,63,1000003611,3673,
1.59731,,Spot,64,1000003611,3674,
1.33245,,Spot,65,1000003611,3675,
1.99035,,Spot,66,1000003611,3676,
1.2709,,Spot,67,1000003611,3677,
1.47033,,Spot,68,1000003611,3678,
0.453067,,Spot,69,1000003611,3679,
0.995626,,Spot,70,1000003611,3680,
1.61567,,Spot,71,1000003611,3681,
0.632035,,Spot,72,1000003611,3682,
2.56449,,Spot,73,1000003611,3683,
0.883866,,Spot,74,1000003611,3684,
1.7633,,Spot,75,1000003611,3685,
0.640458,,Spot,76,1000003611,3686,
1.37762,,Spot,77,1000003611,3687,
0.586998,,Spot,78,1000003611,3688,
1.36721,,Spot,79,1000003611,3689,
1.66794,,Spot,80,1000003611,3690,
