
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000003611,3611,
0.795521,,Spot,2,1000003611,3612,
0.717951,,Spot,3,1000003611,3613,
0.641993,,Spot,4,1000003611,3614,
0.682372,,Spot,5,1000003611,3615,
0.996067,,Spot,6,1000003611,3616,
0.821754,,Spot,7,1000003611,3617,
2.13339,,Spot,8,1000003611,3618,
2.27066,,Spot,9,1000003611,3619,
2.35148,,Spot,10,1000003611,3620,
1.86441,,Spot,11,1000003611,3621,
1.235,,Spot,12,1000003611,3622,
2.34148,,Spot,13,1000003611,3623,
2.79134,,Spot,14,1000003611,3624,
3.06423,,Spot,15,1000003611,3625,
4.07499,,Spot,16,1000003611,3626,
4.28425,,Spot,17,1000003611,3627,
3.76369,,Spot,18,1000003611,3628,
4.09899,,Spot,19,1000003611,3629,
4.35223,,Spot,20,1000003611,3630,
3.88523,,Spot,21,1000003611,3631,
4.34392,,Spot,22,1000003611,3632,
5.23045,,Spot,23,1000003611,3633,
5.2043,,Spot,24,1000003611,3634,
4.7654,,Spot,25,1000003611,3635,
5.16324,,Spot,26,1000003611,3636,
6.52183,,Spot,27,1000003611,3637,
5.46437,,Spot,28,1000003611,3638,
4.7919,,Spot,29,1000003611,3639,
3.84851,,Spot,30,1000003611,3640,
4.02685,,Spot,31,1000003611,3641,
6.76336,,Spot,32,1000003611,3642,
8.69754,,Spot,33,1000003611,3643,
9.0086,,Spot,34,1000003611,3644,
8.8322,,Spot,35,1000003611,3645,
9.79617,,Spot,36,1000003611,3646,
9.21914,,Spot,37,1000003611,3647,
9.21323,,Spot,38,1000003611,3648,
9.07043,,Spot,39,1000003611,3649,
12.1179,,Spot,40,1000003611,3650,
11.9251,,Spot,41,1000003611,3651,
10.4631,,Spot,42,1000003611,3652,
10.2388,,Spot,43,1000003611,3653,
7.83862,,Spot,44,1000003611,3654,
7.85355,,Spot,45,1000003611,3655,
7.82586,,Spot,46,1000003611,3656,
7.91496,,Spot,47,1000003611,3657,
7.56966,,Spot,48,1000003611,3658,
7.88558,,Spot,49,1000003611,3659,
7.28532,,Spot,50,1000003611,3660,
7.42895,,Spot,51,1000003611,3661,
8.9696,,Spot,52,1000003611,3662,
9.1539,,Spot,53,1000003611,3663,
8.91268,,Spot,54,1000003611,3664,
8.35895,,Spot,55,1000003611,3665,
9.67056,,Spot,56,1000003611,3666,
12.3837,,Spot,57,1000003611,3667,
11.5975,,Spot,58,1000003611,3668,
12.7536,,Spot,59,1000003611,3669,
11.9991,,Spot,60,1000003611,3670,
12.8952,,Spot,61,1000003611,3671,
11.7944,,Spot,62,1000003611,3672,
12.8547,,Spot,63,1000003611,3673,
14.126,,Spot,64,1000003611,3674,
13.6336,,Spot,65,1000003611,3675,
15.1829,,Spot,66,1000003611,3676,
15.3939,,Spot,67,1000003611,3677,
15.4907,,Spot,68,1000003611,3678,
15.4461,,Spot,69,1000003611,3679,
15.1191,,Spot,70,1000003611,3680,
14.3192,,Spot,71,1000003611,3681,
13.7085,,Spot,72,1000003611,3682,
12.1661,,Spot,73,1000003611,3683,
11.5028,,Spot,74,1000003611,3684,
10.3934,,Spot,75,1000003611,3685,
9.78569,,Spot,76,1000003611,3686,
9.61946,,Spot,77,1000003611,3687,
9.34623,,Spot,78,1000003611,3688,
8.67589,,Spot,79,1000003611,3689,
7.91363,,Spot,80,1000003611,3690,
