
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
166.275,90.0027,76.2721,°,Spot,Velocity Angle,1,1000003611,3611,
132.72,49.6348,110.3,°,Spot,Velocity Angle,2,1000003611,3612,
38.8427,112.64,119.685,°,Spot,Velocity Angle,3,1000003611,3613,
23.4652,75.6249,108.139,°,Spot,Velocity Angle,4,1000003611,3614,
47.4338,66.2473,51.9367,°,Spot,Velocity Angle,5,1000003611,3615,
27.4499,117.024,85.5265,°,Spot,Velocity Angle,6,1000003611,3616,
18.4568,71.9674,93.7954,°,Spot,Velocity Angle,7,1000003611,3617,
34.9469,97.2265,123.979,°,Spot,Velocity Angle,8,1000003611,3618,
105.602,109.614,154.532,°,Spot,Velocity Angle,9,1000003611,3619,
151.758,106.644,112.139,°,Spot,Velocity Angle,10,1000003611,3620,
137.256,61.8799,60.7642,°,Spot,Velocity Angle,11,1000003611,3621,
161.265,107.659,83.9201,°,Spot,Velocity Angle,12,1000003611,3622,
161.354,74.0505,99.4157,°,Spot,Velocity Angle,13,1000003611,3623,
119.565,37.1825,110.431,°,Spot,Velocity Angle,14,1000003611,3624,
93.8069,174.544,86.0901,°,Spot,Velocity Angle,15,1000003611,3625,
88.5398,176.5,86.8178,°,Spot,Velocity Angle,16,1000003611,3626,
0.13848,90.1404,90.0027,°,Spot,Velocity Angle,17,1000003611,3627,
40.3574,77.2261,127.492,°,Spot,Velocity Angle,18,1000003611,3628,
68.1198,136.785,125.067,°,Spot,Velocity Angle,19,1000003611,3629,
2.61846,87.3842,90.0027,°,Spot,Velocity Angle,20,1000003611,3630,
33.9506,85.7717,123.616,°,Spot,Velocity Angle,21,1000003611,3631,
75.7854,165.788,90.0027,°,Spot,Velocity Angle,22,1000003611,3632,
95.2077,156.612,67.2631,°,Spot,Velocity Angle,23,1000003611,3633,
97.871,59.0755,32.1317,°,Spot,Velocity Angle,24,1000003611,3634,
2.88902,87.1137,90.0027,°,Spot,Velocity Angle,25,1000003611,3635,
97.6141,172.394,90.0027,°,Spot,Velocity Angle,26,1000003611,3636,
68.7218,158.724,90.0027,°,Spot,Velocity Angle,27,1000003611,3637,
64.9993,25.0034,90.0027,°,Spot,Velocity Angle,28,1000003611,3638,
74.5219,15.4808,90.0027,°,Spot,Velocity Angle,29,1000003611,3639,
140.139,50.1368,90.0027,°,Spot,Velocity Angle,30,1000003611,3640,
156.306,66.3067,90.3646,°,Spot,Velocity Angle,31,1000003611,3641,
165.742,78.0997,82.2568,°,Spot,Velocity Angle,32,1000003611,3642,
153.056,91.922,63.133,°,Spot,Velocity Angle,33,1000003611,3643,
126.032,70.8295,42.3513,°,Spot,Velocity Angle,34,1000003611,3644,
125.949,130.951,118.383,°,Spot,Velocity Angle,35,1000003611,3645,
98.7175,103.24,164.068,°,Spot,Velocity Angle,36,1000003611,3646,
26.5602,82.2944,115.251,°,Spot,Velocity Angle,37,1000003611,3647,
66.1066,97.1605,154.93,°,Spot,Velocity Angle,38,1000003611,3648,
124.458,117.266,133.29,°,Spot,Velocity Angle,39,1000003611,3649,
148.075,117.445,74.9629,°,Spot,Velocity Angle,40,1000003611,3650,
