
Generation
 ==================== 
Generation,Unit,Category,Time,TrackID,ID,
0,,Spot,95,1000024401,24401,
0,,Spot,96,1000024401,24402,
0,,Spot,97,1000024401,24403,
0,,Spot,98,1000024401,24404,
0,,Spot,99,1000024401,24405,
0,,Spot,100,1000024401,24406,
0,,Spot,101,1000024401,24407,
0,,Spot,102,1000024401,24408,
0,,Spot,103,1000024401,24409,
0,,Spot,104,1000024401,24410,
0,,Spot,105,1000024401,24411,
0,,Spot,106,1000024401,24412,
0,,Spot,107,1000024401,24413,
0,,Spot,108,1000024401,24414,
0,,Spot,109,1000024401,24415,
0,,Spot,110,1000024401,24416,
0,,Spot,111,1000024401,24417,
0,,Spot,112,1000024401,24418,
0,,Spot,113,1000024401,24419,
0,,Spot,114,1000024401,24420,
0,,Spot,115,1000024401,24421,
0,,Spot,116,1000024401,24422,
0,,Spot,117,1000024401,24423,
0,,Spot,118,1000024401,24424,
0,,Spot,119,1000024401,24425,
0,,Spot,120,1000024401,24426,
0,,Spot,121,1000024401,24427,
0,,Spot,122,1000024401,24428,
0,,Spot,123,1000024401,24429,
0,,Spot,124,1000024401,24430,
0,,Spot,125,1000024401,24431,
0,,Spot,126,1000024401,24432,
0,,Spot,127,1000024401,24433,
0,,Spot,128,1000024401,24434,
0,,Spot,129,1000024401,24435,
0,,Spot,130,1000024401,24436,
0,,Spot,131,1000024401,24437,
0,,Spot,132,1000024401,24438,
0,,Spot,133,1000024401,24439,
0,,Spot,134,1000024401,24440,
0,,Spot,134,1000024480,24480,
0,,Spot,135,1000024401,24481,
0,,Spot,135,1000024480,24482,
0,,Spot,136,1000024401,24483,
0,,Spot,136,1000024480,24484,
0,,Spot,137,1000024401,24485,
0,,Spot,137,1000024480,24486,
0,,Spot,138,1000024401,24487,
0,,Spot,138,1000024480,24488,
0,,Spot,139,1000024401,24489,
0,,Spot,139,1000024480,24490,
0,,Spot,140,1000024401,24491,
0,,Spot,140,1000024480,24492,
0,,Spot,141,1000024401,24493,
0,,Spot,141,1000024480,24494,
0,,Spot,142,1000024401,24495,
0,,Spot,142,1000024480,24496,
0,,Spot,143,1000024401,24497,
0,,Spot,143,1000024480,24498,
0,,Spot,144,1000024401,24499,
0,,Spot,144,1000024480,24500,
0,,Spot,145,1000024401,24501,
0,,Spot,145,1000024480,24502,
0,,Spot,146,1000024401,24503,
0,,Spot,146,1000024480,24504,
0,,Spot,147,1000024401,24505,
0,,Spot,147,1000024480,24506,
0,,Spot,148,1000024401,24507,
0,,Spot,148,1000024480,24508,
0,,Spot,149,1000024401,24509,
0,,Spot,149,1000024480,24510,
0,,Spot,150,1000024401,24511,
0,,Spot,150,1000024480,24512,
0,,Spot,151,1000024401,24513,
0,,Spot,151,1000024480,24514,
0,,Spot,152,1000024401,24515,
0,,Spot,152,1000024480,24516,
0,,Spot,153,1000024401,24517,
0,,Spot,153,1000024480,24518,
0,,Spot,154,1000024401,24519,
0,,Spot,154,1000024480,24520,
0,,Spot,155,1000024401,24521,
0,,Spot,155,1000024480,24522,
0,,Spot,156,1000024401,24523,
0,,Spot,156,1000024480,24524,
0,,Spot,157,1000024401,24525,
0,,Spot,157,1000024480,24526,
0,,Spot,158,1000024401,24527,
0,,Spot,158,1000024480,24528,
0,,Spot,159,1000024401,24529,
0,,Spot,159,1000024480,24530,
0,,Spot,160,1000024401,24531,
0,,Spot,160,1000024480,24532,
0,,Spot,161,1000024401,24533,
0,,Spot,161,1000024480,24534,
0,,Spot,162,1000024401,24535,
0,,Spot,162,1000024480,24536,
0,,Spot,163,1000024401,24537,
0,,Spot,163,1000024480,24538,
0,,Spot,164,1000024401,24539,
0,,Spot,164,1000024480,24540,
0,,Spot,165,1000024401,24541,
0,,Spot,165,1000024480,24542,
0,,Spot,166,1000024401,24543,
