
Track Diameter Mean
 ==================== 
Track Diameter Mean,Unit,Category,ID,
6,,Track,1000024401,
6,,Track,1000024480,
6,,Track,1000024566,
6,,Track,1000024613,
6,,Track,1000024659,
6,,Track,1000024696,
6,,Track,1000024729,
6,,Track,1000024760,
