
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
181,,Spot,1,Image 1,95,1000024401,24401,
174,,Spot,1,Image 1,96,1000024401,24402,
182,,Spot,1,Image 1,97,1000024401,24403,
173,,Spot,1,Image 1,98,1000024401,24404,
179,,Spot,1,Image 1,99,1000024401,24405,
180,,Spot,1,Image 1,100,1000024401,24406,
177,,Spot,1,Image 1,101,1000024401,24407,
180,,Spot,1,Image 1,102,1000024401,24408,
182,,Spot,1,Image 1,103,1000024401,24409,
181,,Spot,1,Image 1,104,1000024401,24410,
171,,Spot,1,Image 1,105,1000024401,24411,
180,,Spot,1,Image 1,106,1000024401,24412,
182,,Spot,1,Image 1,107,1000024401,24413,
187,,Spot,1,Image 1,108,1000024401,24414,
178,,Spot,1,Image 1,109,1000024401,24415,
186,,Spot,1,Image 1,110,1000024401,24416,
194,,Spot,1,Image 1,111,1000024401,24417,
195,,Spot,1,Image 1,112,1000024401,24418,
195,,Spot,1,Image 1,113,1000024401,24419,
195,,Spot,1,Image 1,114,1000024401,24420,
176,,Spot,1,Image 1,115,1000024401,24421,
191,,Spot,1,Image 1,116,1000024401,24422,
198,,Spot,1,Image 1,117,1000024401,24423,
186,,Spot,1,Image 1,118,1000024401,24424,
197,,Spot,1,Image 1,119,1000024401,24425,
168,,Spot,1,Image 1,120,1000024401,24426,
181,,Spot,1,Image 1,121,1000024401,24427,
190,,Spot,1,Image 1,122,1000024401,24428,
183,,Spot,1,Image 1,123,1000024401,24429,
182,,Spot,1,Image 1,124,1000024401,24430,
182,,Spot,1,Image 1,125,1000024401,24431,
180,,Spot,1,Image 1,126,1000024401,24432,
176,,Spot,1,Image 1,127,1000024401,24433,
182,,Spot,1,Image 1,128,1000024401,24434,
178,,Spot,1,Image 1,129,1000024401,24435,
181,,Spot,1,Image 1,130,1000024401,24436,
180,,Spot,1,Image 1,131,1000024401,24437,
178,,Spot,1,Image 1,132,1000024401,24438,
