
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
142.178,60.0418,69.15,°,Spot,Velocity Angle,95,1000024401,24401,
136.246,58.9671,62.5495,°,Spot,Velocity Angle,96,1000024401,24402,
137.764,62.8668,60.4074,°,Spot,Velocity Angle,97,1000024401,24403,
137.827,63.7863,59.6285,°,Spot,Velocity Angle,98,1000024401,24404,
140.037,66.6618,59.6296,°,Spot,Velocity Angle,99,1000024401,24405,
151.511,64.1831,78.7762,°,Spot,Velocity Angle,100,1000024401,24406,
112.833,61.1365,38.2697,°,Spot,Velocity Angle,101,1000024401,24407,
90.0027,67.3794,22.6233,°,Spot,Velocity Angle,102,1000024401,24408,
136.229,47.5216,81.3649,°,Spot,Velocity Angle,103,1000024401,24409,
108.24,85.2637,18.8855,°,Spot,Velocity Angle,104,1000024401,24410,
99.8477,97.2845,12.2888,°,Spot,Velocity Angle,105,1000024401,24411,
140.302,88.7791,50.3264,°,Spot,Velocity Angle,106,1000024401,24412,
111.605,109.775,150.007,°,Spot,Velocity Angle,107,1000024401,24413,
106.606,126.49,138.726,°,Spot,Velocity Angle,108,1000024401,24414,
104.832,165.176,90.0027,°,Spot,Velocity Angle,109,1000024401,24415,
145.81,124.198,90.0027,°,Spot,Velocity Angle,110,1000024401,24416,
90.0027,0,90.0027,°,Spot,Velocity Angle,111,1000024401,24417,
90.0027,0,90.0027,°,Spot,Velocity Angle,112,1000024401,24418,
128.45,38.4474,90.0027,°,Spot,Velocity Angle,113,1000024401,24419,
119.522,29.519,90.0027,°,Spot,Velocity Angle,114,1000024401,24420,
107.62,46.0913,130.831,°,Spot,Velocity Angle,115,1000024401,24421,
111.717,61.7277,143.059,°,Spot,Velocity Angle,116,1000024401,24422,
148.508,58.5049,90.0027,°,Spot,Velocity Angle,117,1000024401,24423,
164.462,74.4597,90.0027,°,Spot,Velocity Angle,118,1000024401,24424,
90.0027,119.918,150.09,°,Spot,Velocity Angle,119,1000024401,24425,
49.1356,120.154,124.431,°,Spot,Velocity Angle,120,1000024401,24426,
37.8099,127.813,90.0027,°,Spot,Velocity Angle,121,1000024401,24427,
42.2795,102.089,129.745,°,Spot,Velocity Angle,122,1000024401,24428,
27.2171,104.368,112.598,°,Spot,Velocity Angle,123,1000024401,24429,
15.4682,105.471,90.0027,°,Spot,Velocity Angle,124,1000024401,24430,
15.4386,105.441,90.0027,°,Spot,Velocity Angle,125,1000024401,24431,
4.30793,94.3106,90.0027,°,Spot,Velocity Angle,126,1000024401,24432,
77.4566,105.578,159.801,°,Spot,Velocity Angle,127,1000024401,24433,
90.0027,114.733,155.275,°,Spot,Velocity Angle,128,1000024401,24434,
144.065,125.943,90.0027,°,Spot,Velocity Angle,129,1000024401,24435,
144.926,77.2133,57.9726,°,Spot,Velocity Angle,130,1000024401,24436,
142.764,127.244,90.0027,°,Spot,Velocity Angle,131,1000024401,24437,
61.0268,127.534,128.897,°,Spot,Velocity Angle,132,1000024401,24438,
44.336,45.6667,90.0027,°,Spot,Velocity Angle,133,1000024401,24439,
58.1278,67.7944,40.4961,°,Spot,Velocity Angle,134,1000024401,24440,
105.946,124.027,38.5601,°,Spot,Velocity Angle,134,1000024480,24480,
65.6522,78.9554,27.0435,°,Spot,Velocity Angle,135,1000024401,24481,
128.417,141.591,90.0027,°,Spot,Velocity Angle,135,1000024480,24482,
57.0769,45.162,62.9125,°,Spot,Velocity Angle,136,1000024401,24483,
142.312,82.2948,126.625,°,Spot,Velocity Angle,136,1000024480,24484,
65.4019,45.903,125.82,°,Spot,Velocity Angle,137,1000024401,24485,
121.333,80.8596,32.9364,°,Spot,Velocity Angle,137,1000024480,24486,
70.1984,25.4782,74.6324,°,Spot,Velocity Angle,138,1000024401,24487,
150.128,100.688,62.4637,°,Spot,Velocity Angle,138,1000024480,24488,
125.413,88.3221,35.4624,°,Spot,Velocity Angle,139,1000024401,24489,
127.576,103.766,139.12,°,Spot,Velocity Angle,139,1000024480,24490,
141.382,51.8022,94.8651,°,Spot,Velocity Angle,140,1000024401,24491,
86.8817,51.9224,141.75,°,Spot,Velocity Angle,140,1000024480,24492,
103.053,72.9873,21.6925,°,Spot,Velocity Angle,141,1000024401,24493,
69.8588,74.8393,154.382,°,Spot,Velocity Angle,141,1000024480,24494,
114.642,82.9315,154.239,°,Spot,Velocity Angle,142,1000024401,24495,
46.5468,71.7831,49.0711,°,Spot,Velocity Angle,142,1000024480,24496,
94.6209,78.727,167.798,°,Spot,Velocity Angle,143,1000024401,24497,
61.7512,151.754,90.0027,°,Spot,Velocity Angle,143,1000024480,24498,
81.2613,42.3722,48.9626,°,Spot,Velocity Angle,144,1000024401,24499,
98.8391,116.692,151.666,°,Spot,Velocity Angle,144,1000024480,24500,
57.6974,44.9349,117.505,°,Spot,Velocity Angle,145,1000024401,24501,
106.675,142.667,122.304,°,Spot,Velocity Angle,145,1000024480,24502,
36.182,53.8207,90.0027,°,Spot,Velocity Angle,146,1000024401,24503,
96.1571,128.411,39.0825,°,Spot,Velocity Angle,146,1000024480,24504,
90.0027,90.0027,180.005,°,Spot,Velocity Angle,147,1000024401,24505,
11.9657,101.968,90.0027,°,Spot,Velocity Angle,147,1000024480,24506,
113.171,24.6619,82.0126,°,Spot,Velocity Angle,148,1000024401,24507,
92.1957,141.7,51.7836,°,Spot,Velocity Angle,148,1000024480,24508,
108.398,19.9746,82.4881,°,Spot,Velocity Angle,149,1000024401,24509,
146.828,123.18,90.0027,°,Spot,Velocity Angle,149,1000024480,24510,
111.098,21.0957,90.0027,°,Spot,Velocity Angle,150,1000024401,24511,
117.404,46.3647,123.96,°,Spot,Velocity Angle,150,1000024480,24512,
156.698,68.1929,97.8248,°,Spot,Velocity Angle,151,1000024401,24513,
132.593,71.3304,48.4738,°,Spot,Velocity Angle,151,1000024480,24514,
156.53,112.475,83.5619,°,Spot,Velocity Angle,152,1000024401,24515,
132.483,106.209,46.9485,°,Spot,Velocity Angle,152,1000024480,24516,
159.842,69.8398,90.0027,°,Spot,Velocity Angle,153,1000024401,24517,
114.725,121.264,138.209,°,Spot,Velocity Angle,153,1000024480,24518,
146.996,57.9784,82.83,°,Spot,Velocity Angle,154,1000024401,24519,
141.095,121.847,109.928,°,Spot,Velocity Angle,154,1000024480,24520,
114.343,155.665,90.0027,°,Spot,Velocity Angle,155,1000024401,24521,
146.42,109.145,116.459,°,Spot,Velocity Angle,155,1000024480,24522,
147.197,122.811,90.0027,°,Spot,Velocity Angle,156,1000024401,24523,
108.766,105.129,155.537,°,Spot,Velocity Angle,156,1000024480,24524,
134.926,66.3282,54.3252,°,Spot,Velocity Angle,157,1000024401,24525,
