
Track Length
 ==================== 
Track Length,Unit,Category,ID,
48.8346,,Track,1000024401,
34.5981,,Track,1000024480,
38.0426,,Track,1000024566,
40.034,,Track,1000024613,
35.1649,,Track,1000024659,
20.9546,,Track,1000024696,
15.7141,,Track,1000024729,
23.594,,Track,1000024760,
