
Track Position
 ==================== 
Track Position X Mean,Track Position Y Mean,Track Position Z Mean,Unit,Category,Collection,ID,
50.2519,26.8944,19.6545,µm,Track,Track Position,1000024401,
49.2682,34.7245,18.6127,µm,Track,Track Position,1000024480,
39.6754,36.4097,29.3317,µm,Track,Track Position,1000024566,
41.108,40.9407,28.0836,µm,Track,Track Position,1000024613,
42.8163,39.8315,28.3946,µm,Track,Track Position,1000024659,
22.0608,27.1667,21.1667,µm,Track,Track Position,1000024696,
33.984,36.1096,22.8094,µm,Track,Track Position,1000024729,
45.0815,31.2003,19.4999,µm,Track,Track Position,1000024760,
