
Track Position Start
 ==================== 
Track Position X Start,Track Position Y Start,Track Position Z Start,Unit,Category,Collection,ID,
55.9555,21.7792,17.1549,µm,Track,Track Position Start,1000024401,
54.9234,37.588,17.75,µm,Track,Track Position Start,1000024480,
44.3916,36.5128,32.1339,µm,Track,Track Position Start,1000024566,
47.8004,43.9195,30.1203,µm,Track,Track Position Start,1000024613,
48.7126,41.8364,30.8595,µm,Track,Track Position Start,1000024659,
18.3175,30.2634,23,µm,Track,Track Position Start,1000024696,
36.5818,36.1656,23.0472,µm,Track,Track Position Start,1000024729,
52.9138,29.6847,16.4428,µm,Track,Track Position Start,1000024760,
