
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
94,s,Spot,95,1000024401,24401,
95,s,Spot,96,1000024401,24402,
96,s,Spot,97,1000024401,24403,
97,s,Spot,98,1000024401,24404,
98,s,Spot,99,1000024401,24405,
99,s,Spot,100,1000024401,24406,
100,s,Spot,101,1000024401,24407,
101,s,Spot,102,1000024401,24408,
102,s,Spot,103,1000024401,24409,
103,s,Spot,104,1000024401,24410,
104,s,Spot,105,1000024401,24411,
105,s,Spot,106,1000024401,24412,
106,s,Spot,107,1000024401,24413,
107,s,Spot,108,1000024401,24414,
108,s,Spot,109,1000024401,24415,
109,s,Spot,110,1000024401,24416,
110,s,Spot,111,1000024401,24417,
111,s,Spot,112,1000024401,24418,
112,s,Spot,113,1000024401,24419,
113,s,Spot,114,1000024401,24420,
114,s,Spot,115,1000024401,24421,
115,s,Spot,116,1000024401,24422,
116,s,Spot,117,1000024401,24423,
117,s,Spot,118,1000024401,24424,
118,s,Spot,119,1000024401,24425,
119,s,Spot,120,1000024401,24426,
120,s,Spot,121,1000024401,24427,
121,s,Spot,122,1000024401,24428,
122,s,Spot,123,1000024401,24429,
123,s,Spot,124,1000024401,24430,
124,s,Spot,125,1000024401,24431,
125,s,Spot,126,1000024401,24432,
126,s,Spot,127,1000024401,24433,
127,s,Spot,128,1000024401,24434,
128,s,Spot,129,1000024401,24435,
129,s,Spot,130,1000024401,24436,
130,s,Spot,131,1000024401,24437,
131,s,Spot,132,1000024401,24438,
132,s,Spot,133,1000024401,24439,
133,s,Spot,134,1000024401,24440,
133,s,Spot,134,1000024480,24480,
134,s,Spot,135,1000024401,24481,
134,s,Spot,135,1000024480,24482,
135,s,Spot,136,1000024401,24483,
135,s,Spot,136,1000024480,24484,
136,s,Spot,137,1000024401,24485,
136,s,Spot,137,1000024480,24486,
137,s,Spot,138,1000024401,24487,
137,s,Spot,138,1000024480,24488,
138,s,Spot,139,1000024401,24489,
138,s,Spot,139,1000024480,24490,
139,s,Spot,140,1000024401,24491,
139,s,Spot,140,1000024480,24492,
140,s,Spot,141,1000024401,24493,
140,s,Spot,141,1000024480,24494,
141,s,Spot,142,1000024401,24495,
141,s,Spot,142,1000024480,24496,
142,s,Spot,143,1000024401,24497,
142,s,Spot,143,1000024480,24498,
143,s,Spot,144,1000024401,24499,
143,s,Spot,144,1000024480,24500,
144,s,Spot,145,1000024401,24501,
144,s,Spot,145,1000024480,24502,
145,s,Spot,146,1000024401,24503,
145,s,Spot,146,1000024480,24504,
146,s,Spot,147,1000024401,24505,
146,s,Spot,147,1000024480,24506,
147,s,Spot,148,1000024401,24507,
147,s,Spot,148,1000024480,24508,
148,s,Spot,149,1000024401,24509,
148,s,Spot,149,1000024480,24510,
149,s,Spot,150,1000024401,24511,
149,s,Spot,150,1000024480,24512,
150,s,Spot,151,1000024401,24513,
150,s,Spot,151,1000024480,24514,
151,s,Spot,152,1000024401,24515,
151,s,Spot,152,1000024480,24516,
152,s,Spot,153,1000024401,24517,
152,s,Spot,153,1000024480,24518,
153,s,Spot,154,1000024401,24519,
153,s,Spot,154,1000024480,24520,
154,s,Spot,155,1000024401,24521,
154,s,Spot,155,1000024480,24522,
155,s,Spot,156,1000024401,24523,
155,s,Spot,156,1000024480,24524,
156,s,Spot,157,1000024401,24525,
156,s,Spot,157,1000024480,24526,
157,s,Spot,158,1000024401,24527,
157,s,Spot,158,1000024480,24528,
158,s,Spot,159,1000024401,24529,
158,s,Spot,159,1000024480,24530,
159,s,Spot,160,1000024401,24531,
