
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
10.4825,µm,Spot,Image 1,95,1000024401,24401,
11.4084,µm,Spot,Image 1,96,1000024401,24402,
11.987,µm,Spot,Image 1,97,1000024401,24403,
13.0286,µm,Spot,Image 1,98,1000024401,24404,
13.3758,µm,Spot,Image 1,99,1000024401,24405,
13.9544,µm,Spot,Image 1,100,1000024401,24406,
14.4174,µm,Spot,Image 1,101,1000024401,24407,
14.3016,µm,Spot,Image 1,102,1000024401,24408,
14.4174,µm,Spot,Image 1,103,1000024401,24409,
14.6488,µm,Spot,Image 1,104,1000024401,24410,
14.6488,µm,Spot,Image 1,105,1000024401,24411,
14.8803,µm,Spot,Image 1,106,1000024401,24412,
15.1117,µm,Spot,Image 1,107,1000024401,24413,
15.4589,µm,Spot,Image 1,108,1000024401,24414,
15.4589,µm,Spot,Image 1,109,1000024401,24415,
15.5747,µm,Spot,Image 1,110,1000024401,24416,
15.5747,µm,Spot,Image 1,111,1000024401,24417,
15.5747,µm,Spot,Image 1,112,1000024401,24418,
15.5747,µm,Spot,Image 1,113,1000024401,24419,
15.8061,µm,Spot,Image 1,114,1000024401,24420,
15.8061,µm,Spot,Image 1,115,1000024401,24421,
16.0376,µm,Spot,Image 1,116,1000024401,24422,
16.0376,µm,Spot,Image 1,117,1000024401,24423,
16.3848,µm,Spot,Image 1,118,1000024401,24424,
16.6162,µm,Spot,Image 1,119,1000024401,24425,
16.3848,µm,Spot,Image 1,120,1000024401,24426,
16.3848,µm,Spot,Image 1,121,1000024401,24427,
16.1533,µm,Spot,Image 1,122,1000024401,24428,
16.0376,µm,Spot,Image 1,123,1000024401,24429,
15.4589,µm,Spot,Image 1,124,1000024401,24430,
15.1117,µm,Spot,Image 1,125,1000024401,24431,
14.6488,µm,Spot,Image 1,126,1000024401,24432,
14.5331,µm,Spot,Image 1,127,1000024401,24433,
14.5331,µm,Spot,Image 1,128,1000024401,24434,
14.5331,µm,Spot,Image 1,129,1000024401,24435,
14.8803,µm,Spot,Image 1,130,1000024401,24436,
14.996,µm,Spot,Image 1,131,1000024401,24437,
14.996,µm,Spot,Image 1,132,1000024401,24438,
14.7646,µm,Spot,Image 1,133,1000024401,24439,
14.5331,µm,Spot,Image 1,134,1000024401,24440,
11.5146,µm,Spot,Image 1,134,1000024480,24480,
14.4174,µm,Spot,Image 1,135,1000024401,24481,
11.8659,µm,Spot,Image 1,135,1000024480,24482,
14.0702,µm,Spot,Image 1,136,1000024401,24483,
12.0898,µm,Spot,Image 1,136,1000024480,24484,
13.8387,µm,Spot,Image 1,137,1000024401,24485,
12.5292,µm,Spot,Image 1,137,1000024480,24486,
13.6073,µm,Spot,Image 1,138,1000024401,24487,
13.0191,µm,Spot,Image 1,138,1000024480,24488,
