
Track Intensity StdDev Ch=2 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
105.111,,Track,2,Image 1,1000024401,
61.7962,,Track,2,Image 1,1000024480,
67.6627,,Track,2,Image 1,1000024566,
52.0147,,Track,2,Image 1,1000024613,
55.3038,,Track,2,Image 1,1000024659,
35.3271,,Track,2,Image 1,1000024696,
