
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
4.60383,µm,Spot,311,1000024613,24653,
4.9309,µm,Spot,312,1000024613,24654,
4.40622,µm,Spot,313,1000024613,24655,
5.1205,µm,Spot,314,1000024613,24656,
5.16075,µm,Spot,315,1000024613,24657,
5.12184,µm,Spot,316,1000024613,24658,
5.9802,µm,Spot,284,1000024659,24659,
5.43847,µm,Spot,285,1000024659,24660,
4.51104,µm,Spot,286,1000024659,24661,
4.9779,µm,Spot,287,1000024659,24662,
4.62207,µm,Spot,288,1000024659,24663,
5.08979,µm,Spot,289,1000024659,24664,
4.75803,µm,Spot,290,1000024659,24665,
4.66367,µm,Spot,291,1000024659,24666,
4.67255,µm,Spot,292,1000024659,24667,
5.39986,µm,Spot,293,1000024659,24668,
5.06095,µm,Spot,294,1000024659,24669,
5.08873,µm,Spot,295,1000024659,24670,
4.93155,µm,Spot,296,1000024659,24671,
4.49486,µm,Spot,297,1000024659,24672,
4.7907,µm,Spot,298,1000024659,24673,
4.99518,µm,Spot,299,1000024659,24674,
5.11766,µm,Spot,300,1000024659,24675,
5.42533,µm,Spot,301,1000024659,24676,
5.49485,µm,Spot,302,1000024659,24677,
5.23025,µm,Spot,303,1000024659,24678,
4.50522,µm,Spot,304,1000024659,24679,
5.58176,µm,Spot,305,1000024659,24680,
4.64371,µm,Spot,306,1000024659,24681,
4.86983,µm,Spot,307,1000024659,24682,
4.78632,µm,Spot,308,1000024659,24683,
4.23506,µm,Spot,309,1000024659,24684,
4.5764,µm,Spot,310,1000024659,24685,
4.60383,µm,Spot,311,1000024659,24686,
4.9309,µm,Spot,312,1000024659,24687,
4.40622,µm,Spot,313,1000024659,24688,
5.1205,µm,Spot,314,1000024659,24689,
5.16075,µm,Spot,315,1000024659,24690,
5.12184,µm,Spot,316,1000024659,24691,
17.8846,µm,Spot,355,1000024696,24696,
17.3638,µm,Spot,356,1000024696,24697,
16.9359,µm,Spot,357,1000024696,24698,
16.8323,µm,Spot,358,1000024696,24699,
16.8895,µm,Spot,359,1000024696,24700,
16.0757,µm,Spot,360,1000024696,24701,
15.4831,µm,Spot,361,1000024696,24702,
15.8557,µm,Spot,362,1000024696,24703,
16.1197,µm,Spot,363,1000024696,24704,
16.4452,µm,Spot,364,1000024696,24705,
16.2441,µm,Spot,365,1000024696,24706,
15.8361,µm,Spot,366,1000024696,24707,
15.8872,µm,Spot,367,1000024696,24708,
15.8612,µm,Spot,368,1000024696,24709,
15.1125,µm,Spot,369,1000024696,24710,
15.0183,µm,Spot,370,1000024696,24711,
14.6054,µm,Spot,371,1000024696,24712,
14.5515,µm,Spot,372,1000024696,24713,
14.2552,µm,Spot,373,1000024696,24714,
14.5039,µm,Spot,374,1000024696,24715,
14.3776,µm,Spot,375,1000024696,24716,
14.3525,µm,Spot,376,1000024696,24717,
14.6095,µm,Spot,377,1000024696,24718,
13.9677,µm,Spot,378,1000024696,24719,
19.4528,µm,Spot,349,1000024729,24730,
18.6163,µm,Spot,350,1000024729,24731,
18.9638,µm,Spot,351,1000024729,24732,
19.9241,µm,Spot,352,1000024729,24733,
20.0877,µm,Spot,353,1000024729,24734,
18.2914,µm,Spot,354,1000024729,24735,
16.2871,µm,Spot,355,1000024729,24736,
13.6896,µm,Spot,356,1000024729,24737,
12.1857,µm,Spot,357,1000024729,24738,
9.71914,µm,Spot,358,1000024729,24739,
7.97924,µm,Spot,359,1000024729,24740,
8.46827,µm,Spot,360,1000024729,24741,
8.83728,µm,Spot,361,1000024729,24742,
8.5987,µm,Spot,362,1000024729,24743,
8.45646,µm,Spot,363,1000024729,24744,
8.25637,µm,Spot,364,1000024729,24745,
8.45397,µm,Spot,365,1000024729,24746,
8.52098,µm,Spot,366,1000024729,24747,
8.52392,µm,Spot,367,1000024729,24748,
8.29943,µm,Spot,368,1000024729,24749,
8.68743,µm,Spot,369,1000024729,24750,
15.0183,µm,Spot,370,1000024729,24751,
14.6054,µm,Spot,371,1000024729,24752,
14.5515,µm,Spot,372,1000024729,24753,
14.2552,µm,Spot,373,1000024729,24754,
14.5039,µm,Spot,374,1000024729,24755,
14.3776,µm,Spot,375,1000024729,24756,
14.3525,µm,Spot,376,1000024729,24757,
14.6095,µm,Spot,377,1000024729,24758,
13.9677,µm,Spot,378,1000024729,24759,
19.4528,µm,Spot,349,1000024760,24760,
18.6163,µm,Spot,350,1000024760,24761,
18.9638,µm,Spot,351,1000024760,24762,
19.9241,µm,Spot,352,1000024760,24763,
20.0877,µm,Spot,353,1000024760,24764,
18.2914,µm,Spot,354,1000024760,24765,
16.2871,µm,Spot,355,1000024760,24766,
13.6896,µm,Spot,356,1000024760,24767,
12.1857,µm,Spot,357,1000024760,24768,
9.71914,µm,Spot,358,1000024760,24769,
7.97924,µm,Spot,359,1000024760,24770,
8.46827,µm,Spot,360,1000024760,24771,
8.83728,µm,Spot,361,1000024760,24772,
8.5987,µm,Spot,362,1000024760,24773,
8.45646,µm,Spot,363,1000024760,24774,
8.25637,µm,Spot,364,1000024760,24775,
8.45397,µm,Spot,365,1000024760,24776,
8.52098,µm,Spot,366,1000024760,24777,
8.52392,µm,Spot,367,1000024760,24778,
8.29943,µm,Spot,368,1000024760,24779,
8.68743,µm,Spot,369,1000024760,24780,
