
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
214,,Spot,3,Image 1,98,1000031584,31584,
232,,Spot,3,Image 1,99,1000031584,31585,
224,,Spot,3,Image 1,100,1000031584,31586,
224,,Spot,3,Image 1,101,1000031584,31587,
224,,Spot,3,Image 1,102,1000031584,31588,
242,,Spot,3,Image 1,103,1000031584,31589,
214,,Spot,3,Image 1,104,1000031584,31590,
222,,Spot,3,Image 1,105,1000031584,31591,
216,,Spot,3,Image 1,106,1000031584,31592,
224,,Spot,3,Image 1,107,1000031584,31593,
226,,Spot,3,Image 1,108,1000031584,31594,
226,,Spot,3,Image 1,109,1000031584,31595,
232,,Spot,3,Image 1,110,1000031584,31596,
220,,Spot,3,Image 1,111,1000031584,31597,
232,,Spot,3,Image 1,112,1000031584,31598,
244,,Spot,3,Image 1,113,1000031584,31599,
216,,Spot,3,Image 1,114,1000031584,31600,
224,,Spot,3,Image 1,115,1000031584,31601,
228,,Spot,3,Image 1,116,1000031584,31602,
236,,Spot,3,Image 1,117,1000031584,31603,
214,,Spot,3,Image 1,118,1000031584,31604,
222,,Spot,3,Image 1,119,1000031584,31605,
210,,Spot,3,Image 1,120,1000031584,31606,
226,,Spot,3,Image 1,121,1000031584,31607,
226,,Spot,3,Image 1,122,1000031584,31608,
226,,Spot,3,Image 1,123,1000031584,31609,
238,,Spot,3,Image 1,124,1000031584,31610,
234,,Spot,3,Image 1,125,1000031584,31611,
222,,Spot,3,Image 1,126,1000031584,31612,
248,,Spot,3,Image 1,127,1000031584,31613,
236,,Spot,3,Image 1,128,1000031584,31614,
244,,Spot,3,Image 1,129,1000031584,31615,
306,,Spot,3,Image 1,130,1000031584,31616,
276,,Spot,3,Image 1,131,1000031584,31617,
220,,Spot,3,Image 1,145,1000031618,31618,
218,,Spot,3,Image 1,146,1000031618,31619,
226,,Spot,3,Image 1,147,1000031618,31620,
216,,Spot,3,Image 1,148,1000031618,31621,
182,,Spot,3,Image 1,149,1000031618,31622,
224,,Spot,3,Image 1,150,1000031618,31623,
226,,Spot,3,Image 1,151,1000031618,31624,
260,,Spot,3,Image 1,152,1000031618,31625,
224,,Spot,3,Image 1,153,1000031618,31626,
222,,Spot,3,Image 1,154,1000031618,31627,
206,,Spot,3,Image 1,166,1000031631,31631,
210,,Spot,3,Image 1,167,1000031631,31632,
232,,Spot,3,Image 1,168,1000031631,31633,
232,,Spot,3,Image 1,169,1000031631,31634,
242,,Spot,3,Image 1,170,1000031631,31635,
212,,Spot,3,Image 1,171,1000031631,31636,
226,,Spot,3,Image 1,172,1000031631,31637,
246,,Spot,3,Image 1,173,1000031631,31638,
226,,Spot,3,Image 1,174,1000031631,31639,
240,,Spot,3,Image 1,175,1000031631,31640,
224,,Spot,3,Image 1,176,1000031631,31641,
228,,Spot,3,Image 1,177,1000031631,31642,
232,,Spot,3,Image 1,178,1000031631,31643,
248,,Spot,3,Image 1,179,1000031631,31644,
242,,Spot,3,Image 1,180,1000031631,31645,
230,,Spot,3,Image 1,181,1000031631,31646,
232,,Spot,3,Image 1,182,1000031631,31647,
230,,Spot,3,Image 1,182,1000031678,31678,
226,,Spot,3,Image 1,183,1000031678,31679,
236,,Spot,3,Image 1,183,1000031631,31680,
224,,Spot,3,Image 1,184,1000031631,31681,
204,,Spot,3,Image 1,184,1000031678,31682,
222,,Spot,3,Image 1,185,1000031631,31683,
232,,Spot,3,Image 1,185,1000031678,31684,
244,,Spot,3,Image 1,186,1000031631,31685,
226,,Spot,3,Image 1,186,1000031678,31686,
240,,Spot,3,Image 1,187,1000031631,31687,
228,,Spot,3,Image 1,187,1000031678,31688,
250,,Spot,3,Image 1,188,1000031631,31689,
234,,Spot,3,Image 1,188,1000031678,31690,
246,,Spot,3,Image 1,189,1000031631,31691,
242,,Spot,3,Image 1,189,1000031678,31692,
230,,Spot,3,Image 1,190,1000031631,31693,
250,,Spot,3,Image 1,190,1000031678,31694,
242,,Spot,3,Image 1,191,1000031631,31695,
264,,Spot,3,Image 1,191,1000031678,31696,
240,,Spot,3,Image 1,192,1000031631,31697,
226,,Spot,3,Image 1,193,1000031631,31698,
212,,Spot,3,Image 1,194,1000031631,31699,
248,,Spot,3,Image 1,195,1000031631,31700,
240,,Spot,3,Image 1,196,1000031631,31701,
240,,Spot,3,Image 1,197,1000031631,31702,
230,,Spot,3,Image 1,213,1000031703,31703,
208,,Spot,3,Image 1,214,1000031703,31704,
208,,Spot,3,Image 1,215,1000031703,31705,
214,,Spot,3,Image 1,216,1000031703,31706,
214,,Spot,3,Image 1,217,1000031703,31707,
206,,Spot,3,Image 1,218,1000031703,31708,
220,,Spot,3,Image 1,219,1000031703,31709,
220,,Spot,3,Image 1,219,1000031773,31773,
208,,Spot,3,Image 1,220,1000031703,31774,
242,,Spot,3,Image 1,220,1000031773,31775,
222,,Spot,3,Image 1,221,1000031703,31776,
218,,Spot,3,Image 1,221,1000031773,31777,
206,,Spot,3,Image 1,222,1000031703,31778,
210,,Spot,3,Image 1,222,1000031773,31779,
210,,Spot,3,Image 1,223,1000031703,31780,
212,,Spot,3,Image 1,223,1000031773,31781,
218,,Spot,3,Image 1,224,1000031703,31782,
234,,Spot,3,Image 1,224,1000031773,31783,
214,,Spot,3,Image 1,225,1000031703,31784,
228,,Spot,3,Image 1,225,1000031773,31785,
226,,Spot,3,Image 1,226,1000031703,31786,
228,,Spot,3,Image 1,226,1000031773,31787,
214,,Spot,3,Image 1,227,1000031703,31788,
218,,Spot,3,Image 1,227,1000031773,31789,
224,,Spot,3,Image 1,228,1000031703,31790,
210,,Spot,3,Image 1,228,1000031773,31791,
226,,Spot,3,Image 1,229,1000031703,31792,
220,,Spot,3,Image 1,229,1000031773,31793,
200,,Spot,3,Image 1,230,1000031703,31794,
230,,Spot,3,Image 1,230,1000031773,31795,
204,,Spot,3,Image 1,231,1000031703,31796,
228,,Spot,3,Image 1,231,1000031773,31797,
216,,Spot,3,Image 1,232,1000031703,31798,
218,,Spot,3,Image 1,232,1000031773,31799,
242,,Spot,3,Image 1,233,1000031703,31800,
204,,Spot,3,Image 1,233,1000031773,31801,
216,,Spot,3,Image 1,234,1000031703,31802,
226,,Spot,3,Image 1,234,1000031773,31803,
212,,Spot,3,Image 1,235,1000031703,31804,
232,,Spot,3,Image 1,235,1000031773,31805,
226,,Spot,3,Image 1,236,1000031703,31806,
236,,Spot,3,Image 1,236,1000031773,31807,
222,,Spot,3,Image 1,237,1000031703,31808,
222,,Spot,3,Image 1,237,1000031773,31809,
218,,Spot,3,Image 1,238,1000031703,31810,
216,,Spot,3,Image 1,238,1000031773,31811,
222,,Spot,3,Image 1,239,1000031703,31812,
218,,Spot,3,Image 1,239,1000031773,31813,
232,,Spot,3,Image 1,240,1000031703,31814,
228,,Spot,3,Image 1,240,1000031773,31815,
212,,Spot,3,Image 1,241,1000031703,31816,
230,,Spot,3,Image 1,241,1000031773,31817,
222,,Spot,3,Image 1,242,1000031703,31818,
218,,Spot,3,Image 1,242,1000031773,31819,
216,,Spot,3,Image 1,243,1000031703,31820,
230,,Spot,3,Image 1,243,1000031773,31821,
204,,Spot,3,Image 1,244,1000031703,31822,
232,,Spot,3,Image 1,244,1000031773,31823,
224,,Spot,3,Image 1,245,1000031703,31824,
226,,Spot,3,Image 1,245,1000031773,31825,
218,,Spot,3,Image 1,246,1000031703,31826,
228,,Spot,3,Image 1,246,1000031773,31827,
224,,Spot,3,Image 1,247,1000031703,31828,
222,,Spot,3,Image 1,247,1000031773,31829,
208,,Spot,3,Image 1,248,1000031703,31830,
220,,Spot,3,Image 1,248,1000031773,31831,
212,,Spot,3,Image 1,249,1000031703,31832,
234,,Spot,3,Image 1,249,1000031773,31833,
208,,Spot,3,Image 1,250,1000031703,31834,
234,,Spot,3,Image 1,250,1000031773,31835,
222,,Spot,3,Image 1,251,1000031703,31836,
200,,Spot,3,Image 1,251,1000031773,31837,
212,,Spot,3,Image 1,252,1000031703,31838,
208,,Spot,3,Image 1,252,1000031773,31839,
218,,Spot,3,Image 1,253,1000031703,31840,
210,,Spot,3,Image 1,253,1000031773,31841,
226,,Spot,3,Image 1,254,1000031703,31842,
212,,Spot,3,Image 1,254,1000031773,31843,
220,,Spot,3,Image 1,255,1000031703,31844,
220,,Spot,3,Image 1,255,1000031773,31845,
228,,Spot,3,Image 1,256,1000031703,31846,
208,,Spot,3,Image 1,256,1000031773,31847,
228,,Spot,3,Image 1,257,1000031703,31848,
228,,Spot,3,Image 1,257,1000031773,31849,
216,,Spot,3,Image 1,258,1000031703,31850,
230,,Spot,3,Image 1,258,1000031773,31851,
224,,Spot,3,Image 1,259,1000031703,31852,
218,,Spot,3,Image 1,259,1000031773,31853,
212,,Spot,3,Image 1,260,1000031703,31854,
208,,Spot,3,Image 1,260,1000031773,31855,
214,,Spot,3,Image 1,261,1000031703,31856,
232,,Spot,3,Image 1,261,1000031773,31857,
222,,Spot,3,Image 1,262,1000031703,31858,
224,,Spot,3,Image 1,262,1000031773,31859,
206,,Spot,3,Image 1,263,1000031703,31860,
226,,Spot,3,Image 1,263,1000031773,31861,
228,,Spot,3,Image 1,264,1000031703,31862,
220,,Spot,3,Image 1,264,1000031773,31863,
214,,Spot,3,Image 1,265,1000031703,31864,
232,,Spot,3,Image 1,265,1000031773,31865,
226,,Spot,3,Image 1,266,1000031703,31866,
222,,Spot,3,Image 1,266,1000031773,31867,
