
Track Displacement Length
 ==================== 
Track Displacement Length,Unit,Category,ID,
9.21014,,Track,1000031584,
5.05727,,Track,1000031618,
11.3432,,Track,1000031631,
5.51078,,Track,1000031678,
4.79301,,Track,1000031703,
0.840631,,Track,1000031773,
