
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
452,,Spot,2,Image 1,98,1000031584,31584,
518,,Spot,2,Image 1,99,1000031584,31585,
434,,Spot,2,Image 1,100,1000031584,31586,
466,,Spot,2,Image 1,101,1000031584,31587,
458,,Spot,2,Image 1,102,1000031584,31588,
486,,Spot,2,Image 1,103,1000031584,31589,
462,,Spot,2,Image 1,104,1000031584,31590,
474,,Spot,2,Image 1,105,1000031584,31591,
478,,Spot,2,Image 1,106,1000031584,31592,
512,,Spot,2,Image 1,107,1000031584,31593,
488,,Spot,2,Image 1,108,1000031584,31594,
480,,Spot,2,Image 1,109,1000031584,31595,
430,,Spot,2,Image 1,110,1000031584,31596,
436,,Spot,2,Image 1,111,1000031584,31597,
430,,Spot,2,Image 1,112,1000031584,31598,
466,,Spot,2,Image 1,113,1000031584,31599,
446,,Spot,2,Image 1,114,1000031584,31600,
430,,Spot,2,Image 1,115,1000031584,31601,
476,,Spot,2,Image 1,116,1000031584,31602,
454,,Spot,2,Image 1,117,1000031584,31603,
442,,Spot,2,Image 1,118,1000031584,31604,
466,,Spot,2,Image 1,119,1000031584,31605,
500,,Spot,2,Image 1,120,1000031584,31606,
498,,Spot,2,Image 1,121,1000031584,31607,
430,,Spot,2,Image 1,122,1000031584,31608,
438,,Spot,2,Image 1,123,1000031584,31609,
440,,Spot,2,Image 1,124,1000031584,31610,
444,,Spot,2,Image 1,125,1000031584,31611,
432,,Spot,2,Image 1,126,1000031584,31612,
436,,Spot,2,Image 1,127,1000031584,31613,
432,,Spot,2,Image 1,128,1000031584,31614,
436,,Spot,2,Image 1,129,1000031584,31615,
418,,Spot,2,Image 1,130,1000031584,31616,
436,,Spot,2,Image 1,131,1000031584,31617,
446,,Spot,2,Image 1,145,1000031618,31618,
458,,Spot,2,Image 1,146,1000031618,31619,
444,,Spot,2,Image 1,147,1000031618,31620,
504,,Spot,2,Image 1,148,1000031618,31621,
438,,Spot,2,Image 1,149,1000031618,31622,
470,,Spot,2,Image 1,150,1000031618,31623,
448,,Spot,2,Image 1,151,1000031618,31624,
430,,Spot,2,Image 1,152,1000031618,31625,
500,,Spot,2,Image 1,153,1000031618,31626,
466,,Spot,2,Image 1,154,1000031618,31627,
508,,Spot,2,Image 1,166,1000031631,31631,
534,,Spot,2,Image 1,167,1000031631,31632,
616,,Spot,2,Image 1,168,1000031631,31633,
632,,Spot,2,Image 1,169,1000031631,31634,
604,,Spot,2,Image 1,170,1000031631,31635,
648,,Spot,2,Image 1,171,1000031631,31636,
624,,Spot,2,Image 1,172,1000031631,31637,
604,,Spot,2,Image 1,173,1000031631,31638,
604,,Spot,2,Image 1,174,1000031631,31639,
622,,Spot,2,Image 1,175,1000031631,31640,
602,,Spot,2,Image 1,176,1000031631,31641,
670,,Spot,2,Image 1,177,1000031631,31642,
596,,Spot,2,Image 1,178,1000031631,31643,
570,,Spot,2,Image 1,179,1000031631,31644,
646,,Spot,2,Image 1,180,1000031631,31645,
706,,Spot,2,Image 1,181,1000031631,31646,
742,,Spot,2,Image 1,182,1000031631,31647,
588,,Spot,2,Image 1,182,1000031678,31678,
672,,Spot,2,Image 1,183,1000031678,31679,
618,,Spot,2,Image 1,183,1000031631,31680,
634,,Spot,2,Image 1,184,1000031631,31681,
626,,Spot,2,Image 1,184,1000031678,31682,
666,,Spot,2,Image 1,185,1000031631,31683,
614,,Spot,2,Image 1,185,1000031678,31684,
710,,Spot,2,Image 1,186,1000031631,31685,
590,,Spot,2,Image 1,186,1000031678,31686,
712,,Spot,2,Image 1,187,1000031631,31687,
562,,Spot,2,Image 1,187,1000031678,31688,
738,,Spot,2,Image 1,188,1000031631,31689,
562,,Spot,2,Image 1,188,1000031678,31690,
696,,Spot,2,Image 1,189,1000031631,31691,
596,,Spot,2,Image 1,189,1000031678,31692,
736,,Spot,2,Image 1,190,1000031631,31693,
598,,Spot,2,Image 1,190,1000031678,31694,
748,,Spot,2,Image 1,191,1000031631,31695,
570,,Spot,2,Image 1,191,1000031678,31696,
650,,Spot,2,Image 1,192,1000031631,31697,
572,,Spot,2,Image 1,193,1000031631,31698,
658,,Spot,2,Image 1,194,1000031631,31699,
686,,Spot,2,Image 1,195,1000031631,31700,
800,,Spot,2,Image 1,196,1000031631,31701,
728,,Spot,2,Image 1,197,1000031631,31702,
476,,Spot,2,Image 1,213,1000031703,31703,
450,,Spot,2,Image 1,214,1000031703,31704,
448,,Spot,2,Image 1,215,1000031703,31705,
490,,Spot,2,Image 1,216,1000031703,31706,
468,,Spot,2,Image 1,217,1000031703,31707,
514,,Spot,2,Image 1,218,1000031703,31708,
680,,Spot,2,Image 1,219,1000031703,31709,
680,,Spot,2,Image 1,219,1000031773,31773,
584,,Spot,2,Image 1,220,1000031703,31774,
584,,Spot,2,Image 1,220,1000031773,31775,
532,,Spot,2,Image 1,221,1000031703,31776,
532,,Spot,2,Image 1,221,1000031773,31777,
534,,Spot,2,Image 1,222,1000031703,31778,
504,,Spot,2,Image 1,222,1000031773,31779,
538,,Spot,2,Image 1,223,1000031703,31780,
520,,Spot,2,Image 1,223,1000031773,31781,
580,,Spot,2,Image 1,224,1000031703,31782,
496,,Spot,2,Image 1,224,1000031773,31783,
532,,Spot,2,Image 1,225,1000031703,31784,
524,,Spot,2,Image 1,225,1000031773,31785,
580,,Spot,2,Image 1,226,1000031703,31786,
534,,Spot,2,Image 1,226,1000031773,31787,
598,,Spot,2,Image 1,227,1000031703,31788,
536,,Spot,2,Image 1,227,1000031773,31789,
570,,Spot,2,Image 1,228,1000031703,31790,
526,,Spot,2,Image 1,228,1000031773,31791,
552,,Spot,2,Image 1,229,1000031703,31792,
510,,Spot,2,Image 1,229,1000031773,31793,
532,,Spot,2,Image 1,230,1000031703,31794,
492,,Spot,2,Image 1,230,1000031773,31795,
524,,Spot,2,Image 1,231,1000031703,31796,
526,,Spot,2,Image 1,231,1000031773,31797,
570,,Spot,2,Image 1,232,1000031703,31798,
494,,Spot,2,Image 1,232,1000031773,31799,
538,,Spot,2,Image 1,233,1000031703,31800,
504,,Spot,2,Image 1,233,1000031773,31801,
584,,Spot,2,Image 1,234,1000031703,31802,
496,,Spot,2,Image 1,234,1000031773,31803,
548,,Spot,2,Image 1,235,1000031703,31804,
492,,Spot,2,Image 1,235,1000031773,31805,
538,,Spot,2,Image 1,236,1000031703,31806,
480,,Spot,2,Image 1,236,1000031773,31807,
514,,Spot,2,Image 1,237,1000031703,31808,
526,,Spot,2,Image 1,237,1000031773,31809,
536,,Spot,2,Image 1,238,1000031703,31810,
490,,Spot,2,Image 1,238,1000031773,31811,
540,,Spot,2,Image 1,239,1000031703,31812,
488,,Spot,2,Image 1,239,1000031773,31813,
536,,Spot,2,Image 1,240,1000031703,31814,
490,,Spot,2,Image 1,240,1000031773,31815,
518,,Spot,2,Image 1,241,1000031703,31816,
516,,Spot,2,Image 1,241,1000031773,31817,
544,,Spot,2,Image 1,242,1000031703,31818,
480,,Spot,2,Image 1,242,1000031773,31819,
528,,Spot,2,Image 1,243,1000031703,31820,
522,,Spot,2,Image 1,243,1000031773,31821,
552,,Spot,2,Image 1,244,1000031703,31822,
518,,Spot,2,Image 1,244,1000031773,31823,
556,,Spot,2,Image 1,245,1000031703,31824,
488,,Spot,2,Image 1,245,1000031773,31825,
550,,Spot,2,Image 1,246,1000031703,31826,
502,,Spot,2,Image 1,246,1000031773,31827,
536,,Spot,2,Image 1,247,1000031703,31828,
468,,Spot,2,Image 1,247,1000031773,31829,
522,,Spot,2,Image 1,248,1000031703,31830,
498,,Spot,2,Image 1,248,1000031773,31831,
514,,Spot,2,Image 1,249,1000031703,31832,
478,,Spot,2,Image 1,249,1000031773,31833,
548,,Spot,2,Image 1,250,1000031703,31834,
448,,Spot,2,Image 1,250,1000031773,31835,
488,,Spot,2,Image 1,251,1000031703,31836,
444,,Spot,2,Image 1,251,1000031773,31837,
550,,Spot,2,Image 1,252,1000031703,31838,
494,,Spot,2,Image 1,252,1000031773,31839,
518,,Spot,2,Image 1,253,1000031703,31840,
518,,Spot,2,Image 1,253,1000031773,31841,
514,,Spot,2,Image 1,254,1000031703,31842,
454,,Spot,2,Image 1,254,1000031773,31843,
484,,Spot,2,Image 1,255,1000031703,31844,
464,,Spot,2,Image 1,255,1000031773,31845,
502,,Spot,2,Image 1,256,1000031703,31846,
450,,Spot,2,Image 1,256,1000031773,31847,
504,,Spot,2,Image 1,257,1000031703,31848,
480,,Spot,2,Image 1,257,1000031773,31849,
522,,Spot,2,Image 1,258,1000031703,31850,
448,,Spot,2,Image 1,258,1000031773,31851,
498,,Spot,2,Image 1,259,1000031703,31852,
476,,Spot,2,Image 1,259,1000031773,31853,
468,,Spot,2,Image 1,260,1000031703,31854,
472,,Spot,2,Image 1,260,1000031773,31855,
468,,Spot,2,Image 1,261,1000031703,31856,
484,,Spot,2,Image 1,261,1000031773,31857,
472,,Spot,2,Image 1,262,1000031703,31858,
450,,Spot,2,Image 1,262,1000031773,31859,
488,,Spot,2,Image 1,263,1000031703,31860,
478,,Spot,2,Image 1,263,1000031773,31861,
478,,Spot,2,Image 1,264,1000031703,31862,
456,,Spot,2,Image 1,264,1000031773,31863,
478,,Spot,2,Image 1,265,1000031703,31864,
466,,Spot,2,Image 1,265,1000031773,31865,
458,,Spot,2,Image 1,266,1000031703,31866,
450,,Spot,2,Image 1,266,1000031773,31867,
482,,Spot,2,Image 1,267,1000031703,31868,
482,,Spot,2,Image 1,267,1000031773,31869,
488,,Spot,2,Image 1,268,1000031703,31870,
446,,Spot,2,Image 1,268,1000031773,31871,
482,,Spot,2,Image 1,269,1000031703,31872,
466,,Spot,2,Image 1,269,1000031773,31873,
484,,Spot,2,Image 1,270,1000031703,31874,
454,,Spot,2,Image 1,270,1000031773,31875,
474,,Spot,2,Image 1,271,1000031703,31876,
454,,Spot,2,Image 1,271,1000031773,31877,
460,,Spot,2,Image 1,272,1000031703,31878,
468,,Spot,2,Image 1,272,1000031773,31879,
444,,Spot,2,Image 1,273,1000031703,31880,
486,,Spot,2,Image 1,273,1000031773,31881,
464,,Spot,2,Image 1,274,1000031703,31882,
448,,Spot,2,Image 1,274,1000031773,31883,
476,,Spot,2,Image 1,275,1000031703,31884,
456,,Spot,2,Image 1,275,1000031773,31885,
498,,Spot,2,Image 1,276,1000031703,31886,
468,,Spot,2,Image 1,276,1000031773,31887,
482,,Spot,2,Image 1,277,1000031703,31888,
452,,Spot,2,Image 1,277,1000031773,31889,
474,,Spot,2,Image 1,278,1000031703,31890,
444,,Spot,2,Image 1,278,1000031773,31891,
466,,Spot,2,Image 1,279,1000031703,31892,
466,,Spot,2,Image 1,279,1000031773,31893,
470,,Spot,2,Image 1,280,1000031703,31894,
444,,Spot,2,Image 1,280,1000031773,31895,
472,,Spot,2,Image 1,281,1000031703,31896,
436,,Spot,2,Image 1,281,1000031773,31897,
454,,Spot,2,Image 1,282,1000031703,31898,
432,,Spot,2,Image 1,282,1000031773,31899,
