
Track Straightness
 ==================== 
Track Straightness,Unit,Category,ID,
0.454967,,Track,1000031584,
0.58079,,Track,1000031618,
0.378112,,Track,1000031631,
0.675245,,Track,1000031678,
0.111706,,Track,1000031703,
0.0298492,,Track,1000031773,
