
Intensity Sum of Square Ch=2 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
1.81628e+09,,Spot,2,Image 1,98,1000031584,31584,
2.07251e+09,,Spot,2,Image 1,99,1000031584,31585,
1.888e+09,,Spot,2,Image 1,100,1000031584,31586,
2.04938e+09,,Spot,2,Image 1,101,1000031584,31587,
2.02e+09,,Spot,2,Image 1,102,1000031584,31588,
2.30099e+09,,Spot,2,Image 1,103,1000031584,31589,
2.23692e+09,,Spot,2,Image 1,104,1000031584,31590,
2.06424e+09,,Spot,2,Image 1,105,1000031584,31591,
2.31377e+09,,Spot,2,Image 1,106,1000031584,31592,
2.45708e+09,,Spot,2,Image 1,107,1000031584,31593,
2.42961e+09,,Spot,2,Image 1,108,1000031584,31594,
2.44015e+09,,Spot,2,Image 1,109,1000031584,31595,
2.40567e+09,,Spot,2,Image 1,110,1000031584,31596,
2.44233e+09,,Spot,2,Image 1,111,1000031584,31597,
2.38857e+09,,Spot,2,Image 1,112,1000031584,31598,
2.40102e+09,,Spot,2,Image 1,113,1000031584,31599,
2.37269e+09,,Spot,2,Image 1,114,1000031584,31600,
2.32749e+09,,Spot,2,Image 1,115,1000031584,31601,
2.41279e+09,,Spot,2,Image 1,116,1000031584,31602,
2.49041e+09,,Spot,2,Image 1,117,1000031584,31603,
2.43574e+09,,Spot,2,Image 1,118,1000031584,31604,
2.53246e+09,,Spot,2,Image 1,119,1000031584,31605,
2.36619e+09,,Spot,2,Image 1,120,1000031584,31606,
2.31762e+09,,Spot,2,Image 1,121,1000031584,31607,
2.34361e+09,,Spot,2,Image 1,122,1000031584,31608,
2.28243e+09,,Spot,2,Image 1,123,1000031584,31609,
2.32157e+09,,Spot,2,Image 1,124,1000031584,31610,
2.29566e+09,,Spot,2,Image 1,125,1000031584,31611,
2.24391e+09,,Spot,2,Image 1,126,1000031584,31612,
2.26741e+09,,Spot,2,Image 1,127,1000031584,31613,
2.24228e+09,,Spot,2,Image 1,128,1000031584,31614,
2.44756e+09,,Spot,2,Image 1,129,1000031584,31615,
2.4118e+09,,Spot,2,Image 1,130,1000031584,31616,
2.43791e+09,,Spot,2,Image 1,131,1000031584,31617,
2.41611e+09,,Spot,2,Image 1,145,1000031618,31618,
2.48301e+09,,Spot,2,Image 1,146,1000031618,31619,
2.52766e+09,,Spot,2,Image 1,147,1000031618,31620,
2.56981e+09,,Spot,2,Image 1,148,1000031618,31621,
2.30535e+09,,Spot,2,Image 1,149,1000031618,31622,
2.53831e+09,,Spot,2,Image 1,150,1000031618,31623,
2.29687e+09,,Spot,2,Image 1,151,1000031618,31624,
2.40627e+09,,Spot,2,Image 1,152,1000031618,31625,
2.48867e+09,,Spot,2,Image 1,153,1000031618,31626,
2.39814e+09,,Spot,2,Image 1,154,1000031618,31627,
2.60087e+09,,Spot,2,Image 1,166,1000031631,31631,
3.0659e+09,,Spot,2,Image 1,167,1000031631,31632,
3.65705e+09,,Spot,2,Image 1,168,1000031631,31633,
3.19963e+09,,Spot,2,Image 1,169,1000031631,31634,
3.49264e+09,,Spot,2,Image 1,170,1000031631,31635,
4.21984e+09,,Spot,2,Image 1,171,1000031631,31636,
3.65016e+09,,Spot,2,Image 1,172,1000031631,31637,
3.69746e+09,,Spot,2,Image 1,173,1000031631,31638,
3.52602e+09,,Spot,2,Image 1,174,1000031631,31639,
3.89184e+09,,Spot,2,Image 1,175,1000031631,31640,
3.18653e+09,,Spot,2,Image 1,176,1000031631,31641,
3.58501e+09,,Spot,2,Image 1,177,1000031631,31642,
3.57036e+09,,Spot,2,Image 1,178,1000031631,31643,
3.57602e+09,,Spot,2,Image 1,179,1000031631,31644,
4.47561e+09,,Spot,2,Image 1,180,1000031631,31645,
4.9812e+09,,Spot,2,Image 1,181,1000031631,31646,
4.97855e+09,,Spot,2,Image 1,182,1000031631,31647,
2.33798e+09,,Spot,2,Image 1,182,1000031678,31678,
4.19092e+09,,Spot,2,Image 1,183,1000031678,31679,
4.25053e+09,,Spot,2,Image 1,183,1000031631,31680,
4.32063e+09,,Spot,2,Image 1,184,1000031631,31681,
3.94126e+09,,Spot,2,Image 1,184,1000031678,31682,
4.53364e+09,,Spot,2,Image 1,185,1000031631,31683,
3.73513e+09,,Spot,2,Image 1,185,1000031678,31684,
4.65042e+09,,Spot,2,Image 1,186,1000031631,31685,
3.62648e+09,,Spot,2,Image 1,186,1000031678,31686,
4.88496e+09,,Spot,2,Image 1,187,1000031631,31687,
3.58185e+09,,Spot,2,Image 1,187,1000031678,31688,
3.76361e+09,,Spot,2,Image 1,188,1000031631,31689,
3.53368e+09,,Spot,2,Image 1,188,1000031678,31690,
3.67384e+09,,Spot,2,Image 1,189,1000031631,31691,
3.35174e+09,,Spot,2,Image 1,189,1000031678,31692,
5.33568e+09,,Spot,2,Image 1,190,1000031631,31693,
3.32885e+09,,Spot,2,Image 1,190,1000031678,31694,
5.26675e+09,,Spot,2,Image 1,191,1000031631,31695,
3.11483e+09,,Spot,2,Image 1,191,1000031678,31696,
4.3239e+09,,Spot,2,Image 1,192,1000031631,31697,
4.00741e+09,,Spot,2,Image 1,193,1000031631,31698,
4.5788e+09,,Spot,2,Image 1,194,1000031631,31699,
5.40164e+09,,Spot,2,Image 1,195,1000031631,31700,
5.84212e+09,,Spot,2,Image 1,196,1000031631,31701,
5.53131e+09,,Spot,2,Image 1,197,1000031631,31702,
2.51586e+09,,Spot,2,Image 1,213,1000031703,31703,
2.5407e+09,,Spot,2,Image 1,214,1000031703,31704,
2.65248e+09,,Spot,2,Image 1,215,1000031703,31705,
3.53048e+09,,Spot,2,Image 1,216,1000031703,31706,
3.59088e+09,,Spot,2,Image 1,217,1000031703,31707,
3.85714e+09,,Spot,2,Image 1,218,1000031703,31708,
4.44725e+09,,Spot,2,Image 1,219,1000031703,31709,
3.55262e+09,,Spot,2,Image 1,219,1000031773,31773,
4.2436e+09,,Spot,2,Image 1,220,1000031703,31774,
3.26372e+09,,Spot,2,Image 1,220,1000031773,31775,
4.31361e+09,,Spot,2,Image 1,221,1000031703,31776,
3.26616e+09,,Spot,2,Image 1,221,1000031773,31777,
4.17319e+09,,Spot,2,Image 1,222,1000031703,31778,
3.00191e+09,,Spot,2,Image 1,222,1000031773,31779,
4.11369e+09,,Spot,2,Image 1,223,1000031703,31780,
3.08709e+09,,Spot,2,Image 1,223,1000031773,31781,
4.38487e+09,,Spot,2,Image 1,224,1000031703,31782,
3.13114e+09,,Spot,2,Image 1,224,1000031773,31783,
4.5512e+09,,Spot,2,Image 1,225,1000031703,31784,
3.11621e+09,,Spot,2,Image 1,225,1000031773,31785,
4.63333e+09,,Spot,2,Image 1,226,1000031703,31786,
3.03717e+09,,Spot,2,Image 1,226,1000031773,31787,
4.34449e+09,,Spot,2,Image 1,227,1000031703,31788,
3.1307e+09,,Spot,2,Image 1,227,1000031773,31789,
4.14831e+09,,Spot,2,Image 1,228,1000031703,31790,
3.03921e+09,,Spot,2,Image 1,228,1000031773,31791,
4.09283e+09,,Spot,2,Image 1,229,1000031703,31792,
3.10068e+09,,Spot,2,Image 1,229,1000031773,31793,
4.002e+09,,Spot,2,Image 1,230,1000031703,31794,
2.94237e+09,,Spot,2,Image 1,230,1000031773,31795,
4.15517e+09,,Spot,2,Image 1,231,1000031703,31796,
3.11937e+09,,Spot,2,Image 1,231,1000031773,31797,
4.10961e+09,,Spot,2,Image 1,232,1000031703,31798,
3.08098e+09,,Spot,2,Image 1,232,1000031773,31799,
4.40039e+09,,Spot,2,Image 1,233,1000031703,31800,
3.07583e+09,,Spot,2,Image 1,233,1000031773,31801,
4.33268e+09,,Spot,2,Image 1,234,1000031703,31802,
3.09727e+09,,Spot,2,Image 1,234,1000031773,31803,
4.22712e+09,,Spot,2,Image 1,235,1000031703,31804,
3.10558e+09,,Spot,2,Image 1,235,1000031773,31805,
4.17089e+09,,Spot,2,Image 1,236,1000031703,31806,
3.04799e+09,,Spot,2,Image 1,236,1000031773,31807,
4.18723e+09,,Spot,2,Image 1,237,1000031703,31808,
3.08582e+09,,Spot,2,Image 1,237,1000031773,31809,
4.10292e+09,,Spot,2,Image 1,238,1000031703,31810,
3.02472e+09,,Spot,2,Image 1,238,1000031773,31811,
4.24089e+09,,Spot,2,Image 1,239,1000031703,31812,
3.0619e+09,,Spot,2,Image 1,239,1000031773,31813,
4.1673e+09,,Spot,2,Image 1,240,1000031703,31814,
3.05125e+09,,Spot,2,Image 1,240,1000031773,31815,
4.20651e+09,,Spot,2,Image 1,241,1000031703,31816,
3.05877e+09,,Spot,2,Image 1,241,1000031773,31817,
4.1757e+09,,Spot,2,Image 1,242,1000031703,31818,
3.01079e+09,,Spot,2,Image 1,242,1000031773,31819,
3.99581e+09,,Spot,2,Image 1,243,1000031703,31820,
2.98894e+09,,Spot,2,Image 1,243,1000031773,31821,
4.0945e+09,,Spot,2,Image 1,244,1000031703,31822,
3.01537e+09,,Spot,2,Image 1,244,1000031773,31823,
4.03741e+09,,Spot,2,Image 1,245,1000031703,31824,
2.92967e+09,,Spot,2,Image 1,245,1000031773,31825,
4.01837e+09,,Spot,2,Image 1,246,1000031703,31826,
2.93029e+09,,Spot,2,Image 1,246,1000031773,31827,
3.95306e+09,,Spot,2,Image 1,247,1000031703,31828,
2.82943e+09,,Spot,2,Image 1,247,1000031773,31829,
4.03723e+09,,Spot,2,Image 1,248,1000031703,31830,
2.89798e+09,,Spot,2,Image 1,248,1000031773,31831,
3.87461e+09,,Spot,2,Image 1,249,1000031703,31832,
2.88106e+09,,Spot,2,Image 1,249,1000031773,31833,
3.95217e+09,,Spot,2,Image 1,250,1000031703,31834,
2.79303e+09,,Spot,2,Image 1,250,1000031773,31835,
3.79837e+09,,Spot,2,Image 1,251,1000031703,31836,
2.71809e+09,,Spot,2,Image 1,251,1000031773,31837,
3.87072e+09,,Spot,2,Image 1,252,1000031703,31838,
2.69476e+09,,Spot,2,Image 1,252,1000031773,31839,
3.77168e+09,,Spot,2,Image 1,253,1000031703,31840,
2.67373e+09,,Spot,2,Image 1,253,1000031773,31841,
3.80764e+09,,Spot,2,Image 1,254,1000031703,31842,
2.71902e+09,,Spot,2,Image 1,254,1000031773,31843,
3.84993e+09,,Spot,2,Image 1,255,1000031703,31844,
2.70263e+09,,Spot,2,Image 1,255,1000031773,31845,
3.69532e+09,,Spot,2,Image 1,256,1000031703,31846,
2.66377e+09,,Spot,2,Image 1,256,1000031773,31847,
3.81283e+09,,Spot,2,Image 1,257,1000031703,31848,
2.69551e+09,,Spot,2,Image 1,257,1000031773,31849,
3.6971e+09,,Spot,2,Image 1,258,1000031703,31850,
2.62383e+09,,Spot,2,Image 1,258,1000031773,31851,
3.79185e+09,,Spot,2,Image 1,259,1000031703,31852,
2.71855e+09,,Spot,2,Image 1,259,1000031773,31853,
3.61191e+09,,Spot,2,Image 1,260,1000031703,31854,
2.66855e+09,,Spot,2,Image 1,260,1000031773,31855,
3.45196e+09,,Spot,2,Image 1,261,1000031703,31856,
2.64692e+09,,Spot,2,Image 1,261,1000031773,31857,
3.58898e+09,,Spot,2,Image 1,262,1000031703,31858,
2.56149e+09,,Spot,2,Image 1,262,1000031773,31859,
3.6843e+09,,Spot,2,Image 1,263,1000031703,31860,
2.64286e+09,,Spot,2,Image 1,263,1000031773,31861,
3.52397e+09,,Spot,2,Image 1,264,1000031703,31862,
2.59057e+09,,Spot,2,Image 1,264,1000031773,31863,
3.66971e+09,,Spot,2,Image 1,265,1000031703,31864,
2.54067e+09,,Spot,2,Image 1,265,1000031773,31865,
3.63057e+09,,Spot,2,Image 1,266,1000031703,31866,
2.59002e+09,,Spot,2,Image 1,266,1000031773,31867,
3.75039e+09,,Spot,2,Image 1,267,1000031703,31868,
2.60885e+09,,Spot,2,Image 1,267,1000031773,31869,
3.55134e+09,,Spot,2,Image 1,268,1000031703,31870,
2.52073e+09,,Spot,2,Image 1,268,1000031773,31871,
3.56343e+09,,Spot,2,Image 1,269,1000031703,31872,
2.60134e+09,,Spot,2,Image 1,269,1000031773,31873,
3.65067e+09,,Spot,2,Image 1,270,1000031703,31874,
2.5971e+09,,Spot,2,Image 1,270,1000031773,31875,
3.45605e+09,,Spot,2,Image 1,271,1000031703,31876,
2.51265e+09,,Spot,2,Image 1,271,1000031773,31877,
3.5091e+09,,Spot,2,Image 1,272,1000031703,31878,
2.54672e+09,,Spot,2,Image 1,272,1000031773,31879,
3.36187e+09,,Spot,2,Image 1,273,1000031703,31880,
2.61016e+09,,Spot,2,Image 1,273,1000031773,31881,
3.23903e+09,,Spot,2,Image 1,274,1000031703,31882,
2.49768e+09,,Spot,2,Image 1,274,1000031773,31883,
3.37312e+09,,Spot,2,Image 1,275,1000031703,31884,
2.61124e+09,,Spot,2,Image 1,275,1000031773,31885,
3.5974e+09,,Spot,2,Image 1,276,1000031703,31886,
2.60668e+09,,Spot,2,Image 1,276,1000031773,31887,
3.39204e+09,,Spot,2,Image 1,277,1000031703,31888,
2.50095e+09,,Spot,2,Image 1,277,1000031773,31889,
3.35022e+09,,Spot,2,Image 1,278,1000031703,31890,
2.57664e+09,,Spot,2,Image 1,278,1000031773,31891,
3.29143e+09,,Spot,2,Image 1,279,1000031703,31892,
2.49494e+09,,Spot,2,Image 1,279,1000031773,31893,
3.51076e+09,,Spot,2,Image 1,280,1000031703,31894,
2.5446e+09,,Spot,2,Image 1,280,1000031773,31895,
3.3968e+09,,Spot,2,Image 1,281,1000031703,31896,
2.51334e+09,,Spot,2,Image 1,281,1000031773,31897,
3.30411e+09,,Spot,2,Image 1,282,1000031703,31898,
2.52957e+09,,Spot,2,Image 1,282,1000031773,31899,
