
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
9.57298e+08,,Spot,3,Image 1,98,1000031584,31584,
1.02746e+09,,Spot,3,Image 1,99,1000031584,31585,
1.04599e+09,,Spot,3,Image 1,100,1000031584,31586,
1.08158e+09,,Spot,3,Image 1,101,1000031584,31587,
1.01099e+09,,Spot,3,Image 1,102,1000031584,31588,
1.15006e+09,,Spot,3,Image 1,103,1000031584,31589,
1.11896e+09,,Spot,3,Image 1,104,1000031584,31590,
1.02155e+09,,Spot,3,Image 1,105,1000031584,31591,
1.18271e+09,,Spot,3,Image 1,106,1000031584,31592,
1.25759e+09,,Spot,3,Image 1,107,1000031584,31593,
1.24721e+09,,Spot,3,Image 1,108,1000031584,31594,
1.26684e+09,,Spot,3,Image 1,109,1000031584,31595,
1.35328e+09,,Spot,3,Image 1,110,1000031584,31596,
1.31593e+09,,Spot,3,Image 1,111,1000031584,31597,
1.3019e+09,,Spot,3,Image 1,112,1000031584,31598,
1.30181e+09,,Spot,3,Image 1,113,1000031584,31599,
1.35005e+09,,Spot,3,Image 1,114,1000031584,31600,
1.34349e+09,,Spot,3,Image 1,115,1000031584,31601,
1.34503e+09,,Spot,3,Image 1,116,1000031584,31602,
1.36896e+09,,Spot,3,Image 1,117,1000031584,31603,
1.31717e+09,,Spot,3,Image 1,118,1000031584,31604,
1.33303e+09,,Spot,3,Image 1,119,1000031584,31605,
1.332e+09,,Spot,3,Image 1,120,1000031584,31606,
1.32507e+09,,Spot,3,Image 1,121,1000031584,31607,
1.37825e+09,,Spot,3,Image 1,122,1000031584,31608,
1.35724e+09,,Spot,3,Image 1,123,1000031584,31609,
1.45405e+09,,Spot,3,Image 1,124,1000031584,31610,
1.42193e+09,,Spot,3,Image 1,125,1000031584,31611,
1.36895e+09,,Spot,3,Image 1,126,1000031584,31612,
1.44832e+09,,Spot,3,Image 1,127,1000031584,31613,
1.435e+09,,Spot,3,Image 1,128,1000031584,31614,
1.59362e+09,,Spot,3,Image 1,129,1000031584,31615,
1.69403e+09,,Spot,3,Image 1,130,1000031584,31616,
1.84744e+09,,Spot,3,Image 1,131,1000031584,31617,
1.26368e+09,,Spot,3,Image 1,145,1000031618,31618,
