
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.19253,0.334232,0.5,µm,Spot,Displacement Delta,189,1000031678,31692,
0.185999,-0.433346,0.923355,µm,Spot,Displacement Delta,190,1000031631,31693,
0.0635262,0.0705833,0,µm,Spot,Displacement Delta,190,1000031678,31694,
0.279001,-0.181759,0.391068,µm,Spot,Displacement Delta,191,1000031631,31695,
0.219807,-0.0674744,0.1,µm,Spot,Displacement Delta,191,1000031678,31696,
0.185999,-0.243658,-0.133423,µm,Spot,Displacement Delta,192,1000031631,31697,
-0.645658,-2.7031,1.41986,µm,Spot,Displacement Delta,193,1000031631,31698,
-0.0796757,-2.41968,1.52378,µm,Spot,Displacement Delta,194,1000031631,31699,
0.166101,8.87652,-6.10899,µm,Spot,Displacement Delta,195,1000031631,31700,
0.0995731,0.610937,-0.721882,µm,Spot,Displacement Delta,196,1000031631,31701,
-0.28434,2.36827,-0.987291,µm,Spot,Displacement Delta,197,1000031631,31702,
0,0,0,µm,Spot,Displacement Delta,213,1000031703,31703,
-0.186001,-0.0268002,0.0424194,µm,Spot,Displacement Delta,214,1000031703,31704,
-1.116,0.414,-1.23325,µm,Spot,Displacement Delta,215,1000031703,31705,
-0.650997,0.289787,-0.330406,µm,Spot,Displacement Delta,216,1000031703,31706,
0.0929985,-0.384949,-1.65067,µm,Spot,Displacement Delta,217,1000031703,31707,
-0.278999,-0.0134926,-0.064209,µm,Spot,Displacement Delta,218,1000031703,31708,
-0.93,0.522102,-0.302185,µm,Spot,Displacement Delta,219,1000031703,31709,
0,0,0,µm,Spot,Displacement Delta,219,1000031773,31773,
-0.651001,-0.526325,-0.157196,µm,Spot,Displacement Delta,220,1000031703,31774,
-0.278999,0.249338,-0.250061,µm,Spot,Displacement Delta,220,1000031773,31775,
0.186001,0.0271606,0.164703,µm,Spot,Displacement Delta,221,1000031703,31776,
-0.558002,0.00803947,0.00917053,µm,Spot,Displacement Delta,221,1000031773,31777,
0.186001,0.0269737,0.162552,µm,Spot,Displacement Delta,222,1000031703,31778,
-0.371998,-0.203142,-0.260727,µm,Spot,Displacement Delta,222,1000031773,31779,
0.186001,-0.00902939,0.617401,µm,Spot,Displacement Delta,223,1000031703,31780,
0,0.309147,0.0522156,µm,Spot,Displacement Delta,223,1000031773,31781,
0.185997,-0.734652,-0.8246,µm,Spot,Displacement Delta,224,1000031703,31782,
0,0.425089,-0.0158997,µm,Spot,Displacement Delta,224,1000031773,31783,
-0.278999,-0.105341,-0.116882,µm,Spot,Displacement Delta,225,1000031703,31784,
0.465,-0.270191,0.108932,µm,Spot,Displacement Delta,225,1000031773,31785,
0.186001,0.249414,0.119537,µm,Spot,Displacement Delta,226,1000031703,31786,
-0.0930023,0.00539207,-0.273438,µm,Spot,Displacement Delta,226,1000031773,31787,
-0.837002,0.511366,1.57553,µm,Spot,Displacement Delta,227,1000031703,31788,
0.558002,0.157124,1.04839,µm,Spot,Displacement Delta,227,1000031773,31789,
0.186001,-0.194313,-0.0548706,µm,Spot,Displacement Delta,228,1000031703,31790,
-0.372002,0.219353,-0.266159,µm,Spot,Displacement Delta,228,1000031773,31791,
-0.465,0.182041,-0.072876,µm,Spot,Displacement Delta,229,1000031703,31792,
0,0.115129,-0.0660858,µm,Spot,Displacement Delta,229,1000031773,31793,
0.743999,-0.00565147,-1.07973,µm,Spot,Displacement Delta,230,1000031703,31794,
0.278999,-0.179018,-0.248856,µm,Spot,Displacement Delta,230,1000031773,31795,
0.0930023,-0.314531,0.511475,µm,Spot,Displacement Delta,231,1000031703,31796,
-0.186001,0.131836,0.081955,µm,Spot,Displacement Delta,231,1000031773,31797,
0.0929985,0.098484,-0.0512695,µm,Spot,Displacement Delta,232,1000031703,31798,
-0.0929985,-0.267113,-0.57785,µm,Spot,Displacement Delta,232,1000031773,31799,
-0.278999,-0.373648,0.166779,µm,Spot,Displacement Delta,233,1000031703,31800,
0,-0.0304699,0.942642,µm,Spot,Displacement Delta,233,1000031773,31801,
-0.372002,0.0770893,0.150421,µm,Spot,Displacement Delta,234,1000031703,31802,
0.0929985,-0.118998,0.331223,µm,Spot,Displacement Delta,234,1000031773,31803,
0.0930023,-0.261555,0.249008,µm,Spot,Displacement Delta,235,1000031703,31804,
-0.650997,-0.0269814,0.00369263,µm,Spot,Displacement Delta,235,1000031773,31805,
-0.372002,-0.405128,0.733719,µm,Spot,Displacement Delta,236,1000031703,31806,
-0.0930023,-0.487085,0.249695,µm,Spot,Displacement Delta,236,1000031773,31807,
0.186001,0.192486,-1.38264,µm,Spot,Displacement Delta,237,1000031703,31808,
0.0930023,0.0957832,-1.18221,µm,Spot,Displacement Delta,237,1000031773,31809,
0,-0.156477,0.0237427,µm,Spot,Displacement Delta,238,1000031703,31810,
0,0.0360737,-0.256485,µm,Spot,Displacement Delta,238,1000031773,31811,
0.0929985,-0.259224,0.252533,µm,Spot,Displacement Delta,239,1000031703,31812,
0.186001,0.0547123,-0.666962,µm,Spot,Displacement Delta,239,1000031773,31813,
0.0930023,0.285288,0.169693,µm,Spot,Displacement Delta,240,1000031703,31814,
0.0929985,-0.306158,0.925323,µm,Spot,Displacement Delta,240,1000031773,31815,
-0.0930023,-0.396187,-0.407974,µm,Spot,Displacement Delta,241,1000031703,31816,
0,0.0702343,-0.510574,µm,Spot,Displacement Delta,241,1000031773,31817,
0.0930023,-0.0347729,0.720581,µm,Spot,Displacement Delta,242,1000031703,31818,
-0.186001,-0.0617199,-0.0385742,µm,Spot,Displacement Delta,242,1000031773,31819,
0.278999,0.202703,0.338165,µm,Spot,Displacement Delta,243,1000031703,31820,
0.372002,0.00850105,0.144714,µm,Spot,Displacement Delta,243,1000031773,31821,
0.186001,0.370819,-1.12485,µm,Spot,Displacement Delta,244,1000031703,31822,
0,0,0,µm,Spot,Displacement Delta,244,1000031773,31823,
-0.0930023,-0.00706863,-0.466446,µm,Spot,Displacement Delta,245,1000031703,31824,
0.371998,-0.0715714,-0.0428925,µm,Spot,Displacement Delta,245,1000031773,31825,
-0.0929985,0.170952,0.268997,µm,Spot,Displacement Delta,246,1000031703,31826,
-0.0929985,0.324074,0.471848,µm,Spot,Displacement Delta,246,1000031773,31827,
0.186001,-0.230639,-0.298706,µm,Spot,Displacement Delta,247,1000031703,31828,
-0.278999,-0.0669823,-1.0096,µm,Spot,Displacement Delta,247,1000031773,31829,
0.186001,0.171661,0.901962,µm,Spot,Displacement Delta,248,1000031703,31830,
0.465,0.083622,0.610184,µm,Spot,Displacement Delta,248,1000031773,31831,
0.0929985,0.26033,1.1436,µm,Spot,Displacement Delta,249,1000031703,31832,
