
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
224.12,,Spot,2,Image 1,98,1000031584,31584,
250.288,,Spot,2,Image 1,99,1000031584,31585,
238.203,,Spot,2,Image 1,100,1000031584,31586,
250.446,,Spot,2,Image 1,101,1000031584,31587,
237.391,,Spot,2,Image 1,102,1000031584,31588,
271.884,,Spot,2,Image 1,103,1000031584,31589,
264.411,,Spot,2,Image 1,104,1000031584,31590,
247.338,,Spot,2,Image 1,105,1000031584,31591,
277.473,,Spot,2,Image 1,106,1000031584,31592,
292.364,,Spot,2,Image 1,107,1000031584,31593,
297.443,,Spot,2,Image 1,108,1000031584,31594,
302.017,,Spot,2,Image 1,109,1000031584,31595,
301.861,,Spot,2,Image 1,110,1000031584,31596,
303.798,,Spot,2,Image 1,111,1000031584,31597,
301.684,,Spot,2,Image 1,112,1000031584,31598,
301.547,,Spot,2,Image 1,113,1000031584,31599,
299.295,,Spot,2,Image 1,114,1000031584,31600,
297.127,,Spot,2,Image 1,115,1000031584,31601,
302.284,,Spot,2,Image 1,116,1000031584,31602,
306.632,,Spot,2,Image 1,117,1000031584,31603,
303.298,,Spot,2,Image 1,118,1000031584,31604,
308.95,,Spot,2,Image 1,119,1000031584,31605,
298.527,,Spot,2,Image 1,120,1000031584,31606,
295.664,,Spot,2,Image 1,121,1000031584,31607,
298.509,,Spot,2,Image 1,122,1000031584,31608,
293.398,,Spot,2,Image 1,123,1000031584,31609,
296.089,,Spot,2,Image 1,124,1000031584,31610,
294.521,,Spot,2,Image 1,125,1000031584,31611,
291.288,,Spot,2,Image 1,126,1000031584,31612,
293.461,,Spot,2,Image 1,127,1000031584,31613,
291.47,,Spot,2,Image 1,128,1000031584,31614,
305.03,,Spot,2,Image 1,129,1000031584,31615,
302.122,,Spot,2,Image 1,130,1000031584,31616,
304.174,,Spot,2,Image 1,131,1000031584,31617,
301.404,,Spot,2,Image 1,145,1000031618,31618,
307.208,,Spot,2,Image 1,146,1000031618,31619,
308.34,,Spot,2,Image 1,147,1000031618,31620,
311.883,,Spot,2,Image 1,148,1000031618,31621,
294.722,,Spot,2,Image 1,149,1000031618,31622,
309.086,,Spot,2,Image 1,150,1000031618,31623,
293.997,,Spot,2,Image 1,151,1000031618,31624,
300.227,,Spot,2,Image 1,152,1000031618,31625,
305.577,,Spot,2,Image 1,153,1000031618,31626,
299.714,,Spot,2,Image 1,154,1000031618,31627,
311.489,,Spot,2,Image 1,166,1000031631,31631,
338.366,,Spot,2,Image 1,167,1000031631,31632,
369.294,,Spot,2,Image 1,168,1000031631,31633,
343.041,,Spot,2,Image 1,169,1000031631,31634,
362.183,,Spot,2,Image 1,170,1000031631,31635,
398.643,,Spot,2,Image 1,171,1000031631,31636,
369.21,,Spot,2,Image 1,172,1000031631,31637,
372.964,,Spot,2,Image 1,173,1000031631,31638,
363.114,,Spot,2,Image 1,174,1000031631,31639,
381.106,,Spot,2,Image 1,175,1000031631,31640,
346.266,,Spot,2,Image 1,176,1000031631,31641,
366.271,,Spot,2,Image 1,177,1000031631,31642,
368.316,,Spot,2,Image 1,178,1000031631,31643,
366.828,,Spot,2,Image 1,179,1000031631,31644,
411.882,,Spot,2,Image 1,180,1000031631,31645,
429.291,,Spot,2,Image 1,181,1000031631,31646,
428.795,,Spot,2,Image 1,182,1000031631,31647,
234.62,,Spot,2,Image 1,182,1000031678,31678,
396.794,,Spot,2,Image 1,183,1000031678,31679,
399.077,,Spot,2,Image 1,183,1000031631,31680,
404.719,,Spot,2,Image 1,184,1000031631,31681,
384.95,,Spot,2,Image 1,184,1000031678,31682,
414.01,,Spot,2,Image 1,185,1000031631,31683,
374.8,,Spot,2,Image 1,185,1000031678,31684,
415.805,,Spot,2,Image 1,186,1000031631,31685,
369.54,,Spot,2,Image 1,186,1000031678,31686,
426.09,,Spot,2,Image 1,187,1000031631,31687,
367.307,,Spot,2,Image 1,187,1000031678,31688,
372.805,,Spot,2,Image 1,188,1000031631,31689,
365.042,,Spot,2,Image 1,188,1000031678,31690,
366.676,,Spot,2,Image 1,189,1000031631,31691,
355.591,,Spot,2,Image 1,189,1000031678,31692,
445.462,,Spot,2,Image 1,190,1000031631,31693,
354.208,,Spot,2,Image 1,190,1000031678,31694,
445.019,,Spot,2,Image 1,191,1000031631,31695,
342.865,,Spot,2,Image 1,191,1000031678,31696,
403.292,,Spot,2,Image 1,192,1000031631,31697,
388.309,,Spot,2,Image 1,193,1000031631,31698,
412.769,,Spot,2,Image 1,194,1000031631,31699,
452.318,,Spot,2,Image 1,195,1000031631,31700,
467.672,,Spot,2,Image 1,196,1000031631,31701,
455.35,,Spot,2,Image 1,197,1000031631,31702,
320.827,,Spot,2,Image 1,213,1000031703,31703,
318.352,,Spot,2,Image 1,214,1000031703,31704,
317.725,,Spot,2,Image 1,215,1000031703,31705,
316.692,,Spot,2,Image 1,216,1000031703,31706,
319.072,,Spot,2,Image 1,217,1000031703,31707,
330.63,,Spot,2,Image 1,218,1000031703,31708,
352.173,,Spot,2,Image 1,219,1000031703,31709,
364.099,,Spot,2,Image 1,219,1000031773,31773,
346.591,,Spot,2,Image 1,220,1000031703,31774,
351.275,,Spot,2,Image 1,220,1000031773,31775,
349.781,,Spot,2,Image 1,221,1000031703,31776,
351.719,,Spot,2,Image 1,221,1000031773,31777,
344.596,,Spot,2,Image 1,222,1000031703,31778,
336.565,,Spot,2,Image 1,222,1000031773,31779,
340.774,,Spot,2,Image 1,223,1000031703,31780,
341.098,,Spot,2,Image 1,223,1000031773,31781,
352.554,,Spot,2,Image 1,224,1000031703,31782,
343.678,,Spot,2,Image 1,224,1000031773,31783,
359.392,,Spot,2,Image 1,225,1000031703,31784,
342.827,,Spot,2,Image 1,225,1000031773,31785,
362.466,,Spot,2,Image 1,226,1000031703,31786,
339.77,,Spot,2,Image 1,226,1000031773,31787,
351.254,,Spot,2,Image 1,227,1000031703,31788,
344.287,,Spot,2,Image 1,227,1000031773,31789,
343.273,,Spot,2,Image 1,228,1000031703,31790,
338.745,,Spot,2,Image 1,228,1000031773,31791,
340.972,,Spot,2,Image 1,229,1000031703,31792,
341.914,,Spot,2,Image 1,229,1000031773,31793,
336.829,,Spot,2,Image 1,230,1000031703,31794,
334.83,,Spot,2,Image 1,230,1000031773,31795,
343.393,,Spot,2,Image 1,231,1000031703,31796,
343.91,,Spot,2,Image 1,231,1000031773,31797,
341.463,,Spot,2,Image 1,232,1000031703,31798,
342.486,,Spot,2,Image 1,232,1000031773,31799,
353.581,,Spot,2,Image 1,233,1000031703,31800,
341.581,,Spot,2,Image 1,233,1000031773,31801,
351.439,,Spot,2,Image 1,234,1000031703,31802,
341.477,,Spot,2,Image 1,234,1000031773,31803,
346.59,,Spot,2,Image 1,235,1000031703,31804,
342.369,,Spot,2,Image 1,235,1000031773,31805,
344.953,,Spot,2,Image 1,236,1000031703,31806,
340.091,,Spot,2,Image 1,236,1000031773,31807,
345.598,,Spot,2,Image 1,237,1000031703,31808,
341.672,,Spot,2,Image 1,237,1000031773,31809,
342.065,,Spot,2,Image 1,238,1000031703,31810,
338.616,,Spot,2,Image 1,238,1000031773,31811,
347.306,,Spot,2,Image 1,239,1000031703,31812,
341.05,,Spot,2,Image 1,239,1000031773,31813,
344.753,,Spot,2,Image 1,240,1000031703,31814,
339.847,,Spot,2,Image 1,240,1000031773,31815,
346.364,,Spot,2,Image 1,241,1000031703,31816,
340.389,,Spot,2,Image 1,241,1000031773,31817,
344.642,,Spot,2,Image 1,242,1000031703,31818,
337.334,,Spot,2,Image 1,242,1000031773,31819,
337.152,,Spot,2,Image 1,243,1000031703,31820,
337.129,,Spot,2,Image 1,243,1000031773,31821,
341.57,,Spot,2,Image 1,244,1000031703,31822,
338.605,,Spot,2,Image 1,244,1000031773,31823,
339.349,,Spot,2,Image 1,245,1000031703,31824,
333.458,,Spot,2,Image 1,245,1000031773,31825,
337.93,,Spot,2,Image 1,246,1000031703,31826,
333.266,,Spot,2,Image 1,246,1000031773,31827,
335.876,,Spot,2,Image 1,247,1000031703,31828,
327.3,,Spot,2,Image 1,247,1000031773,31829,
339.229,,Spot,2,Image 1,248,1000031703,31830,
332.257,,Spot,2,Image 1,248,1000031773,31831,
332.286,,Spot,2,Image 1,249,1000031703,31832,
330.584,,Spot,2,Image 1,249,1000031773,31833,
335.861,,Spot,2,Image 1,250,1000031703,31834,
325.828,,Spot,2,Image 1,250,1000031773,31835,
328.588,,Spot,2,Image 1,251,1000031703,31836,
322.075,,Spot,2,Image 1,251,1000031773,31837,
332.177,,Spot,2,Image 1,252,1000031703,31838,
319.939,,Spot,2,Image 1,252,1000031773,31839,
328.027,,Spot,2,Image 1,253,1000031703,31840,
318.958,,Spot,2,Image 1,253,1000031773,31841,
328.871,,Spot,2,Image 1,254,1000031703,31842,
321.846,,Spot,2,Image 1,254,1000031773,31843,
331.236,,Spot,2,Image 1,255,1000031703,31844,
320.096,,Spot,2,Image 1,255,1000031773,31845,
324.455,,Spot,2,Image 1,256,1000031703,31846,
317.264,,Spot,2,Image 1,256,1000031773,31847,
329.297,,Spot,2,Image 1,257,1000031703,31848,
319.493,,Spot,2,Image 1,257,1000031773,31849,
324.823,,Spot,2,Image 1,258,1000031703,31850,
315.143,,Spot,2,Image 1,258,1000031773,31851,
328.72,,Spot,2,Image 1,259,1000031703,31852,
320.295,,Spot,2,Image 1,259,1000031773,31853,
320.379,,Spot,2,Image 1,260,1000031703,31854,
318.83,,Spot,2,Image 1,260,1000031773,31855,
313.239,,Spot,2,Image 1,261,1000031703,31856,
316.402,,Spot,2,Image 1,261,1000031773,31857,
320.253,,Spot,2,Image 1,262,1000031703,31858,
312.65,,Spot,2,Image 1,262,1000031773,31859,
324.575,,Spot,2,Image 1,263,1000031703,31860,
316.923,,Spot,2,Image 1,263,1000031773,31861,
317.301,,Spot,2,Image 1,264,1000031703,31862,
312.747,,Spot,2,Image 1,264,1000031773,31863,
323.073,,Spot,2,Image 1,265,1000031703,31864,
309.661,,Spot,2,Image 1,265,1000031773,31865,
321.028,,Spot,2,Image 1,266,1000031703,31866,
312.733,,Spot,2,Image 1,266,1000031773,31867,
327.024,,Spot,2,Image 1,267,1000031703,31868,
313.619,,Spot,2,Image 1,267,1000031773,31869,
317.839,,Spot,2,Image 1,268,1000031703,31870,
308.9,,Spot,2,Image 1,268,1000031773,31871,
318.114,,Spot,2,Image 1,269,1000031703,31872,
313.525,,Spot,2,Image 1,269,1000031773,31873,
322.943,,Spot,2,Image 1,270,1000031703,31874,
314.205,,Spot,2,Image 1,270,1000031773,31875,
313.619,,Spot,2,Image 1,271,1000031703,31876,
309.078,,Spot,2,Image 1,271,1000031773,31877,
316.292,,Spot,2,Image 1,272,1000031703,31878,
310.256,,Spot,2,Image 1,272,1000031773,31879,
309.195,,Spot,2,Image 1,273,1000031703,31880,
314.412,,Spot,2,Image 1,273,1000031773,31881,
303.203,,Spot,2,Image 1,274,1000031703,31882,
307.29,,Spot,2,Image 1,274,1000031773,31883,
310.027,,Spot,2,Image 1,275,1000031703,31884,
314.605,,Spot,2,Image 1,275,1000031773,31885,
319.646,,Spot,2,Image 1,276,1000031703,31886,
313.471,,Spot,2,Image 1,276,1000031773,31887,
309.95,,Spot,2,Image 1,277,1000031703,31888,
306.729,,Spot,2,Image 1,277,1000031773,31889,
308.664,,Spot,2,Image 1,278,1000031703,31890,
311.847,,Spot,2,Image 1,278,1000031773,31891,
305.663,,Spot,2,Image 1,279,1000031703,31892,
308.393,,Spot,2,Image 1,279,1000031773,31893,
316.137,,Spot,2,Image 1,280,1000031703,31894,
310.805,,Spot,2,Image 1,280,1000031773,31895,
311.151,,Spot,2,Image 1,281,1000031703,31896,
308.301,,Spot,2,Image 1,281,1000031773,31897,
306.392,,Spot,2,Image 1,282,1000031703,31898,
308.892,,Spot,2,Image 1,282,1000031773,31899,
