
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
102.511,24.5541,69.2306,°,Spot,Velocity Angle,98,1000031584,31584,
125.201,39.0874,75.1982,°,Spot,Velocity Angle,99,1000031584,31585,
150.147,62.823,78.5814,°,Spot,Velocity Angle,100,1000031584,31586,
94.2905,140.996,128.684,°,Spot,Velocity Angle,101,1000031584,31587,
76.6976,41.4811,51.6055,°,Spot,Velocity Angle,102,1000031584,31588,
75.3761,77.9462,19.1299,°,Spot,Velocity Angle,103,1000031584,31589,
91.89,107.891,162.011,°,Spot,Velocity Angle,104,1000031584,31590,
99.7598,16.2502,102.869,°,Spot,Velocity Angle,105,1000031584,31591,
81.7703,63.6259,27.8253,°,Spot,Velocity Angle,106,1000031584,31592,
40.2074,90.0027,49.7953,°,Spot,Velocity Angle,107,1000031584,31593,
85.4681,34.6357,55.7509,°,Spot,Velocity Angle,108,1000031584,31594,
113.701,75.2324,28.4216,°,Spot,Velocity Angle,109,1000031584,31595,
71.2295,121.259,37.6306,°,Spot,Velocity Angle,110,1000031584,31596,
54.1029,122.76,52.9268,°,Spot,Velocity Angle,111,1000031584,31597,
105.978,61.2369,33.6675,°,Spot,Velocity Angle,112,1000031584,31598,
135.061,72.5579,50.2367,°,Spot,Velocity Angle,113,1000031584,31599,
63.9051,90.0027,26.0976,°,Spot,Velocity Angle,114,1000031584,31600,
67.6285,31.5744,68.9309,°,Spot,Velocity Angle,115,1000031584,31601,
68.3559,35.8885,62.8994,°,Spot,Velocity Angle,116,1000031584,31602,
43.3573,101.69,130.997,°,Spot,Velocity Angle,117,1000031584,31603,
54.2468,99.6943,142.553,°,Spot,Velocity Angle,118,1000031584,31604,
92.082,58.9426,31.1453,°,Spot,Velocity Angle,119,1000031584,31605,
97.9522,44.702,46.3971,°,Spot,Velocity Angle,120,1000031584,31606,
93.3147,19.514,70.7944,°,Spot,Velocity Angle,121,1000031584,31607,
42.2459,57.5291,66.1338,°,Spot,Velocity Angle,122,1000031584,31608,
45.7992,45.6364,80.9037,°,Spot,Velocity Angle,123,1000031584,31609,
55.7889,35.9526,99.7295,°,Spot,Velocity Angle,124,1000031584,31610,
63.8569,73.0722,148.122,°,Spot,Velocity Angle,125,1000031584,31611,
65.535,29.1017,75.2317,°,Spot,Velocity Angle,126,1000031584,31612,
49.0288,47.2024,70.7759,°,Spot,Velocity Angle,127,1000031584,31613,
73.5802,49.2409,45.3567,°,Spot,Velocity Angle,128,1000031584,31614,
87.3245,59.9931,30.1538,°,Spot,Velocity Angle,129,1000031584,31615,
84.3888,15.5039,75.5984,°,Spot,Velocity Angle,130,1000031584,31616,
90.6561,11.6363,101.62,°,Spot,Velocity Angle,131,1000031584,31617,
102.073,25.8018,112.444,°,Spot,Velocity Angle,145,1000031618,31618,
83.7949,41.3205,130.646,°,Spot,Velocity Angle,146,1000031618,31619,
53.5522,58.4672,127.676,°,Spot,Velocity Angle,147,1000031618,31620,
59.5062,75.5216,34.4542,°,Spot,Velocity Angle,148,1000031618,31621,
99.5799,31.3361,119.523,°,Spot,Velocity Angle,149,1000031618,31622,
112.076,27.1699,105.037,°,Spot,Velocity Angle,150,1000031618,31623,
97.7709,10.6658,97.2661,°,Spot,Velocity Angle,151,1000031618,31624,
88.3013,64.1947,154.133,°,Spot,Velocity Angle,152,1000031618,31625,
84.3494,63.9074,153.213,°,Spot,Velocity Angle,153,1000031618,31626,
82.8212,52.3831,141.464,°,Spot,Velocity Angle,154,1000031618,31627,
76.9601,80.813,163.956,°,Spot,Velocity Angle,166,1000031631,31631,
70.0149,62.0455,144.541,°,Spot,Velocity Angle,167,1000031631,31632,
122.923,36.1468,103.256,°,Spot,Velocity Angle,168,1000031631,31633,
80.3637,67.8232,155.613,°,Spot,Velocity Angle,169,1000031631,31634,
59.1242,80.3627,147.332,°,Spot,Velocity Angle,170,1000031631,31635,
94.7785,46.6925,136.297,°,Spot,Velocity Angle,171,1000031631,31636,
118.674,63.2,41.1794,°,Spot,Velocity Angle,172,1000031631,31637,
84.6468,67.8424,22.8659,°,Spot,Velocity Angle,173,1000031631,31638,
27.0906,86.7871,116.87,°,Spot,Velocity Angle,174,1000031631,31639,
76.0479,119.426,33.1791,°,Spot,Velocity Angle,175,1000031631,31640,
111.557,120.962,39.2086,°,Spot,Velocity Angle,176,1000031631,31641,
130.103,66.8587,131.017,°,Spot,Velocity Angle,177,1000031631,31642,
101.774,57.2735,144.704,°,Spot,Velocity Angle,178,1000031631,31643,
110.473,92.5484,159.363,°,Spot,Velocity Angle,179,1000031631,31644,
35.2346,125.119,87.4781,°,Spot,Velocity Angle,180,1000031631,31645,
90.0027,60.5219,29.4808,°,Spot,Velocity Angle,181,1000031631,31646,
96.2268,55.1745,144.462,°,Spot,Velocity Angle,182,1000031631,31647,
100.455,112.126,24.7097,°,Spot,Velocity Angle,182,1000031678,31678,
99.1221,118.657,30.3335,°,Spot,Velocity Angle,183,1000031678,31679,
78.7217,42.9387,130.735,°,Spot,Velocity Angle,183,1000031631,31680,
94.3845,22.1097,111.629,°,Spot,Velocity Angle,184,1000031631,31681,
104.732,119.168,33.3439,°,Spot,Velocity Angle,184,1000031678,31682,
114.15,62.5326,38.0647,°,Spot,Velocity Angle,185,1000031631,31683,
135.364,134.644,90.0027,°,Spot,Velocity Angle,185,1000031678,31684,
98.8561,99.6998,13.1891,°,Spot,Velocity Angle,186,1000031631,31685,
115.933,25.9302,90.0027,°,Spot,Velocity Angle,186,1000031678,31686,
103.563,30.0362,63.7558,°,Spot,Velocity Angle,187,1000031631,31687,
143.142,53.1396,90.0027,°,Spot,Velocity Angle,187,1000031678,31688,
95.0408,28.8956,61.6323,°,Spot,Velocity Angle,188,1000031631,31689,
90.7544,79.3405,10.6892,°,Spot,Velocity Angle,188,1000031678,31690,
86.6582,71.1612,160.847,°,Spot,Velocity Angle,189,1000031631,31691,
68.2987,54.2239,43.7724,°,Spot,Velocity Angle,189,1000031678,31692,
93.4355,90.4688,176.541,°,Spot,Velocity Angle,190,1000031631,31693,
19.4494,89.4098,70.563,°,Spot,Velocity Angle,190,1000031678,31694,
107.77,66.1962,149.607,°,Spot,Velocity Angle,191,1000031631,31695,
28.7599,105.614,66.4969,°,Spot,Velocity Angle,191,1000031678,31696,
133.078,51.3331,112.238,°,Spot,Velocity Angle,192,1000031631,31697,
41.1984,54.1948,107.614,°,Spot,Velocity Angle,193,1000031631,31698,
69.8024,35.5841,117.931,°,Spot,Velocity Angle,194,1000031631,31699,
88.4066,32.2367,122.19,°,Spot,Velocity Angle,195,1000031631,31700,
114.166,29.9942,106.679,°,Spot,Velocity Angle,196,1000031631,31701,
124.039,94.537,34.4217,°,Spot,Velocity Angle,197,1000031631,31702,
164.908,97.9994,77.2821,°,Spot,Velocity Angle,213,1000031703,31703,
