
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
302,,Spot,3,Image 1,98,1000031584,31584,
288,,Spot,3,Image 1,99,1000031584,31585,
302,,Spot,3,Image 1,100,1000031584,31586,
296,,Spot,3,Image 1,101,1000031584,31587,
300,,Spot,3,Image 1,102,1000031584,31588,
304,,Spot,3,Image 1,103,1000031584,31589,
306,,Spot,3,Image 1,104,1000031584,31590,
296,,Spot,3,Image 1,105,1000031584,31591,
296,,Spot,3,Image 1,106,1000031584,31592,
298,,Spot,3,Image 1,107,1000031584,31593,
294,,Spot,3,Image 1,108,1000031584,31594,
290,,Spot,3,Image 1,109,1000031584,31595,
302,,Spot,3,Image 1,110,1000031584,31596,
292,,Spot,3,Image 1,111,1000031584,31597,
296,,Spot,3,Image 1,112,1000031584,31598,
300,,Spot,3,Image 1,113,1000031584,31599,
296,,Spot,3,Image 1,114,1000031584,31600,
304,,Spot,3,Image 1,115,1000031584,31601,
304,,Spot,3,Image 1,116,1000031584,31602,
306,,Spot,3,Image 1,117,1000031584,31603,
300,,Spot,3,Image 1,118,1000031584,31604,
308,,Spot,3,Image 1,119,1000031584,31605,
304,,Spot,3,Image 1,120,1000031584,31606,
306,,Spot,3,Image 1,121,1000031584,31607,
324,,Spot,3,Image 1,122,1000031584,31608,
308,,Spot,3,Image 1,123,1000031584,31609,
346,,Spot,3,Image 1,124,1000031584,31610,
328,,Spot,3,Image 1,125,1000031584,31611,
318,,Spot,3,Image 1,126,1000031584,31612,
348,,Spot,3,Image 1,127,1000031584,31613,
324,,Spot,3,Image 1,128,1000031584,31614,
348,,Spot,3,Image 1,129,1000031584,31615,
376,,Spot,3,Image 1,130,1000031584,31616,
380,,Spot,3,Image 1,131,1000031584,31617,
288,,Spot,3,Image 1,145,1000031618,31618,
284,,Spot,3,Image 1,146,1000031618,31619,
286,,Spot,3,Image 1,147,1000031618,31620,
294,,Spot,3,Image 1,148,1000031618,31621,
294,,Spot,3,Image 1,149,1000031618,31622,
300,,Spot,3,Image 1,150,1000031618,31623,
290,,Spot,3,Image 1,151,1000031618,31624,
310,,Spot,3,Image 1,152,1000031618,31625,
314,,Spot,3,Image 1,153,1000031618,31626,
330,,Spot,3,Image 1,154,1000031618,31627,
296,,Spot,3,Image 1,166,1000031631,31631,
