
Track Ar1 Mean
 ==================== 
Track Ar1 Mean,Unit,Category,ID,
-0.159453,,Track,1000031584,
-0.304,,Track,1000031618,
-0.0325527,,Track,1000031631,
0.185282,,Track,1000031678,
-0.0771548,,Track,1000031703,
-0.198251,,Track,1000031773,
