
Displacement Delta Length
 ==================== 
Displacement Delta Length,Unit,Category,Time,TrackID,ID,
0,,Spot,98,1000031584,31584,
0.715719,,Spot,99,1000031584,31585,
0.408308,,Spot,100,1000031584,31586,
0.136495,,Spot,101,1000031584,31587,
0.491938,,Spot,102,1000031584,31588,
0.863531,,Spot,103,1000031584,31589,
0.57346,,Spot,104,1000031584,31590,
0.790377,,Spot,105,1000031584,31591,
0.918524,,Spot,106,1000031584,31592,
0.895997,,Spot,107,1000031584,31593,
0.357298,,Spot,108,1000031584,31594,
0.449208,,Spot,109,1000031584,31595,
0.284555,,Spot,110,1000031584,31596,
0.482353,,Spot,111,1000031584,31597,
0.285524,,Spot,112,1000031584,31598,
0.323978,,Spot,113,1000031584,31599,
0.156604,,Spot,114,1000031584,31600,
0.239128,,Spot,115,1000031584,31601,
0.383092,,Spot,116,1000031584,31602,
0.294561,,Spot,117,1000031584,31603,
1.05217,,Spot,118,1000031584,31604,
0.507719,,Spot,119,1000031584,31605,
0.657641,,Spot,120,1000031584,31606,
0.435628,,Spot,121,1000031584,31607,
0.472547,,Spot,122,1000031584,31608,
0.617754,,Spot,123,1000031584,31609,
0.743722,,Spot,124,1000031584,31610,
0.115732,,Spot,125,1000031584,31611,
0.587892,,Spot,126,1000031584,31612,
1.51033,,Spot,127,1000031584,31613,
0.668564,,Spot,128,1000031584,31614,
1.84016,,Spot,129,1000031584,31615,
0.653727,,Spot,130,1000031584,31616,
1.32932,,Spot,131,1000031584,31617,
0,,Spot,145,1000031618,31618,
0.889485,,Spot,146,1000031618,31619,
0.387961,,Spot,147,1000031618,31620,
0.517253,,Spot,148,1000031618,31621,
0.868756,,Spot,149,1000031618,31622,
1.35161,,Spot,150,1000031618,31623,
0.791994,,Spot,151,1000031618,31624,
1.04708,,Spot,152,1000031618,31625,
2.10948,,Spot,153,1000031618,31626,
0.743951,,Spot,154,1000031618,31627,
0.824215,,Spot,166,1000031631,31631,
0.432224,,Spot,167,1000031631,31632,
1.03907,,Spot,168,1000031631,31633,
1.51763,,Spot,169,1000031631,31634,
1.12713,,Spot,170,1000031631,31635,
0.562923,,Spot,171,1000031631,31636,
1.19482,,Spot,172,1000031631,31637,
0.630797,,Spot,173,1000031631,31638,
0.373596,,Spot,174,1000031631,31639,
1.48686,,Spot,175,1000031631,31640,
0.57397,,Spot,176,1000031631,31641,
0.498862,,Spot,177,1000031631,31642,
0.504591,,Spot,178,1000031631,31643,
0.642214,,Spot,179,1000031631,31644,
0.928795,,Spot,180,1000031631,31645,
0.833165,,Spot,181,1000031631,31646,
1.48571,,Spot,182,1000031631,31647,
2.11959,,Spot,182,1000031678,31678,
2.11959,,Spot,183,1000031678,31679,
1.29515,,Spot,183,1000031631,31680,
1.2057,,Spot,184,1000031631,31681,
5.21371,,Spot,184,1000031678,31682,
1.66171,,Spot,185,1000031631,31683,
0.395938,,Spot,185,1000031678,31684,
0.242592,,Spot,186,1000031631,31685,
0.384287,,Spot,186,1000031678,31686,
0.98291,,Spot,187,1000031631,31687,
0.854625,,Spot,187,1000031678,31688,
1.18618,,Spot,188,1000031631,31689,
0.311974,,Spot,188,1000031678,31690,
2.22508,,Spot,189,1000031631,31691,
0.631489,,Spot,189,1000031678,31692,
1.03681,,Spot,190,1000031631,31693,
0.0949609,,Spot,190,1000031678,31694,
0.513626,,Spot,191,1000031631,31695,
0.250735,,Spot,191,1000031678,31696,
0.334315,,Spot,192,1000031631,31697,
3.12084,,Spot,193,1000031631,31698,
2.86062,,Spot,194,1000031631,31699,
10.7768,,Spot,195,1000031631,31700,
0.950932,,Spot,196,1000031631,31701,
2.58153,,Spot,197,1000031631,31702,
0,,Spot,213,1000031703,31703,
0.19265,,Spot,214,1000031703,31704,
1.71399,,Spot,215,1000031703,31705,
0.785457,,Spot,216,1000031703,31706,
1.69751,,Spot,217,1000031703,31707,
0.28661,,Spot,218,1000031703,31708,
1.10852,,Spot,219,1000031703,31709,
0,,Spot,219,1000031773,31773,
0.851781,,Spot,220,1000031703,31774,
0.450045,,Spot,220,1000031773,31775,
0.249922,,Spot,221,1000031703,31776,
0.558136,,Spot,221,1000031773,31777,
0.248489,,Spot,222,1000031703,31778,
0.497622,,Spot,222,1000031773,31779,
0.644874,,Spot,223,1000031703,31780,
0.313526,,Spot,223,1000031773,31781,
1.11994,,Spot,224,1000031703,31782,
0.425386,,Spot,224,1000031773,31783,
0.320311,,Spot,225,1000031703,31784,
0.548721,,Spot,225,1000031773,31785,
0.333306,,Spot,226,1000031703,31786,
0.288871,,Spot,226,1000031773,31787,
1.8559,,Spot,227,1000031703,31788,
1.19798,,Spot,227,1000031773,31789,
0.274526,,Spot,228,1000031703,31790,
0.507288,,Spot,228,1000031773,31791,
0.504653,,Spot,229,1000031703,31792,
0.132748,,Spot,229,1000031773,31793,
1.31125,,Spot,230,1000031703,31794,
0.414508,,Spot,230,1000031773,31795,
0.607606,,Spot,231,1000031703,31796,
0.242268,,Spot,231,1000031773,31797,
0.144832,,Spot,232,1000031703,31798,
0.643358,,Spot,232,1000031773,31799,
0.495246,,Spot,233,1000031703,31800,
0.943135,,Spot,233,1000031773,31801,
0.408601,,Spot,234,1000031703,31802,
0.36403,,Spot,234,1000031773,31803,
0.372915,,Spot,235,1000031703,31804,
0.651567,,Spot,235,1000031773,31805,
0.916983,,Spot,236,1000031703,31806,
0.555202,,Spot,236,1000031773,31807,
1.40832,,Spot,237,1000031703,31808,
1.18972,,Spot,237,1000031773,31809,
0.158268,,Spot,238,1000031703,31810,
0.259009,,Spot,238,1000031773,31811,
0.373656,,Spot,239,1000031703,31812,
0.69457,,Spot,239,1000031773,31813,
0.344724,,Spot,240,1000031703,31814,
0.979084,,Spot,240,1000031773,31815,
0.576243,,Spot,241,1000031703,31816,
0.515382,,Spot,241,1000031773,31817,
0.72739,,Spot,242,1000031703,31818,
0.199734,,Spot,242,1000031773,31819,
0.482996,,Spot,243,1000031703,31820,
0.399249,,Spot,243,1000031773,31821,
1.19891,,Spot,244,1000031703,31822,
0,,Spot,244,1000031773,31823,
0.47568,,Spot,245,1000031703,31824,
0.381241,,Spot,245,1000031773,31825,
0.332013,,Spot,246,1000031703,31826,
0.579925,,Spot,246,1000031773,31827,
0.420732,,Spot,247,1000031703,31828,
1.04958,,Spot,247,1000031773,31829,
0.936803,,Spot,248,1000031703,31830,
0.771714,,Spot,248,1000031773,31831,
1.17654,,Spot,249,1000031703,31832,
0.440914,,Spot,249,1000031773,31833,
0.662361,,Spot,250,1000031703,31834,
0.0997439,,Spot,250,1000031773,31835,
0.85608,,Spot,251,1000031703,31836,
0.227602,,Spot,251,1000031773,31837,
0.334853,,Spot,252,1000031703,31838,
0.358317,,Spot,252,1000031773,31839,
0.692026,,Spot,253,1000031703,31840,
0.179139,,Spot,253,1000031773,31841,
0.540177,,Spot,254,1000031703,31842,
0.218756,,Spot,254,1000031773,31843,
0.569757,,Spot,255,1000031703,31844,
0.396579,,Spot,255,1000031773,31845,
0.222247,,Spot,256,1000031703,31846,
0.131706,,Spot,256,1000031773,31847,
0.868737,,Spot,257,1000031703,31848,
0.498885,,Spot,257,1000031773,31849,
0.248551,,Spot,258,1000031703,31850,
0,,Spot,258,1000031773,31851,
0.239378,,Spot,259,1000031703,31852,
0.432893,,Spot,259,1000031773,31853,
0.252308,,Spot,260,1000031703,31854,
0.938936,,Spot,260,1000031773,31855,
0.479735,,Spot,261,1000031703,31856,
0.383712,,Spot,261,1000031773,31857,
0.623908,,Spot,262,1000031703,31858,
0.196286,,Spot,262,1000031773,31859,
0.11456,,Spot,263,1000031703,31860,
0.129951,,Spot,263,1000031773,31861,
0.54172,,Spot,264,1000031703,31862,
0.435144,,Spot,264,1000031773,31863,
0.81709,,Spot,265,1000031703,31864,
0.143404,,Spot,265,1000031773,31865,
0.164749,,Spot,266,1000031703,31866,
0.203255,,Spot,266,1000031773,31867,
0.256213,,Spot,267,1000031703,31868,
0.682291,,Spot,267,1000031773,31869,
0.492795,,Spot,268,1000031703,31870,
0.677831,,Spot,268,1000031773,31871,
0.450882,,Spot,269,1000031703,31872,
0.473231,,Spot,269,1000031773,31873,
0.740125,,Spot,270,1000031703,31874,
0.430887,,Spot,270,1000031773,31875,
0.767346,,Spot,271,1000031703,31876,
0.65511,,Spot,271,1000031773,31877,
0.106703,,Spot,272,1000031703,31878,
0.413731,,Spot,272,1000031773,31879,
1.60243,,Spot,273,1000031703,31880,
0.284911,,Spot,273,1000031773,31881,
0.249194,,Spot,274,1000031703,31882,
0.13885,,Spot,274,1000031773,31883,
0.438085,,Spot,275,1000031703,31884,
0.223067,,Spot,275,1000031773,31885,
0.886955,,Spot,276,1000031703,31886,
0.468794,,Spot,276,1000031773,31887,
0.642591,,Spot,277,1000031703,31888,
0.228911,,Spot,277,1000031773,31889,
0.390513,,Spot,278,1000031703,31890,
0.858772,,Spot,278,1000031773,31891,
0.209774,,Spot,279,1000031703,31892,
0.269902,,Spot,279,1000031773,31893,
0.994323,,Spot,280,1000031703,31894,
0.475487,,Spot,280,1000031773,31895,
0.464813,,Spot,281,1000031703,31896,
0.319577,,Spot,281,1000031773,31897,
0.928308,,Spot,282,1000031703,31898,
0.392417,,Spot,282,1000031773,31899,
