
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,TrackID,ID,
3.65832,µm,Spot,232,1000031703,31798,
3.65832,µm,Spot,232,1000031773,31799,
2.83509,µm,Spot,233,1000031703,31800,
2.83509,µm,Spot,233,1000031773,31801,
2.68111,µm,Spot,234,1000031703,31802,
2.68111,µm,Spot,234,1000031773,31803,
2.99346,µm,Spot,235,1000031703,31804,
2.99346,µm,Spot,235,1000031773,31805,
3.2025,µm,Spot,236,1000031703,31806,
3.2025,µm,Spot,236,1000031773,31807,
3.17584,µm,Spot,237,1000031703,31808,
3.17584,µm,Spot,237,1000031773,31809,
3.24237,µm,Spot,238,1000031703,31810,
3.24237,µm,Spot,238,1000031773,31811,
3.75929,µm,Spot,239,1000031703,31812,
3.75929,µm,Spot,239,1000031773,31813,
3.47756,µm,Spot,240,1000031703,31814,
3.47756,µm,Spot,240,1000031773,31815,
3.25505,µm,Spot,241,1000031703,31816,
3.25505,µm,Spot,241,1000031773,31817,
3.98099,µm,Spot,242,1000031703,31818,
3.98099,µm,Spot,242,1000031773,31819,
4.18849,µm,Spot,243,1000031703,31820,
4.18849,µm,Spot,243,1000031773,31821,
3.62858,µm,Spot,244,1000031703,31822,
3.62858,µm,Spot,244,1000031773,31823,
3.21446,µm,Spot,245,1000031703,31824,
3.21446,µm,Spot,245,1000031773,31825,
2.98743,µm,Spot,246,1000031703,31826,
2.98743,µm,Spot,246,1000031773,31827,
3.53593,µm,Spot,247,1000031703,31828,
3.53593,µm,Spot,247,1000031773,31829,
3.67301,µm,Spot,248,1000031703,31830,
3.67301,µm,Spot,248,1000031773,31831,
4.48728,µm,Spot,249,1000031703,31832,
4.48728,µm,Spot,249,1000031773,31833,
4.09227,µm,Spot,250,1000031703,31834,
4.09227,µm,Spot,250,1000031773,31835,
4.35461,µm,Spot,251,1000031703,31836,
4.35461,µm,Spot,251,1000031773,31837,
4.20564,µm,Spot,252,1000031703,31838,
4.20564,µm,Spot,252,1000031773,31839,
3.88319,µm,Spot,253,1000031703,31840,
3.88319,µm,Spot,253,1000031773,31841,
4.02721,µm,Spot,254,1000031703,31842,
4.02721,µm,Spot,254,1000031773,31843,
4.29431,µm,Spot,255,1000031703,31844,
4.29431,µm,Spot,255,1000031773,31845,
4.13335,µm,Spot,256,1000031703,31846,
4.13335,µm,Spot,256,1000031773,31847,
3.98786,µm,Spot,257,1000031703,31848,
3.98786,µm,Spot,257,1000031773,31849,
3.78658,µm,Spot,258,1000031703,31850,
3.78658,µm,Spot,258,1000031773,31851,
3.4515,µm,Spot,259,1000031703,31852,
3.4515,µm,Spot,259,1000031773,31853,
3.33468,µm,Spot,260,1000031703,31854,
3.33468,µm,Spot,260,1000031773,31855,
3.10002,µm,Spot,261,1000031703,31856,
3.10002,µm,Spot,261,1000031773,31857,
3.13343,µm,Spot,262,1000031703,31858,
3.13343,µm,Spot,262,1000031773,31859,
3.17627,µm,Spot,263,1000031703,31860,
3.17627,µm,Spot,263,1000031773,31861,
2.90334,µm,Spot,264,1000031703,31862,
2.90334,µm,Spot,264,1000031773,31863,
3.11649,µm,Spot,265,1000031703,31864,
3.11649,µm,Spot,265,1000031773,31865,
3.30271,µm,Spot,266,1000031703,31866,
3.30271,µm,Spot,266,1000031773,31867,
2.93502,µm,Spot,267,1000031703,31868,
2.93502,µm,Spot,267,1000031773,31869,
3.61148,µm,Spot,268,1000031703,31870,
3.61148,µm,Spot,268,1000031773,31871,
3.86813,µm,Spot,269,1000031703,31872,
3.86813,µm,Spot,269,1000031773,31873,
3.68746,µm,Spot,270,1000031703,31874,
3.68746,µm,Spot,270,1000031773,31875,
4.32834,µm,Spot,271,1000031703,31876,
4.32834,µm,Spot,271,1000031773,31877,
4.36392,µm,Spot,272,1000031703,31878,
4.36392,µm,Spot,272,1000031773,31879,
5.05904,µm,Spot,273,1000031703,31880,
5.05904,µm,Spot,273,1000031773,31881,
4.9177,µm,Spot,274,1000031703,31882,
4.9177,µm,Spot,274,1000031773,31883,
4.63356,µm,Spot,275,1000031703,31884,
4.63356,µm,Spot,275,1000031773,31885,
3.81494,µm,Spot,276,1000031703,31886,
3.81494,µm,Spot,276,1000031773,31887,
4.36326,µm,Spot,277,1000031703,31888,
4.36326,µm,Spot,277,1000031773,31889,
4.3749,µm,Spot,278,1000031703,31890,
4.3749,µm,Spot,278,1000031773,31891,
4.67138,µm,Spot,279,1000031703,31892,
4.67138,µm,Spot,279,1000031773,31893,
3.81134,µm,Spot,280,1000031703,31894,
3.81134,µm,Spot,280,1000031773,31895,
4.0581,µm,Spot,281,1000031703,31896,
4.0581,µm,Spot,281,1000031773,31897,
4.72415,µm,Spot,282,1000031703,31898,
4.72415,µm,Spot,282,1000031773,31899,
