
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
27.0568,µm,Spot,Distance from Origin,98,1000031584,31584,
27.309,µm,Spot,Distance from Origin,99,1000031584,31585,
27.0277,µm,Spot,Distance from Origin,100,1000031584,31586,
27.1412,µm,Spot,Distance from Origin,101,1000031584,31587,
26.7921,µm,Spot,Distance from Origin,102,1000031584,31588,
27.4297,µm,Spot,Distance from Origin,103,1000031584,31589,
27.0973,µm,Spot,Distance from Origin,104,1000031584,31590,
26.9283,µm,Spot,Distance from Origin,105,1000031584,31591,
27.3139,µm,Spot,Distance from Origin,106,1000031584,31592,
27.9216,µm,Spot,Distance from Origin,107,1000031584,31593,
28.0334,µm,Spot,Distance from Origin,108,1000031584,31594,
28.0747,µm,Spot,Distance from Origin,109,1000031584,31595,
28.1643,µm,Spot,Distance from Origin,110,1000031584,31596,
28.2705,µm,Spot,Distance from Origin,111,1000031584,31597,
28.4944,µm,Spot,Distance from Origin,112,1000031584,31598,
28.4148,µm,Spot,Distance from Origin,113,1000031584,31599,
28.455,µm,Spot,Distance from Origin,114,1000031584,31600,
28.6717,µm,Spot,Distance from Origin,115,1000031584,31601,
28.9123,µm,Spot,Distance from Origin,116,1000031584,31602,
29.1622,µm,Spot,Distance from Origin,117,1000031584,31603,
29.0799,µm,Spot,Distance from Origin,118,1000031584,31604,
29.1703,µm,Spot,Distance from Origin,119,1000031584,31605,
29.7097,µm,Spot,Distance from Origin,120,1000031584,31606,
29.6553,µm,Spot,Distance from Origin,121,1000031584,31607,
30.0825,µm,Spot,Distance from Origin,122,1000031584,31608,
30.6902,µm,Spot,Distance from Origin,123,1000031584,31609,
31.1955,µm,Spot,Distance from Origin,124,1000031584,31610,
31.2784,µm,Spot,Distance from Origin,125,1000031584,31611,
31.262,µm,Spot,Distance from Origin,126,1000031584,31612,
32.5462,µm,Spot,Distance from Origin,127,1000031584,31613,
32.5915,µm,Spot,Distance from Origin,128,1000031584,31614,
33.7589,µm,Spot,Distance from Origin,129,1000031584,31615,
34.2086,µm,Spot,Distance from Origin,130,1000031584,31616,
34.7512,µm,Spot,Distance from Origin,131,1000031584,31617,
43.0651,µm,Spot,Distance from Origin,145,1000031618,31618,
43.0158,µm,Spot,Distance from Origin,146,1000031618,31619,
42.9893,µm,Spot,Distance from Origin,147,1000031618,31620,
43.1272,µm,Spot,Distance from Origin,148,1000031618,31621,
43.7002,µm,Spot,Distance from Origin,149,1000031618,31622,
43.0749,µm,Spot,Distance from Origin,150,1000031618,31623,
43.632,µm,Spot,Distance from Origin,151,1000031618,31624,
43.2337,µm,Spot,Distance from Origin,152,1000031618,31625,
42.4648,µm,Spot,Distance from Origin,153,1000031618,31626,
42.3751,µm,Spot,Distance from Origin,154,1000031618,31627,
44.3171,µm,Spot,Distance from Origin,166,1000031631,31631,
43.9683,µm,Spot,Distance from Origin,167,1000031631,31632,
44.1798,µm,Spot,Distance from Origin,168,1000031631,31633,
43.771,µm,Spot,Distance from Origin,169,1000031631,31634,
43.7494,µm,Spot,Distance from Origin,170,1000031631,31635,
43.4734,µm,Spot,Distance from Origin,171,1000031631,31636,
43.4718,µm,Spot,Distance from Origin,172,1000031631,31637,
43.9829,µm,Spot,Distance from Origin,173,1000031631,31638,
44.0656,µm,Spot,Distance from Origin,174,1000031631,31639,
44.29,µm,Spot,Distance from Origin,175,1000031631,31640,
44.7808,µm,Spot,Distance from Origin,176,1000031631,31641,
44.3179,µm,Spot,Distance from Origin,177,1000031631,31642,
44.3025,µm,Spot,Distance from Origin,178,1000031631,31643,
43.9435,µm,Spot,Distance from Origin,179,1000031631,31644,
43.4214,µm,Spot,Distance from Origin,180,1000031631,31645,
44.1547,µm,Spot,Distance from Origin,181,1000031631,31646,
43.9172,µm,Spot,Distance from Origin,182,1000031631,31647,
46.8722,µm,Spot,Distance from Origin,182,1000031678,31678,
46.5509,µm,Spot,Distance from Origin,183,1000031678,31679,
43.6174,µm,Spot,Distance from Origin,183,1000031631,31680,
44.0876,µm,Spot,Distance from Origin,184,1000031631,31681,
45.846,µm,Spot,Distance from Origin,184,1000031678,31682,
44.0569,µm,Spot,Distance from Origin,185,1000031631,31683,
45.7934,µm,Spot,Distance from Origin,185,1000031678,31684,
44.5719,µm,Spot,Distance from Origin,186,1000031631,31685,
45.7152,µm,Spot,Distance from Origin,186,1000031678,31686,
44.7594,µm,Spot,Distance from Origin,187,1000031631,31687,
45.9897,µm,Spot,Distance from Origin,187,1000031678,31688,
45.2234,µm,Spot,Distance from Origin,188,1000031631,31689,
45.6975,µm,Spot,Distance from Origin,188,1000031678,31690,
46.1806,µm,Spot,Distance from Origin,189,1000031631,31691,
46.2318,µm,Spot,Distance from Origin,189,1000031678,31692,
44.659,µm,Spot,Distance from Origin,190,1000031631,31693,
46.3203,µm,Spot,Distance from Origin,190,1000031678,31694,
44.2466,µm,Spot,Distance from Origin,191,1000031631,31695,
46.4318,µm,Spot,Distance from Origin,191,1000031678,31696,
43.9509,µm,Spot,Distance from Origin,192,1000031631,31697,
44.0415,µm,Spot,Distance from Origin,193,1000031631,31698,
44.5746,µm,Spot,Distance from Origin,194,1000031631,31699,
45.1623,µm,Spot,Distance from Origin,195,1000031631,31700,
45.2184,µm,Spot,Distance from Origin,196,1000031631,31701,
45.2308,µm,Spot,Distance from Origin,197,1000031631,31702,
71.3525,µm,Spot,Distance from Origin,213,1000031703,31703,
71.224,µm,Spot,Distance from Origin,214,1000031703,31704,
69.9088,µm,Spot,Distance from Origin,215,1000031703,31705,
69.3701,µm,Spot,Distance from Origin,216,1000031703,31706,
