
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
36.8903,60.9489,69.3406,°,Spot,Velocity Angle,1,1000017505,17505,
31.5504,62.8119,75.234,°,Spot,Velocity Angle,2,1000017505,53972,
45.1141,44.9423,91.7573,°,Spot,Velocity Angle,3,1000017505,91150,
126.775,141.732,99.1547,°,Spot,Velocity Angle,4,1000017505,128784,
152.85,116.923,86.6982,°,Spot,Velocity Angle,5,1000017505,166638,
170.955,98.0237,85.8387,°,Spot,Velocity Angle,6,1000017505,204743,
171.678,82.4261,93.438,°,Spot,Velocity Angle,7,1000017505,243125,
134.824,104.054,131.8,°,Spot,Velocity Angle,8,1000017505,282220,
114.127,131.595,128.785,°,Spot,Velocity Angle,9,1000017505,321782,
129.758,120.315,125.45,°,Spot,Velocity Angle,10,1000017505,361583,
130.641,124.148,120.714,°,Spot,Velocity Angle,11,1000017505,401600,
132.417,131.335,109.276,°,Spot,Velocity Angle,12,1000017505,431816,
142.836,118.288,112.015,°,Spot,Velocity Angle,13,1000017505,472106,
166.482,102.894,94.0197,°,Spot,Velocity Angle,14,1000017505,512129,
139.198,129.958,96.9615,°,Spot,Velocity Angle,15,1000017505,552718,
123.227,137.516,113.268,°,Spot,Velocity Angle,16,1000017505,593063,
144.07,124.07,100.083,°,Spot,Velocity Angle,17,1000017505,633351,
137.766,121.237,115.331,°,Spot,Velocity Angle,18,1000017505,673910,
124.882,125.036,125.883,°,Spot,Velocity Angle,19,1000017505,714605,
153.884,114.853,97.5475,°,Spot,Velocity Angle,20,1000017505,755519,
154.181,114.52,97.6196,°,Spot,Velocity Angle,21,1000017505,796668,
124.19,145.771,91.5745,°,Spot,Velocity Angle,22,1000017505,837624,
119.798,146.028,104.821,°,Spot,Velocity Angle,23,1000017505,878326,
105.176,72.3635,156.401,°,Spot,Velocity Angle,24,1000017505,919109,
82.1334,163.028,104.948,°,Spot,Velocity Angle,25,1000017505,960015,
90.9998,171.227,98.7231,°,Spot,Velocity Angle,26,1000017505,1001088,
32.2787,70.8395,65.0897,°,Spot,Velocity Angle,27,1000017505,1042270,
57.5771,33.3252,83.1307,°,Spot,Velocity Angle,28,1000017505,1083122,
46.1718,44.0825,93.8011,°,Spot,Velocity Angle,29,1000017505,1124220,
17.5476,95.2352,73.3018,°,Spot,Velocity Angle,30,1000017505,1165160,
117.099,152.866,91.4127,°,Spot,Velocity Angle,31,1000017505,1206437,
111.491,155.979,100.241,°,Spot,Velocity Angle,32,1000017505,1247528,
111.755,152.483,106.025,°,Spot,Velocity Angle,33,1000017505,1289207,
86.961,3.08778,90.5341,°,Spot,Velocity Angle,34,1000017505,1331168,
83.2496,20.1821,108.929,°,Spot,Velocity Angle,35,1000017505,1372813,
66.2637,32.9172,111.412,°,Spot,Velocity Angle,36,1000017505,1414760,
121.895,113.838,41.6941,°,Spot,Velocity Angle,37,1000017505,1456739,
100.354,164.396,78.4492,°,Spot,Velocity Angle,38,1000017505,1499223,
88.094,175.025,85.4038,°,Spot,Velocity Angle,39,1000017505,1541425,
119.162,64.9927,139.833,°,Spot,Velocity Angle,40,1000017505,1583783,
93.4035,25.2773,115.018,°,Spot,Velocity Angle,41,1000017505,1626381,
93.5703,21.5674,111.244,°,Spot,Velocity Angle,42,1000017505,1668887,
74.1708,39.4981,125.072,°,Spot,Velocity Angle,43,1000017505,1711364,
84.8373,69.8031,159.099,°,Spot,Velocity Angle,44,1000017505,1754387,
119.917,90.8723,150.076,°,Spot,Velocity Angle,45,1000017505,1797791,
77.4163,162.479,101.999,°,Spot,Velocity Angle,46,1000017505,1841131,
125.308,70.4159,138.083,°,Spot,Velocity Angle,47,1000017505,1884164,
112.061,72.7262,151.399,°,Spot,Velocity Angle,49,1000017505,1971299,
60.7239,51.7403,127.905,°,Spot,Velocity Angle,50,1000017505,2006863,
59.1925,89.741,30.8116,°,Spot,Velocity Angle,51,1000017505,2050734,
44.2093,91.1285,45.8155,°,Spot,Velocity Angle,52,1000017505,2102742,
43.303,96.7086,47.483,°,Spot,Velocity Angle,53,1000017505,2146468,
80.5803,132.426,43.9619,°,Spot,Velocity Angle,54,1000017505,2190162,
59.5415,120.692,46.002,°,Spot,Velocity Angle,55,1000017505,2233798,
45.6137,114.206,54.175,°,Spot,Velocity Angle,56,1000017505,2277373,
141.882,98.0079,126.976,°,Spot,Velocity Angle,57,1000017505,2320640,
121.914,32.8784,97.1024,°,Spot,Velocity Angle,58,1000017505,2364001,
65.2122,48.6705,51.4701,°,Spot,Velocity Angle,59,1000017505,2407423,
98.799,158.888,70.9632,°,Spot,Velocity Angle,60,1000017505,2450956,
102.417,166.259,84.1931,°,Spot,Velocity Angle,61,1000017505,2494427,
128.015,62.4019,129.594,°,Spot,Velocity Angle,62,1000017505,2537806,
83.9254,25.2297,114.389,°,Spot,Velocity Angle,63,1000017505,2580925,
39.3414,55.5359,73.4039,°,Spot,Velocity Angle,64,1000017505,2624205,
77.6773,15.3895,99.0743,°,Spot,Velocity Angle,65,1000017505,2667743,
125.616,61.3778,131.063,°,Spot,Velocity Angle,66,1000017505,2711587,
133.381,118.119,123.603,°,Spot,Velocity Angle,67,1000017505,2755296,
62.0375,28.9915,97.041,°,Spot,Velocity Angle,68,1000017505,2798763,
41.2987,61.5388,62.8386,°,Spot,Velocity Angle,69,1000017505,2842261,
58.9093,125.028,50.5405,°,Spot,Velocity Angle,70,1000017505,2885800,
116.057,139.974,118.031,°,Spot,Velocity Angle,71,1000017505,2929389,
116.819,28.5292,99.0232,°,Spot,Velocity Angle,72,1000017505,2973431,
81.5658,16.838,75.5393,°,Spot,Velocity Angle,73,1000017505,3016732,
