
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
55.4309,µm,Spot,Distance from Origin,1,1000017505,17505,
56.5269,µm,Spot,Distance from Origin,2,1000017505,53972,
57.3289,µm,Spot,Distance from Origin,3,1000017505,91150,
57.4042,µm,Spot,Distance from Origin,4,1000017505,128784,
56.7565,µm,Spot,Distance from Origin,5,1000017505,166638,
55.0005,µm,Spot,Distance from Origin,6,1000017505,204743,
53.8662,µm,Spot,Distance from Origin,7,1000017505,243125,
53.3655,µm,Spot,Distance from Origin,8,1000017505,282220,
52.1343,µm,Spot,Distance from Origin,9,1000017505,321782,
50.6511,µm,Spot,Distance from Origin,10,1000017505,361583,
50.623,µm,Spot,Distance from Origin,11,1000017505,401600,
47.4448,µm,Spot,Distance from Origin,12,1000017505,431816,
45.9365,µm,Spot,Distance from Origin,13,1000017505,472106,
46.352,µm,Spot,Distance from Origin,14,1000017505,512129,
44.9104,µm,Spot,Distance from Origin,15,1000017505,552718,
42.9322,µm,Spot,Distance from Origin,16,1000017505,593063,
42.4951,µm,Spot,Distance from Origin,17,1000017505,633351,
40.8869,µm,Spot,Distance from Origin,18,1000017505,673910,
39.1749,µm,Spot,Distance from Origin,19,1000017505,714605,
39.0744,µm,Spot,Distance from Origin,20,1000017505,755519,
38.7473,µm,Spot,Distance from Origin,21,1000017505,796668,
38.294,µm,Spot,Distance from Origin,22,1000017505,837624,
37.3393,µm,Spot,Distance from Origin,23,1000017505,878326,
36.889,µm,Spot,Distance from Origin,24,1000017505,919109,
37.1954,µm,Spot,Distance from Origin,25,1000017505,960015,
36.2284,µm,Spot,Distance from Origin,26,1000017505,1001088,
35.9546,µm,Spot,Distance from Origin,27,1000017505,1042270,
37.0062,µm,Spot,Distance from Origin,28,1000017505,1083122,
38.5961,µm,Spot,Distance from Origin,29,1000017505,1124220,
40.1688,µm,Spot,Distance from Origin,30,1000017505,1165160,
39.1352,µm,Spot,Distance from Origin,31,1000017505,1206437,
36.2836,µm,Spot,Distance from Origin,32,1000017505,1247528,
34.6769,µm,Spot,Distance from Origin,33,1000017505,1289207,
34.873,µm,Spot,Distance from Origin,34,1000017505,1331168,
35.5481,µm,Spot,Distance from Origin,35,1000017505,1372813,
35.8472,µm,Spot,Distance from Origin,36,1000017505,1414760,
36.3548,µm,Spot,Distance from Origin,37,1000017505,1456739,
35.7029,µm,Spot,Distance from Origin,38,1000017505,1499223,
35.0172,µm,Spot,Distance from Origin,39,1000017505,1541425,
34.7853,µm,Spot,Distance from Origin,40,1000017505,1583783,
34.4678,µm,Spot,Distance from Origin,41,1000017505,1626381,
35.0168,µm,Spot,Distance from Origin,42,1000017505,1668887,
34.8386,µm,Spot,Distance from Origin,43,1000017505,1711364,
35.3757,µm,Spot,Distance from Origin,44,1000017505,1754387,
34.6976,µm,Spot,Distance from Origin,45,1000017505,1797791,
34.4059,µm,Spot,Distance from Origin,46,1000017505,1841131,
34.5042,µm,Spot,Distance from Origin,47,1000017505,1884164,
33.7064,µm,Spot,Distance from Origin,49,1000017505,1971299,
33.0815,µm,Spot,Distance from Origin,50,1000017505,2006863,
34.064,µm,Spot,Distance from Origin,51,1000017505,2050734,
34.8154,µm,Spot,Distance from Origin,52,1000017505,2102742,
35.3365,µm,Spot,Distance from Origin,53,1000017505,2146468,
35.6512,µm,Spot,Distance from Origin,54,1000017505,2190162,
35.4296,µm,Spot,Distance from Origin,55,1000017505,2233798,
36.4236,µm,Spot,Distance from Origin,56,1000017505,2277373,
36.1818,µm,Spot,Distance from Origin,57,1000017505,2320640,
35.5816,µm,Spot,Distance from Origin,58,1000017505,2364001,
36.2108,µm,Spot,Distance from Origin,59,1000017505,2407423,
36.4368,µm,Spot,Distance from Origin,60,1000017505,2450956,
35.5808,µm,Spot,Distance from Origin,61,1000017505,2494427,
35.0068,µm,Spot,Distance from Origin,62,1000017505,2537806,
34.4586,µm,Spot,Distance from Origin,63,1000017505,2580925,
35.7886,µm,Spot,Distance from Origin,64,1000017505,2624205,
36.4763,µm,Spot,Distance from Origin,65,1000017505,2667743,
37.2083,µm,Spot,Distance from Origin,66,1000017505,2711587,
36.2087,µm,Spot,Distance from Origin,67,1000017505,2755296,
36.5208,µm,Spot,Distance from Origin,68,1000017505,2798763,
37.3797,µm,Spot,Distance from Origin,69,1000017505,2842261,
38.0596,µm,Spot,Distance from Origin,70,1000017505,2885800,
37.4875,µm,Spot,Distance from Origin,71,1000017505,2929389,
37.2217,µm,Spot,Distance from Origin,72,1000017505,2973431,
37.6607,µm,Spot,Distance from Origin,73,1000017505,3016732,
40.0899,µm,Spot,Distance from Origin,74,1000017505,3060487,
41.1881,µm,Spot,Distance from Origin,75,1000017505,3104401,
41.7569,µm,Spot,Distance from Origin,76,1000017505,3148623,
41.1511,µm,Spot,Distance from Origin,77,1000017505,3192243,
40.5244,µm,Spot,Distance from Origin,78,1000017505,3235751,
41.8984,µm,Spot,Distance from Origin,79,1000017505,3279374,
46.0369,µm,Spot,Distance from Origin,80,1000017505,3325066,
47.7979,µm,Spot,Distance from Origin,81,1000017505,3368192,
46.876,µm,Spot,Distance from Origin,82,1000017505,3412322,
47.4206,µm,Spot,Distance from Origin,83,1000017505,3455837,
48.0533,µm,Spot,Distance from Origin,84,1000017505,3499597,
48.4146,µm,Spot,Distance from Origin,85,1000017505,3543084,
48.5485,µm,Spot,Distance from Origin,86,1000017505,3586165,
49.2431,µm,Spot,Distance from Origin,87,1000017505,3629087,
48.9526,µm,Spot,Distance from Origin,88,1000017505,3672152,
