
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
19.2594,,Spot,2,Image 1,1,1000017505,17505,
20.0779,,Spot,2,Image 1,2,1000017505,53972,
19.264,,Spot,2,Image 1,3,1000017505,91150,
20.7985,,Spot,2,Image 1,4,1000017505,128784,
25.6211,,Spot,2,Image 1,5,1000017505,166638,
21.3601,,Spot,2,Image 1,6,1000017505,204743,
21.6678,,Spot,2,Image 1,7,1000017505,243125,
17.7011,,Spot,2,Image 1,8,1000017505,282220,
21.4883,,Spot,2,Image 1,9,1000017505,321782,
23.5349,,Spot,2,Image 1,10,1000017505,361583,
21.0842,,Spot,2,Image 1,11,1000017505,401600,
18.6483,,Spot,2,Image 1,12,1000017505,431816,
21.2342,,Spot,2,Image 1,13,1000017505,472106,
18.7752,,Spot,2,Image 1,14,1000017505,512129,
15.6547,,Spot,2,Image 1,15,1000017505,552718,
25.0651,,Spot,2,Image 1,16,1000017505,593063,
23.8252,,Spot,2,Image 1,17,1000017505,633351,
24.5911,,Spot,2,Image 1,18,1000017505,673910,
26.288,,Spot,2,Image 1,19,1000017505,714605,
24.879,,Spot,2,Image 1,20,1000017505,755519,
21.7853,,Spot,2,Image 1,21,1000017505,796668,
25.528,,Spot,2,Image 1,22,1000017505,837624,
26.005,,Spot,2,Image 1,23,1000017505,878326,
22.628,,Spot,2,Image 1,24,1000017505,919109,
22.9846,,Spot,2,Image 1,25,1000017505,960015,
30.1696,,Spot,2,Image 1,26,1000017505,1001088,
22.6741,,Spot,2,Image 1,27,1000017505,1042270,
24.0262,,Spot,2,Image 1,28,1000017505,1083122,
24.1829,,Spot,2,Image 1,29,1000017505,1124220,
24.3496,,Spot,2,Image 1,30,1000017505,1165160,
21.983,,Spot,2,Image 1,31,1000017505,1206437,
22.1992,,Spot,2,Image 1,32,1000017505,1247528,
17.9256,,Spot,2,Image 1,33,1000017505,1289207,
22.0565,,Spot,2,Image 1,34,1000017505,1331168,
22.8232,,Spot,2,Image 1,35,1000017505,1372813,
18.5587,,Spot,2,Image 1,36,1000017505,1414760,
19.9778,,Spot,2,Image 1,37,1000017505,1456739,
18.3156,,Spot,2,Image 1,38,1000017505,1499223,
21.1651,,Spot,2,Image 1,39,1000017505,1541425,
18.7732,,Spot,2,Image 1,40,1000017505,1583783,
20.513,,Spot,2,Image 1,41,1000017505,1626381,
20.151,,Spot,2,Image 1,42,1000017505,1668887,
22.0096,,Spot,2,Image 1,43,1000017505,1711364,
20.8,,Spot,2,Image 1,44,1000017505,1754387,
21.3289,,Spot,2,Image 1,45,1000017505,1797791,
26.3394,,Spot,2,Image 1,46,1000017505,1841131,
28.0483,,Spot,2,Image 1,47,1000017505,1884164,
28.9273,,Spot,2,Image 1,49,1000017505,1971299,
42.5616,,Spot,2,Image 1,50,1000017505,2006863,
35.0692,,Spot,2,Image 1,51,1000017505,2050734,
24.3229,,Spot,2,Image 1,52,1000017505,2102742,
21.0141,,Spot,2,Image 1,53,1000017505,2146468,
22.7125,,Spot,2,Image 1,54,1000017505,2190162,
22.3863,,Spot,2,Image 1,55,1000017505,2233798,
22.2449,,Spot,2,Image 1,56,1000017505,2277373,
17.7416,,Spot,2,Image 1,57,1000017505,2320640,
23.6153,,Spot,2,Image 1,58,1000017505,2364001,
23.5903,,Spot,2,Image 1,59,1000017505,2407423,
23.7527,,Spot,2,Image 1,60,1000017505,2450956,
19.0171,,Spot,2,Image 1,61,1000017505,2494427,
20.2881,,Spot,2,Image 1,62,1000017505,2537806,
17.7636,,Spot,2,Image 1,63,1000017505,2580925,
19.1519,,Spot,2,Image 1,64,1000017505,2624205,
22.7161,,Spot,2,Image 1,65,1000017505,2667743,
23.2558,,Spot,2,Image 1,66,1000017505,2711587,
25.1378,,Spot,2,Image 1,67,1000017505,2755296,
22.1702,,Spot,2,Image 1,68,1000017505,2798763,
38.111,,Spot,2,Image 1,69,1000017505,2842261,
29.4265,,Spot,2,Image 1,70,1000017505,2885800,
23.2012,,Spot,2,Image 1,71,1000017505,2929389,
17.9462,,Spot,2,Image 1,72,1000017505,2973431,
21.7892,,Spot,2,Image 1,73,1000017505,3016732,
19.792,,Spot,2,Image 1,74,1000017505,3060487,
18.9625,,Spot,2,Image 1,75,1000017505,3104401,
18.7033,,Spot,2,Image 1,76,1000017505,3148623,
19.6759,,Spot,2,Image 1,77,1000017505,3192243,
18.21,,Spot,2,Image 1,78,1000017505,3235751,
16.7699,,Spot,2,Image 1,79,1000017505,3279374,
17.7577,,Spot,2,Image 1,80,1000017505,3325066,
17.0004,,Spot,2,Image 1,81,1000017505,3368192,
17.8135,,Spot,2,Image 1,82,1000017505,3412322,
15.7105,,Spot,2,Image 1,83,1000017505,3455837,
18.0483,,Spot,2,Image 1,84,1000017505,3499597,
19.0626,,Spot,2,Image 1,85,1000017505,3543084,
17.2689,,Spot,2,Image 1,86,1000017505,3586165,
17.4679,,Spot,2,Image 1,87,1000017505,3629087,
18.0576,,Spot,2,Image 1,88,1000017505,3672152,
16.562,,Spot,2,Image 1,89,1000017505,3715051,
16.8544,,Spot,2,Image 1,90,1000017505,3757423,
15.1153,,Spot,2,Image 1,91,1000017505,3797952,
16.0665,,Spot,2,Image 1,92,1000017505,16840448,
17.9597,,Spot,2,Image 1,93,1000017505,16840449,
18.1559,,Spot,2,Image 1,94,1000017505,16840450,
17.7267,,Spot,2,Image 1,95,1000017505,16840451,
17.5899,,Spot,2,Image 1,96,1000017505,16840452,
15.4628,,Spot,2,Image 1,97,1000017505,16840453,
19.2171,,Spot,2,Image 1,98,1000017505,16840454,
16.8794,,Spot,2,Image 1,99,1000017505,16840455,
17.2982,,Spot,2,Image 1,100,1000017505,16840456,
16.8644,,Spot,2,Image 1,101,1000017505,16840457,
15.6375,,Spot,2,Image 1,102,1000017505,16840458,
15.7884,,Spot,2,Image 1,103,1000017505,16840459,
18.3364,,Spot,2,Image 1,104,1000017505,16840460,
15.2603,,Spot,2,Image 1,105,1000017505,16840461,
18.0014,,Spot,2,Image 1,106,1000017505,16840462,
18.7474,,Spot,2,Image 1,107,1000017505,16840463,
19.7519,,Spot,2,Image 1,108,1000017505,16840464,
19.7615,,Spot,2,Image 1,109,1000017505,16840465,
16.1106,,Spot,2,Image 1,110,1000017505,16840466,
