
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
3.14159,µm^2,Spot,1,1000017505,17505,
3.14159,µm^2,Spot,2,1000017505,53972,
3.14159,µm^2,Spot,3,1000017505,91150,
3.14159,µm^2,Spot,4,1000017505,128784,
3.14159,µm^2,Spot,5,1000017505,166638,
3.14159,µm^2,Spot,6,1000017505,204743,
3.14159,µm^2,Spot,7,1000017505,243125,
3.14159,µm^2,Spot,8,1000017505,282220,
3.14159,µm^2,Spot,9,1000017505,321782,
3.14159,µm^2,Spot,10,1000017505,361583,
3.14159,µm^2,Spot,11,1000017505,401600,
3.14159,µm^2,Spot,12,1000017505,431816,
3.14159,µm^2,Spot,13,1000017505,472106,
3.14159,µm^2,Spot,14,1000017505,512129,
3.14159,µm^2,Spot,15,1000017505,552718,
3.14159,µm^2,Spot,16,1000017505,593063,
3.14159,µm^2,Spot,17,1000017505,633351,
3.14159,µm^2,Spot,18,1000017505,673910,
3.14159,µm^2,Spot,19,1000017505,714605,
3.14159,µm^2,Spot,20,1000017505,755519,
3.14159,µm^2,Spot,21,1000017505,796668,
3.14159,µm^2,Spot,22,1000017505,837624,
3.14159,µm^2,Spot,23,1000017505,878326,
3.14159,µm^2,Spot,24,1000017505,919109,
3.14159,µm^2,Spot,25,1000017505,960015,
3.14159,µm^2,Spot,26,1000017505,1001088,
3.14159,µm^2,Spot,27,1000017505,1042270,
3.14159,µm^2,Spot,28,1000017505,1083122,
3.14159,µm^2,Spot,29,1000017505,1124220,
3.14159,µm^2,Spot,30,1000017505,1165160,
3.14159,µm^2,Spot,31,1000017505,1206437,
3.14159,µm^2,Spot,32,1000017505,1247528,
3.14159,µm^2,Spot,33,1000017505,1289207,
3.14159,µm^2,Spot,34,1000017505,1331168,
3.14159,µm^2,Spot,35,1000017505,1372813,
3.14159,µm^2,Spot,36,1000017505,1414760,
3.14159,µm^2,Spot,37,1000017505,1456739,
3.14159,µm^2,Spot,38,1000017505,1499223,
3.14159,µm^2,Spot,39,1000017505,1541425,
3.14159,µm^2,Spot,40,1000017505,1583783,
3.14159,µm^2,Spot,41,1000017505,1626381,
3.14159,µm^2,Spot,42,1000017505,1668887,
3.14159,µm^2,Spot,43,1000017505,1711364,
3.14159,µm^2,Spot,44,1000017505,1754387,
3.14159,µm^2,Spot,45,1000017505,1797791,
3.14159,µm^2,Spot,46,1000017505,1841131,
3.14159,µm^2,Spot,47,1000017505,1884164,
3.14159,µm^2,Spot,49,1000017505,1971299,
3.14159,µm^2,Spot,50,1000017505,2006863,
3.14159,µm^2,Spot,51,1000017505,2050734,
3.14159,µm^2,Spot,52,1000017505,2102742,
3.14159,µm^2,Spot,53,1000017505,2146468,
3.14159,µm^2,Spot,54,1000017505,2190162,
3.14159,µm^2,Spot,55,1000017505,2233798,
3.14159,µm^2,Spot,56,1000017505,2277373,
3.14159,µm^2,Spot,57,1000017505,2320640,
3.14159,µm^2,Spot,58,1000017505,2364001,
3.14159,µm^2,Spot,59,1000017505,2407423,
3.14159,µm^2,Spot,60,1000017505,2450956,
3.14159,µm^2,Spot,61,1000017505,2494427,
3.14159,µm^2,Spot,62,1000017505,2537806,
3.14159,µm^2,Spot,63,1000017505,2580925,
3.14159,µm^2,Spot,64,1000017505,2624205,
3.14159,µm^2,Spot,65,1000017505,2667743,
3.14159,µm^2,Spot,66,1000017505,2711587,
3.14159,µm^2,Spot,67,1000017505,2755296,
3.14159,µm^2,Spot,68,1000017505,2798763,
3.14159,µm^2,Spot,69,1000017505,2842261,
3.14159,µm^2,Spot,70,1000017505,2885800,
3.14159,µm^2,Spot,71,1000017505,2929389,
3.14159,µm^2,Spot,72,1000017505,2973431,
3.14159,µm^2,Spot,73,1000017505,3016732,
3.14159,µm^2,Spot,74,1000017505,3060487,
3.14159,µm^2,Spot,75,1000017505,3104401,
3.14159,µm^2,Spot,76,1000017505,3148623,
3.14159,µm^2,Spot,77,1000017505,3192243,
3.14159,µm^2,Spot,78,1000017505,3235751,
3.14159,µm^2,Spot,79,1000017505,3279374,
3.14159,µm^2,Spot,80,1000017505,3325066,
3.14159,µm^2,Spot,81,1000017505,3368192,
3.14159,µm^2,Spot,82,1000017505,3412322,
3.14159,µm^2,Spot,83,1000017505,3455837,
3.14159,µm^2,Spot,84,1000017505,3499597,
3.14159,µm^2,Spot,85,1000017505,3543084,
3.14159,µm^2,Spot,86,1000017505,3586165,
3.14159,µm^2,Spot,87,1000017505,3629087,
3.14159,µm^2,Spot,88,1000017505,3672152,
3.14159,µm^2,Spot,89,1000017505,3715051,
3.14159,µm^2,Spot,90,1000017505,3757423,
3.14159,µm^2,Spot,91,1000017505,3797952,
3.14159,µm^2,Spot,92,1000017505,16840448,
3.14159,µm^2,Spot,93,1000017505,16840449,
3.14159,µm^2,Spot,94,1000017505,16840450,
3.14159,µm^2,Spot,95,1000017505,16840451,
3.14159,µm^2,Spot,96,1000017505,16840452,
3.14159,µm^2,Spot,97,1000017505,16840453,
3.14159,µm^2,Spot,98,1000017505,16840454,
3.14159,µm^2,Spot,99,1000017505,16840455,
3.14159,µm^2,Spot,100,1000017505,16840456,
3.14159,µm^2,Spot,101,1000017505,16840457,
3.14159,µm^2,Spot,102,1000017505,16840458,
3.14159,µm^2,Spot,103,1000017505,16840459,
3.14159,µm^2,Spot,104,1000017505,16840460,
3.14159,µm^2,Spot,105,1000017505,16840461,
3.14159,µm^2,Spot,106,1000017505,16840462,
3.14159,µm^2,Spot,107,1000017505,16840463,
3.14159,µm^2,Spot,108,1000017505,16840464,
3.14159,µm^2,Spot,109,1000017505,16840465,
