
Velocity Angle
 ==================== 
Velocity Angle X,Velocity Angle Y,Velocity Angle Z,Unit,Category,Collection,Time,TrackID,ID,
120.499,94.6334,30.9218,°,Spot,Velocity Angle,1,1000000001,1,
133.78,87.1317,43.9208,°,Spot,Velocity Angle,2,1000000001,2,
166.269,78.2937,97.0842,°,Spot,Velocity Angle,3,1000000001,3,
167.232,87.7538,102.57,°,Spot,Velocity Angle,4,1000000001,4,
115.076,106.606,30.7377,°,Spot,Velocity Angle,5,1000000001,5,
49.1151,81.3426,42.1961,°,Spot,Velocity Angle,6,1000000001,6,
57.156,40.1754,110.447,°,Spot,Velocity Angle,7,1000000001,7,
65.5269,149.265,107.422,°,Spot,Velocity Angle,8,1000000001,8,
49.2687,138.343,97.2823,°,Spot,Velocity Angle,9,1000000001,9,
101.374,118.031,149.368,°,Spot,Velocity Angle,10,1000000001,10,
87.1645,176.436,87.84,°,Spot,Velocity Angle,11,1000000001,11,
54.716,142.64,79.2799,°,Spot,Velocity Angle,12,1000000001,12,
72.3352,75.644,156.931,°,Spot,Velocity Angle,13,1000000001,13,
86.6189,29.6214,119.391,°,Spot,Velocity Angle,14,1000000001,14,
92.3339,19.046,71.1108,°,Spot,Velocity Angle,15,1000000001,15,
79.9082,30.3168,61.7491,°,Spot,Velocity Angle,16,1000000001,16,
59.7124,51.913,127.176,°,Spot,Velocity Angle,17,1000000001,17,
67.2204,28.2187,105.747,°,Spot,Velocity Angle,18,1000000001,18,
100.941,32.0235,60.3227,°,Spot,Velocity Angle,19,1000000001,19,
144.551,113.173,64.7756,°,Spot,Velocity Angle,20,1000000001,20,
75.6246,165.627,90.0027,°,Spot,Velocity Angle,21,1000000001,21,
135.314,134.694,90.0027,°,Spot,Velocity Angle,22,1000000001,22,
133.29,68.7063,129.118,°,Spot,Velocity Angle,23,1000000001,23,
96.6933,25.9628,114.964,°,Spot,Velocity Angle,24,1000000001,24,
96.7118,50.5963,40.2014,°,Spot,Velocity Angle,25,1000000001,25,
75.5938,85.0061,15.2863,°,Spot,Velocity Angle,26,1000000001,26,
124.333,123.016,51.6421,°,Spot,Velocity Angle,27,1000000001,27,
145.935,55.9323,90.0027,°,Spot,Velocity Angle,28,1000000001,28,
109.885,80.4619,157.775,°,Spot,Velocity Angle,29,1000000001,29,
117.697,97.8208,151.042,°,Spot,Velocity Angle,30,1000000001,30,
114.24,100.47,153.331,°,Spot,Velocity Angle,31,1000000001,31,
115.546,95.5612,153.778,°,Spot,Velocity Angle,32,1000000001,32,
108.208,107.394,154.387,°,Spot,Velocity Angle,33,1000000001,33,
97.9256,77.2158,164.891,°,Spot,Velocity Angle,34,1000000001,34,
60.4296,72.8619,35.088,°,Spot,Velocity Angle,35,1000000001,35,
87.7757,96.7472,7.10599,°,Spot,Velocity Angle,36,1000000001,36,
103.725,92.9616,14.0502,°,Spot,Velocity Angle,37,1000000001,37,
89.596,72.5213,17.4864,°,Spot,Velocity Angle,38,1000000001,38,
99.4478,55.9626,35.6851,°,Spot,Velocity Angle,39,1000000001,39,
84.9111,59.8982,149.384,°,Spot,Velocity Angle,40,1000000001,40,
57.664,103.393,144.35,°,Spot,Velocity Angle,41,1000000001,41,
116.13,128.439,49.6251,°,Spot,Velocity Angle,42,1000000001,42,
137.407,132.601,90.0027,°,Spot,Velocity Angle,43,1000000001,43,
64.6176,89.9529,154.62,°,Spot,Velocity Angle,44,1000000001,44,
48.7338,60.7279,124.812,°,Spot,Velocity Angle,45,1000000001,45,
89.8799,83.945,173.946,°,Spot,Velocity Angle,46,1000000001,46,
128.489,141.519,90.0027,°,Spot,Velocity Angle,47,1000000001,47,
92.0226,104.843,14.9831,°,Spot,Velocity Angle,48,1000000001,48,
52.1233,85.2266,38.2884,°,Spot,Velocity Angle,49,1000000001,49,
60.0171,69.8824,37.3528,°,Spot,Velocity Angle,50,1000000001,50,
66.1688,67.7191,33.6514,°,Spot,Velocity Angle,51,1000000001,51,
57.3325,147.335,90.0027,°,Spot,Velocity Angle,52,1000000001,52,
94.0294,150.564,119.113,°,Spot,Velocity Angle,53,1000000001,53,
67.9162,72.4795,28.7965,°,Spot,Velocity Angle,54,1000000001,54,
100.231,10.3449,91.5336,°,Spot,Velocity Angle,55,1000000001,55,
141.73,58.3531,109.223,°,Spot,Velocity Angle,56,1000000001,56,
60.8314,105.029,33.5101,°,Spot,Velocity Angle,57,1000000001,57,
89.1842,127.738,142.258,°,Spot,Velocity Angle,58,1000000001,58,
87.8351,128.97,140.954,°,Spot,Velocity Angle,59,1000000001,59,
114.973,101.982,151.944,°,Spot,Velocity Angle,60,1000000001,60,
130.996,106.252,134.512,°,Spot,Velocity Angle,61,1000000001,61,
123.023,47.666,60.0351,°,Spot,Velocity Angle,62,1000000001,62,
89.0277,41.3758,48.6436,°,Spot,Velocity Angle,63,1000000001,63,
90.8346,49.2911,40.7238,°,Spot,Velocity Angle,64,1000000001,64,
94.9148,167.004,102.01,°,Spot,Velocity Angle,65,1000000001,65,
128.604,87.4113,141.284,°,Spot,Velocity Angle,66,1000000001,66,
96.0409,25.9916,64.8249,°,Spot,Velocity Angle,67,1000000001,67,
98.3304,33.0872,58.2434,°,Spot,Velocity Angle,68,1000000001,68,
104.171,131.399,135.166,°,Spot,Velocity Angle,69,1000000001,69,
101.482,157.488,109.102,°,Spot,Velocity Angle,70,1000000001,70,
134.787,44.7847,90.0027,°,Spot,Velocity Angle,71,1000000001,71,
141.676,76.6747,125.154,°,Spot,Velocity Angle,72,1000000001,72,
122.631,47.7566,59.5206,°,Spot,Velocity Angle,73,1000000001,73,
120.524,32.9681,78.7319,°,Spot,Velocity Angle,74,1000000001,74,
133.259,44.3026,82.2389,°,Spot,Velocity Angle,75,1000000001,75,
