
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
7.2859,µm^2,Spot,1,1000000001,1,
7.2859,µm^2,Spot,2,1000000001,2,
7.2859,µm^2,Spot,3,1000000001,3,
7.2859,µm^2,Spot,4,1000000001,4,
7.2859,µm^2,Spot,5,1000000001,5,
7.2859,µm^2,Spot,6,1000000001,6,
7.2859,µm^2,Spot,7,1000000001,7,
7.2859,µm^2,Spot,8,1000000001,8,
7.2859,µm^2,Spot,9,1000000001,9,
7.2859,µm^2,Spot,10,1000000001,10,
7.2859,µm^2,Spot,11,1000000001,11,
7.2859,µm^2,Spot,12,1000000001,12,
7.2859,µm^2,Spot,13,1000000001,13,
7.2859,µm^2,Spot,14,1000000001,14,
7.2859,µm^2,Spot,15,1000000001,15,
7.2859,µm^2,Spot,16,1000000001,16,
7.2859,µm^2,Spot,17,1000000001,17,
7.2859,µm^2,Spot,18,1000000001,18,
7.2859,µm^2,Spot,19,1000000001,19,
7.2859,µm^2,Spot,20,1000000001,20,
7.2859,µm^2,Spot,21,1000000001,21,
7.2859,µm^2,Spot,22,1000000001,22,
7.2859,µm^2,Spot,23,1000000001,23,
7.2859,µm^2,Spot,24,1000000001,24,
7.2859,µm^2,Spot,25,1000000001,25,
7.2859,µm^2,Spot,26,1000000001,26,
7.2859,µm^2,Spot,27,1000000001,27,
7.2859,µm^2,Spot,28,1000000001,28,
7.2859,µm^2,Spot,29,1000000001,29,
7.2859,µm^2,Spot,30,1000000001,30,
7.2859,µm^2,Spot,31,1000000001,31,
7.2859,µm^2,Spot,32,1000000001,32,
7.2859,µm^2,Spot,33,1000000001,33,
7.2859,µm^2,Spot,34,1000000001,34,
7.2859,µm^2,Spot,35,1000000001,35,
7.2859,µm^2,Spot,36,1000000001,36,
7.2859,µm^2,Spot,37,1000000001,37,
7.2859,µm^2,Spot,38,1000000001,38,
7.2859,µm^2,Spot,39,1000000001,39,
7.2859,µm^2,Spot,40,1000000001,40,
7.2859,µm^2,Spot,41,1000000001,41,
7.2859,µm^2,Spot,42,1000000001,42,
7.2859,µm^2,Spot,43,1000000001,43,
7.2859,µm^2,Spot,44,1000000001,44,
7.2859,µm^2,Spot,45,1000000001,45,
7.2859,µm^2,Spot,46,1000000001,46,
7.2859,µm^2,Spot,47,1000000001,47,
7.2859,µm^2,Spot,48,1000000001,48,
7.2859,µm^2,Spot,49,1000000001,49,
7.2859,µm^2,Spot,50,1000000001,50,
7.2859,µm^2,Spot,51,1000000001,51,
7.2859,µm^2,Spot,52,1000000001,52,
7.2859,µm^2,Spot,53,1000000001,53,
7.2859,µm^2,Spot,54,1000000001,54,
7.2859,µm^2,Spot,55,1000000001,55,
7.2859,µm^2,Spot,56,1000000001,56,
7.2859,µm^2,Spot,57,1000000001,57,
7.2859,µm^2,Spot,58,1000000001,58,
7.2859,µm^2,Spot,59,1000000001,59,
7.2859,µm^2,Spot,60,1000000001,60,
7.2859,µm^2,Spot,61,1000000001,61,
7.2859,µm^2,Spot,62,1000000001,62,
7.2859,µm^2,Spot,63,1000000001,63,
7.2859,µm^2,Spot,64,1000000001,64,
7.2859,µm^2,Spot,65,1000000001,65,
7.2859,µm^2,Spot,66,1000000001,66,
7.2859,µm^2,Spot,67,1000000001,67,
7.2859,µm^2,Spot,68,1000000001,68,
7.2859,µm^2,Spot,69,1000000001,69,
7.2859,µm^2,Spot,70,1000000001,70,
7.2859,µm^2,Spot,71,1000000001,71,
7.2859,µm^2,Spot,72,1000000001,72,
7.2859,µm^2,Spot,73,1000000001,73,
7.2859,µm^2,Spot,74,1000000001,74,
7.2859,µm^2,Spot,75,1000000001,75,
7.2859,µm^2,Spot,76,1000000001,76,
7.2859,µm^2,Spot,77,1000000001,77,
7.2859,µm^2,Spot,78,1000000001,78,
7.2859,µm^2,Spot,79,1000000001,79,
7.2859,µm^2,Spot,80,1000000001,80,
7.2859,µm^2,Spot,81,1000000001,81,
7.2859,µm^2,Spot,82,1000000001,82,
7.2859,µm^2,Spot,83,1000000001,83,
7.2859,µm^2,Spot,84,1000000001,84,
7.2859,µm^2,Spot,85,1000000001,85,
7.2859,µm^2,Spot,86,1000000001,86,
7.2859,µm^2,Spot,87,1000000001,87,
7.2859,µm^2,Spot,88,1000000001,88,
7.2859,µm^2,Spot,89,1000000001,89,
7.2859,µm^2,Spot,90,1000000001,90,
7.2859,µm^2,Spot,91,1000000001,91,
7.2859,µm^2,Spot,92,1000000001,92,
7.2859,µm^2,Spot,93,1000000001,93,
7.2859,µm^2,Spot,94,1000000001,94,
7.2859,µm^2,Spot,95,1000000001,95,
7.2859,µm^2,Spot,96,1000000001,96,
7.2859,µm^2,Spot,97,1000000001,97,
7.2859,µm^2,Spot,98,1000000001,98,
7.2859,µm^2,Spot,99,1000000001,99,
7.2859,µm^2,Spot,100,1000000001,100,
7.2859,µm^2,Spot,101,1000000001,101,
7.2859,µm^2,Spot,102,1000000001,102,
7.2859,µm^2,Spot,103,1000000001,103,
7.2859,µm^2,Spot,104,1000000001,104,
7.2859,µm^2,Spot,105,1000000001,105,
7.2859,µm^2,Spot,106,1000000001,106,
7.2859,µm^2,Spot,107,1000000001,107,
7.2859,µm^2,Spot,108,1000000001,108,
7.2859,µm^2,Spot,109,1000000001,109,
7.2859,µm^2,Spot,110,1000000001,110,
7.2859,µm^2,Spot,111,1000000001,111,
7.2859,µm^2,Spot,112,1000000001,112,
7.2859,µm^2,Spot,113,1000000001,113,
7.2859,µm^2,Spot,114,1000000001,114,
7.2859,µm^2,Spot,115,1000000001,115,
7.2859,µm^2,Spot,116,1000000001,116,
7.2859,µm^2,Spot,117,1000000001,117,
7.2859,µm^2,Spot,118,1000000001,118,
7.2859,µm^2,Spot,119,1000000001,119,
7.2859,µm^2,Spot,120,1000000001,120,
7.2859,µm^2,Spot,121,1000000001,121,
7.2859,µm^2,Spot,122,1000000001,122,
7.2859,µm^2,Spot,123,1000000001,123,
7.2859,µm^2,Spot,124,1000000001,124,
7.2859,µm^2,Spot,125,1000000001,125,
7.2859,µm^2,Spot,126,1000000001,126,
7.2859,µm^2,Spot,127,1000000001,127,
7.2859,µm^2,Spot,128,1000000001,128,
7.2859,µm^2,Spot,129,1000000001,129,
7.2859,µm^2,Spot,130,1000000001,130,
7.2859,µm^2,Spot,131,1000000001,131,
7.2859,µm^2,Spot,132,1000000001,132,
7.2859,µm^2,Spot,133,1000000001,133,
7.2859,µm^2,Spot,134,1000000001,134,
7.2859,µm^2,Spot,135,1000000001,135,
7.2859,µm^2,Spot,136,1000000001,136,
7.2859,µm^2,Spot,137,1000000001,137,
7.2859,µm^2,Spot,138,1000000001,138,
7.2859,µm^2,Spot,139,1000000001,139,
7.2859,µm^2,Spot,140,1000000001,140,
7.2859,µm^2,Spot,141,1000000001,141,
7.2859,µm^2,Spot,142,1000000001,142,
7.2859,µm^2,Spot,143,1000000001,143,
7.2859,µm^2,Spot,144,1000000001,144,
7.2859,µm^2,Spot,145,1000000001,145,
7.2859,µm^2,Spot,146,1000000001,146,
7.2859,µm^2,Spot,147,1000000001,147,
7.2859,µm^2,Spot,148,1000000001,148,
7.2859,µm^2,Spot,149,1000000001,149,
7.2859,µm^2,Spot,150,1000000001,150,
7.2859,µm^2,Spot,151,1000000001,151,
7.2859,µm^2,Spot,152,1000000001,152,
7.2859,µm^2,Spot,153,1000000001,153,
7.2859,µm^2,Spot,154,1000000001,154,
7.2859,µm^2,Spot,155,1000000001,155,
7.2859,µm^2,Spot,156,1000000001,156,
7.2859,µm^2,Spot,157,1000000001,157,
7.2859,µm^2,Spot,158,1000000001,158,
7.2859,µm^2,Spot,159,1000000001,160,
7.2859,µm^2,Spot,160,1000000001,161,
7.2859,µm^2,Spot,161,1000000001,162,
7.2859,µm^2,Spot,162,1000000001,163,
7.2859,µm^2,Spot,163,1000000001,164,
7.2859,µm^2,Spot,164,1000000001,165,
7.2859,µm^2,Spot,165,1000000001,166,
7.2859,µm^2,Spot,166,1000000001,167,
7.2859,µm^2,Spot,167,1000000001,168,
7.2859,µm^2,Spot,168,1000000001,169,
7.2859,µm^2,Spot,169,1000000001,170,
7.2859,µm^2,Spot,170,1000000001,171,
7.2859,µm^2,Spot,171,1000000001,172,
7.2859,µm^2,Spot,172,1000000001,173,
7.2859,µm^2,Spot,173,1000000001,174,
7.2859,µm^2,Spot,174,1000000001,175,
7.2859,µm^2,Spot,175,1000000001,176,
7.2859,µm^2,Spot,176,1000000001,177,
7.2859,µm^2,Spot,177,1000000001,178,
7.2859,µm^2,Spot,178,1000000001,179,
7.2859,µm^2,Spot,179,1000000001,180,
7.2859,µm^2,Spot,180,1000000001,181,
7.2859,µm^2,Spot,181,1000000001,182,
7.2859,µm^2,Spot,182,1000000001,183,
7.2859,µm^2,Spot,183,1000000001,184,
7.2859,µm^2,Spot,184,1000000001,185,
7.2859,µm^2,Spot,185,1000000001,186,
7.2859,µm^2,Spot,186,1000000001,187,
7.2859,µm^2,Spot,187,1000000001,188,
7.2859,µm^2,Spot,188,1000000001,189,
7.2859,µm^2,Spot,189,1000000001,190,
7.2859,µm^2,Spot,190,1000000001,191,
7.2859,µm^2,Spot,191,1000000001,192,
7.2859,µm^2,Spot,192,1000000001,193,
7.2859,µm^2,Spot,193,1000000001,194,
7.2859,µm^2,Spot,194,1000000001,195,
7.2859,µm^2,Spot,195,1000000001,196,
7.2859,µm^2,Spot,196,1000000001,197,
7.2859,µm^2,Spot,197,1000000001,198,
7.2859,µm^2,Spot,198,1000000001,199,
7.2859,µm^2,Spot,199,1000000001,200,
7.2859,µm^2,Spot,200,1000000001,201,
7.2859,µm^2,Spot,201,1000000001,202,
7.2859,µm^2,Spot,202,1000000001,203,
7.2859,µm^2,Spot,203,1000000001,204,
4.1127,µm^2,Spot,204,1000000001,205,
4.1127,µm^2,Spot,205,1000000001,206,
4.1127,µm^2,Spot,206,1000000001,207,
4.1127,µm^2,Spot,207,1000000001,208,
4.1127,µm^2,Spot,208,1000000001,209,
4.1127,µm^2,Spot,209,1000000001,210,
4.1127,µm^2,Spot,210,1000000001,211,
4.1127,µm^2,Spot,211,1000000001,212,
4.1127,µm^2,Spot,212,1000000001,213,
4.1127,µm^2,Spot,213,1000000001,214,
4.1127,µm^2,Spot,214,1000000001,215,
4.1127,µm^2,Spot,215,1000000001,216,
4.1127,µm^2,Spot,216,1000000001,217,
4.1127,µm^2,Spot,217,1000000001,218,
4.1127,µm^2,Spot,218,1000000001,219,
4.1127,µm^2,Spot,219,1000000001,220,
4.1127,µm^2,Spot,220,1000000001,221,
4.1127,µm^2,Spot,221,1000000001,222,
4.1127,µm^2,Spot,222,1000000001,223,
4.1127,µm^2,Spot,223,1000000001,224,
4.1127,µm^2,Spot,224,1000000001,225,
4.1127,µm^2,Spot,225,1000000001,226,
4.1127,µm^2,Spot,226,1000000001,227,
4.1127,µm^2,Spot,227,1000000001,228,
4.1127,µm^2,Spot,228,1000000001,229,
4.1127,µm^2,Spot,229,1000000001,230,
4.1127,µm^2,Spot,230,1000000001,231,
