
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
434,,Spot,1,Image 1,1,1000000001,1,
324,,Spot,1,Image 1,2,1000000001,2,
370,,Spot,1,Image 1,3,1000000001,3,
454,,Spot,1,Image 1,4,1000000001,4,
454,,Spot,1,Image 1,5,1000000001,5,
406,,Spot,1,Image 1,6,1000000001,6,
390,,Spot,1,Image 1,7,1000000001,7,
420,,Spot,1,Image 1,8,1000000001,8,
394,,Spot,1,Image 1,9,1000000001,9,
436,,Spot,1,Image 1,10,1000000001,10,
436,,Spot,1,Image 1,11,1000000001,11,
452,,Spot,1,Image 1,12,1000000001,12,
474,,Spot,1,Image 1,13,1000000001,13,
544,,Spot,1,Image 1,14,1000000001,14,
580,,Spot,1,Image 1,15,1000000001,15,
488,,Spot,1,Image 1,16,1000000001,16,
526,,Spot,1,Image 1,17,1000000001,17,
512,,Spot,1,Image 1,18,1000000001,18,
478,,Spot,1,Image 1,19,1000000001,19,
402,,Spot,1,Image 1,20,1000000001,20,
478,,Spot,1,Image 1,21,1000000001,21,
520,,Spot,1,Image 1,22,1000000001,22,
508,,Spot,1,Image 1,23,1000000001,23,
420,,Spot,1,Image 1,24,1000000001,24,
394,,Spot,1,Image 1,25,1000000001,25,
364,,Spot,1,Image 1,26,1000000001,26,
396,,Spot,1,Image 1,27,1000000001,27,
368,,Spot,1,Image 1,28,1000000001,28,
346,,Spot,1,Image 1,29,1000000001,29,
316,,Spot,1,Image 1,30,1000000001,30,
346,,Spot,1,Image 1,31,1000000001,31,
378,,Spot,1,Image 1,32,1000000001,32,
382,,Spot,1,Image 1,33,1000000001,33,
380,,Spot,1,Image 1,34,1000000001,34,
322,,Spot,1,Image 1,35,1000000001,35,
396,,Spot,1,Image 1,36,1000000001,36,
402,,Spot,1,Image 1,37,1000000001,37,
366,,Spot,1,Image 1,38,1000000001,38,
328,,Spot,1,Image 1,39,1000000001,39,
292,,Spot,1,Image 1,40,1000000001,40,
340,,Spot,1,Image 1,41,1000000001,41,
322,,Spot,1,Image 1,42,1000000001,42,
362,,Spot,1,Image 1,43,1000000001,43,
320,,Spot,1,Image 1,44,1000000001,44,
340,,Spot,1,Image 1,45,1000000001,45,
316,,Spot,1,Image 1,46,1000000001,46,
412,,Spot,1,Image 1,47,1000000001,47,
316,,Spot,1,Image 1,48,1000000001,48,
324,,Spot,1,Image 1,49,1000000001,49,
288,,Spot,1,Image 1,50,1000000001,50,
256,,Spot,1,Image 1,51,1000000001,51,
310,,Spot,1,Image 1,52,1000000001,52,
292,,Spot,1,Image 1,53,1000000001,53,
298,,Spot,1,Image 1,54,1000000001,54,
322,,Spot,1,Image 1,55,1000000001,55,
274,,Spot,1,Image 1,56,1000000001,56,
304,,Spot,1,Image 1,57,1000000001,57,
290,,Spot,1,Image 1,58,1000000001,58,
294,,Spot,1,Image 1,59,1000000001,59,
312,,Spot,1,Image 1,60,1000000001,60,
284,,Spot,1,Image 1,61,1000000001,61,
260,,Spot,1,Image 1,62,1000000001,62,
296,,Spot,1,Image 1,63,1000000001,63,
338,,Spot,1,Image 1,64,1000000001,64,
310,,Spot,1,Image 1,65,1000000001,65,
308,,Spot,1,Image 1,66,1000000001,66,
306,,Spot,1,Image 1,67,1000000001,67,
228,,Spot,1,Image 1,68,1000000001,68,
244,,Spot,1,Image 1,69,1000000001,69,
294,,Spot,1,Image 1,70,1000000001,70,
268,,Spot,1,Image 1,71,1000000001,71,
236,,Spot,1,Image 1,72,1000000001,72,
268,,Spot,1,Image 1,73,1000000001,73,
222,,Spot,1,Image 1,74,1000000001,74,
274,,Spot,1,Image 1,75,1000000001,75,
272,,Spot,1,Image 1,76,1000000001,76,
284,,Spot,1,Image 1,77,1000000001,77,
356,,Spot,1,Image 1,78,1000000001,78,
288,,Spot,1,Image 1,79,1000000001,79,
334,,Spot,1,Image 1,80,1000000001,80,
318,,Spot,1,Image 1,81,1000000001,81,
368,,Spot,1,Image 1,82,1000000001,82,
342,,Spot,1,Image 1,83,1000000001,83,
308,,Spot,1,Image 1,84,1000000001,84,
272,,Spot,1,Image 1,85,1000000001,85,
320,,Spot,1,Image 1,86,1000000001,86,
322,,Spot,1,Image 1,87,1000000001,87,
306,,Spot,1,Image 1,88,1000000001,88,
288,,Spot,1,Image 1,89,1000000001,89,
272,,Spot,1,Image 1,90,1000000001,90,
278,,Spot,1,Image 1,91,1000000001,91,
278,,Spot,1,Image 1,92,1000000001,92,
286,,Spot,1,Image 1,93,1000000001,93,
312,,Spot,1,Image 1,94,1000000001,94,
270,,Spot,1,Image 1,95,1000000001,95,
290,,Spot,1,Image 1,96,1000000001,96,
282,,Spot,1,Image 1,97,1000000001,97,
254,,Spot,1,Image 1,98,1000000001,98,
278,,Spot,1,Image 1,99,1000000001,99,
272,,Spot,1,Image 1,100,1000000001,100,
302,,Spot,1,Image 1,101,1000000001,101,
292,,Spot,1,Image 1,102,1000000001,102,
282,,Spot,1,Image 1,103,1000000001,103,
268,,Spot,1,Image 1,104,1000000001,104,
268,,Spot,1,Image 1,105,1000000001,105,
302,,Spot,1,Image 1,106,1000000001,106,
320,,Spot,1,Image 1,107,1000000001,107,
348,,Spot,1,Image 1,108,1000000001,108,
310,,Spot,1,Image 1,109,1000000001,109,
330,,Spot,1,Image 1,110,1000000001,110,
298,,Spot,1,Image 1,111,1000000001,111,
278,,Spot,1,Image 1,112,1000000001,112,
310,,Spot,1,Image 1,113,1000000001,113,
310,,Spot,1,Image 1,114,1000000001,114,
304,,Spot,1,Image 1,115,1000000001,115,
308,,Spot,1,Image 1,116,1000000001,116,
328,,Spot,1,Image 1,117,1000000001,117,
340,,Spot,1,Image 1,118,1000000001,118,
330,,Spot,1,Image 1,119,1000000001,119,
280,,Spot,1,Image 1,120,1000000001,120,
314,,Spot,1,Image 1,121,1000000001,121,
312,,Spot,1,Image 1,122,1000000001,122,
302,,Spot,1,Image 1,123,1000000001,123,
322,,Spot,1,Image 1,124,1000000001,124,
296,,Spot,1,Image 1,125,1000000001,125,
330,,Spot,1,Image 1,126,1000000001,126,
292,,Spot,1,Image 1,127,1000000001,127,
318,,Spot,1,Image 1,128,1000000001,128,
276,,Spot,1,Image 1,129,1000000001,129,
298,,Spot,1,Image 1,130,1000000001,130,
354,,Spot,1,Image 1,131,1000000001,131,
278,,Spot,1,Image 1,132,1000000001,132,
288,,Spot,1,Image 1,133,1000000001,133,
388,,Spot,1,Image 1,134,1000000001,134,
362,,Spot,1,Image 1,135,1000000001,135,
336,,Spot,1,Image 1,136,1000000001,136,
308,,Spot,1,Image 1,137,1000000001,137,
332,,Spot,1,Image 1,138,1000000001,138,
328,,Spot,1,Image 1,139,1000000001,139,
318,,Spot,1,Image 1,140,1000000001,140,
308,,Spot,1,Image 1,141,1000000001,141,
328,,Spot,1,Image 1,142,1000000001,142,
326,,Spot,1,Image 1,143,1000000001,143,
312,,Spot,1,Image 1,144,1000000001,144,
324,,Spot,1,Image 1,145,1000000001,145,
360,,Spot,1,Image 1,146,1000000001,146,
298,,Spot,1,Image 1,147,1000000001,147,
288,,Spot,1,Image 1,148,1000000001,148,
312,,Spot,1,Image 1,149,1000000001,149,
232,,Spot,1,Image 1,150,1000000001,150,
302,,Spot,1,Image 1,151,1000000001,151,
376,,Spot,1,Image 1,152,1000000001,152,
346,,Spot,1,Image 1,153,1000000001,153,
256,,Spot,1,Image 1,154,1000000001,154,
212,,Spot,1,Image 1,155,1000000001,155,
228,,Spot,1,Image 1,156,1000000001,156,
246,,Spot,1,Image 1,157,1000000001,157,
244,,Spot,1,Image 1,158,1000000001,158,
318,,Spot,1,Image 1,159,1000000001,160,
252,,Spot,1,Image 1,160,1000000001,161,
320,,Spot,1,Image 1,161,1000000001,162,
298,,Spot,1,Image 1,162,1000000001,163,
292,,Spot,1,Image 1,163,1000000001,164,
310,,Spot,1,Image 1,164,1000000001,165,
286,,Spot,1,Image 1,165,1000000001,166,
288,,Spot,1,Image 1,166,1000000001,167,
252,,Spot,1,Image 1,167,1000000001,168,
266,,Spot,1,Image 1,168,1000000001,169,
246,,Spot,1,Image 1,169,1000000001,170,
248,,Spot,1,Image 1,170,1000000001,171,
224,,Spot,1,Image 1,171,1000000001,172,
300,,Spot,1,Image 1,172,1000000001,173,
324,,Spot,1,Image 1,173,1000000001,174,
276,,Spot,1,Image 1,174,1000000001,175,
304,,Spot,1,Image 1,175,1000000001,176,
304,,Spot,1,Image 1,176,1000000001,177,
240,,Spot,1,Image 1,177,1000000001,178,
288,,Spot,1,Image 1,178,1000000001,179,
330,,Spot,1,Image 1,179,1000000001,180,
362,,Spot,1,Image 1,180,1000000001,181,
364,,Spot,1,Image 1,181,1000000001,182,
314,,Spot,1,Image 1,182,1000000001,183,
250,,Spot,1,Image 1,183,1000000001,184,
286,,Spot,1,Image 1,184,1000000001,185,
260,,Spot,1,Image 1,185,1000000001,186,
266,,Spot,1,Image 1,186,1000000001,187,
276,,Spot,1,Image 1,187,1000000001,188,
288,,Spot,1,Image 1,188,1000000001,189,
348,,Spot,1,Image 1,189,1000000001,190,
372,,Spot,1,Image 1,190,1000000001,191,
352,,Spot,1,Image 1,191,1000000001,192,
300,,Spot,1,Image 1,192,1000000001,193,
338,,Spot,1,Image 1,193,1000000001,194,
316,,Spot,1,Image 1,194,1000000001,195,
326,,Spot,1,Image 1,195,1000000001,196,
282,,Spot,1,Image 1,196,1000000001,197,
300,,Spot,1,Image 1,197,1000000001,198,
322,,Spot,1,Image 1,198,1000000001,199,
306,,Spot,1,Image 1,199,1000000001,200,
296,,Spot,1,Image 1,200,1000000001,201,
284,,Spot,1,Image 1,201,1000000001,202,
334,,Spot,1,Image 1,202,1000000001,203,
302,,Spot,1,Image 1,203,1000000001,204,
344,,Spot,1,Image 1,204,1000000001,205,
334,,Spot,1,Image 1,205,1000000001,206,
306,,Spot,1,Image 1,206,1000000001,207,
270,,Spot,1,Image 1,207,1000000001,208,
244,,Spot,1,Image 1,208,1000000001,209,
266,,Spot,1,Image 1,209,1000000001,210,
276,,Spot,1,Image 1,210,1000000001,211,
250,,Spot,1,Image 1,211,1000000001,212,
256,,Spot,1,Image 1,212,1000000001,213,
260,,Spot,1,Image 1,213,1000000001,214,
272,,Spot,1,Image 1,214,1000000001,215,
280,,Spot,1,Image 1,215,1000000001,216,
312,,Spot,1,Image 1,216,1000000001,217,
292,,Spot,1,Image 1,217,1000000001,218,
302,,Spot,1,Image 1,218,1000000001,219,
318,,Spot,1,Image 1,219,1000000001,220,
302,,Spot,1,Image 1,220,1000000001,221,
310,,Spot,1,Image 1,221,1000000001,222,
272,,Spot,1,Image 1,222,1000000001,223,
304,,Spot,1,Image 1,223,1000000001,224,
312,,Spot,1,Image 1,224,1000000001,225,
348,,Spot,1,Image 1,225,1000000001,226,
356,,Spot,1,Image 1,226,1000000001,227,
320,,Spot,1,Image 1,227,1000000001,228,
346,,Spot,1,Image 1,228,1000000001,229,
362,,Spot,1,Image 1,229,1000000001,230,
344,,Spot,1,Image 1,230,1000000001,231,
316,,Spot,1,Image 1,231,1000000001,232,
294,,Spot,1,Image 1,232,1000000001,233,
262,,Spot,1,Image 1,233,1000000001,234,
278,,Spot,1,Image 1,234,1000000001,235,
270,,Spot,1,Image 1,235,1000000001,236,
268,,Spot,1,Image 1,236,1000000001,237,
294,,Spot,1,Image 1,237,1000000001,238,
290,,Spot,1,Image 1,238,1000000001,239,
242,,Spot,1,Image 1,239,1000000001,240,
286,,Spot,1,Image 1,240,1000000001,241,
272,,Spot,1,Image 1,241,1000000001,242,
280,,Spot,1,Image 1,242,1000000001,243,
266,,Spot,1,Image 1,243,1000000001,244,
296,,Spot,1,Image 1,244,1000000001,245,
280,,Spot,1,Image 1,245,1000000001,246,
252,,Spot,1,Image 1,246,1000000001,247,
268,,Spot,1,Image 1,247,1000000001,248,
282,,Spot,1,Image 1,248,1000000001,249,
260,,Spot,1,Image 1,249,1000000001,250,
230,,Spot,1,Image 1,250,1000000001,251,
270,,Spot,1,Image 1,251,1000000001,252,
288,,Spot,1,Image 1,252,1000000001,253,
260,,Spot,1,Image 1,253,1000000001,254,
306,,Spot,1,Image 1,254,1000000001,255,
298,,Spot,1,Image 1,255,1000000001,256,
294,,Spot,1,Image 1,256,1000000001,257,
288,,Spot,1,Image 1,257,1000000001,258,
302,,Spot,1,Image 1,258,1000000001,259,
296,,Spot,1,Image 1,259,1000000001,260,
326,,Spot,1,Image 1,260,1000000001,261,
318,,Spot,1,Image 1,261,1000000001,262,
298,,Spot,1,Image 1,262,1000000001,263,
310,,Spot,1,Image 1,263,1000000001,264,
330,,Spot,1,Image 1,264,1000000001,265,
316,,Spot,1,Image 1,265,1000000001,266,
304,,Spot,1,Image 1,266,1000000001,267,
298,,Spot,1,Image 1,267,1000000001,268,
320,,Spot,1,Image 1,268,1000000001,269,
292,,Spot,1,Image 1,269,1000000001,270,
292,,Spot,1,Image 1,270,1000000001,271,
328,,Spot,1,Image 1,271,1000000001,272,
338,,Spot,1,Image 1,272,1000000001,273,
318,,Spot,1,Image 1,273,1000000001,274,
284,,Spot,1,Image 1,274,1000000001,275,
284,,Spot,1,Image 1,275,1000000001,276,
300,,Spot,1,Image 1,276,1000000001,277,
316,,Spot,1,Image 1,277,1000000001,278,
324,,Spot,1,Image 1,278,1000000001,279,
306,,Spot,1,Image 1,279,1000000001,280,
324,,Spot,1,Image 1,280,1000000001,281,
306,,Spot,1,Image 1,281,1000000001,282,
300,,Spot,1,Image 1,282,1000000001,283,
322,,Spot,1,Image 1,283,1000000001,284,
312,,Spot,1,Image 1,284,1000000001,285,
290,,Spot,1,Image 1,285,1000000001,286,
298,,Spot,1,Image 1,286,1000000001,287,
294,,Spot,1,Image 1,287,1000000001,288,
324,,Spot,1,Image 1,288,1000000001,290,
264,,Spot,1,Image 1,289,1000000001,291,
316,,Spot,1,Image 1,290,1000000001,292,
286,,Spot,1,Image 1,291,1000000001,293,
322,,Spot,1,Image 1,292,1000000001,294,
326,,Spot,1,Image 1,293,1000000001,295,
320,,Spot,1,Image 1,294,1000000001,296,
280,,Spot,1,Image 1,295,1000000001,297,
264,,Spot,1,Image 1,296,1000000001,399,
262,,Spot,1,Image 1,297,1000000001,400,
276,,Spot,1,Image 1,298,1000000001,401,
250,,Spot,1,Image 1,299,1000000001,402,
282,,Spot,1,Image 1,300,1000000001,403,
304,,Spot,1,Image 1,301,1000000001,404,
320,,Spot,1,Image 1,302,1000000001,405,
332,,Spot,1,Image 1,303,1000000001,406,
326,,Spot,1,Image 1,304,1000000001,407,
312,,Spot,1,Image 1,305,1000000001,408,
280,,Spot,1,Image 1,306,1000000001,409,
268,,Spot,1,Image 1,307,1000000001,410,
246,,Spot,1,Image 1,308,1000000001,411,
282,,Spot,1,Image 1,309,1000000001,412,
256,,Spot,1,Image 1,310,1000000001,413,
270,,Spot,1,Image 1,311,1000000001,414,
274,,Spot,1,Image 1,312,1000000001,415,
298,,Spot,1,Image 1,313,1000000001,416,
260,,Spot,1,Image 1,314,1000000001,417,
266,,Spot,1,Image 1,315,1000000001,418,
294,,Spot,1,Image 1,316,1000000001,419,
284,,Spot,1,Image 1,317,1000000001,420,
282,,Spot,1,Image 1,318,1000000001,421,
282,,Spot,1,Image 1,319,1000000001,422,
296,,Spot,1,Image 1,320,1000000001,423,
282,,Spot,1,Image 1,321,1000000001,424,
298,,Spot,1,Image 1,322,1000000001,425,
252,,Spot,1,Image 1,323,1000000001,426,
288,,Spot,1,Image 1,324,1000000001,427,
306,,Spot,1,Image 1,325,1000000001,428,
254,,Spot,1,Image 1,326,1000000001,429,
280,,Spot,1,Image 1,327,1000000001,430,
294,,Spot,1,Image 1,328,1000000001,431,
320,,Spot,1,Image 1,329,1000000001,432,
278,,Spot,1,Image 1,330,1000000001,433,
294,,Spot,1,Image 1,331,1000000001,434,
274,,Spot,1,Image 1,332,1000000001,435,
308,,Spot,1,Image 1,333,1000000001,436,
306,,Spot,1,Image 1,334,1000000001,437,
308,,Spot,1,Image 1,335,1000000001,438,
308,,Spot,1,Image 1,336,1000000001,439,
340,,Spot,1,Image 1,337,1000000001,440,
322,,Spot,1,Image 1,338,1000000001,441,
276,,Spot,1,Image 1,339,1000000001,442,
324,,Spot,1,Image 1,340,1000000001,443,
348,,Spot,1,Image 1,341,1000000001,444,
362,,Spot,1,Image 1,342,1000000001,445,
368,,Spot,1,Image 1,343,1000000001,446,
372,,Spot,1,Image 1,344,1000000001,447,
326,,Spot,1,Image 1,345,1000000001,448,
288,,Spot,1,Image 1,346,1000000001,449,
368,,Spot,1,Image 1,347,1000000001,450,
310,,Spot,1,Image 1,348,1000000001,451,
356,,Spot,1,Image 1,349,1000000001,452,
322,,Spot,1,Image 1,350,1000000001,453,
322,,Spot,1,Image 1,351,1000000001,454,
316,,Spot,1,Image 1,352,1000000001,455,
286,,Spot,1,Image 1,353,1000000001,456,
320,,Spot,1,Image 1,354,1000000001,457,
300,,Spot,1,Image 1,355,1000000001,458,
308,,Spot,1,Image 1,356,1000000001,459,
308,,Spot,1,Image 1,357,1000000001,460,
