
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
263.93,,Spot,2,Image 1,1,1000000001,1,
267.928,,Spot,2,Image 1,2,1000000001,2,
264,,Spot,2,Image 1,3,1000000001,3,
255.968,,Spot,2,Image 1,4,1000000001,4,
255.008,,Spot,2,Image 1,5,1000000001,5,
259.968,,Spot,2,Image 1,6,1000000001,6,
257.952,,Spot,2,Image 1,7,1000000001,7,
260.016,,Spot,2,Image 1,8,1000000001,8,
266.016,,Spot,2,Image 1,9,1000000001,9,
249.92,,Spot,2,Image 1,10,1000000001,10,
263.968,,Spot,2,Image 1,11,1000000001,11,
249.92,,Spot,2,Image 1,12,1000000001,12,
246.056,,Spot,2,Image 1,13,1000000001,13,
245.968,,Spot,2,Image 1,14,1000000001,14,
259.936,,Spot,2,Image 1,15,1000000001,15,
254.08,,Spot,2,Image 1,16,1000000001,16,
260.056,,Spot,2,Image 1,17,1000000001,17,
262.096,,Spot,2,Image 1,18,1000000001,18,
270.008,,Spot,2,Image 1,19,1000000001,19,
267.908,,Spot,2,Image 1,20,1000000001,20,
260,,Spot,2,Image 1,21,1000000001,21,
259.012,,Spot,2,Image 1,22,1000000001,22,
258.08,,Spot,2,Image 1,23,1000000001,23,
264.096,,Spot,2,Image 1,24,1000000001,24,
260.08,,Spot,2,Image 1,25,1000000001,25,
262.048,,Spot,2,Image 1,26,1000000001,26,
265.932,,Spot,2,Image 1,27,1000000001,27,
252.01,,Spot,2,Image 1,28,1000000001,28,
253.952,,Spot,2,Image 1,29,1000000001,29,
246,,Spot,2,Image 1,30,1000000001,30,
244.08,,Spot,2,Image 1,31,1000000001,31,
250.08,,Spot,2,Image 1,32,1000000001,32,
248,,Spot,2,Image 1,33,1000000001,33,
242,,Spot,2,Image 1,34,1000000001,34,
246.08,,Spot,2,Image 1,35,1000000001,35,
248.036,,Spot,2,Image 1,36,1000000001,36,
252.08,,Spot,2,Image 1,37,1000000001,37,
255.968,,Spot,2,Image 1,38,1000000001,38,
253.98,,Spot,2,Image 1,39,1000000001,39,
246.024,,Spot,2,Image 1,40,1000000001,40,
246.036,,Spot,2,Image 1,41,1000000001,41,
244.088,,Spot,2,Image 1,42,1000000001,42,
256,,Spot,2,Image 1,43,1000000001,43,
238.032,,Spot,2,Image 1,44,1000000001,44,
251.936,,Spot,2,Image 1,45,1000000001,45,
247.972,,Spot,2,Image 1,46,1000000001,46,
248.08,,Spot,2,Image 1,47,1000000001,47,
241.936,,Spot,2,Image 1,48,1000000001,48,
241.984,,Spot,2,Image 1,49,1000000001,49,
240.992,,Spot,2,Image 1,50,1000000001,50,
259.984,,Spot,2,Image 1,51,1000000001,51,
262.016,,Spot,2,Image 1,52,1000000001,52,
260.016,,Spot,2,Image 1,53,1000000001,53,
269.992,,Spot,2,Image 1,54,1000000001,54,
270.04,,Spot,2,Image 1,55,1000000001,55,
277.984,,Spot,2,Image 1,56,1000000001,56,
296.048,,Spot,2,Image 1,57,1000000001,57,
288.032,,Spot,2,Image 1,58,1000000001,58,
284.048,,Spot,2,Image 1,59,1000000001,59,
272.976,,Spot,2,Image 1,60,1000000001,60,
260.1,,Spot,2,Image 1,61,1000000001,61,
252.056,,Spot,2,Image 1,62,1000000001,62,
264.04,,Spot,2,Image 1,63,1000000001,63,
248.008,,Spot,2,Image 1,64,1000000001,64,
251.968,,Spot,2,Image 1,65,1000000001,65,
275.952,,Spot,2,Image 1,66,1000000001,66,
252.072,,Spot,2,Image 1,67,1000000001,67,
244.112,,Spot,2,Image 1,68,1000000001,68,
242.03,,Spot,2,Image 1,69,1000000001,69,
247.976,,Spot,2,Image 1,70,1000000001,70,
240,,Spot,2,Image 1,71,1000000001,71,
238.032,,Spot,2,Image 1,72,1000000001,72,
232.04,,Spot,2,Image 1,73,1000000001,73,
236.992,,Spot,2,Image 1,74,1000000001,74,
240.016,,Spot,2,Image 1,75,1000000001,75,
235.984,,Spot,2,Image 1,76,1000000001,76,
238.08,,Spot,2,Image 1,77,1000000001,77,
236.008,,Spot,2,Image 1,78,1000000001,78,
236,,Spot,2,Image 1,79,1000000001,79,
242.024,,Spot,2,Image 1,80,1000000001,80,
248.12,,Spot,2,Image 1,81,1000000001,81,
240.984,,Spot,2,Image 1,82,1000000001,82,
249.904,,Spot,2,Image 1,83,1000000001,83,
244.02,,Spot,2,Image 1,84,1000000001,84,
240.08,,Spot,2,Image 1,85,1000000001,85,
239.964,,Spot,2,Image 1,86,1000000001,86,
245.976,,Spot,2,Image 1,87,1000000001,87,
240.076,,Spot,2,Image 1,88,1000000001,88,
238.016,,Spot,2,Image 1,89,1000000001,89,
240,,Spot,2,Image 1,90,1000000001,90,
238.016,,Spot,2,Image 1,91,1000000001,91,
236.048,,Spot,2,Image 1,92,1000000001,92,
242.02,,Spot,2,Image 1,93,1000000001,93,
233.952,,Spot,2,Image 1,94,1000000001,94,
240.968,,Spot,2,Image 1,95,1000000001,95,
256.016,,Spot,2,Image 1,96,1000000001,96,
261.932,,Spot,2,Image 1,97,1000000001,97,
258,,Spot,2,Image 1,98,1000000001,98,
244.048,,Spot,2,Image 1,99,1000000001,99,
258.036,,Spot,2,Image 1,100,1000000001,100,
256.036,,Spot,2,Image 1,101,1000000001,101,
250.064,,Spot,2,Image 1,102,1000000001,102,
256.048,,Spot,2,Image 1,103,1000000001,103,
246.05,,Spot,2,Image 1,104,1000000001,104,
243.97,,Spot,2,Image 1,105,1000000001,105,
247.968,,Spot,2,Image 1,106,1000000001,106,
247.968,,Spot,2,Image 1,107,1000000001,107,
255.964,,Spot,2,Image 1,108,1000000001,108,
258.992,,Spot,2,Image 1,109,1000000001,109,
252.992,,Spot,2,Image 1,110,1000000001,110,
259.958,,Spot,2,Image 1,111,1000000001,111,
264.036,,Spot,2,Image 1,112,1000000001,112,
251.978,,Spot,2,Image 1,113,1000000001,113,
254.104,,Spot,2,Image 1,114,1000000001,114,
253.936,,Spot,2,Image 1,115,1000000001,115,
247.976,,Spot,2,Image 1,116,1000000001,116,
250.016,,Spot,2,Image 1,117,1000000001,117,
245.984,,Spot,2,Image 1,118,1000000001,118,
254.016,,Spot,2,Image 1,119,1000000001,119,
258.128,,Spot,2,Image 1,120,1000000001,120,
266.02,,Spot,2,Image 1,121,1000000001,121,
259.952,,Spot,2,Image 1,122,1000000001,122,
261.992,,Spot,2,Image 1,123,1000000001,123,
252.016,,Spot,2,Image 1,124,1000000001,124,
248.032,,Spot,2,Image 1,125,1000000001,125,
248.032,,Spot,2,Image 1,126,1000000001,126,
244.08,,Spot,2,Image 1,127,1000000001,127,
245.936,,Spot,2,Image 1,128,1000000001,128,
236.032,,Spot,2,Image 1,129,1000000001,129,
240.044,,Spot,2,Image 1,130,1000000001,130,
243.928,,Spot,2,Image 1,131,1000000001,131,
240.056,,Spot,2,Image 1,132,1000000001,132,
240.016,,Spot,2,Image 1,133,1000000001,133,
232.024,,Spot,2,Image 1,134,1000000001,134,
240.04,,Spot,2,Image 1,135,1000000001,135,
239.968,,Spot,2,Image 1,136,1000000001,136,
241.968,,Spot,2,Image 1,137,1000000001,137,
242,,Spot,2,Image 1,138,1000000001,138,
241.964,,Spot,2,Image 1,139,1000000001,139,
241.912,,Spot,2,Image 1,140,1000000001,140,
247.984,,Spot,2,Image 1,141,1000000001,141,
246.028,,Spot,2,Image 1,142,1000000001,142,
244.048,,Spot,2,Image 1,143,1000000001,143,
243.92,,Spot,2,Image 1,144,1000000001,144,
238.016,,Spot,2,Image 1,145,1000000001,145,
240.032,,Spot,2,Image 1,146,1000000001,146,
237.984,,Spot,2,Image 1,147,1000000001,147,
228.016,,Spot,2,Image 1,148,1000000001,148,
232.02,,Spot,2,Image 1,149,1000000001,149,
231.04,,Spot,2,Image 1,150,1000000001,150,
234.984,,Spot,2,Image 1,151,1000000001,151,
240.056,,Spot,2,Image 1,152,1000000001,152,
232,,Spot,2,Image 1,153,1000000001,153,
234,,Spot,2,Image 1,154,1000000001,154,
227.968,,Spot,2,Image 1,155,1000000001,155,
232,,Spot,2,Image 1,156,1000000001,156,
232.08,,Spot,2,Image 1,157,1000000001,157,
232.032,,Spot,2,Image 1,158,1000000001,158,
234,,Spot,2,Image 1,159,1000000001,160,
238.096,,Spot,2,Image 1,160,1000000001,161,
234.008,,Spot,2,Image 1,161,1000000001,162,
232.024,,Spot,2,Image 1,162,1000000001,163,
231.968,,Spot,2,Image 1,163,1000000001,164,
236.024,,Spot,2,Image 1,164,1000000001,165,
242,,Spot,2,Image 1,165,1000000001,166,
236.048,,Spot,2,Image 1,166,1000000001,167,
240.024,,Spot,2,Image 1,167,1000000001,168,
236.04,,Spot,2,Image 1,168,1000000001,169,
238.016,,Spot,2,Image 1,169,1000000001,170,
230.072,,Spot,2,Image 1,170,1000000001,171,
235.984,,Spot,2,Image 1,171,1000000001,172,
227.972,,Spot,2,Image 1,172,1000000001,173,
238,,Spot,2,Image 1,173,1000000001,174,
233.968,,Spot,2,Image 1,174,1000000001,175,
238.048,,Spot,2,Image 1,175,1000000001,176,
234,,Spot,2,Image 1,176,1000000001,177,
234.048,,Spot,2,Image 1,177,1000000001,178,
236.04,,Spot,2,Image 1,178,1000000001,179,
