
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
1.02622e+08,,Spot,1,Image 1,1,1000000001,1,
5.42473e+07,,Spot,1,Image 1,2,1000000001,2,
6.22666e+07,,Spot,1,Image 1,3,1000000001,3,
8.24173e+07,,Spot,1,Image 1,4,1000000001,4,
8.99743e+07,,Spot,1,Image 1,5,1000000001,5,
7.64458e+07,,Spot,1,Image 1,6,1000000001,6,
6.85877e+07,,Spot,1,Image 1,7,1000000001,7,
7.64289e+07,,Spot,1,Image 1,8,1000000001,8,
6.40277e+07,,Spot,1,Image 1,9,1000000001,9,
6.4624e+07,,Spot,1,Image 1,10,1000000001,10,
8.99585e+07,,Spot,1,Image 1,11,1000000001,11,
8.43378e+07,,Spot,1,Image 1,12,1000000001,12,
8.5669e+07,,Spot,1,Image 1,13,1000000001,13,
1.32249e+08,,Spot,1,Image 1,14,1000000001,14,
1.2784e+08,,Spot,1,Image 1,15,1000000001,15,
1.12164e+08,,Spot,1,Image 1,16,1000000001,16,
1.28645e+08,,Spot,1,Image 1,17,1000000001,17,
1.2863e+08,,Spot,1,Image 1,18,1000000001,18,
1.08782e+08,,Spot,1,Image 1,19,1000000001,19,
7.80702e+07,,Spot,1,Image 1,20,1000000001,20,
1.08261e+08,,Spot,1,Image 1,21,1000000001,21,
1.02286e+08,,Spot,1,Image 1,22,1000000001,22,
1.20278e+08,,Spot,1,Image 1,23,1000000001,23,
8.93582e+07,,Spot,1,Image 1,24,1000000001,24,
7.43168e+07,,Spot,1,Image 1,25,1000000001,25,
5.26729e+07,,Spot,1,Image 1,26,1000000001,26,
7.28578e+07,,Spot,1,Image 1,27,1000000001,27,
5.4032e+07,,Spot,1,Image 1,28,1000000001,28,
4.89816e+07,,Spot,1,Image 1,29,1000000001,29,
4.23772e+07,,Spot,1,Image 1,30,1000000001,30,
4.81427e+07,,Spot,1,Image 1,31,1000000001,31,
5.81149e+07,,Spot,1,Image 1,32,1000000001,32,
6.23202e+07,,Spot,1,Image 1,33,1000000001,33,
5.4411e+07,,Spot,1,Image 1,34,1000000001,34,
5.14183e+07,,Spot,1,Image 1,35,1000000001,35,
6.85477e+07,,Spot,1,Image 1,36,1000000001,36,
6.04461e+07,,Spot,1,Image 1,37,1000000001,37,
4.91419e+07,,Spot,1,Image 1,38,1000000001,38,
4.66687e+07,,Spot,1,Image 1,39,1000000001,39,
3.89436e+07,,Spot,1,Image 1,40,1000000001,40,
4.33645e+07,,Spot,1,Image 1,41,1000000001,41,
3.86e+07,,Spot,1,Image 1,42,1000000001,42,
4.88748e+07,,Spot,1,Image 1,43,1000000001,43,
4.25152e+07,,Spot,1,Image 1,44,1000000001,44,
4.59326e+07,,Spot,1,Image 1,45,1000000001,45,
4.89295e+07,,Spot,1,Image 1,46,1000000001,46,
6.41526e+07,,Spot,1,Image 1,47,1000000001,47,
4.36473e+07,,Spot,1,Image 1,48,1000000001,48,
4.72446e+07,,Spot,1,Image 1,49,1000000001,49,
3.58919e+07,,Spot,1,Image 1,50,1000000001,50,
2.51408e+07,,Spot,1,Image 1,51,1000000001,51,
3.60194e+07,,Spot,1,Image 1,52,1000000001,52,
3.25435e+07,,Spot,1,Image 1,53,1000000001,53,
3.49227e+07,,Spot,1,Image 1,54,1000000001,54,
3.86483e+07,,Spot,1,Image 1,55,1000000001,55,
3.02931e+07,,Spot,1,Image 1,56,1000000001,56,
3.20939e+07,,Spot,1,Image 1,57,1000000001,57,
3.42184e+07,,Spot,1,Image 1,58,1000000001,58,
3.39088e+07,,Spot,1,Image 1,59,1000000001,59,
3.61558e+07,,Spot,1,Image 1,60,1000000001,60,
2.68104e+07,,Spot,1,Image 1,61,1000000001,61,
3.05354e+07,,Spot,1,Image 1,62,1000000001,62,
3.31444e+07,,Spot,1,Image 1,63,1000000001,63,
3.91773e+07,,Spot,1,Image 1,64,1000000001,64,
3.57079e+07,,Spot,1,Image 1,65,1000000001,65,
3.78712e+07,,Spot,1,Image 1,66,1000000001,66,
4.54014e+07,,Spot,1,Image 1,67,1000000001,67,
2.25209e+07,,Spot,1,Image 1,68,1000000001,68,
2.61838e+07,,Spot,1,Image 1,69,1000000001,69,
3.3997e+07,,Spot,1,Image 1,70,1000000001,70,
3.07529e+07,,Spot,1,Image 1,71,1000000001,71,
2.95256e+07,,Spot,1,Image 1,72,1000000001,72,
3.2546e+07,,Spot,1,Image 1,73,1000000001,73,
2.14313e+07,,Spot,1,Image 1,74,1000000001,74,
3.73324e+07,,Spot,1,Image 1,75,1000000001,75,
3.28797e+07,,Spot,1,Image 1,76,1000000001,76,
3.12523e+07,,Spot,1,Image 1,77,1000000001,77,
5.25358e+07,,Spot,1,Image 1,78,1000000001,78,
3.91418e+07,,Spot,1,Image 1,79,1000000001,79,
4.84698e+07,,Spot,1,Image 1,80,1000000001,80,
4.07468e+07,,Spot,1,Image 1,81,1000000001,81,
5.95174e+07,,Spot,1,Image 1,82,1000000001,82,
4.79478e+07,,Spot,1,Image 1,83,1000000001,83,
4.46524e+07,,Spot,1,Image 1,84,1000000001,84,
3.40462e+07,,Spot,1,Image 1,85,1000000001,85,
3.99951e+07,,Spot,1,Image 1,86,1000000001,86,
4.39986e+07,,Spot,1,Image 1,87,1000000001,87,
3.85199e+07,,Spot,1,Image 1,88,1000000001,88,
3.48669e+07,,Spot,1,Image 1,89,1000000001,89,
3.61281e+07,,Spot,1,Image 1,90,1000000001,90,
3.3465e+07,,Spot,1,Image 1,91,1000000001,91,
3.69919e+07,,Spot,1,Image 1,92,1000000001,92,
3.67494e+07,,Spot,1,Image 1,93,1000000001,93,
3.96819e+07,,Spot,1,Image 1,94,1000000001,94,
3.0675e+07,,Spot,1,Image 1,95,1000000001,95,
3.43231e+07,,Spot,1,Image 1,96,1000000001,96,
3.56533e+07,,Spot,1,Image 1,97,1000000001,97,
3.00562e+07,,Spot,1,Image 1,98,1000000001,98,
3.21295e+07,,Spot,1,Image 1,99,1000000001,99,
3.5704e+07,,Spot,1,Image 1,100,1000000001,100,
3.59367e+07,,Spot,1,Image 1,101,1000000001,101,
3.40259e+07,,Spot,1,Image 1,102,1000000001,102,
2.80732e+07,,Spot,1,Image 1,103,1000000001,103,
2.84903e+07,,Spot,1,Image 1,104,1000000001,104,
3.28224e+07,,Spot,1,Image 1,105,1000000001,105,
3.64347e+07,,Spot,1,Image 1,106,1000000001,106,
4.27788e+07,,Spot,1,Image 1,107,1000000001,107,
4.69653e+07,,Spot,1,Image 1,108,1000000001,108,
4.14197e+07,,Spot,1,Image 1,109,1000000001,109,
4.07342e+07,,Spot,1,Image 1,110,1000000001,110,
3.67883e+07,,Spot,1,Image 1,111,1000000001,111,
3.37553e+07,,Spot,1,Image 1,112,1000000001,112,
3.57821e+07,,Spot,1,Image 1,113,1000000001,113,
3.75669e+07,,Spot,1,Image 1,114,1000000001,114,
3.6323e+07,,Spot,1,Image 1,115,1000000001,115,
3.97043e+07,,Spot,1,Image 1,116,1000000001,116,
4.03527e+07,,Spot,1,Image 1,117,1000000001,117,
4.53357e+07,,Spot,1,Image 1,118,1000000001,118,
3.79423e+07,,Spot,1,Image 1,119,1000000001,119,
3.56347e+07,,Spot,1,Image 1,120,1000000001,120,
4.01906e+07,,Spot,1,Image 1,121,1000000001,121,
3.77872e+07,,Spot,1,Image 1,122,1000000001,122,
3.54194e+07,,Spot,1,Image 1,123,1000000001,123,
3.84928e+07,,Spot,1,Image 1,124,1000000001,124,
3.491e+07,,Spot,1,Image 1,125,1000000001,125,
4.04082e+07,,Spot,1,Image 1,126,1000000001,126,
3.31653e+07,,Spot,1,Image 1,127,1000000001,127,
4.25343e+07,,Spot,1,Image 1,128,1000000001,128,
3.09253e+07,,Spot,1,Image 1,129,1000000001,129,
3.87227e+07,,Spot,1,Image 1,130,1000000001,130,
5.00367e+07,,Spot,1,Image 1,131,1000000001,131,
3.55182e+07,,Spot,1,Image 1,132,1000000001,132,
3.73203e+07,,Spot,1,Image 1,133,1000000001,133,
6.89845e+07,,Spot,1,Image 1,134,1000000001,134,
6.18959e+07,,Spot,1,Image 1,135,1000000001,135,
5.11453e+07,,Spot,1,Image 1,136,1000000001,136,
3.70544e+07,,Spot,1,Image 1,137,1000000001,137,
4.15748e+07,,Spot,1,Image 1,138,1000000001,138,
4.08033e+07,,Spot,1,Image 1,139,1000000001,139,
4.298e+07,,Spot,1,Image 1,140,1000000001,140,
3.54737e+07,,Spot,1,Image 1,141,1000000001,141,
4.2226e+07,,Spot,1,Image 1,142,1000000001,142,
4.43181e+07,,Spot,1,Image 1,143,1000000001,143,
3.86492e+07,,Spot,1,Image 1,144,1000000001,144,
4.20589e+07,,Spot,1,Image 1,145,1000000001,145,
5.07827e+07,,Spot,1,Image 1,146,1000000001,146,
4.6151e+07,,Spot,1,Image 1,147,1000000001,147,
3.66584e+07,,Spot,1,Image 1,148,1000000001,148,
4.55404e+07,,Spot,1,Image 1,149,1000000001,149,
2.6245e+07,,Spot,1,Image 1,150,1000000001,150,
4.46411e+07,,Spot,1,Image 1,151,1000000001,151,
6.53598e+07,,Spot,1,Image 1,152,1000000001,152,
4.92781e+07,,Spot,1,Image 1,153,1000000001,153,
2.97043e+07,,Spot,1,Image 1,154,1000000001,154,
1.80577e+07,,Spot,1,Image 1,155,1000000001,155,
2.29153e+07,,Spot,1,Image 1,156,1000000001,156,
2.44094e+07,,Spot,1,Image 1,157,1000000001,157,
2.36668e+07,,Spot,1,Image 1,158,1000000001,158,
3.96427e+07,,Spot,1,Image 1,159,1000000001,160,
2.75743e+07,,Spot,1,Image 1,160,1000000001,161,
4.67652e+07,,Spot,1,Image 1,161,1000000001,162,
3.98903e+07,,Spot,1,Image 1,162,1000000001,163,
4.31835e+07,,Spot,1,Image 1,163,1000000001,164,
4.10794e+07,,Spot,1,Image 1,164,1000000001,165,
3.15407e+07,,Spot,1,Image 1,165,1000000001,166,
3.19206e+07,,Spot,1,Image 1,166,1000000001,167,
2.60167e+07,,Spot,1,Image 1,167,1000000001,168,
3.11192e+07,,Spot,1,Image 1,168,1000000001,169,
2.48156e+07,,Spot,1,Image 1,169,1000000001,170,
2.62609e+07,,Spot,1,Image 1,170,1000000001,171,
2.95101e+07,,Spot,1,Image 1,171,1000000001,172,
4.07661e+07,,Spot,1,Image 1,172,1000000001,173,
4.36062e+07,,Spot,1,Image 1,173,1000000001,174,
3.23451e+07,,Spot,1,Image 1,174,1000000001,175,
3.62203e+07,,Spot,1,Image 1,175,1000000001,176,
3.46396e+07,,Spot,1,Image 1,176,1000000001,177,
2.89016e+07,,Spot,1,Image 1,177,1000000001,178,
3.3089e+07,,Spot,1,Image 1,178,1000000001,179,
4.55573e+07,,Spot,1,Image 1,179,1000000001,180,
5.28799e+07,,Spot,1,Image 1,180,1000000001,181,
5.62161e+07,,Spot,1,Image 1,181,1000000001,182,
3.70411e+07,,Spot,1,Image 1,182,1000000001,183,
3.04275e+07,,Spot,1,Image 1,183,1000000001,184,
