
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
32.8641,µm,Spot,Image 1,178,1000000001,179,
32.8354,µm,Spot,Image 1,179,1000000001,180,
32.789,µm,Spot,Image 1,180,1000000001,181,
33.1603,µm,Spot,Image 1,181,1000000001,182,
33.253,µm,Spot,Image 1,182,1000000001,183,
32.8973,µm,Spot,Image 1,183,1000000001,184,
32.0559,µm,Spot,Image 1,184,1000000001,185,
31.9683,µm,Spot,Image 1,185,1000000001,186,
31.5792,µm,Spot,Image 1,186,1000000001,187,
32.7312,µm,Spot,Image 1,187,1000000001,188,
32.7988,µm,Spot,Image 1,188,1000000001,189,
32.7488,µm,Spot,Image 1,189,1000000001,190,
32.3755,µm,Spot,Image 1,190,1000000001,191,
31.9195,µm,Spot,Image 1,191,1000000001,192,
31.037,µm,Spot,Image 1,192,1000000001,193,
31.0996,µm,Spot,Image 1,193,1000000001,194,
31.2773,µm,Spot,Image 1,194,1000000001,195,
32.2517,µm,Spot,Image 1,195,1000000001,196,
32.5913,µm,Spot,Image 1,196,1000000001,197,
32.461,µm,Spot,Image 1,197,1000000001,198,
32.4818,µm,Spot,Image 1,198,1000000001,199,
32.0818,µm,Spot,Image 1,199,1000000001,200,
31.4779,µm,Spot,Image 1,200,1000000001,201,
32.116,µm,Spot,Image 1,201,1000000001,202,
32.2379,µm,Spot,Image 1,202,1000000001,203,
32.2397,µm,Spot,Image 1,203,1000000001,204,
30.8409,µm,Spot,Image 1,204,1000000001,205,
29.4079,µm,Spot,Image 1,205,1000000001,206,
28.7933,µm,Spot,Image 1,206,1000000001,207,
27.8698,µm,Spot,Image 1,207,1000000001,208,
28.0975,µm,Spot,Image 1,208,1000000001,209,
29.2377,µm,Spot,Image 1,209,1000000001,210,
29.4429,µm,Spot,Image 1,210,1000000001,211,
28.3381,µm,Spot,Image 1,211,1000000001,212,
27.265,µm,Spot,Image 1,212,1000000001,213,
28.0196,µm,Spot,Image 1,213,1000000001,214,
27.8302,µm,Spot,Image 1,214,1000000001,215,
26.8727,µm,Spot,Image 1,215,1000000001,216,
26.0674,µm,Spot,Image 1,216,1000000001,217,
26.1679,µm,Spot,Image 1,217,1000000001,218,
26.76,µm,Spot,Image 1,218,1000000001,219,
26.7806,µm,Spot,Image 1,219,1000000001,220,
26.1077,µm,Spot,Image 1,220,1000000001,221,
26.8033,µm,Spot,Image 1,221,1000000001,222,
26.9318,µm,Spot,Image 1,222,1000000001,223,
26.3029,µm,Spot,Image 1,223,1000000001,224,
25.9397,µm,Spot,Image 1,224,1000000001,225,
26.1275,µm,Spot,Image 1,225,1000000001,226,
26.2781,µm,Spot,Image 1,226,1000000001,227,
26.2325,µm,Spot,Image 1,227,1000000001,228,
25.196,µm,Spot,Image 1,228,1000000001,229,
26.3269,µm,Spot,Image 1,229,1000000001,230,
27.9006,µm,Spot,Image 1,230,1000000001,231,
28.2372,µm,Spot,Image 1,231,1000000001,232,
29.1658,µm,Spot,Image 1,232,1000000001,233,
29.189,µm,Spot,Image 1,233,1000000001,234,
29.1175,µm,Spot,Image 1,234,1000000001,235,
29.6374,µm,Spot,Image 1,235,1000000001,236,
29.8178,µm,Spot,Image 1,236,1000000001,237,
29.7888,µm,Spot,Image 1,237,1000000001,238,
30.7313,µm,Spot,Image 1,238,1000000001,239,
29.4257,µm,Spot,Image 1,239,1000000001,240,
30.7309,µm,Spot,Image 1,240,1000000001,241,
31.1566,µm,Spot,Image 1,241,1000000001,242,
31.2081,µm,Spot,Image 1,242,1000000001,243,
30.6716,µm,Spot,Image 1,243,1000000001,244,
31.1195,µm,Spot,Image 1,244,1000000001,245,
30.3225,µm,Spot,Image 1,245,1000000001,246,
28.9515,µm,Spot,Image 1,246,1000000001,247,
28.1933,µm,Spot,Image 1,247,1000000001,248,
27.8416,µm,Spot,Image 1,248,1000000001,249,
26.9046,µm,Spot,Image 1,249,1000000001,250,
26.5398,µm,Spot,Image 1,250,1000000001,251,
25.3724,µm,Spot,Image 1,251,1000000001,252,
24.9347,µm,Spot,Image 1,252,1000000001,253,
24.2652,µm,Spot,Image 1,253,1000000001,254,
24.782,µm,Spot,Image 1,254,1000000001,255,
24.8577,µm,Spot,Image 1,255,1000000001,256,
26.0079,µm,Spot,Image 1,256,1000000001,257,
26.1577,µm,Spot,Image 1,257,1000000001,258,
26.5892,µm,Spot,Image 1,258,1000000001,259,
25.6904,µm,Spot,Image 1,259,1000000001,260,
25.881,µm,Spot,Image 1,260,1000000001,261,
26.0494,µm,Spot,Image 1,261,1000000001,262,
26.83,µm,Spot,Image 1,262,1000000001,263,
28.455,µm,Spot,Image 1,263,1000000001,264,
29.9913,µm,Spot,Image 1,264,1000000001,265,
29.9129,µm,Spot,Image 1,265,1000000001,266,
30.7401,µm,Spot,Image 1,266,1000000001,267,
30.4159,µm,Spot,Image 1,267,1000000001,268,
31.4441,µm,Spot,Image 1,268,1000000001,269,
32.1408,µm,Spot,Image 1,269,1000000001,270,
32.2471,µm,Spot,Image 1,270,1000000001,271,
32.3932,µm,Spot,Image 1,271,1000000001,272,
32.4347,µm,Spot,Image 1,272,1000000001,273,
33.8723,µm,Spot,Image 1,273,1000000001,274,
33.8889,µm,Spot,Image 1,274,1000000001,275,
33.1269,µm,Spot,Image 1,275,1000000001,276,
32.9379,µm,Spot,Image 1,276,1000000001,277,
33.0509,µm,Spot,Image 1,277,1000000001,278,
33.8861,µm,Spot,Image 1,278,1000000001,279,
34.2812,µm,Spot,Image 1,279,1000000001,280,
33.2503,µm,Spot,Image 1,280,1000000001,281,
33.7578,µm,Spot,Image 1,281,1000000001,282,
34.4577,µm,Spot,Image 1,282,1000000001,283,
34.5741,µm,Spot,Image 1,283,1000000001,284,
33.3266,µm,Spot,Image 1,284,1000000001,285,
33.6758,µm,Spot,Image 1,285,1000000001,286,
33.9413,µm,Spot,Image 1,286,1000000001,287,
33.5964,µm,Spot,Image 1,287,1000000001,288,
33.3053,µm,Spot,Image 1,288,1000000001,290,
32.9824,µm,Spot,Image 1,289,1000000001,291,
33.3382,µm,Spot,Image 1,290,1000000001,292,
33.027,µm,Spot,Image 1,291,1000000001,293,
34.409,µm,Spot,Image 1,292,1000000001,294,
34.437,µm,Spot,Image 1,293,1000000001,295,
33.7126,µm,Spot,Image 1,294,1000000001,296,
32.9523,µm,Spot,Image 1,295,1000000001,297,
32.0836,µm,Spot,Image 1,296,1000000001,399,
32.5881,µm,Spot,Image 1,297,1000000001,400,
31.9535,µm,Spot,Image 1,298,1000000001,401,
31.9481,µm,Spot,Image 1,299,1000000001,402,
32.3452,µm,Spot,Image 1,300,1000000001,403,
32.6932,µm,Spot,Image 1,301,1000000001,404,
33.1732,µm,Spot,Image 1,302,1000000001,405,
33.257,µm,Spot,Image 1,303,1000000001,406,
32.5603,µm,Spot,Image 1,304,1000000001,407,
32.39,µm,Spot,Image 1,305,1000000001,408,
32.27,µm,Spot,Image 1,306,1000000001,409,
29.6283,µm,Spot,Image 1,307,1000000001,410,
29.5214,µm,Spot,Image 1,308,1000000001,411,
30.6032,µm,Spot,Image 1,309,1000000001,412,
29.8974,µm,Spot,Image 1,310,1000000001,413,
30.8099,µm,Spot,Image 1,311,1000000001,414,
31.1127,µm,Spot,Image 1,312,1000000001,415,
31.0151,µm,Spot,Image 1,313,1000000001,416,
32.8696,µm,Spot,Image 1,314,1000000001,417,
33.8871,µm,Spot,Image 1,315,1000000001,418,
34.3812,µm,Spot,Image 1,316,1000000001,419,
34.6403,µm,Spot,Image 1,317,1000000001,420,
34.1127,µm,Spot,Image 1,318,1000000001,421,
34.3994,µm,Spot,Image 1,319,1000000001,422,
34.6235,µm,Spot,Image 1,320,1000000001,423,
34.295,µm,Spot,Image 1,321,1000000001,424,
34.0451,µm,Spot,Image 1,322,1000000001,425,
33.2994,µm,Spot,Image 1,323,1000000001,426,
33.1793,µm,Spot,Image 1,324,1000000001,427,
33.005,µm,Spot,Image 1,325,1000000001,428,
32.3315,µm,Spot,Image 1,326,1000000001,429,
32.4491,µm,Spot,Image 1,327,1000000001,430,
32.531,µm,Spot,Image 1,328,1000000001,431,
33.0734,µm,Spot,Image 1,329,1000000001,432,
32.7226,µm,Spot,Image 1,330,1000000001,433,
33.2219,µm,Spot,Image 1,331,1000000001,434,
32.1162,µm,Spot,Image 1,332,1000000001,435,
32.4615,µm,Spot,Image 1,333,1000000001,436,
32.3943,µm,Spot,Image 1,334,1000000001,437,
32.4657,µm,Spot,Image 1,335,1000000001,438,
32.1853,µm,Spot,Image 1,336,1000000001,439,
31.9659,µm,Spot,Image 1,337,1000000001,440,
31.9158,µm,Spot,Image 1,338,1000000001,441,
31.4589,µm,Spot,Image 1,339,1000000001,442,
31.2189,µm,Spot,Image 1,340,1000000001,443,
30.9793,µm,Spot,Image 1,341,1000000001,444,
30.7989,µm,Spot,Image 1,342,1000000001,445,
30.8032,µm,Spot,Image 1,343,1000000001,446,
30.8636,µm,Spot,Image 1,344,1000000001,447,
31.8026,µm,Spot,Image 1,345,1000000001,448,
31.7127,µm,Spot,Image 1,346,1000000001,449,
31.3011,µm,Spot,Image 1,347,1000000001,450,
31.995,µm,Spot,Image 1,348,1000000001,451,
31.5325,µm,Spot,Image 1,349,1000000001,452,
32.0525,µm,Spot,Image 1,350,1000000001,453,
32.2806,µm,Spot,Image 1,351,1000000001,454,
32.2322,µm,Spot,Image 1,352,1000000001,455,
31.8833,µm,Spot,Image 1,353,1000000001,456,
32.0071,µm,Spot,Image 1,354,1000000001,457,
31.7397,µm,Spot,Image 1,355,1000000001,458,
31.7984,µm,Spot,Image 1,356,1000000001,459,
31.6821,µm,Spot,Image 1,357,1000000001,460,
31.5525,µm,Spot,Image 1,358,1000000001,461,
31.2726,µm,Spot,Image 1,359,1000000001,462,
31.116,µm,Spot,Image 1,360,1000000001,463,
31.2741,µm,Spot,Image 1,361,1000000001,464,
31.2231,µm,Spot,Image 1,362,1000000001,465,
30.7164,µm,Spot,Image 1,363,1000000001,466,
30.5416,µm,Spot,Image 1,364,1000000001,467,
30.3631,µm,Spot,Image 1,365,1000000001,468,
30.0265,µm,Spot,Image 1,366,1000000001,469,
30.0663,µm,Spot,Image 1,367,1000000001,470,
29.8364,µm,Spot,Image 1,368,1000000001,471,
30.0607,µm,Spot,Image 1,369,1000000001,472,
29.1073,µm,Spot,Image 1,370,1000000001,473,
28.7077,µm,Spot,Image 1,371,1000000001,474,
28.9984,µm,Spot,Image 1,372,1000000001,475,
28.7586,µm,Spot,Image 1,373,1000000001,476,
28.3942,µm,Spot,Image 1,374,1000000001,477,
28.4416,µm,Spot,Image 1,375,1000000001,478,
28.3645,µm,Spot,Image 1,376,1000000001,479,
28.4416,µm,Spot,Image 1,377,1000000001,480,
28.2643,µm,Spot,Image 1,378,1000000001,481,
28.0545,µm,Spot,Image 1,379,1000000001,482,
27.6503,µm,Spot,Image 1,380,1000000001,483,
27.8753,µm,Spot,Image 1,381,1000000001,484,
27.6845,µm,Spot,Image 1,382,1000000001,485,
27.7586,µm,Spot,Image 1,383,1000000001,486,
27.6779,µm,Spot,Image 1,384,1000000001,487,
27.9125,µm,Spot,Image 1,385,1000000001,488,
27.9551,µm,Spot,Image 1,386,1000000001,489,
27.5294,µm,Spot,Image 1,387,1000000001,490,
27.9551,µm,Spot,Image 1,388,1000000001,491,
28.2799,µm,Spot,Image 1,389,1000000001,492,
27.8998,µm,Spot,Image 1,390,1000000001,493,
27.6377,µm,Spot,Image 1,391,1000000001,494,
