
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
648,,Spot,1,Image 1,1,1000000001,1,
500,,Spot,1,Image 1,2,1000000001,2,
436,,Spot,1,Image 1,3,1000000001,3,
638,,Spot,1,Image 1,4,1000000001,4,
630,,Spot,1,Image 1,5,1000000001,5,
710,,Spot,1,Image 1,6,1000000001,6,
498,,Spot,1,Image 1,7,1000000001,7,
502,,Spot,1,Image 1,8,1000000001,8,
548,,Spot,1,Image 1,9,1000000001,9,
522,,Spot,1,Image 1,10,1000000001,10,
684,,Spot,1,Image 1,11,1000000001,11,
672,,Spot,1,Image 1,12,1000000001,12,
642,,Spot,1,Image 1,13,1000000001,13,
672,,Spot,1,Image 1,14,1000000001,14,
708,,Spot,1,Image 1,15,1000000001,15,
694,,Spot,1,Image 1,16,1000000001,16,
758,,Spot,1,Image 1,17,1000000001,17,
756,,Spot,1,Image 1,18,1000000001,18,
666,,Spot,1,Image 1,19,1000000001,19,
538,,Spot,1,Image 1,20,1000000001,20,
648,,Spot,1,Image 1,21,1000000001,21,
668,,Spot,1,Image 1,22,1000000001,22,
648,,Spot,1,Image 1,23,1000000001,23,
594,,Spot,1,Image 1,24,1000000001,24,
602,,Spot,1,Image 1,25,1000000001,25,
470,,Spot,1,Image 1,26,1000000001,26,
540,,Spot,1,Image 1,27,1000000001,27,
492,,Spot,1,Image 1,28,1000000001,28,
484,,Spot,1,Image 1,29,1000000001,29,
408,,Spot,1,Image 1,30,1000000001,30,
464,,Spot,1,Image 1,31,1000000001,31,
444,,Spot,1,Image 1,32,1000000001,32,
460,,Spot,1,Image 1,33,1000000001,33,
464,,Spot,1,Image 1,34,1000000001,34,
448,,Spot,1,Image 1,35,1000000001,35,
506,,Spot,1,Image 1,36,1000000001,36,
490,,Spot,1,Image 1,37,1000000001,37,
386,,Spot,1,Image 1,38,1000000001,38,
406,,Spot,1,Image 1,39,1000000001,39,
346,,Spot,1,Image 1,40,1000000001,40,
404,,Spot,1,Image 1,41,1000000001,41,
440,,Spot,1,Image 1,42,1000000001,42,
432,,Spot,1,Image 1,43,1000000001,43,
368,,Spot,1,Image 1,44,1000000001,44,
408,,Spot,1,Image 1,45,1000000001,45,
432,,Spot,1,Image 1,46,1000000001,46,
532,,Spot,1,Image 1,47,1000000001,47,
364,,Spot,1,Image 1,48,1000000001,48,
390,,Spot,1,Image 1,49,1000000001,49,
388,,Spot,1,Image 1,50,1000000001,50,
354,,Spot,1,Image 1,51,1000000001,51,
422,,Spot,1,Image 1,52,1000000001,52,
346,,Spot,1,Image 1,53,1000000001,53,
358,,Spot,1,Image 1,54,1000000001,54,
420,,Spot,1,Image 1,55,1000000001,55,
390,,Spot,1,Image 1,56,1000000001,56,
320,,Spot,1,Image 1,57,1000000001,57,
366,,Spot,1,Image 1,58,1000000001,58,
370,,Spot,1,Image 1,59,1000000001,59,
382,,Spot,1,Image 1,60,1000000001,60,
310,,Spot,1,Image 1,61,1000000001,61,
376,,Spot,1,Image 1,62,1000000001,62,
366,,Spot,1,Image 1,63,1000000001,63,
442,,Spot,1,Image 1,64,1000000001,64,
414,,Spot,1,Image 1,65,1000000001,65,
386,,Spot,1,Image 1,66,1000000001,66,
422,,Spot,1,Image 1,67,1000000001,67,
314,,Spot,1,Image 1,68,1000000001,68,
298,,Spot,1,Image 1,69,1000000001,69,
376,,Spot,1,Image 1,70,1000000001,70,
298,,Spot,1,Image 1,71,1000000001,71,
328,,Spot,1,Image 1,72,1000000001,72,
344,,Spot,1,Image 1,73,1000000001,73,
322,,Spot,1,Image 1,74,1000000001,74,
378,,Spot,1,Image 1,75,1000000001,75,
352,,Spot,1,Image 1,76,1000000001,76,
354,,Spot,1,Image 1,77,1000000001,77,
478,,Spot,1,Image 1,78,1000000001,78,
378,,Spot,1,Image 1,79,1000000001,79,
458,,Spot,1,Image 1,80,1000000001,80,
430,,Spot,1,Image 1,81,1000000001,81,
540,,Spot,1,Image 1,82,1000000001,82,
450,,Spot,1,Image 1,83,1000000001,83,
362,,Spot,1,Image 1,84,1000000001,84,
344,,Spot,1,Image 1,85,1000000001,85,
378,,Spot,1,Image 1,86,1000000001,86,
378,,Spot,1,Image 1,87,1000000001,87,
348,,Spot,1,Image 1,88,1000000001,88,
352,,Spot,1,Image 1,89,1000000001,89,
348,,Spot,1,Image 1,90,1000000001,90,
384,,Spot,1,Image 1,91,1000000001,91,
380,,Spot,1,Image 1,92,1000000001,92,
360,,Spot,1,Image 1,93,1000000001,93,
390,,Spot,1,Image 1,94,1000000001,94,
328,,Spot,1,Image 1,95,1000000001,95,
390,,Spot,1,Image 1,96,1000000001,96,
348,,Spot,1,Image 1,97,1000000001,97,
328,,Spot,1,Image 1,98,1000000001,98,
344,,Spot,1,Image 1,99,1000000001,99,
358,,Spot,1,Image 1,100,1000000001,100,
378,,Spot,1,Image 1,101,1000000001,101,
378,,Spot,1,Image 1,102,1000000001,102,
322,,Spot,1,Image 1,103,1000000001,103,
322,,Spot,1,Image 1,104,1000000001,104,
390,,Spot,1,Image 1,105,1000000001,105,
370,,Spot,1,Image 1,106,1000000001,106,
404,,Spot,1,Image 1,107,1000000001,107,
416,,Spot,1,Image 1,108,1000000001,108,
398,,Spot,1,Image 1,109,1000000001,109,
458,,Spot,1,Image 1,110,1000000001,110,
376,,Spot,1,Image 1,111,1000000001,111,
360,,Spot,1,Image 1,112,1000000001,112,
346,,Spot,1,Image 1,113,1000000001,113,
392,,Spot,1,Image 1,114,1000000001,114,
410,,Spot,1,Image 1,115,1000000001,115,
408,,Spot,1,Image 1,116,1000000001,116,
378,,Spot,1,Image 1,117,1000000001,117,
372,,Spot,1,Image 1,118,1000000001,118,
400,,Spot,1,Image 1,119,1000000001,119,
364,,Spot,1,Image 1,120,1000000001,120,
460,,Spot,1,Image 1,121,1000000001,121,
394,,Spot,1,Image 1,122,1000000001,122,
