
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
247.112,,Spot,1,Image 1,1,1000004372,4372,
240.216,,Spot,1,Image 1,2,1000004372,4373,
241.216,,Spot,1,Image 1,3,1000004372,4374,
247.16,,Spot,1,Image 1,4,1000004372,4375,
239.952,,Spot,1,Image 1,5,1000004372,4376,
242.256,,Spot,1,Image 1,6,1000004372,4377,
240.832,,Spot,1,Image 1,7,1000004372,4378,
236.016,,Spot,1,Image 1,8,1000004372,4379,
236.88,,Spot,1,Image 1,9,1000004372,4380,
234.112,,Spot,1,Image 1,10,1000004372,4381,
237.92,,Spot,1,Image 1,11,1000004372,4382,
236.072,,Spot,1,Image 1,12,1000004372,4383,
234.048,,Spot,1,Image 1,13,1000004372,4384,
233.872,,Spot,1,Image 1,14,1000004372,4385,
237.128,,Spot,1,Image 1,15,1000004372,4386,
239.008,,Spot,1,Image 1,16,1000004372,4388,
235.96,,Spot,1,Image 1,17,1000004372,4389,
238.04,,Spot,1,Image 1,18,1000004372,4390,
233.992,,Spot,1,Image 1,19,1000004372,4391,
239.2,,Spot,1,Image 1,20,1000004372,4392,
235.224,,Spot,1,Image 1,21,1000004372,4393,
238.064,,Spot,1,Image 1,22,1000004372,4394,
234.88,,Spot,1,Image 1,23,1000004372,4395,
240.088,,Spot,1,Image 1,24,1000004372,4396,
239.096,,Spot,1,Image 1,25,1000004372,4397,
238.976,,Spot,1,Image 1,26,1000004372,4398,
238.88,,Spot,1,Image 1,27,1000004372,4399,
239.04,,Spot,1,Image 1,28,1000004372,4400,
235.032,,Spot,1,Image 1,29,1000004372,4401,
236.944,,Spot,1,Image 1,30,1000004372,4402,
236.072,,Spot,1,Image 1,31,1000004372,4403,
233.92,,Spot,1,Image 1,32,1000004372,4404,
232.88,,Spot,1,Image 1,33,1000004372,4405,
234.032,,Spot,1,Image 1,34,1000004372,4406,
232.992,,Spot,1,Image 1,35,1000004372,4407,
235.92,,Spot,1,Image 1,36,1000004372,4408,
237.12,,Spot,1,Image 1,37,1000004372,4409,
231.104,,Spot,1,Image 1,38,1000004372,4410,
231.84,,Spot,1,Image 1,39,1000004372,4411,
235.928,,Spot,1,Image 1,40,1000004372,4412,
231.1,,Spot,1,Image 1,41,1000004372,4413,
233.96,,Spot,1,Image 1,42,1000004372,4414,
230.024,,Spot,1,Image 1,43,1000004372,4415,
230.184,,Spot,1,Image 1,44,1000004372,4416,
229.856,,Spot,1,Image 1,45,1000004372,4417,
230.84,,Spot,1,Image 1,46,1000004372,4418,
234.04,,Spot,1,Image 1,47,1000004372,4419,
230,,Spot,1,Image 1,48,1000004372,4420,
230.104,,Spot,1,Image 1,49,1000004372,4421,
231.088,,Spot,1,Image 1,50,1000004372,4422,
233.976,,Spot,1,Image 1,51,1000004372,4423,
230.056,,Spot,1,Image 1,52,1000004372,4424,
230.056,,Spot,1,Image 1,53,1000004372,4425,
229.052,,Spot,1,Image 1,54,1000004372,4426,
232.992,,Spot,1,Image 1,55,1000004372,4427,
230.96,,Spot,1,Image 1,56,1000004372,4428,
231.1,,Spot,1,Image 1,57,1000004372,4429,
229.984,,Spot,1,Image 1,58,1000004372,4430,
234.04,,Spot,1,Image 1,59,1000004372,4431,
233.96,,Spot,1,Image 1,60,1000004372,4432,
236.1,,Spot,1,Image 1,61,1000004372,4433,
233.048,,Spot,1,Image 1,62,1000004372,4434,
233.04,,Spot,1,Image 1,63,1000004372,4435,
237.808,,Spot,1,Image 1,64,1000004372,4436,
237.944,,Spot,1,Image 1,65,1000004372,4437,
233.936,,Spot,1,Image 1,66,1000004372,4438,
238.048,,Spot,1,Image 1,67,1000004372,4439,
234.112,,Spot,1,Image 1,68,1000004372,4440,
237.056,,Spot,1,Image 1,69,1000004372,4441,
233.032,,Spot,1,Image 1,70,1000004372,4442,
237.024,,Spot,1,Image 1,71,1000004372,4443,
234.024,,Spot,1,Image 1,72,1000004372,4444,
235.984,,Spot,1,Image 1,73,1000004372,4445,
237.048,,Spot,1,Image 1,74,1000004372,4446,
236.12,,Spot,1,Image 1,75,1000004372,4447,
234.112,,Spot,1,Image 1,76,1000004372,4448,
237.048,,Spot,1,Image 1,77,1000004372,4449,
232.936,,Spot,1,Image 1,78,1000004372,4450,
231.04,,Spot,1,Image 1,79,1000004372,4451,
233.16,,Spot,1,Image 1,80,1000004372,4452,
236.104,,Spot,1,Image 1,81,1000004372,4453,
235.96,,Spot,1,Image 1,82,1000004372,4454,
233.12,,Spot,1,Image 1,83,1000004372,4455,
233,,Spot,1,Image 1,84,1000004372,4456,
235.056,,Spot,1,Image 1,85,1000004372,4457,
233.912,,Spot,1,Image 1,86,1000004372,4458,
233.04,,Spot,1,Image 1,87,1000004372,4459,
229.96,,Spot,1,Image 1,88,1000004372,4460,
223.944,,Spot,1,Image 1,89,1000004372,4461,
222.976,,Spot,1,Image 1,90,1000004372,4462,
220.992,,Spot,1,Image 1,91,1000004372,4463,
223.04,,Spot,1,Image 1,92,1000004372,4464,
220.008,,Spot,1,Image 1,93,1000004372,4465,
219.912,,Spot,1,Image 1,94,1000004372,4466,
221.024,,Spot,1,Image 1,95,1000004372,4467,
226,,Spot,1,Image 1,96,1000004372,4468,
222.896,,Spot,1,Image 1,97,1000004372,4469,
221.944,,Spot,1,Image 1,98,1000004372,4470,
232.04,,Spot,1,Image 1,99,1000004372,4471,
233.976,,Spot,1,Image 1,100,1000004372,4472,
232.904,,Spot,1,Image 1,101,1000004372,4473,
231.88,,Spot,1,Image 1,102,1000004372,4474,
233.12,,Spot,1,Image 1,103,1000004372,4475,
231.88,,Spot,1,Image 1,104,1000004372,4476,
232.88,,Spot,1,Image 1,105,1000004372,4477,
234.968,,Spot,1,Image 1,106,1000004372,4478,
235.936,,Spot,1,Image 1,107,1000004372,4479,
234.856,,Spot,1,Image 1,108,1000004372,4480,
231.16,,Spot,1,Image 1,109,1000004372,4481,
232.072,,Spot,1,Image 1,110,1000004372,4482,
235.064,,Spot,1,Image 1,111,1000004372,4483,
234.952,,Spot,1,Image 1,112,1000004372,4484,
235.896,,Spot,1,Image 1,113,1000004372,4485,
234.904,,Spot,1,Image 1,114,1000004372,4486,
231.04,,Spot,1,Image 1,115,1000004372,4487,
