
Time Since Track Start
 ==================== 
Time Since Track Start,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000004372,4372,
1,,Spot,2,1000004372,4373,
2,,Spot,3,1000004372,4374,
3,,Spot,4,1000004372,4375,
4,,Spot,5,1000004372,4376,
5,,Spot,6,1000004372,4377,
6,,Spot,7,1000004372,4378,
7,,Spot,8,1000004372,4379,
8,,Spot,9,1000004372,4380,
9,,Spot,10,1000004372,4381,
10,,Spot,11,1000004372,4382,
11,,Spot,12,1000004372,4383,
12,,Spot,13,1000004372,4384,
13,,Spot,14,1000004372,4385,
14,,Spot,15,1000004372,4386,
15,,Spot,16,1000004372,4388,
16,,Spot,17,1000004372,4389,
17,,Spot,18,1000004372,4390,
18,,Spot,19,1000004372,4391,
19,,Spot,20,1000004372,4392,
20,,Spot,21,1000004372,4393,
21,,Spot,22,1000004372,4394,
22,,Spot,23,1000004372,4395,
23,,Spot,24,1000004372,4396,
24,,Spot,25,1000004372,4397,
25,,Spot,26,1000004372,4398,
26,,Spot,27,1000004372,4399,
27,,Spot,28,1000004372,4400,
28,,Spot,29,1000004372,4401,
29,,Spot,30,1000004372,4402,
30,,Spot,31,1000004372,4403,
31,,Spot,32,1000004372,4404,
32,,Spot,33,1000004372,4405,
33,,Spot,34,1000004372,4406,
34,,Spot,35,1000004372,4407,
35,,Spot,36,1000004372,4408,
36,,Spot,37,1000004372,4409,
37,,Spot,38,1000004372,4410,
38,,Spot,39,1000004372,4411,
39,,Spot,40,1000004372,4412,
40,,Spot,41,1000004372,4413,
41,,Spot,42,1000004372,4414,
42,,Spot,43,1000004372,4415,
43,,Spot,44,1000004372,4416,
44,,Spot,45,1000004372,4417,
45,,Spot,46,1000004372,4418,
46,,Spot,47,1000004372,4419,
47,,Spot,48,1000004372,4420,
48,,Spot,49,1000004372,4421,
49,,Spot,50,1000004372,4422,
50,,Spot,51,1000004372,4423,
51,,Spot,52,1000004372,4424,
52,,Spot,53,1000004372,4425,
53,,Spot,54,1000004372,4426,
54,,Spot,55,1000004372,4427,
55,,Spot,56,1000004372,4428,
56,,Spot,57,1000004372,4429,
57,,Spot,58,1000004372,4430,
58,,Spot,59,1000004372,4431,
59,,Spot,60,1000004372,4432,
60,,Spot,61,1000004372,4433,
61,,Spot,62,1000004372,4434,
62,,Spot,63,1000004372,4435,
63,,Spot,64,1000004372,4436,
64,,Spot,65,1000004372,4437,
65,,Spot,66,1000004372,4438,
66,,Spot,67,1000004372,4439,
67,,Spot,68,1000004372,4440,
68,,Spot,69,1000004372,4441,
69,,Spot,70,1000004372,4442,
70,,Spot,71,1000004372,4443,
71,,Spot,72,1000004372,4444,
72,,Spot,73,1000004372,4445,
73,,Spot,74,1000004372,4446,
74,,Spot,75,1000004372,4447,
75,,Spot,76,1000004372,4448,
76,,Spot,77,1000004372,4449,
77,,Spot,78,1000004372,4450,
78,,Spot,79,1000004372,4451,
79,,Spot,80,1000004372,4452,
80,,Spot,81,1000004372,4453,
81,,Spot,82,1000004372,4454,
82,,Spot,83,1000004372,4455,
83,,Spot,84,1000004372,4456,
84,,Spot,85,1000004372,4457,
85,,Spot,86,1000004372,4458,
86,,Spot,87,1000004372,4459,
87,,Spot,88,1000004372,4460,
88,,Spot,89,1000004372,4461,
89,,Spot,90,1000004372,4462,
90,,Spot,91,1000004372,4463,
91,,Spot,92,1000004372,4464,
92,,Spot,93,1000004372,4465,
93,,Spot,94,1000004372,4466,
94,,Spot,95,1000004372,4467,
95,,Spot,96,1000004372,4468,
96,,Spot,97,1000004372,4469,
97,,Spot,98,1000004372,4470,
98,,Spot,99,1000004372,4471,
99,,Spot,100,1000004372,4472,
100,,Spot,101,1000004372,4473,
101,,Spot,102,1000004372,4474,
102,,Spot,103,1000004372,4475,
103,,Spot,104,1000004372,4476,
104,,Spot,105,1000004372,4477,
105,,Spot,106,1000004372,4478,
106,,Spot,107,1000004372,4479,
107,,Spot,108,1000004372,4480,
108,,Spot,109,1000004372,4481,
109,,Spot,110,1000004372,4482,
110,,Spot,111,1000004372,4483,
111,,Spot,112,1000004372,4484,
112,,Spot,113,1000004372,4485,
113,,Spot,114,1000004372,4486,
114,,Spot,115,1000004372,4487,
115,,Spot,116,1000004372,4488,
116,,Spot,117,1000004372,4489,
117,,Spot,118,1000004372,4490,
118,,Spot,119,1000004372,4491,
119,,Spot,120,1000004372,4492,
120,,Spot,121,1000004372,4493,
121,,Spot,122,1000004372,4494,
122,,Spot,123,1000004372,4495,
123,,Spot,124,1000004372,4496,
124,,Spot,125,1000004372,4497,
125,,Spot,126,1000004372,4498,
126,,Spot,127,1000004372,4499,
127,,Spot,128,1000004372,4500,
128,,Spot,129,1000004372,4501,
129,,Spot,130,1000004372,4502,
130,,Spot,131,1000004372,4503,
131,,Spot,132,1000004372,4504,
132,,Spot,133,1000004372,4505,
133,,Spot,134,1000004372,4506,
134,,Spot,135,1000004372,4507,
135,,Spot,136,1000004372,4508,
136,,Spot,137,1000004372,4509,
137,,Spot,138,1000004372,4510,
138,,Spot,139,1000004372,4511,
139,,Spot,140,1000004372,4512,
140,,Spot,141,1000004372,4513,
141,,Spot,142,1000004372,4514,
142,,Spot,143,1000004372,4515,
143,,Spot,144,1000004372,4516,
144,,Spot,145,1000004372,4517,
145,,Spot,146,1000004372,4518,
146,,Spot,147,1000004372,4519,
147,,Spot,148,1000004372,4520,
148,,Spot,149,1000004372,4521,
149,,Spot,150,1000004372,4522,
150,,Spot,151,1000004372,4523,
151,,Spot,152,1000004372,4524,
152,,Spot,153,1000004372,4525,
153,,Spot,154,1000004372,4526,
154,,Spot,155,1000004372,4527,
155,,Spot,156,1000004372,4528,
156,,Spot,157,1000004372,4529,
157,,Spot,158,1000004372,4530,
158,,Spot,159,1000004372,4531,
159,,Spot,160,1000004372,4532,
160,,Spot,161,1000004372,4533,
161,,Spot,162,1000004372,4534,
162,,Spot,163,1000004372,4535,
163,,Spot,164,1000004372,4536,
164,,Spot,165,1000004372,4537,
165,,Spot,166,1000004372,4538,
166,,Spot,167,1000004372,4539,
167,,Spot,168,1000004372,4540,
168,,Spot,169,1000004372,4541,
169,,Spot,170,1000004372,4542,
170,,Spot,171,1000004372,4543,
171,,Spot,172,1000004372,4544,
172,,Spot,173,1000004372,4545,
173,,Spot,174,1000004372,4546,
174,,Spot,175,1000004372,4547,
175,,Spot,176,1000004372,4548,
176,,Spot,177,1000004372,4549,
177,,Spot,178,1000004372,4550,
178,,Spot,179,1000004372,4551,
179,,Spot,180,1000004372,4552,
180,,Spot,181,1000004372,4553,
181,,Spot,182,1000004372,4554,
182,,Spot,183,1000004372,4555,
183,,Spot,184,1000004372,4556,
184,,Spot,185,1000004372,4557,
185,,Spot,186,1000004372,4558,
186,,Spot,187,1000004372,4559,
187,,Spot,188,1000004372,4560,
188,,Spot,189,1000004372,4561,
189,,Spot,190,1000004372,4562,
190,,Spot,191,1000004372,4563,
191,,Spot,192,1000004372,4564,
192,,Spot,193,1000004372,4565,
193,,Spot,194,1000004372,4566,
194,,Spot,195,1000004372,4567,
195,,Spot,196,1000004372,4568,
196,,Spot,197,1000004372,4569,
197,,Spot,198,1000004372,4570,
