
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
466,,Spot,2,Image 1,1,1000004372,4372,
410,,Spot,2,Image 1,2,1000004372,4373,
455,,Spot,2,Image 1,3,1000004372,4374,
482,,Spot,2,Image 1,4,1000004372,4375,
451,,Spot,2,Image 1,5,1000004372,4376,
446,,Spot,2,Image 1,6,1000004372,4377,
423,,Spot,2,Image 1,7,1000004372,4378,
444,,Spot,2,Image 1,8,1000004372,4379,
491,,Spot,2,Image 1,9,1000004372,4380,
445,,Spot,2,Image 1,10,1000004372,4381,
418,,Spot,2,Image 1,11,1000004372,4382,
431,,Spot,2,Image 1,12,1000004372,4383,
464,,Spot,2,Image 1,13,1000004372,4384,
437,,Spot,2,Image 1,14,1000004372,4385,
477,,Spot,2,Image 1,15,1000004372,4386,
419,,Spot,2,Image 1,16,1000004372,4388,
398,,Spot,2,Image 1,17,1000004372,4389,
429,,Spot,2,Image 1,18,1000004372,4390,
396,,Spot,2,Image 1,19,1000004372,4391,
430,,Spot,2,Image 1,20,1000004372,4392,
441,,Spot,2,Image 1,21,1000004372,4393,
470,,Spot,2,Image 1,22,1000004372,4394,
410,,Spot,2,Image 1,23,1000004372,4395,
472,,Spot,2,Image 1,24,1000004372,4396,
424,,Spot,2,Image 1,25,1000004372,4397,
483,,Spot,2,Image 1,26,1000004372,4398,
480,,Spot,2,Image 1,27,1000004372,4399,
450,,Spot,2,Image 1,28,1000004372,4400,
437,,Spot,2,Image 1,29,1000004372,4401,
481,,Spot,2,Image 1,30,1000004372,4402,
449,,Spot,2,Image 1,31,1000004372,4403,
430,,Spot,2,Image 1,32,1000004372,4404,
470,,Spot,2,Image 1,33,1000004372,4405,
434,,Spot,2,Image 1,34,1000004372,4406,
458,,Spot,2,Image 1,35,1000004372,4407,
442,,Spot,2,Image 1,36,1000004372,4408,
460,,Spot,2,Image 1,37,1000004372,4409,
455,,Spot,2,Image 1,38,1000004372,4410,
425,,Spot,2,Image 1,39,1000004372,4411,
403,,Spot,2,Image 1,40,1000004372,4412,
385,,Spot,2,Image 1,41,1000004372,4413,
435,,Spot,2,Image 1,42,1000004372,4414,
399,,Spot,2,Image 1,43,1000004372,4415,
378,,Spot,2,Image 1,44,1000004372,4416,
365,,Spot,2,Image 1,45,1000004372,4417,
398,,Spot,2,Image 1,46,1000004372,4418,
389,,Spot,2,Image 1,47,1000004372,4419,
383,,Spot,2,Image 1,48,1000004372,4420,
380,,Spot,2,Image 1,49,1000004372,4421,
419,,Spot,2,Image 1,50,1000004372,4422,
379,,Spot,2,Image 1,51,1000004372,4423,
420,,Spot,2,Image 1,52,1000004372,4424,
402,,Spot,2,Image 1,53,1000004372,4425,
389,,Spot,2,Image 1,54,1000004372,4426,
392,,Spot,2,Image 1,55,1000004372,4427,
368,,Spot,2,Image 1,56,1000004372,4428,
388,,Spot,2,Image 1,57,1000004372,4429,
395,,Spot,2,Image 1,58,1000004372,4430,
412,,Spot,2,Image 1,59,1000004372,4431,
381,,Spot,2,Image 1,60,1000004372,4432,
366,,Spot,2,Image 1,61,1000004372,4433,
341,,Spot,2,Image 1,62,1000004372,4434,
413,,Spot,2,Image 1,63,1000004372,4435,
372,,Spot,2,Image 1,64,1000004372,4436,
407,,Spot,2,Image 1,65,1000004372,4437,
382,,Spot,2,Image 1,66,1000004372,4438,
384,,Spot,2,Image 1,67,1000004372,4439,
381,,Spot,2,Image 1,68,1000004372,4440,
391,,Spot,2,Image 1,69,1000004372,4441,
386,,Spot,2,Image 1,70,1000004372,4442,
365,,Spot,2,Image 1,71,1000004372,4443,
398,,Spot,2,Image 1,72,1000004372,4444,
386,,Spot,2,Image 1,73,1000004372,4445,
379,,Spot,2,Image 1,74,1000004372,4446,
362,,Spot,2,Image 1,75,1000004372,4447,
348,,Spot,2,Image 1,76,1000004372,4448,
403,,Spot,2,Image 1,77,1000004372,4449,
379,,Spot,2,Image 1,78,1000004372,4450,
349,,Spot,2,Image 1,79,1000004372,4451,
366,,Spot,2,Image 1,80,1000004372,4452,
367,,Spot,2,Image 1,81,1000004372,4453,
342,,Spot,2,Image 1,82,1000004372,4454,
392,,Spot,2,Image 1,83,1000004372,4455,
376,,Spot,2,Image 1,84,1000004372,4456,
341,,Spot,2,Image 1,85,1000004372,4457,
373,,Spot,2,Image 1,86,1000004372,4458,
376,,Spot,2,Image 1,87,1000004372,4459,
348,,Spot,2,Image 1,88,1000004372,4460,
325,,Spot,2,Image 1,89,1000004372,4461,
341,,Spot,2,Image 1,90,1000004372,4462,
336,,Spot,2,Image 1,91,1000004372,4463,
375,,Spot,2,Image 1,92,1000004372,4464,
381,,Spot,2,Image 1,93,1000004372,4465,
360,,Spot,2,Image 1,94,1000004372,4466,
340,,Spot,2,Image 1,95,1000004372,4467,
378,,Spot,2,Image 1,96,1000004372,4468,
361,,Spot,2,Image 1,97,1000004372,4469,
347,,Spot,2,Image 1,98,1000004372,4470,
329,,Spot,2,Image 1,99,1000004372,4471,
375,,Spot,2,Image 1,100,1000004372,4472,
360,,Spot,2,Image 1,101,1000004372,4473,
388,,Spot,2,Image 1,102,1000004372,4474,
377,,Spot,2,Image 1,103,1000004372,4475,
373,,Spot,2,Image 1,104,1000004372,4476,
328,,Spot,2,Image 1,105,1000004372,4477,
372,,Spot,2,Image 1,106,1000004372,4478,
349,,Spot,2,Image 1,107,1000004372,4479,
361,,Spot,2,Image 1,108,1000004372,4480,
340,,Spot,2,Image 1,109,1000004372,4481,
337,,Spot,2,Image 1,110,1000004372,4482,
340,,Spot,2,Image 1,111,1000004372,4483,
345,,Spot,2,Image 1,112,1000004372,4484,
358,,Spot,2,Image 1,113,1000004372,4485,
331,,Spot,2,Image 1,114,1000004372,4486,
353,,Spot,2,Image 1,115,1000004372,4487,
363,,Spot,2,Image 1,116,1000004372,4488,
383,,Spot,2,Image 1,117,1000004372,4489,
355,,Spot,2,Image 1,118,1000004372,4490,
341,,Spot,2,Image 1,119,1000004372,4491,
335,,Spot,2,Image 1,120,1000004372,4492,
357,,Spot,2,Image 1,121,1000004372,4493,
347,,Spot,2,Image 1,122,1000004372,4494,
332,,Spot,2,Image 1,123,1000004372,4495,
345,,Spot,2,Image 1,124,1000004372,4496,
371,,Spot,2,Image 1,125,1000004372,4497,
338,,Spot,2,Image 1,126,1000004372,4498,
355,,Spot,2,Image 1,127,1000004372,4499,
347,,Spot,2,Image 1,128,1000004372,4500,
350,,Spot,2,Image 1,129,1000004372,4501,
322,,Spot,2,Image 1,130,1000004372,4502,
369,,Spot,2,Image 1,131,1000004372,4503,
322,,Spot,2,Image 1,132,1000004372,4504,
365,,Spot,2,Image 1,133,1000004372,4505,
329,,Spot,2,Image 1,134,1000004372,4506,
360,,Spot,2,Image 1,135,1000004372,4507,
357,,Spot,2,Image 1,136,1000004372,4508,
344,,Spot,2,Image 1,137,1000004372,4509,
366,,Spot,2,Image 1,138,1000004372,4510,
332,,Spot,2,Image 1,139,1000004372,4511,
356,,Spot,2,Image 1,140,1000004372,4512,
348,,Spot,2,Image 1,141,1000004372,4513,
352,,Spot,2,Image 1,142,1000004372,4514,
318,,Spot,2,Image 1,143,1000004372,4515,
347,,Spot,2,Image 1,144,1000004372,4516,
312,,Spot,2,Image 1,145,1000004372,4517,
358,,Spot,2,Image 1,146,1000004372,4518,
355,,Spot,2,Image 1,147,1000004372,4519,
359,,Spot,2,Image 1,148,1000004372,4520,
321,,Spot,2,Image 1,149,1000004372,4521,
298,,Spot,2,Image 1,150,1000004372,4522,
359,,Spot,2,Image 1,151,1000004372,4523,
331,,Spot,2,Image 1,152,1000004372,4524,
317,,Spot,2,Image 1,153,1000004372,4525,
336,,Spot,2,Image 1,154,1000004372,4526,
325,,Spot,2,Image 1,155,1000004372,4527,
334,,Spot,2,Image 1,156,1000004372,4528,
327,,Spot,2,Image 1,157,1000004372,4529,
332,,Spot,2,Image 1,158,1000004372,4530,
391,,Spot,2,Image 1,159,1000004372,4531,
347,,Spot,2,Image 1,160,1000004372,4532,
358,,Spot,2,Image 1,161,1000004372,4533,
377,,Spot,2,Image 1,162,1000004372,4534,
348,,Spot,2,Image 1,163,1000004372,4535,
334,,Spot,2,Image 1,164,1000004372,4536,
334,,Spot,2,Image 1,165,1000004372,4537,
349,,Spot,2,Image 1,166,1000004372,4538,
346,,Spot,2,Image 1,167,1000004372,4539,
314,,Spot,2,Image 1,168,1000004372,4540,
352,,Spot,2,Image 1,169,1000004372,4541,
367,,Spot,2,Image 1,170,1000004372,4542,
327,,Spot,2,Image 1,171,1000004372,4543,
336,,Spot,2,Image 1,172,1000004372,4544,
318,,Spot,2,Image 1,173,1000004372,4545,
304,,Spot,2,Image 1,174,1000004372,4546,
307,,Spot,2,Image 1,175,1000004372,4547,
312,,Spot,2,Image 1,176,1000004372,4548,
354,,Spot,2,Image 1,177,1000004372,4549,
309,,Spot,2,Image 1,178,1000004372,4550,
316,,Spot,2,Image 1,179,1000004372,4551,
332,,Spot,2,Image 1,180,1000004372,4552,
338,,Spot,2,Image 1,181,1000004372,4553,
303,,Spot,2,Image 1,182,1000004372,4554,
335,,Spot,2,Image 1,183,1000004372,4555,
327,,Spot,2,Image 1,184,1000004372,4556,
340,,Spot,2,Image 1,185,1000004372,4557,
360,,Spot,2,Image 1,186,1000004372,4558,
360,,Spot,2,Image 1,187,1000004372,4559,
307,,Spot,2,Image 1,188,1000004372,4560,
326,,Spot,2,Image 1,189,1000004372,4561,
367,,Spot,2,Image 1,190,1000004372,4562,
304,,Spot,2,Image 1,191,1000004372,4563,
360,,Spot,2,Image 1,192,1000004372,4564,
342,,Spot,2,Image 1,193,1000004372,4565,
305,,Spot,2,Image 1,194,1000004372,4566,
308,,Spot,2,Image 1,195,1000004372,4567,
337,,Spot,2,Image 1,196,1000004372,4568,
366,,Spot,2,Image 1,197,1000004372,4569,
344,,Spot,2,Image 1,198,1000004372,4570,
349,,Spot,2,Image 1,199,1000004372,4571,
334,,Spot,2,Image 1,200,1000004372,4572,
322,,Spot,2,Image 1,201,1000004372,4573,
332,,Spot,2,Image 1,202,1000004372,4574,
320,,Spot,2,Image 1,203,1000004372,4575,
321,,Spot,2,Image 1,204,1000004372,4576,
332,,Spot,2,Image 1,205,1000004372,4577,
332,,Spot,2,Image 1,206,1000004372,4578,
307,,Spot,2,Image 1,207,1000004372,4579,
343,,Spot,2,Image 1,208,1000004372,4580,
333,,Spot,2,Image 1,209,1000004372,4581,
313,,Spot,2,Image 1,210,1000004372,4582,
318,,Spot,2,Image 1,211,1000004372,4583,
324,,Spot,2,Image 1,212,1000004372,4584,
275,,Spot,2,Image 1,213,1000004372,4585,
306,,Spot,2,Image 1,214,1000004372,4586,
311,,Spot,2,Image 1,215,1000004372,4587,
300,,Spot,2,Image 1,216,1000004372,4588,
307,,Spot,2,Image 1,217,1000004372,4589,
312,,Spot,2,Image 1,218,1000004372,4590,
280,,Spot,2,Image 1,219,1000004372,4591,
321,,Spot,2,Image 1,220,1000004372,4592,
305,,Spot,2,Image 1,221,1000004372,4593,
319,,Spot,2,Image 1,222,1000004372,4594,
299,,Spot,2,Image 1,223,1000004372,4595,
314,,Spot,2,Image 1,224,1000004372,4596,
320,,Spot,2,Image 1,225,1000004372,4597,
306,,Spot,2,Image 1,226,1000004372,4598,
300,,Spot,2,Image 1,227,1000004372,4599,
299,,Spot,2,Image 1,228,1000004372,4600,
313,,Spot,2,Image 1,229,1000004372,4601,
279,,Spot,2,Image 1,230,1000004372,4602,
289,,Spot,2,Image 1,231,1000004372,4603,
342,,Spot,2,Image 1,232,1000004372,4604,
334,,Spot,2,Image 1,233,1000004372,4605,
317,,Spot,2,Image 1,234,1000004372,4606,
293,,Spot,2,Image 1,235,1000004372,4607,
327,,Spot,2,Image 1,236,1000004372,4608,
316,,Spot,2,Image 1,237,1000004372,4609,
314,,Spot,2,Image 1,238,1000004372,4610,
294,,Spot,2,Image 1,239,1000004372,4611,
288,,Spot,2,Image 1,240,1000004372,4612,
352,,Spot,2,Image 1,241,1000004372,4613,
318,,Spot,2,Image 1,242,1000004372,4614,
356,,Spot,2,Image 1,243,1000004372,4615,
338,,Spot,2,Image 1,244,1000004372,4616,
314,,Spot,2,Image 1,245,1000004372,4617,
353,,Spot,2,Image 1,246,1000004372,4618,
316,,Spot,2,Image 1,247,1000004372,4619,
316,,Spot,2,Image 1,248,1000004372,4620,
318,,Spot,2,Image 1,249,1000004372,4621,
290,,Spot,2,Image 1,250,1000004372,4622,
310,,Spot,2,Image 1,251,1000004372,4623,
283,,Spot,2,Image 1,252,1000004372,4624,
303,,Spot,2,Image 1,253,1000004372,4625,
339,,Spot,2,Image 1,254,1000004372,4626,
311,,Spot,2,Image 1,255,1000004372,4627,
299,,Spot,2,Image 1,256,1000004372,4628,
316,,Spot,2,Image 1,257,1000004372,4629,
282,,Spot,2,Image 1,258,1000004372,4630,
306,,Spot,2,Image 1,259,1000004372,4631,
323,,Spot,2,Image 1,260,1000004372,4632,
299,,Spot,2,Image 1,261,1000004372,4633,
276,,Spot,2,Image 1,262,1000004372,4634,
284,,Spot,2,Image 1,263,1000004372,4635,
297,,Spot,2,Image 1,264,1000004372,4636,
330,,Spot,2,Image 1,265,1000004372,4637,
305,,Spot,2,Image 1,266,1000004372,4638,
302,,Spot,2,Image 1,267,1000004372,4639,
311,,Spot,2,Image 1,268,1000004372,4640,
325,,Spot,2,Image 1,269,1000004372,4641,
344,,Spot,2,Image 1,270,1000004372,4642,
