
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
1.71898e+10,,Spot,1,Image 1,1,1000004372,4372,
1.63165e+10,,Spot,1,Image 1,2,1000004372,4373,
1.63622e+10,,Spot,1,Image 1,3,1000004372,4374,
1.72529e+10,,Spot,1,Image 1,4,1000004372,4375,
1.62117e+10,,Spot,1,Image 1,5,1000004372,4376,
1.64425e+10,,Spot,1,Image 1,6,1000004372,4377,
1.66962e+10,,Spot,1,Image 1,7,1000004372,4378,
1.57899e+10,,Spot,1,Image 1,8,1000004372,4379,
1.58778e+10,,Spot,1,Image 1,9,1000004372,4380,
1.5315e+10,,Spot,1,Image 1,10,1000004372,4381,
1.58709e+10,,Spot,1,Image 1,11,1000004372,4382,
1.55343e+10,,Spot,1,Image 1,12,1000004372,4383,
1.54281e+10,,Spot,1,Image 1,13,1000004372,4384,
1.55429e+10,,Spot,1,Image 1,14,1000004372,4385,
1.56426e+10,,Spot,1,Image 1,15,1000004372,4386,
1.60436e+10,,Spot,1,Image 1,16,1000004372,4388,
1.5664e+10,,Spot,1,Image 1,17,1000004372,4389,
1.59747e+10,,Spot,1,Image 1,18,1000004372,4390,
1.53289e+10,,Spot,1,Image 1,19,1000004372,4391,
1.60977e+10,,Spot,1,Image 1,20,1000004372,4392,
1.55194e+10,,Spot,1,Image 1,21,1000004372,4393,
1.5833e+10,,Spot,1,Image 1,22,1000004372,4394,
1.56073e+10,,Spot,1,Image 1,23,1000004372,4395,
1.6099e+10,,Spot,1,Image 1,24,1000004372,4396,
1.60552e+10,,Spot,1,Image 1,25,1000004372,4397,
1.6005e+10,,Spot,1,Image 1,26,1000004372,4398,
1.61006e+10,,Spot,1,Image 1,27,1000004372,4399,
1.59108e+10,,Spot,1,Image 1,28,1000004372,4400,
1.5411e+10,,Spot,1,Image 1,29,1000004372,4401,
1.54986e+10,,Spot,1,Image 1,30,1000004372,4402,
1.53286e+10,,Spot,1,Image 1,31,1000004372,4403,
1.50993e+10,,Spot,1,Image 1,32,1000004372,4404,
1.51228e+10,,Spot,1,Image 1,33,1000004372,4405,
1.53127e+10,,Spot,1,Image 1,34,1000004372,4406,
1.51215e+10,,Spot,1,Image 1,35,1000004372,4407,
1.54591e+10,,Spot,1,Image 1,36,1000004372,4408,
1.55431e+10,,Spot,1,Image 1,37,1000004372,4409,
1.50147e+10,,Spot,1,Image 1,38,1000004372,4410,
1.5105e+10,,Spot,1,Image 1,39,1000004372,4411,
1.53613e+10,,Spot,1,Image 1,40,1000004372,4412,
1.47639e+10,,Spot,1,Image 1,41,1000004372,4413,
1.51693e+10,,Spot,1,Image 1,42,1000004372,4414,
1.46235e+10,,Spot,1,Image 1,43,1000004372,4415,
1.45498e+10,,Spot,1,Image 1,44,1000004372,4416,
1.46221e+10,,Spot,1,Image 1,45,1000004372,4417,
1.47903e+10,,Spot,1,Image 1,46,1000004372,4418,
1.5135e+10,,Spot,1,Image 1,47,1000004372,4419,
1.45802e+10,,Spot,1,Image 1,48,1000004372,4420,
1.46866e+10,,Spot,1,Image 1,49,1000004372,4421,
1.47786e+10,,Spot,1,Image 1,50,1000004372,4422,
1.52089e+10,,Spot,1,Image 1,51,1000004372,4423,
1.47002e+10,,Spot,1,Image 1,52,1000004372,4424,
