
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
11.581,,Spot,3,Image 1,1,1000004372,4372,
10.8846,,Spot,3,Image 1,2,1000004372,4373,
10.7643,,Spot,3,Image 1,3,1000004372,4374,
10.4543,,Spot,3,Image 1,4,1000004372,4375,
10.391,,Spot,3,Image 1,5,1000004372,4376,
10.2339,,Spot,3,Image 1,6,1000004372,4377,
9.94283,,Spot,3,Image 1,7,1000004372,4378,
9.77529,,Spot,3,Image 1,8,1000004372,4379,
10.1888,,Spot,3,Image 1,9,1000004372,4380,
9.77139,,Spot,3,Image 1,10,1000004372,4381,
9.64093,,Spot,3,Image 1,11,1000004372,4382,
10.015,,Spot,3,Image 1,12,1000004372,4383,
10.0939,,Spot,3,Image 1,13,1000004372,4384,
10.1532,,Spot,3,Image 1,14,1000004372,4385,
9.88719,,Spot,3,Image 1,15,1000004372,4386,
9.76792,,Spot,3,Image 1,16,1000004372,4388,
10.0664,,Spot,3,Image 1,17,1000004372,4389,
9.70545,,Spot,3,Image 1,18,1000004372,4390,
9.58374,,Spot,3,Image 1,19,1000004372,4391,
9.5475,,Spot,3,Image 1,20,1000004372,4392,
9.78207,,Spot,3,Image 1,21,1000004372,4393,
9.75591,,Spot,3,Image 1,22,1000004372,4394,
9.28688,,Spot,3,Image 1,23,1000004372,4395,
9.57972,,Spot,3,Image 1,24,1000004372,4396,
9.64242,,Spot,3,Image 1,25,1000004372,4397,
9.64161,,Spot,3,Image 1,26,1000004372,4398,
9.64644,,Spot,3,Image 1,27,1000004372,4399,
9.23444,,Spot,3,Image 1,28,1000004372,4400,
9.5279,,Spot,3,Image 1,29,1000004372,4401,
9.47734,,Spot,3,Image 1,30,1000004372,4402,
9.48673,,Spot,3,Image 1,31,1000004372,4403,
9.23922,,Spot,3,Image 1,32,1000004372,4404,
9.50479,,Spot,3,Image 1,33,1000004372,4405,
9.40948,,Spot,3,Image 1,34,1000004372,4406,
9.38328,,Spot,3,Image 1,35,1000004372,4407,
8.98141,,Spot,3,Image 1,36,1000004372,4408,
8.89393,,Spot,3,Image 1,37,1000004372,4409,
9.162,,Spot,3,Image 1,38,1000004372,4410,
9.04991,,Spot,3,Image 1,39,1000004372,4411,
8.5531,,Spot,3,Image 1,40,1000004372,4412,
8.91494,,Spot,3,Image 1,41,1000004372,4413,
8.60336,,Spot,3,Image 1,42,1000004372,4414,
8.61872,,Spot,3,Image 1,43,1000004372,4415,
8.51312,,Spot,3,Image 1,44,1000004372,4416,
8.57863,,Spot,3,Image 1,45,1000004372,4417,
8.57943,,Spot,3,Image 1,46,1000004372,4418,
8.88035,,Spot,3,Image 1,47,1000004372,4419,
8.53293,,Spot,3,Image 1,48,1000004372,4420,
8.53554,,Spot,3,Image 1,49,1000004372,4421,
8.87311,,Spot,3,Image 1,50,1000004372,4422,
8.85424,,Spot,3,Image 1,51,1000004372,4423,
8.79731,,Spot,3,Image 1,52,1000004372,4424,
8.85328,,Spot,3,Image 1,53,1000004372,4425,
8.50852,,Spot,3,Image 1,54,1000004372,4426,
8.45702,,Spot,3,Image 1,55,1000004372,4427,
