
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
667,,Spot,1,Image 1,1,1000004372,4372,
666,,Spot,1,Image 1,2,1000004372,4373,
694,,Spot,1,Image 1,3,1000004372,4374,
670,,Spot,1,Image 1,4,1000004372,4375,
571,,Spot,1,Image 1,5,1000004372,4376,
612,,Spot,1,Image 1,6,1000004372,4377,
733,,Spot,1,Image 1,7,1000004372,4378,
604,,Spot,1,Image 1,8,1000004372,4379,
659,,Spot,1,Image 1,9,1000004372,4380,
554,,Spot,1,Image 1,10,1000004372,4381,
641,,Spot,1,Image 1,11,1000004372,4382,
644,,Spot,1,Image 1,12,1000004372,4383,
546,,Spot,1,Image 1,13,1000004372,4384,
538,,Spot,1,Image 1,14,1000004372,4385,
529,,Spot,1,Image 1,15,1000004372,4386,
508,,Spot,1,Image 1,16,1000004372,4388,
568,,Spot,1,Image 1,17,1000004372,4389,
585,,Spot,1,Image 1,18,1000004372,4390,
508,,Spot,1,Image 1,19,1000004372,4391,
577,,Spot,1,Image 1,20,1000004372,4392,
614,,Spot,1,Image 1,21,1000004372,4393,
573,,Spot,1,Image 1,22,1000004372,4394,
615,,Spot,1,Image 1,23,1000004372,4395,
628,,Spot,1,Image 1,24,1000004372,4396,
673,,Spot,1,Image 1,25,1000004372,4397,
556,,Spot,1,Image 1,26,1000004372,4398,
662,,Spot,1,Image 1,27,1000004372,4399,
538,,Spot,1,Image 1,28,1000004372,4400,
609,,Spot,1,Image 1,29,1000004372,4401,
598,,Spot,1,Image 1,30,1000004372,4402,
432,,Spot,1,Image 1,31,1000004372,4403,
422,,Spot,1,Image 1,32,1000004372,4404,
553,,Spot,1,Image 1,33,1000004372,4405,
662,,Spot,1,Image 1,34,1000004372,4406,
447,,Spot,1,Image 1,35,1000004372,4407,
408,,Spot,1,Image 1,36,1000004372,4408,
423,,Spot,1,Image 1,37,1000004372,4409,
444,,Spot,1,Image 1,38,1000004372,4410,
456,,Spot,1,Image 1,39,1000004372,4411,
420,,Spot,1,Image 1,40,1000004372,4412,
403,,Spot,1,Image 1,41,1000004372,4413,
438,,Spot,1,Image 1,42,1000004372,4414,
414,,Spot,1,Image 1,43,1000004372,4415,
394,,Spot,1,Image 1,44,1000004372,4416,
418,,Spot,1,Image 1,45,1000004372,4417,
470,,Spot,1,Image 1,46,1000004372,4418,
553,,Spot,1,Image 1,47,1000004372,4419,
414,,Spot,1,Image 1,48,1000004372,4420,
462,,Spot,1,Image 1,49,1000004372,4421,
406,,Spot,1,Image 1,50,1000004372,4422,
446,,Spot,1,Image 1,51,1000004372,4423,
444,,Spot,1,Image 1,52,1000004372,4424,
458,,Spot,1,Image 1,53,1000004372,4425,
396,,Spot,1,Image 1,54,1000004372,4426,
482,,Spot,1,Image 1,55,1000004372,4427,
481,,Spot,1,Image 1,56,1000004372,4428,
448,,Spot,1,Image 1,57,1000004372,4429,
422,,Spot,1,Image 1,58,1000004372,4430,
430,,Spot,1,Image 1,59,1000004372,4431,
411,,Spot,1,Image 1,60,1000004372,4432,
435,,Spot,1,Image 1,61,1000004372,4433,
406,,Spot,1,Image 1,62,1000004372,4434,
429,,Spot,1,Image 1,63,1000004372,4435,
424,,Spot,1,Image 1,64,1000004372,4436,
382,,Spot,1,Image 1,65,1000004372,4437,
390,,Spot,1,Image 1,66,1000004372,4438,
