
Shortest Distance to Spots Spots=Centrosome
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
6.98407,µm,Spot,Centrosome,1,1000004372,4372,
7.16992,µm,Spot,Centrosome,2,1000004372,4373,
7.62462,µm,Spot,Centrosome,3,1000004372,4374,
7.40884,µm,Spot,Centrosome,4,1000004372,4375,
7.66846,µm,Spot,Centrosome,5,1000004372,4376,
8.13018,µm,Spot,Centrosome,6,1000004372,4377,
7.24838,µm,Spot,Centrosome,7,1000004372,4378,
7.8948,µm,Spot,Centrosome,8,1000004372,4379,
7.97427,µm,Spot,Centrosome,9,1000004372,4380,
9.12723,µm,Spot,Centrosome,10,1000004372,4381,
8.42224,µm,Spot,Centrosome,11,1000004372,4382,
7.87476,µm,Spot,Centrosome,12,1000004372,4383,
7.11311,µm,Spot,Centrosome,13,1000004372,4384,
7.40039,µm,Spot,Centrosome,14,1000004372,4385,
7.63812,µm,Spot,Centrosome,15,1000004372,4386,
6.26738,µm,Spot,Centrosome,16,1000004372,4388,
6.9527,µm,Spot,Centrosome,17,1000004372,4389,
6.78699,µm,Spot,Centrosome,18,1000004372,4390,
7.1942,µm,Spot,Centrosome,19,1000004372,4391,
6.10802,µm,Spot,Centrosome,20,1000004372,4392,
7.74528,µm,Spot,Centrosome,21,1000004372,4393,
7.90834,µm,Spot,Centrosome,22,1000004372,4394,
7.38265,µm,Spot,Centrosome,23,1000004372,4395,
7.41075,µm,Spot,Centrosome,24,1000004372,4396,
7.88183,µm,Spot,Centrosome,25,1000004372,4397,
7.75458,µm,Spot,Centrosome,26,1000004372,4398,
8.73457,µm,Spot,Centrosome,27,1000004372,4399,
8.47019,µm,Spot,Centrosome,28,1000004372,4400,
9.47346,µm,Spot,Centrosome,29,1000004372,4401,
10.4473,µm,Spot,Centrosome,30,1000004372,4402,
11.527,µm,Spot,Centrosome,31,1000004372,4403,
10.7391,µm,Spot,Centrosome,32,1000004372,4404,
9.79238,µm,Spot,Centrosome,33,1000004372,4405,
10.6097,µm,Spot,Centrosome,34,1000004372,4406,
13.6318,µm,Spot,Centrosome,35,1000004372,4407,
15.8288,µm,Spot,Centrosome,36,1000004372,4408,
19.1507,µm,Spot,Centrosome,37,1000004372,4409,
21.1781,µm,Spot,Centrosome,38,1000004372,4410,
19.3962,µm,Spot,Centrosome,39,1000004372,4411,
17.5396,µm,Spot,Centrosome,40,1000004372,4412,
20.1672,µm,Spot,Centrosome,41,1000004372,4413,
22.0211,µm,Spot,Centrosome,42,1000004372,4414,
21.621,µm,Spot,Centrosome,43,1000004372,4415,
21.7959,µm,Spot,Centrosome,44,1000004372,4416,
22.0835,µm,Spot,Centrosome,45,1000004372,4417,
21.0461,µm,Spot,Centrosome,46,1000004372,4418,
20.7236,µm,Spot,Centrosome,47,1000004372,4419,
21.4566,µm,Spot,Centrosome,48,1000004372,4420,
20.3652,µm,Spot,Centrosome,49,1000004372,4421,
18.9391,µm,Spot,Centrosome,50,1000004372,4422,
18.1857,µm,Spot,Centrosome,51,1000004372,4423,
18.3898,µm,Spot,Centrosome,52,1000004372,4424,
17.7292,µm,Spot,Centrosome,53,1000004372,4425,
17.2872,µm,Spot,Centrosome,54,1000004372,4426,
15.864,µm,Spot,Centrosome,55,1000004372,4427,
15.7503,µm,Spot,Centrosome,56,1000004372,4428,
15.478,µm,Spot,Centrosome,57,1000004372,4429,
15.9154,µm,Spot,Centrosome,58,1000004372,4430,
14.4524,µm,Spot,Centrosome,59,1000004372,4431,
12.9676,µm,Spot,Centrosome,60,1000004372,4432,
11.5639,µm,Spot,Centrosome,61,1000004372,4433,
11.5238,µm,Spot,Centrosome,62,1000004372,4434,
11.1807,µm,Spot,Centrosome,63,1000004372,4435,
10.4455,µm,Spot,Centrosome,64,1000004372,4436,
10.8393,µm,Spot,Centrosome,65,1000004372,4437,
11.3277,µm,Spot,Centrosome,66,1000004372,4438,
10.9429,µm,Spot,Centrosome,67,1000004372,4439,
12.1467,µm,Spot,Centrosome,68,1000004372,4440,
13.9033,µm,Spot,Centrosome,69,1000004372,4441,
12.4098,µm,Spot,Centrosome,70,1000004372,4442,
11.4753,µm,Spot,Centrosome,71,1000004372,4443,
12.0122,µm,Spot,Centrosome,72,1000004372,4444,
12.7465,µm,Spot,Centrosome,73,1000004372,4445,
13.0771,µm,Spot,Centrosome,74,1000004372,4446,
11.0936,µm,Spot,Centrosome,75,1000004372,4447,
9.87217,µm,Spot,Centrosome,76,1000004372,4448,
9.71544,µm,Spot,Centrosome,77,1000004372,4449,
10.5051,µm,Spot,Centrosome,78,1000004372,4450,
8.26824,µm,Spot,Centrosome,79,1000004372,4451,
6.39209,µm,Spot,Centrosome,80,1000004372,4452,
6.06921,µm,Spot,Centrosome,81,1000004372,4453,
6.86663,µm,Spot,Centrosome,82,1000004372,4454,
5.71784,µm,Spot,Centrosome,83,1000004372,4455,
5.0885,µm,Spot,Centrosome,84,1000004372,4456,
5.55831,µm,Spot,Centrosome,85,1000004372,4457,
6.5067,µm,Spot,Centrosome,86,1000004372,4458,
9.08557,µm,Spot,Centrosome,87,1000004372,4459,
12.5364,µm,Spot,Centrosome,88,1000004372,4460,
13.5821,µm,Spot,Centrosome,89,1000004372,4461,
13.2008,µm,Spot,Centrosome,90,1000004372,4462,
14.4643,µm,Spot,Centrosome,91,1000004372,4463,
13.8422,µm,Spot,Centrosome,92,1000004372,4464,
12.5224,µm,Spot,Centrosome,93,1000004372,4465,
13.6862,µm,Spot,Centrosome,94,1000004372,4466,
14.1875,µm,Spot,Centrosome,95,1000004372,4467,
13.4711,µm,Spot,Centrosome,96,1000004372,4468,
13.7244,µm,Spot,Centrosome,97,1000004372,4469,
10.7311,µm,Spot,Centrosome,98,1000004372,4470,
9.42009,µm,Spot,Centrosome,99,1000004372,4471,
7.5855,µm,Spot,Centrosome,100,1000004372,4472,
6.89573,µm,Spot,Centrosome,101,1000004372,4473,
8.28053,µm,Spot,Centrosome,102,1000004372,4474,
8.16105,µm,Spot,Centrosome,103,1000004372,4475,
8.49369,µm,Spot,Centrosome,104,1000004372,4476,
8.39856,µm,Spot,Centrosome,105,1000004372,4477,
