
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
1.9439,-0.302692,1.34346,µm,Spot,Displacement Delta,37,1000004372,4409,
1.84668,-0.929741,1.85762,µm,Spot,Displacement Delta,38,1000004372,4410,
-1.49872,2.26842,-1.35448,µm,Spot,Displacement Delta,39,1000004372,4411,
-0.46579,0.232718,-0.503136,µm,Spot,Displacement Delta,40,1000004372,4412,
-1.5575,0.631306,-1.34346,µm,Spot,Displacement Delta,41,1000004372,4413,
-1.83897,0.17145,-1.4583,µm,Spot,Displacement Delta,42,1000004372,4414,
-1.52982,0.341763,-1.92499,µm,Spot,Displacement Delta,43,1000004372,4415,
-2.00339,0.213175,-1.52278,µm,Spot,Displacement Delta,44,1000004372,4416,
-1.76815,0.596474,-1.13335,µm,Spot,Displacement Delta,45,1000004372,4417,
-1.75229,0.699968,-1.12629,µm,Spot,Displacement Delta,46,1000004372,4418,
-1.82404,0.499317,-1.10504,µm,Spot,Displacement Delta,47,1000004372,4419,
-1.42507,0.932526,-0.989616,µm,Spot,Displacement Delta,48,1000004372,4420,
-1.11824,1.27606,-0.949688,µm,Spot,Displacement Delta,49,1000004372,4421,
-1.44579,0.620653,-0.888271,µm,Spot,Displacement Delta,50,1000004372,4422,
-1.16123,0.569275,-0.977528,µm,Spot,Displacement Delta,51,1000004372,4423,
-1.68675,0.668001,-0.908649,µm,Spot,Displacement Delta,52,1000004372,4424,
-1.74797,0.625763,-1.45917,µm,Spot,Displacement Delta,53,1000004372,4425,
-1.58231,1.28909,-1.33623,µm,Spot,Displacement Delta,54,1000004372,4426,
-1.89288,0.645842,-1.23428,µm,Spot,Displacement Delta,55,1000004372,4427,
-1.72551,1.24682,-1.38157,µm,Spot,Displacement Delta,56,1000004372,4428,
-2.19365,1.29466,-1.2134,µm,Spot,Displacement Delta,57,1000004372,4429,
-2.37436,1.0004,-1.16682,µm,Spot,Displacement Delta,58,1000004372,4430,
-2.34621,1.29598,-1.16232,µm,Spot,Displacement Delta,59,1000004372,4431,
-2.41221,1.82398,-1.0898,µm,Spot,Displacement Delta,60,1000004372,4432,
-2.16973,1.56045,-0.961578,µm,Spot,Displacement Delta,61,1000004372,4433,
-2.87263,1.89878,-1.67945,µm,Spot,Displacement Delta,62,1000004372,4434,
-2.13689,0.926331,-1.45835,µm,Spot,Displacement Delta,63,1000004372,4435,
-2.62548,1.77736,-1.28341,µm,Spot,Displacement Delta,64,1000004372,4436,
-3.01348,1.97478,0.442707,µm,Spot,Displacement Delta,65,1000004372,4437,
-2.5834,2.11541,0.394428,µm,Spot,Displacement Delta,66,1000004372,4438,
-2.40193,2.7954,-0.971188,µm,Spot,Displacement Delta,67,1000004372,4439,
-2.09838,2.01228,-2.02738,µm,Spot,Displacement Delta,68,1000004372,4440,
-2.62819,2.52351,-1.9117,µm,Spot,Displacement Delta,69,1000004372,4441,
-2.83741,2.5513,-1.32948,µm,Spot,Displacement Delta,70,1000004372,4442,
-2.68453,2.21985,-1.91342,µm,Spot,Displacement Delta,71,1000004372,4443,
-1.91103,2.11449,-1.27344,µm,Spot,Displacement Delta,72,1000004372,4444,
-2.38587,1.71567,-1.87886,µm,Spot,Displacement Delta,73,1000004372,4445,
-2.37479,1.49197,-1.71987,µm,Spot,Displacement Delta,74,1000004372,4446,
-2.50497,0.833721,-1.81522,µm,Spot,Displacement Delta,75,1000004372,4447,
-2.54321,1.20635,-1.86287,µm,Spot,Displacement Delta,76,1000004372,4448,
-2.77076,1.75116,-1.66758,µm,Spot,Displacement Delta,77,1000004372,4449,
-1.72125,2.08205,-0.682842,µm,Spot,Displacement Delta,78,1000004372,4450,
0.681885,0.178009,0.247437,µm,Spot,Displacement Delta,79,1000004372,4451,
-0.0487862,-0.209015,-0.0929222,µm,Spot,Displacement Delta,80,1000004372,4452,
0.0177765,-0.129572,-0.258774,µm,Spot,Displacement Delta,81,1000004372,4453,
0.0601845,-0.103378,0.0695267,µm,Spot,Displacement Delta,82,1000004372,4454,
-0.0189056,0.0439301,0.0824547,µm,Spot,Displacement Delta,83,1000004372,4455,
0.0992928,0.227449,-0.0337067,µm,Spot,Displacement Delta,84,1000004372,4456,
-0.0459232,-0.0057621,-0.0246277,µm,Spot,Displacement Delta,85,1000004372,4457,
0.0304699,0.133995,-0.015274,µm,Spot,Displacement Delta,86,1000004372,4458,
0.318396,0.0302238,0.248795,µm,Spot,Displacement Delta,87,1000004372,4459,
0.0469475,0.174881,0.239532,µm,Spot,Displacement Delta,88,1000004372,4460,
0.109087,0.14212,0.0989151,µm,Spot,Displacement Delta,89,1000004372,4461,
-0.0261574,0.165121,0.134628,µm,Spot,Displacement Delta,90,1000004372,4462,
-0.0984077,-0.0929565,-0.0520592,µm,Spot,Displacement Delta,91,1000004372,4463,
0.00566483,-0.227692,-0.0263824,µm,Spot,Displacement Delta,92,1000004372,4464,
-0.0170994,0.0466862,-0.150158,µm,Spot,Displacement Delta,93,1000004372,4465,
-0.0750217,0.00261688,-0.061985,µm,Spot,Displacement Delta,94,1000004372,4466,
0.065361,-0.024456,-0.0327034,µm,Spot,Displacement Delta,95,1000004372,4467,
-0.0940819,0.052824,-0.0949669,µm,Spot,Displacement Delta,96,1000004372,4468,
0.0832157,0.171423,0.0231934,µm,Spot,Displacement Delta,97,1000004372,4469,
-0.420662,0.116472,-0.182362,µm,Spot,Displacement Delta,98,1000004372,4470,
-0.0719643,-0.023571,-0.389847,µm,Spot,Displacement Delta,99,1000004372,4471,
-0.113155,0.00226402,-0.248661,µm,Spot,Displacement Delta,100,1000004372,4472,
-0.0574875,0.104813,0.485573,µm,Spot,Displacement Delta,101,1000004372,4473,
0.128717,-0.261513,0.0138512,µm,Spot,Displacement Delta,102,1000004372,4474,
-0.0142002,0.0231876,-0.00526428,µm,Spot,Displacement Delta,103,1000004372,4475,
0.0289249,-0.0776749,0.201607,µm,Spot,Displacement Delta,104,1000004372,4476,
0.250822,-0.114721,-0.00967026,µm,Spot,Displacement Delta,105,1000004372,4477,
0.139406,-0.0995007,-0.124077,µm,Spot,Displacement Delta,106,1000004372,4478,
0.417738,0.184088,0.380798,µm,Spot,Displacement Delta,107,1000004372,4479,
0.140608,-0.048584,-0.0314178,µm,Spot,Displacement Delta,108,1000004372,4480,
0.208351,0.00939941,0.324585,µm,Spot,Displacement Delta,109,1000004372,4481,
-0.0637093,0.156607,0.0624199,µm,Spot,Displacement Delta,110,1000004372,4482,
-0.109304,-0.152771,-0.138725,µm,Spot,Displacement Delta,111,1000004372,4483,
0.0657043,-0.312021,-0.0516739,µm,Spot,Displacement Delta,112,1000004372,4484,
0.0096302,0.227964,-0.0283127,µm,Spot,Displacement Delta,113,1000004372,4485,
0.168266,-0.0839195,0.161987,µm,Spot,Displacement Delta,114,1000004372,4486,
-0.022871,0.300358,0.142143,µm,Spot,Displacement Delta,115,1000004372,4487,
0.00902748,-0.140869,0.0148468,µm,Spot,Displacement Delta,116,1000004372,4488,
-0.104427,-0.158861,-0.224693,µm,Spot,Displacement Delta,117,1000004372,4489,
-0.0994377,-0.0367432,0.206512,µm,Spot,Displacement Delta,118,1000004372,4490,
-0.144529,0.196039,0.0603523,µm,Spot,Displacement Delta,119,1000004372,4491,
-0.0386066,-0.318508,-0.211689,µm,Spot,Displacement Delta,120,1000004372,4492,
-0.0760441,0.383451,-0.0484276,µm,Spot,Displacement Delta,121,1000004372,4493,
-0.0843048,-0.034338,0.00399017,µm,Spot,Displacement Delta,122,1000004372,4494,
-0.0318108,0.171518,0.000221252,µm,Spot,Displacement Delta,123,1000004372,4495,
-0.0347233,-0.136097,-0.084095,µm,Spot,Displacement Delta,124,1000004372,4496,
-0.0144978,0.0607967,0.129131,µm,Spot,Displacement Delta,125,1000004372,4497,
0.0833187,0.288921,-0.0225563,µm,Spot,Displacement Delta,126,1000004372,4498,
-0.181686,0.183905,0.0144196,µm,Spot,Displacement Delta,127,1000004372,4499,
-0.0183086,-0.148996,-0.128277,µm,Spot,Displacement Delta,128,1000004372,4500,
0.114639,0.0377979,-0.0540466,µm,Spot,Displacement Delta,129,1000004372,4501,
-0.168285,-0.144966,0.000816345,µm,Spot,Displacement Delta,130,1000004372,4502,
-0.180027,0.0245819,-0.073452,µm,Spot,Displacement Delta,131,1000004372,4503,
-0.0661221,-0.0343971,-0.10778,µm,Spot,Displacement Delta,132,1000004372,4504,
-0.101187,0.00342178,0.00871277,µm,Spot,Displacement Delta,133,1000004372,4505,
-0.0324516,-0.0610466,0.0503731,µm,Spot,Displacement Delta,134,1000004372,4506,
0.0723591,0.0924454,-0.0934334,µm,Spot,Displacement Delta,135,1000004372,4507,
-0.0829144,-0.0194111,0.00742722,µm,Spot,Displacement Delta,136,1000004372,4508,
-0.047987,0.148806,0.132088,µm,Spot,Displacement Delta,137,1000004372,4509,
0.233019,-0.186115,0.10442,µm,Spot,Displacement Delta,138,1000004372,4510,
-0.12327,-0.256815,-0.0201797,µm,Spot,Displacement Delta,139,1000004372,4511,
0.113558,0.144045,0.0813751,µm,Spot,Displacement Delta,140,1000004372,4512,
-0.0355148,-0.0461674,-0.225204,µm,Spot,Displacement Delta,141,1000004372,4513,
-0.2425,-0.0629559,-0.0240059,µm,Spot,Displacement Delta,142,1000004372,4514,
-0.118784,-0.0952244,-0.137062,µm,Spot,Displacement Delta,143,1000004372,4515,
-0.329458,-0.347206,-0.257072,µm,Spot,Displacement Delta,144,1000004372,4516,
0.0967426,-0.103636,-0.0432396,µm,Spot,Displacement Delta,145,1000004372,4517,
-0.0505981,-0.0249805,-0.0611649,µm,Spot,Displacement Delta,146,1000004372,4518,
0.283115,-0.0495472,0.0102959,µm,Spot,Displacement Delta,147,1000004372,4519,
0.121088,0.0363331,0.0353966,µm,Spot,Displacement Delta,148,1000004372,4520,
0.0396843,0.0253811,0.0550957,µm,Spot,Displacement Delta,149,1000004372,4521,
0.178568,0.0588646,0.0223999,µm,Spot,Displacement Delta,150,1000004372,4522,
0.220123,-0.114069,0.32634,µm,Spot,Displacement Delta,151,1000004372,4523,
0.24988,0.075819,-0.0129585,µm,Spot,Displacement Delta,152,1000004372,4524,
-0.0327797,0.0179043,-0.00247955,µm,Spot,Displacement Delta,153,1000004372,4525,
-0.118082,0.260357,0.120502,µm,Spot,Displacement Delta,154,1000004372,4526,
0.0392532,0.136513,0.160416,µm,Spot,Displacement Delta,155,1000004372,4527,
0.0434971,-0.0583,-0.0816689,µm,Spot,Displacement Delta,156,1000004372,4528,
-0.143335,0.104422,-0.116604,µm,Spot,Displacement Delta,157,1000004372,4529,
-0.396833,0.0607986,-0.110004,µm,Spot,Displacement Delta,158,1000004372,4530,
0.236288,-0.122133,0.316586,µm,Spot,Displacement Delta,159,1000004372,4531,
0.270855,-0.23646,-0.103436,µm,Spot,Displacement Delta,160,1000004372,4532,
0.430801,-0.433628,0.0433922,µm,Spot,Displacement Delta,161,1000004372,4533,
-0.371094,0.203905,-0.0815086,µm,Spot,Displacement Delta,162,1000004372,4534,
-0.426136,0.395296,0.110874,µm,Spot,Displacement Delta,163,1000004372,4535,
0.279425,-0.0287209,0.341286,µm,Spot,Displacement Delta,164,1000004372,4536,
0.139236,0.17182,0.0999794,µm,Spot,Displacement Delta,165,1000004372,4537,
-0.527182,0.207054,-0.609123,µm,Spot,Displacement Delta,166,1000004372,4538,
-0.131498,-0.143627,0.00610733,µm,Spot,Displacement Delta,167,1000004372,4539,
-0.185915,0.296265,0.183575,µm,Spot,Displacement Delta,168,1000004372,4540,
-0.129128,0.101698,0.537067,µm,Spot,Displacement Delta,169,1000004372,4541,
0.324362,-0.251869,-0.0240517,µm,Spot,Displacement Delta,170,1000004372,4542,
-0.185638,0.0434723,-0.0997925,µm,Spot,Displacement Delta,171,1000004372,4543,
-0.141809,0.000219345,-0.130627,µm,Spot,Displacement Delta,172,1000004372,4544,
-0.10467,0.0740433,-0.106045,µm,Spot,Displacement Delta,173,1000004372,4545,
0.106247,-0.155281,-0.19096,µm,Spot,Displacement Delta,174,1000004372,4546,
-0.325979,0.948156,0.894524,µm,Spot,Displacement Delta,175,1000004372,4547,
1.06486,-1.17898,-0.773918,µm,Spot,Displacement Delta,176,1000004372,4548,
0.112133,-0.150965,0,µm,Spot,Displacement Delta,177,1000004372,4549,
0.695427,0.176546,0,µm,Spot,Displacement Delta,178,1000004372,4550,
-0.14649,-0.337202,-0.5,µm,Spot,Displacement Delta,179,1000004372,4551,
0.214573,0.0122108,1,µm,Spot,Displacement Delta,180,1000004372,4552,
0.0349007,-0.028841,-1,µm,Spot,Displacement Delta,181,1000004372,4553,
0.405304,-0.0691967,0.5,µm,Spot,Displacement Delta,182,1000004372,4554,
-0.314518,0.0976009,-1,µm,Spot,Displacement Delta,183,1000004372,4555,
0.171083,-0.15456,0.5,µm,Spot,Displacement Delta,184,1000004372,4556,
-0.07687,-0.318253,1,µm,Spot,Displacement Delta,185,1000004372,4557,
0.0912361,0.159071,0,µm,Spot,Displacement Delta,186,1000004372,4558,
0.247597,-0.46261,0,µm,Spot,Displacement Delta,187,1000004372,4559,
0.019043,0.0223274,0.12574,µm,Spot,Displacement Delta,188,1000004372,4560,
-0.277523,-1.07646,-0.62574,µm,Spot,Displacement Delta,189,1000004372,4561,
0.145458,0.954405,0.30365,µm,Spot,Displacement Delta,190,1000004372,4562,
0.188623,-0.347191,-1.12289,µm,Spot,Displacement Delta,191,1000004372,4563,
-0.163866,-0.115728,0.115692,µm,Spot,Displacement Delta,192,1000004372,4564,
0.856586,1.1573,0.31543,µm,Spot,Displacement Delta,193,1000004372,4565,
0.489311,-0.81011,-0.533356,µm,Spot,Displacement Delta,194,1000004372,4566,
-0.915781,-0.11573,0.278366,µm,Spot,Displacement Delta,195,1000004372,4567,
0.333214,-0.11573,0.280319,µm,Spot,Displacement Delta,196,1000004372,4568,
-0.189081,-0.347189,0.247589,µm,Spot,Displacement Delta,197,1000004372,4569,
-0.38081,-0.231461,-0.719299,µm,Spot,Displacement Delta,198,1000004372,4570,
0.34215,0.347191,0.283768,µm,Spot,Displacement Delta,199,1000004372,4571,
0.00244713,0.11573,-0.292862,µm,Spot,Displacement Delta,200,1000004372,4572,
-0.153141,0.347189,0.136063,µm,Spot,Displacement Delta,201,1000004372,4573,
0.107466,-1.27303,-0.640106,µm,Spot,Displacement Delta,202,1000004372,4574,
0.171333,0.69438,0.75856,µm,Spot,Displacement Delta,203,1000004372,4575,
-0.0250378,-0.347191,-0.765884,µm,Spot,Displacement Delta,204,1000004372,4576,
-0.520733,-0.347189,-0.110138,µm,Spot,Displacement Delta,205,1000004372,4577,
0.286203,-0.462921,-0.578232,µm,Spot,Displacement Delta,206,1000004372,4578,
0.362431,0,-0.355209,µm,Spot,Displacement Delta,207,1000004372,4579,
-0.0466652,-0.231459,0.491806,µm,Spot,Displacement Delta,208,1000004372,4580,
0.178143,-0.11573,-0.302444,µm,Spot,Displacement Delta,209,1000004372,4581,
0.069788,-0.11573,-0.597397,µm,Spot,Displacement Delta,210,1000004372,4582,
0.213507,0.11573,0.0314178,µm,Spot,Displacement Delta,211,1000004372,4583,
0.203527,0,-0.549057,µm,Spot,Displacement Delta,212,1000004372,4584,
-0.1609,-0.231461,0.0648956,µm,Spot,Displacement Delta,213,1000004372,4585,
0.253563,-0.347189,-0.247131,µm,Spot,Displacement Delta,214,1000004372,4586,
-0.116076,-0.11573,-0.101196,µm,Spot,Displacement Delta,215,1000004372,4587,
0.359127,0.462919,0.00268555,µm,Spot,Displacement Delta,216,1000004372,4588,
0.315905,-0.347189,-0.0230713,µm,Spot,Displacement Delta,217,1000004372,4589,
-0.411858,0,0.236053,µm,Spot,Displacement Delta,218,1000004372,4590,
0.514961,-0.347191,-0.163528,µm,Spot,Displacement Delta,219,1000004372,4591,
-0.557728,-0.231461,-0.549805,µm,Spot,Displacement Delta,220,1000004372,4592,
0.0218258,0.11573,0.196198,µm,Spot,Displacement Delta,221,1000004372,4593,
0.402317,0.81011,0.948181,µm,Spot,Displacement Delta,222,1000004372,4594,
0.194437,-1.04157,-1.64606,µm,Spot,Displacement Delta,223,1000004372,4595,
-0.235498,1.1573,1.24507,µm,Spot,Displacement Delta,224,1000004372,4596,
0.232828,-0.92584,-1.02496,µm,Spot,Displacement Delta,225,1000004372,4597,
0.489487,0.69438,0.918365,µm,Spot,Displacement Delta,226,1000004372,4598,
-0.497601,0.231461,-0.254562,µm,Spot,Displacement Delta,227,1000004372,4599,
0.139568,-0.11573,-1.33073,µm,Spot,Displacement Delta,228,1000004372,4600,
0,0,0,µm,Spot,Displacement Delta,229,1000004372,4601,
0.127224,0.347191,-0.607452,µm,Spot,Displacement Delta,230,1000004372,4602,
-0.0377846,0,1.9894,µm,Spot,Displacement Delta,231,1000004372,4603,
-0.00820541,-0.81011,-0.679413,µm,Spot,Displacement Delta,232,1000004372,4604,
0.103603,0.81011,0.154785,µm,Spot,Displacement Delta,233,1000004372,4605,
-0.222454,-0.347191,0.0746765,µm,Spot,Displacement Delta,234,1000004372,4606,
-0.167061,0.347191,0.443741,µm,Spot,Displacement Delta,235,1000004372,4607,
0.487885,0,-0.383469,µm,Spot,Displacement Delta,236,1000004372,4608,
-0.331059,0,0.692368,µm,Spot,Displacement Delta,237,1000004372,4609,
0.198189,0.347189,0.15564,µm,Spot,Displacement Delta,238,1000004372,4610,
0.124702,-0.69438,-0.286758,µm,Spot,Displacement Delta,239,1000004372,4611,
-0.12199,0.462921,-0.258209,µm,Spot,Displacement Delta,240,1000004372,4612,
-0.121857,0,0.0953522,µm,Spot,Displacement Delta,241,1000004372,4613,
-0.142986,-0.11573,0.255898,µm,Spot,Displacement Delta,242,1000004372,4614,
0.280834,-0.11573,0.0170135,µm,Spot,Displacement Delta,243,1000004372,4615,
0.274666,0,0.218338,µm,Spot,Displacement Delta,244,1000004372,4616,
0.118546,0.69438,0.408501,µm,Spot,Displacement Delta,245,1000004372,4617,
-0.0145264,-0.231461,-0.510277,µm,Spot,Displacement Delta,246,1000004372,4618,
-0.0845184,-0.81011,-0.197884,µm,Spot,Displacement Delta,247,1000004372,4619,
-0.444687,0.11573,-0.31369,µm,Spot,Displacement Delta,248,1000004372,4620,
0.273571,0,0.219452,µm,Spot,Displacement Delta,249,1000004372,4621,
-0.16703,0.231461,0.0936737,µm,Spot,Displacement Delta,250,1000004372,4622,
-0.0167732,-0.11573,-0.318382,µm,Spot,Displacement Delta,251,1000004372,4623,
-0.208202,-0.11573,0.0920868,µm,Spot,Displacement Delta,252,1000004372,4624,
0,0,0,µm,Spot,Displacement Delta,253,1000004372,4625,
0.237938,-0.551363,-0.301567,µm,Spot,Displacement Delta,254,1000004372,4626,
0.418419,0.128653,0,µm,Spot,Displacement Delta,255,1000004372,4627,
0.258232,0.18494,-0.5,µm,Spot,Displacement Delta,256,1000004372,4628,
-0.271263,0.139273,0,µm,Spot,Displacement Delta,257,1000004372,4629,
-0.47234,0.343222,0,µm,Spot,Displacement Delta,258,1000004372,4630,
-0.0367508,0.0139866,0.5,µm,Spot,Displacement Delta,259,1000004372,4631,
-0.309061,0.0178604,0.5,µm,Spot,Displacement Delta,260,1000004372,4632,
0.142725,0.131811,0,µm,Spot,Displacement Delta,261,1000004372,4633,
-0.091526,0.257557,-0.5,µm,Spot,Displacement Delta,262,1000004372,4634,
-0.400965,0.274544,0,µm,Spot,Displacement Delta,263,1000004372,4635,
-0.0907383,0.882471,1,µm,Spot,Displacement Delta,264,1000004372,4636,
-0.914705,0.275202,-0.5,µm,Spot,Displacement Delta,265,1000004372,4637,
0.173559,0.79393,0,µm,Spot,Displacement Delta,266,1000004372,4638,
-0.54583,0.00868988,0,µm,Spot,Displacement Delta,267,1000004372,4639,
-1.14553,-0.0675983,0.414383,µm,Spot,Displacement Delta,268,1000004372,4640,
0.462919,-0.727213,0.061985,µm,Spot,Displacement Delta,269,1000004372,4641,
-0.462919,-0.0582047,0.581886,µm,Spot,Displacement Delta,270,1000004372,4642,
0.231459,0.488106,0.574684,µm,Spot,Displacement Delta,271,1000004372,4643,
-0.115728,0.214611,-0.624413,µm,Spot,Displacement Delta,272,1000004372,4644,
0.795843,1.03636,0.991474,µm,Spot,Displacement Delta,273,1000004372,4645,
-0.100275,0.346172,0,µm,Spot,Displacement Delta,274,1000004372,4646,
0.0125694,0.132938,0.5,µm,Spot,Displacement Delta,275,1000004372,4647,
0,0,0,µm,Spot,Displacement Delta,276,1000004372,4648,
0.303715,0.123272,0.5,µm,Spot,Displacement Delta,277,1000004372,4649,
0.102762,0.307823,0,µm,Spot,Displacement Delta,278,1000004372,4650,
-0.0106106,0.366722,0,µm,Spot,Displacement Delta,279,1000004372,4651,
0.11718,0.0967827,-0.5,µm,Spot,Displacement Delta,280,1000004372,4652,
-0.180887,-0.207819,0.5,µm,Spot,Displacement Delta,281,1000004372,4653,
0.191042,0.332947,0,µm,Spot,Displacement Delta,282,1000004372,4654,
-0.109831,0.217085,-0.5,µm,Spot,Displacement Delta,283,1000004372,4655,
-0.33235,-0.346317,0.5,µm,Spot,Displacement Delta,284,1000004372,4656,
0,0,0,µm,Spot,Displacement Delta,285,1000004372,4657,
-0.113379,-0.0967102,0.5,µm,Spot,Displacement Delta,286,1000004372,4658,
0.339764,-0.0218315,-0.5,µm,Spot,Displacement Delta,287,1000004372,4659,
0.0120449,0.124649,0.5,µm,Spot,Displacement Delta,288,1000004372,4660,
0.049202,-0.169268,0,µm,Spot,Displacement Delta,289,1000004372,4661,
0,0,0,µm,Spot,Displacement Delta,290,1000004372,4662,
-0.100235,-0.151632,-0.5,µm,Spot,Displacement Delta,291,1000004372,4663,
0.102692,0.307243,0,µm,Spot,Displacement Delta,292,1000004372,4664,
-0.417658,-0.214478,0,µm,Spot,Displacement Delta,293,1000004372,4665,
0.0988407,-0.341002,0,µm,Spot,Displacement Delta,294,1000004372,4666,
0.302214,0.119989,0.5,µm,Spot,Displacement Delta,295,1000004372,4667,
-0.0834522,0.283455,-1,µm,Spot,Displacement Delta,296,1000004372,4668,
-0.00263596,-0.155209,0.5,µm,Spot,Displacement Delta,297,1000004372,4669,
-0.188555,0.160172,0.5,µm,Spot,Displacement Delta,298,1000004372,4670,
-0.0379162,-0.0415115,-0.5,µm,Spot,Displacement Delta,299,1000004372,4671,
0.17697,0.0517597,0,µm,Spot,Displacement Delta,300,1000004372,4672,
-0.253889,-0.291857,-0.5,µm,Spot,Displacement Delta,301,1000004372,4673,
0.629301,-0.33876,0.5,µm,Spot,Displacement Delta,302,1000004372,4674,
-0.177168,-0.0518951,0,µm,Spot,Displacement Delta,303,1000004372,4675,
-0.138765,-0.356636,-0.5,µm,Spot,Displacement Delta,304,1000004372,4676,
0.124615,0.0742149,0.5,µm,Spot,Displacement Delta,305,1000004372,4677,
0.142872,0.00419235,-0.5,µm,Spot,Displacement Delta,306,1000004372,4678,
0,0,0,µm,Spot,Displacement Delta,307,1000004372,4679,
0.197672,-0.182926,0.5,µm,Spot,Displacement Delta,308,1000004372,4680,
-0.160967,-0.272427,-0.5,µm,Spot,Displacement Delta,309,1000004372,4681,
-0.58737,0.223116,-1.13675,µm,Spot,Displacement Delta,310,1000004372,4682,
0.109632,-0.373373,1.13675,µm,Spot,Displacement Delta,311,1000004372,4683,
0.333374,0.141914,1.0981,µm,Spot,Displacement Delta,312,1000004372,4684,
0.0579166,-0.231461,0.600845,µm,Spot,Displacement Delta,313,1000004372,4685,
0.144846,0.57865,-2.41058,µm,Spot,Displacement Delta,314,1000004372,4686,
-0.111683,-0.347189,1.82532,µm,Spot,Displacement Delta,315,1000004372,4687,
-0.874886,0.124357,-0.113678,µm,Spot,Displacement Delta,316,1000004372,4688,
0.374222,-0.121523,0.5,µm,Spot,Displacement Delta,317,1000004372,4689,
0.377085,0.0732899,0,µm,Spot,Displacement Delta,318,1000004372,4690,
0.0137653,0.175209,0,µm,Spot,Displacement Delta,319,1000004372,4691,
0.291605,0.164589,0,µm,Spot,Displacement Delta,320,1000004372,4692,
0,0,0,µm,Spot,Displacement Delta,321,1000004372,4693,
0.517225,-0.300194,-1.40877,µm,Spot,Displacement Delta,322,1000004372,4694,
-0.722534,0.11573,0.464455,µm,Spot,Displacement Delta,323,1000004372,4695,
-0.245735,0.11573,-0.925499,µm,Spot,Displacement Delta,324,1000004372,4696,
-0.562012,-1.1573,0.943642,µm,Spot,Displacement Delta,325,1000004372,4697,
0.0699482,0,-0.535286,µm,Spot,Displacement Delta,326,1000004372,4698,
-0.067297,0.347189,-0.808655,µm,Spot,Displacement Delta,327,1000004372,4699,
